,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,San Diego,SAN,05:01,2023-05-21,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-05-20,20:35,2023-05-21,05:01,2023-05-21,05:24,2023-05-22,
11,Orlando,MCO,05:31,2023-05-21,['B68182'],['JetBlue Airways'],,Landed - Delayed [+],03:00,2023-05-21,04:00,2023-05-21,05:31,2023-05-21,06:42,2023-05-21,
12,Sacramento,SMF,05:38,2023-05-21,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-05-20,22:01,2023-05-21,05:38,2023-05-21,06:40,2023-05-22,
13,Phoenix,PHX,05:39,2023-05-21,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-05-20,21:41,2023-05-20,05:39,2023-05-21,05:16,2023-05-21,
14,Denver,DEN,05:40,2023-05-21,"['B6294', 'FI7886']","['JetBlue Airways', 'Icelandair']",C,Landed - Delayed [+],23:53,2023-05-20,01:36,2023-05-22,05:40,2023-05-21,07:41,2023-05-22,
15,Tel Aviv-Yafo,TLV,05:45,2023-05-21,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-05-21,01:06,2023-05-21,05:45,2023-05-21,05:22,2023-05-21,
16,San Francisco,SFO,05:55,2023-05-21,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-05-20,21:05,2023-05-20,05:55,2023-05-21,05:39,2023-05-21,
17,Denver,DEN,05:58,2023-05-21,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-05-20,23:55,2023-05-20,05:58,2023-05-21,05:32,2023-05-21,
18,Seattle,SEA,06:00,2023-05-21,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:40,2023-05-20,21:40,2023-05-20,06:00,2023-05-21,05:42,2023-05-21,
19,Phoenix,PHX,06:07,2023-05-21,"['B61302', 'EI5211']","['JetBlue Airways', 'Aer Lingus']",C,Landed - Delayed [+],22:18,2023-05-20,22:46,2023-05-21,06:07,2023-05-21,06:42,2023-05-22,
20,San Jose,SJC,06:13,2023-05-21,"['B6972', 'EI5275', 'HA2192']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:39,2023-05-20,23:01,2023-05-21,06:13,2023-05-21,07:48,2023-05-22,
21,Salt Lake City,SLC,06:22,2023-05-21,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-20,23:57,2023-05-20,06:22,2023-05-21,06:23,2023-05-21,
22,Las Vegas,LAS,06:23,2023-05-21,"['B6778', 'EI5165', 'HA2178']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:23,2023-05-20,22:36,2023-05-21,06:23,2023-05-21,06:50,2023-05-22,
23,Seattle,SEA,06:23,2023-05-21,"['B6498', 'AA9217', 'EI5271', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:10,2023-05-20,22:20,2023-05-21,06:23,2023-05-21,07:08,2023-05-22,
24,Los Angeles,LAX,06:30,2023-05-21,"['B6622', 'AA9118', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:05,2023-05-20,22:02,2023-05-21,06:30,2023-05-21,06:37,2023-05-22,
25,Buffalo,BUF,06:40,2023-05-21,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-21,05:07,2023-05-21,06:40,2023-05-21,06:22,2023-05-21,
26,San Francisco,SFO,06:44,2023-05-21,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-05-20,21:55,2023-05-20,06:44,2023-05-21,06:41,2023-05-21,
27,San Diego,SAN,06:45,2023-05-21,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-20,21:54,2023-05-20,06:45,2023-05-21,06:14,2023-05-21,
28,Portland,PDX,06:57,2023-05-21,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-20,22:27,2023-05-21,06:57,2023-05-21,06:51,2023-05-22,
29,Newark,EWR,07:12,2023-05-21,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,06:07,2023-05-21,07:12,2023-05-21,07:14,2023-05-21,
30,San Francisco,SFO,07:14,2023-05-21,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],22:35,2023-05-20,22:54,2023-05-20,07:14,2023-05-21,07:42,2023-05-21,
31,Rochester,ROC,07:18,2023-05-21,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,05:53,2023-05-21,07:18,2023-05-21,06:58,2023-05-21,
32,New York,JFK,07:20,2023-05-21,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-21,05:55,2023-05-21,07:20,2023-05-21,06:55,2023-05-21,
33,Bar Harbor,BHB,07:25,2023-05-21,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-05-21,06:05,2023-05-21,07:25,2023-05-21,07:40,2023-05-21,Cessna (Light aircraft)
34,Los Angeles,LAX,07:26,2023-05-21,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-20,22:48,2023-05-20,07:26,2023-05-21,07:07,2023-05-21,
35,Nantucket,ACK,07:31,2023-05-21,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],06:43,2023-05-21,,,07:31,2023-05-21,,,Cessna (Light aircraft)
36,Pittsburgh,PIT,07:32,2023-05-21,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,06:23,2023-05-21,07:32,2023-05-21,07:46,2023-05-21,
37,Richmond,RIC,07:37,2023-05-21,"['B6382', 'AA9191', 'EI5239', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-21,11:30,2023-05-21,07:37,2023-05-21,13:10,2023-05-21,
38,Washington,DCA,07:42,2023-05-21,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-21,05:56,2023-05-21,07:42,2023-05-21,07:26,2023-05-21,
39,Phoenix,PHX,07:45,2023-05-21,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-20,23:33,2023-05-20,07:45,2023-05-21,07:24,2023-05-21,
40,Detroit,DTW,07:52,2023-05-21,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,05:50,2023-05-21,07:52,2023-05-21,07:40,2023-05-21,
41,Baltimore,BWI,07:55,2023-05-21,['WN490'],['Southwest Airlines'],B,Landed - On-time [+],06:35,2023-05-21,06:39,2023-05-21,07:55,2023-05-21,07:57,2023-05-21,
42,San Francisco,SFO,07:56,2023-05-21,"['B634', 'AA9324', 'FI7830', 'HA2358', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-20,23:04,2023-05-21,07:56,2023-05-21,07:51,2023-05-22,
43,Washington,DCA,07:58,2023-05-21,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-21,06:22,2023-05-21,07:58,2023-05-21,07:40,2023-05-21,
44,Cleveland,CLE,08:00,2023-05-21,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-21,06:18,2023-05-21,08:00,2023-05-21,07:52,2023-05-21,
45,Martha's Vineyard,MVY,08:00,2023-05-21,['9K3202'],['Cape Air'],C,Landed - On-time [+],07:20,2023-05-21,07:30,2023-05-21,08:00,2023-05-21,08:05,2023-05-21,
46,Martha's Vineyard,MVY,08:00,2023-05-21,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-21,07:25,2023-05-21,08:00,2023-05-21,08:05,2023-05-21,Cessna (Light aircraft)
47,Raleigh/Durham,RDU,08:00,2023-05-21,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],06:00,2023-05-21,06:50,2023-05-21,08:00,2023-05-21,08:29,2023-05-21,
48,Seattle,SEA,08:00,2023-05-21,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-20,23:40,2023-05-20,08:00,2023-05-21,07:58,2023-05-21,
49,Richmond,RIC,08:01,2023-05-21,"['DL5730', 'KE3998']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-21,06:13,2023-05-21,08:01,2023-05-21,07:38,2023-05-21,
50,Rochester,ROC,08:04,2023-05-21,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],06:39,2023-05-21,06:39,2023-05-21,08:04,2023-05-21,07:50,2023-05-21,
51,Raleigh/Durham,RDU,08:05,2023-05-21,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - Delayed [+],06:10,2023-05-21,06:41,2023-05-21,08:05,2023-05-21,08:33,2023-05-21,
52,Augusta,AUG,08:10,2023-05-21,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-21,07:00,2023-05-21,08:10,2023-05-21,08:25,2023-05-21,Tecnam P2012 Traveler
53,Massena,MSS,08:10,2023-05-21,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-21,06:56,2023-05-21,08:10,2023-05-21,08:03,2023-05-21,
54,Lebanon,LEB,08:15,2023-05-21,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-21,07:08,2023-05-21,08:15,2023-05-21,08:16,2023-05-21,Tecnam P2012 Traveler
55,Louisville,SDF,08:20,2023-05-21,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-21,05:54,2023-05-21,08:20,2023-05-21,08:21,2023-05-21,
56,Rutland,RUT,08:25,2023-05-21,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Canceled - DIVERTED [+],07:20,2023-05-21,,,08:25,2023-05-21,,,
57,Los Angeles,LAX,08:30,2023-05-21,"['B6988', 'AA9259', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-20,23:57,2023-05-21,08:30,2023-05-21,08:44,2023-05-22,
58,Atlanta,ATL,08:31,2023-05-21,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-21,05:59,2023-05-21,08:31,2023-05-21,08:13,2023-05-21,
59,Nantucket,ACK,08:36,2023-05-21,"['9K5521', 'B65995']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:48,2023-05-21,,,08:36,2023-05-21,,,Cessna (Light aircraft)
60,Philadelphia,PHL,08:37,2023-05-21,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-21,07:13,2023-05-21,08:37,2023-05-21,08:24,2023-05-21,
61,Rockland,RKD,08:40,2023-05-21,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-05-21,07:50,2023-05-21,08:40,2023-05-21,09:30,2023-05-21,Tecnam P2012 Traveler
62,Washington,DCA,08:44,2023-05-21,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],07:00,2023-05-21,07:54,2023-05-21,08:44,2023-05-21,09:11,2023-05-21,
63,Rochester,ROC,08:48,2023-05-21,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-21,07:26,2023-05-21,08:48,2023-05-21,08:58,2023-05-21,
64,Indianapolis,IND,08:51,2023-05-21,['G4586'],['Allegiant Air'],E,Landed - On-time [+],06:30,2023-05-21,06:21,2023-05-21,08:51,2023-05-21,08:26,2023-05-21,
65,Saranac Lake,SLK,08:51,2023-05-21,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-21,07:25,2023-05-21,08:51,2023-05-21,08:37,2023-05-21,Tecnam P2012 Traveler
66,Syracuse,SYR,08:52,2023-05-21,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-21,07:30,2023-05-21,08:52,2023-05-21,08:33,2023-05-21,
67,Washington,DCA,08:59,2023-05-21,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-21,07:21,2023-05-21,08:59,2023-05-21,08:40,2023-05-21,
68,Santiago,STI,09:00,2023-05-21,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-21,04:53,2023-05-21,09:00,2023-05-21,09:10,2023-05-21,
69,Orlando,MCO,09:02,2023-05-21,['F91630'],['Frontier Airlines'],E,Landed - On-time [+],06:00,2023-05-21,05:57,2023-05-21,09:02,2023-05-21,08:47,2023-05-21,
70,West Palm Beach,PBI,09:03,2023-05-21,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,05:51,2023-05-21,09:03,2023-05-21,08:42,2023-05-21,
71,Tampa,TPA,09:04,2023-05-21,"['B6392', 'EI5293', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,05:49,2023-05-21,09:04,2023-05-21,08:55,2023-05-21,
72,Detroit,DTW,09:06,2023-05-21,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-21,07:04,2023-05-21,09:06,2023-05-21,08:53,2023-05-21,
73,Indianapolis,IND,09:10,2023-05-21,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-21,06:39,2023-05-21,09:10,2023-05-21,08:49,2023-05-21,
74,Toronto,YYZ,09:11,2023-05-21,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],07:40,2023-05-21,07:42,2023-05-21,09:11,2023-05-21,09:35,2023-05-21,
75,Toronto,YYZ,09:12,2023-05-21,['1I351'],['NetJets Aviation'],,Landed - On-time [+],07:43,2023-05-21,07:51,2023-05-21,09:12,2023-05-21,08:53,2023-05-21,
76,Fort Lauderdale,FLL,09:14,2023-05-21,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-21,06:07,2023-05-21,09:14,2023-05-21,09:12,2023-05-21,
77,San Juan,SJU,09:20,2023-05-21,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-21,05:16,2023-05-21,09:20,2023-05-21,09:22,2023-05-21,
78,Cincinnati,CVG,09:31,2023-05-21,"['DL2833', 'KE3985', 'VS4246']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-05-21,07:17,2023-05-21,09:31,2023-05-21,09:18,2023-05-21,
79,Newark,EWR,09:31,2023-05-21,['UA3472'],['United Airlines'],B,Landed - On-time [+],07:59,2023-05-21,07:58,2023-05-21,09:31,2023-05-21,09:16,2023-05-21,
80,Nantucket,ACK,09:33,2023-05-21,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],08:45,2023-05-21,,,09:33,2023-05-21,,,Cessna (Light aircraft)
81,Nashville,BNA,09:37,2023-05-21,"['B6948', 'AA9402']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],06:10,2023-05-21,06:05,2023-05-21,09:37,2023-05-21,09:35,2023-05-21,
82,Miami,MIA,09:38,2023-05-21,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-21,06:09,2023-05-21,09:38,2023-05-21,09:14,2023-05-21,
83,Montreal,YUL,09:38,2023-05-21,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:15,2023-05-21,08:35,2023-05-21,09:38,2023-05-21,09:58,2023-05-21,
84,Santo Domingo,SDQ,09:42,2023-05-21,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],05:30,2023-05-21,08:53,2023-05-21,09:42,2023-05-21,13:32,2023-05-21,
85,Nantucket,ACK,09:43,2023-05-21,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],08:55,2023-05-21,,,09:43,2023-05-21,,,Cessna (Light aircraft)
86,Atlanta,ATL,09:43,2023-05-21,"['DL327', 'AR7036', 'KE6839', 'KL5636', 'WS7335']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],07:05,2023-05-21,07:03,2023-05-21,09:43,2023-05-21,09:22,2023-05-21,
87,Buffalo,BUF,09:49,2023-05-21,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:30,2023-05-21,08:26,2023-05-21,09:49,2023-05-21,09:45,2023-05-21,
88,Lebanon,LEB,09:55,2023-05-21,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-05-21,08:50,2023-05-21,09:55,2023-05-21,09:50,2023-05-21,Tecnam P2012 Traveler
89,London,LHR,10:00,2023-05-21,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-05-21,07:36,2023-05-21,10:00,2023-05-21,09:42,2023-05-21,
90,Provincetown,PVC,10:00,2023-05-21,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:30,2023-05-21,09:30,2023-05-21,10:00,2023-05-21,10:10,2023-05-21,Cessna (Light aircraft)
91,New York,JFK,10:01,2023-05-21,"['DL5723', 'AZ3342', 'KE3949', 'LA6383', 'VS4657']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-21,08:24,2023-05-21,10:01,2023-05-21,09:36,2023-05-21,
92,Charlottesville,CHO,10:02,2023-05-21,['1I692'],['NetJets Aviation'],,Landed - On-time [+],08:00,2023-05-21,08:58,2023-05-21,10:02,2023-05-21,10:10,2023-05-21,
93,Charlotte,CLT,10:02,2023-05-21,['AA275R'],['American Airlines'],,Landed - On-time [+],08:13,2023-05-21,08:22,2023-05-21,10:02,2023-05-21,10:01,2023-05-21,
94,Bedford/Hanscom,BED,10:04,2023-05-21,['SY8765'],['Sun Country Airlines'],,Landed - On-time [+],09:50,2023-05-21,10:01,2023-05-21,10:04,2023-05-21,10:14,2023-05-21,
95,Washington,DCA,10:05,2023-05-21,"['B61854', 'AA9189', 'FI7826']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],08:30,2023-05-21,08:26,2023-05-21,10:05,2023-05-21,09:48,2023-05-21,
96,Tampa,TPA,10:09,2023-05-21,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-05-21,06:58,2023-05-21,10:09,2023-05-21,10:00,2023-05-21,
97,Orlando,MCO,10:11,2023-05-21,"['DL1668', 'KE3991']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:05,2023-05-21,07:02,2023-05-21,10:11,2023-05-21,09:49,2023-05-21,
98,Martha's Vineyard,MVY,10:11,2023-05-21,['9K3402'],['Cape Air'],C,Landed - On-time [+],09:31,2023-05-21,09:20,2023-05-21,10:11,2023-05-21,10:00,2023-05-21,
99,Martha's Vineyard,MVY,10:11,2023-05-21,"['9K3401', 'B65973']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:31,2023-05-21,09:25,2023-05-21,10:11,2023-05-21,10:02,2023-05-21,Cessna (Light aircraft)
100,Orlando,MCO,10:12,2023-05-21,"['B62056', 'AD7420', 'EI5169', 'FI7814', 'HA2440', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:48,2023-05-21,06:42,2023-05-21,10:12,2023-05-21,09:29,2023-05-21,
101,Washington,DCA,10:15,2023-05-21,"['DL5807', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:30,2023-05-21,08:26,2023-05-21,10:15,2023-05-21,10:01,2023-05-21,
102,London,LHR,10:16,2023-05-21,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-05-21,07:25,2023-05-21,10:16,2023-05-21,09:55,2023-05-21,
103,Dulles,IAD,10:20,2023-05-21,['EJM405'],['Executive Jet Management'],,Landed - Delayed [+],09:00,2023-05-21,09:43,2023-05-21,10:20,2023-05-21,10:44,2023-05-21,
104,Charlotte,CLT,10:21,2023-05-21,"['AA2275', 'JL7607']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],08:13,2023-05-21,08:07,2023-05-21,10:21,2023-05-21,10:04,2023-05-21,Airbus A319
105,Dulles,IAD,10:21,2023-05-21,"['UA641', 'AV2022']","['United Airlines', 'Avianca']",B,Landed - On-time [+],08:45,2023-05-21,08:44,2023-05-21,10:21,2023-05-21,10:09,2023-05-21,
106,Manchester,MHT,10:26,2023-05-21,['CNS3'],['PlaneSense'],,Landed - Delayed [+],10:05,2023-05-21,10:28,2023-05-21,10:26,2023-05-21,10:46,2023-05-21,
107,Seoul,ICN,10:30,2023-05-21,"['KE91', 'DL7667']","['Korean Air', 'Delta Air Lines']",E,Landed - On-time [+],09:30,2023-05-21,09:33,2023-05-21,10:30,2023-05-21,10:28,2023-05-21,
