Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Miami,MIA,00:19,2023-11-25,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2023-11-24,21:10,2023-11-24,actual,00:19,2023-11-25,00:04,2023-11-25,actual,Boeing 737MAX 8 Passenger
New York,JFK,00:24,2023-11-25,"['DL3823', 'AZ3342', 'KE3950', 'KL5257', 'VS4611', 'WS7285']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:06,2023-11-24,23:00,2023-11-24,actual,00:24,2023-11-25,00:10,2023-11-25,actual,
Minneapolis,MSP,00:30,2023-11-25,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],20:39,2023-11-24,20:30,2023-11-24,actual,00:30,2023-11-25,23:56,2023-11-24,actual,Airbus A321
Charlotte,CLT,00:32,2023-11-25,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:23,2023-11-24,22:55,2023-11-24,actual,00:32,2023-11-25,00:47,2023-11-25,actual,Boeing 737-800 Passenger
Fort Lauderdale,FLL,00:35,2023-11-25,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],21:30,2023-11-24,21:24,2023-11-24,actual,00:35,2023-11-25,00:09,2023-11-25,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-11-25,"['B61618', 'EI5014', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-11-24,23:32,2023-11-24,actual,00:49,2023-11-25,00:34,2023-11-25,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-25,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:57,2023-11-24,21:56,2023-11-24,actual,00:51,2023-11-25,00:31,2023-11-25,actual,Airbus A320neo
Tampa,TPA,00:51,2023-11-25,"['B62892', 'HA2484', 'JL5885']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:55,2023-11-24,21:54,2023-11-24,actual,00:51,2023-11-25,00:31,2023-11-25,actual,Airbus A220-300 Passenger
Atlanta,ATL,00:59,2023-11-25,"['DL865', 'AM4188', 'KE3147', 'KL6648', 'LA6261', 'VS4256']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-24,22:24,2023-11-24,actual,00:59,2023-11-25,00:43,2023-11-25,actual,Airbus A321neo
Orlando,MCO,00:59,2023-11-25,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],22:10,2023-11-24,22:24,2023-11-24,actual,00:59,2023-11-25,00:56,2023-11-25,actual,Airbus A321
