,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
61,Lebanon,LEB,08:15,2023-04-22,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-04-22,07:15,2023-04-22,08:15,2023-04-22,08:27,2023-04-22,Tecnam P2012 Traveler
62,Dulles,IAD,08:19,2023-04-22,['TQ37'],['Tailwind Air'],,Landed - On-time [+],06:45,2023-04-22,06:42,2023-04-22,08:19,2023-04-22,08:10,2023-04-22,
63,Orlando,MCO,08:23,2023-04-22,['F91238'],['Frontier Airlines'],E,Landed - On-time [+],05:20,2023-04-22,05:15,2023-04-22,08:23,2023-04-22,08:08,2023-04-22,
64,Halifax,YHZ,08:23,2023-04-22,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:30,2023-04-22,07:29,2023-04-22,08:23,2023-04-22,08:24,2023-04-22,
65,Rutland,RUT,08:25,2023-04-22,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Canceled - DIVERTED [+],07:20,2023-04-22,,,08:25,2023-04-22,,,
66,New York,LGA,08:27,2023-04-22,"['B62832', 'AA9388', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:15,2023-04-22,07:06,2023-04-22,08:27,2023-04-22,08:08,2023-04-22,
67,Los Angeles,LAX,08:30,2023-04-22,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-21,00:02,2023-04-23,08:30,2023-04-22,08:31,2023-04-23,
68,Atlanta,ATL,08:31,2023-04-22,"['B6960', 'AA9118', 'HA2370', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-22,05:58,2023-04-22,08:31,2023-04-22,08:14,2023-04-22,
69,Tampa,TPA,08:35,2023-04-22,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-22,06:03,2023-04-22,08:35,2023-04-22,08:45,2023-04-22,
70,Washington,DCA,08:36,2023-04-22,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-22,06:57,2023-04-22,08:36,2023-04-22,08:20,2023-04-22,
71,Rockland,RKD,08:40,2023-04-22,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-04-22,08:15,2023-04-22,08:40,2023-04-22,09:33,2023-04-22,Tecnam P2012 Traveler
72,Cleveland,CLE,08:41,2023-04-22,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-04-22,06:56,2023-04-22,08:41,2023-04-22,08:36,2023-04-22,
73,Martha's Vineyard,MVY,08:45,2023-04-22,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],08:05,2023-04-22,,,08:45,2023-04-22,,,Cessna (Light aircraft)
74,Philadelphia,PHL,08:47,2023-04-22,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-22,07:54,2023-04-22,08:47,2023-04-22,09:01,2023-04-22,
75,Saranac Lake,SLK,08:51,2023-04-22,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-04-22,09:30,2023-04-22,08:51,2023-04-22,11:10,2023-04-22,Tecnam P2012 Traveler
76,Akron,CAK,09:01,2023-04-22,['LXJ444'],['Flexjet'],,Landed - On-time [+],07:31,2023-04-22,07:57,2023-04-22,09:01,2023-04-22,09:14,2023-04-22,
77,West Palm Beach,PBI,09:03,2023-04-22,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-22,05:58,2023-04-22,09:03,2023-04-22,08:49,2023-04-22,
78,Buffalo,BUF,09:04,2023-04-22,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-22,07:37,2023-04-22,09:04,2023-04-22,08:50,2023-04-22,
79,New York,JFK,09:11,2023-04-22,"['B6718', 'AA9313', 'EI5008', 'HA2174', 'QR3965']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],08:00,2023-04-22,08:30,2023-04-22,09:11,2023-04-22,09:36,2023-04-22,
80,Chicago,ORD,09:13,2023-04-22,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-22,05:58,2023-04-22,09:13,2023-04-22,09:14,2023-04-22,
81,Fort Myers,RSW,09:13,2023-04-22,"['B6266', 'EI5247', 'HA2488', 'JL5881']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-04-22,05:57,2023-04-22,09:13,2023-04-22,08:48,2023-04-22,
82,Detroit,DTW,09:15,2023-04-22,['DL1322'],['Delta Air Lines'],A,Landed - Delayed [+],07:18,2023-04-22,07:45,2023-04-22,09:15,2023-04-22,09:48,2023-04-22,
83,Orlando,MCO,09:16,2023-04-22,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:15,2023-04-22,06:15,2023-04-22,09:16,2023-04-22,08:59,2023-04-22,
84,Newark,EWR,09:20,2023-04-22,['UA3491'],['United Airlines'],B,Landed - On-time [+],07:59,2023-04-22,07:58,2023-04-22,09:20,2023-04-22,09:15,2023-04-22,
85,Tampa,TPA,09:24,2023-04-22,"['B6392', 'EI5297', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-04-22,06:07,2023-04-22,09:24,2023-04-22,08:51,2023-04-22,
86,Teterboro,TEB,09:26,2023-04-22,['1I353'],['NetJets Aviation'],,Landed - Delayed [+],08:30,2023-04-22,09:11,2023-04-22,09:26,2023-04-22,09:46,2023-04-22,
87,Fort Myers,RSW,09:28,2023-04-22,['NK1155'],['Spirit Airlines'],B,Landed - On-time [+],06:20,2023-04-22,06:09,2023-04-22,09:28,2023-04-22,09:01,2023-04-22,
88,Nantucket,ACK,09:33,2023-04-22,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:45,2023-04-22,08:45,2023-04-22,09:33,2023-04-22,09:35,2023-04-22,Cessna (Light aircraft)
89,Toronto,YYZ,09:36,2023-04-22,"['AC8692', 'UA8214']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:00,2023-04-22,08:06,2023-04-22,09:36,2023-04-22,09:52,2023-04-22,
90,Asheville,AVL,09:42,2023-04-22,['G41846'],['Allegiant Air'],E,Landed - On-time [+],07:30,2023-04-22,07:23,2023-04-22,09:42,2023-04-22,09:24,2023-04-22,
91,Montreal,YUL,09:43,2023-04-22,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:20,2023-04-22,08:27,2023-04-22,09:43,2023-04-22,09:52,2023-04-22,
92,Fort Lauderdale,FLL,09:44,2023-04-22,"['B6690', 'AD7412', 'EI5147', 'HA2432', 'JL5863', 'TP4265']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-04-22,06:21,2023-04-22,09:44,2023-04-22,09:15,2023-04-22,
93,Westchester County,HPN,09:44,2023-04-22,['GAJ885'],['Gama Aviation Signature'],,Landed - Delayed [+],09:00,2023-04-22,10:01,2023-04-22,09:44,2023-04-22,10:33,2023-04-22,
94,Atlanta,ATL,09:48,2023-04-22,"['DL327', 'AR7036', 'KE6839', 'KL5636', 'LA6308']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines']",A,Landed - On-time [+],07:15,2023-04-22,07:24,2023-04-22,09:48,2023-04-22,09:42,2023-04-22,
95,Miami,MIA,09:50,2023-04-22,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:26,2023-04-22,06:20,2023-04-22,09:50,2023-04-22,09:27,2023-04-22,
96,Lebanon,LEB,09:55,2023-04-22,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-04-22,08:45,2023-04-22,09:55,2023-04-22,09:55,2023-04-22,Tecnam P2012 Traveler
97,Detroit,DTW,10:00,2023-04-22,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:06,2023-04-22,07:54,2023-04-22,10:00,2023-04-22,09:37,2023-04-22,
98,London,LHR,10:00,2023-04-22,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-04-22,07:40,2023-04-22,10:00,2023-04-22,09:11,2023-04-22,
99,Chicago,MDW,10:00,2023-04-22,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],06:50,2023-04-22,06:49,2023-04-22,10:00,2023-04-22,10:02,2023-04-22,
100,Cleveland,CGF,10:02,2023-04-22,['1I823'],['NetJets Aviation'],,Landed - On-time [+],08:30,2023-04-22,08:52,2023-04-22,10:02,2023-04-22,10:10,2023-04-22,
101,Washington,DCA,10:03,2023-04-22,"['B61854', 'AA9189', 'HA2080']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],08:30,2023-04-22,08:31,2023-04-22,10:03,2023-04-22,09:52,2023-04-22,
102,Tampa,TPA,10:03,2023-04-22,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-04-22,06:56,2023-04-22,10:03,2023-04-22,09:49,2023-04-22,
103,Orlando,MCO,10:05,2023-04-22,"['DL1668', 'KE3991', 'VS4250']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:05,2023-04-22,07:05,2023-04-22,10:05,2023-04-22,09:51,2023-04-22,
104,Montreal,YUL,10:06,2023-04-22,['1I675'],['NetJets Aviation'],,Landed - On-time [+],09:01,2023-04-22,09:09,2023-04-22,10:06,2023-04-22,10:00,2023-04-22,
