Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Phoenix,PHX,00:04,2023-09-03,['AAL2058'],['American Airlines'],,Landed - Delayed [+],16:25,2023-09-02,17:36,2023-09-02,actual,00:04,2023-09-03,00:58,2023-09-03,actual,
Salt Lake City,SLC,00:09,2023-09-03,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-09-02,17:21,2023-09-02,actual,00:09,2023-09-03,23:44,2023-09-02,actual,
Miami,MIA,00:19,2023-09-03,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:00,2023-09-02,21:09,2023-09-02,actual,00:19,2023-09-03,00:26,2023-09-03,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-09-03,"['DL1246', 'KE3993', 'KL5798', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:25,2023-09-02,20:24,2023-09-02,actual,00:21,2023-09-03,23:58,2023-09-02,actual,
Miami,MIA,00:23,2023-09-03,['NK1171'],['Spirit Airlines'],B,Landed - On-time [+],20:55,2023-09-02,20:44,2023-09-02,actual,00:23,2023-09-03,23:59,2023-09-02,actual,
Seattle,SEA,00:29,2023-09-03,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-09-02,15:47,2023-09-02,actual,00:29,2023-09-03,23:36,2023-09-02,actual,
Fort Lauderdale,FLL,00:34,2023-09-03,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-09-02,21:18,2023-09-02,actual,00:34,2023-09-03,01:17,2023-09-03,actual,
Denver,DEN,00:35,2023-09-03,['WN920'],['Southwest Airlines'],B,Landed - DIVERTED [+],18:35,2023-09-02,18:32,2023-09-02,actual,00:35,2023-09-03,21:04,2023-09-02,actual,
Chicago,ORD,00:59,2023-09-03,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:26,2023-09-02,21:27,2023-09-02,actual,00:59,2023-09-03,00:38,2023-09-03,actual,
San Francisco,SFO,01:04,2023-09-03,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-09-02,16:17,2023-09-02,actual,01:04,2023-09-03,00:36,2023-09-03,actual,
Atlanta,ATL,01:22,2023-09-03,"['DL865', 'AM4188', 'KE3682', 'KL5111', 'LA5051', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:41,2023-09-02,23:08,2023-09-02,actual,01:22,2023-09-03,01:25,2023-09-03,actual,
Saint Louis,STL,01:55,2023-09-03,['WN3492'],['Southwest Airlines'],B,Landed - On-time [+],22:20,2023-09-02,22:07,2023-09-02,actual,01:55,2023-09-03,01:33,2023-09-03,actual,
