Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:09,2023-08-29,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-08-28,17:27,2023-08-28,actual,00:09,2023-08-29,23:50,2023-08-28,actual,
Charlotte,CLT,00:14,2023-08-29,['AAL1937'],['American Airlines'],,Landed - Delayed [+],22:29,2023-08-28,23:56,2023-08-28,actual,00:14,2023-08-29,01:29,2023-08-29,actual,
Miami,MIA,00:19,2023-08-29,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],21:00,2023-08-28,09:37,2023-08-29,actual,00:19,2023-08-29,13:01,2023-08-29,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-08-29,"['DL1246', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:25,2023-08-28,20:22,2023-08-28,actual,00:21,2023-08-29,00:01,2023-08-29,actual,
Chicago,MDW,00:25,2023-08-29,['WN2802'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-08-28,21:12,2023-08-28,actual,00:25,2023-08-29,00:15,2023-08-29,actual,
Seattle,SEA,00:29,2023-08-29,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-08-28,15:49,2023-08-28,actual,00:29,2023-08-29,00:09,2023-08-29,actual,
Fort Lauderdale,FLL,00:34,2023-08-29,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-08-28,00:14,2023-08-29,actual,00:34,2023-08-29,03:05,2023-08-29,actual,
Charlotte,CLT,00:39,2023-08-29,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:29,2023-08-28,23:37,2023-08-28,actual,00:39,2023-08-29,01:39,2023-08-29,actual,Airbus A321
Detroit,DTW,00:59,2023-08-29,"['DL1279', 'AM3429', 'CZ1051', 'MU4540', 'VS3112', 'WS7134']","['Delta Air Lines', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],23:01,2023-08-28,23:04,2023-08-28,actual,00:59,2023-08-29,00:48,2023-08-29,actual,
Chicago,ORD,00:59,2023-08-29,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],21:26,2023-08-28,21:30,2023-08-28,actual,00:59,2023-08-29,01:14,2023-08-29,actual,
