Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-14,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-13,20:43,2023-12-13,actual,00:04,2023-12-14,23:44,2023-12-13,actual,Airbus A320neo
Minneapolis,MSP,00:19,2023-12-14,"['DL1246', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:24,2023-12-13,20:20,2023-12-13,actual,00:19,2023-12-14,23:56,2023-12-13,actual,Airbus A321
Las Vegas,LAS,00:20,2023-12-14,['TIV770'],['Thrive Aviation'],,Landed - Delayed [+],16:45,2023-12-13,17:45,2023-12-13,actual,00:20,2023-12-14,01:21,2023-12-14,actual,Dassault Falcon 2000/2000DX
Miami,MIA,00:23,2023-12-14,"['AA1054', 'G36162']",['American Airlines'],B,Landed - Delayed [+],21:00,2023-12-13,21:29,2023-12-13,actual,00:23,2023-12-14,00:42,2023-12-14,actual,Boeing 737MAX 8 Passenger
Salt Lake City,SLC,00:24,2023-12-14,"['DL893', 'KL5758', 'VS4266']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:50,2023-12-13,19:11,2023-12-13,actual,00:24,2023-12-14,01:52,2023-12-14,actual,Boeing 737-900 Passenger
New York,JFK,00:49,2023-12-14,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-12-13,23:33,2023-12-13,actual,00:49,2023-12-14,00:37,2023-12-14,actual,Embraer 190
Atlanta,ATL,00:59,2023-12-14,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-13,22:22,2023-12-13,actual,00:59,2023-12-14,00:38,2023-12-14,actual,Airbus A321
Burlington,BTV,04:05,2023-12-14,['YEL83'],['Summit Aviation'],,Landed - Delayed [+],03:13,2023-12-14,03:21,2023-12-14,actual,04:05,2023-12-14,04:36,2023-12-14,actual,Embraer EMB-505 Phenom 300
Philadelphia,PHL,04:16,2023-12-14,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-12-14,03:20,2023-12-14,actual,04:16,2023-12-14,04:10,2023-12-14,actual,Boeing 767-300 Passenger
San Diego,SAN,04:18,2023-12-14,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - Delayed [+],20:03,2023-12-13,20:50,2023-12-13,actual,04:18,2023-12-14,05:17,2023-12-14,estimated,Airbus A321
Louisville,SDF,04:32,2023-12-14,['5X1016'],['UPS'],,Landed - Delayed [+],02:47,2023-12-14,03:03,2023-12-14,actual,04:32,2023-12-14,04:50,2023-12-14,actual,Boeing 767-300 Passenger
Newark,EWR,04:55,2023-12-14,['FX1989'],['FedEx'],,Landed - Delayed [+],04:08,2023-12-14,05:05,2023-12-14,actual,04:55,2023-12-14,05:40,2023-12-14,actual,Airbus A300-600 Passenger
Salt Lake City,SLC,05:06,2023-12-14,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2023-12-13,22:33,2023-12-13,actual,05:06,2023-12-14,05:09,2023-12-14,estimated,Airbus A320
