Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-24,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-23,20:52,2023-12-23,actual,00:04,2023-12-24,00:08,2023-12-24,actual,Airbus A320neo
Orlando,MCO,00:04,2023-12-24,"['B61352', 'AD7616', 'HA2442']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:00,2023-12-23,21:06,2023-12-23,actual,00:04,2023-12-24,00:14,2023-12-24,actual,Airbus A320
Saint Louis,STL,00:05,2023-12-24,['WN224'],['Southwest Airlines'],B,Landed - Delayed [+],20:45,2023-12-23,22:23,2023-12-23,actual,00:05,2023-12-24,01:49,2023-12-24,actual,Boeing 737 Passenger
West Palm Beach,PBI,00:11,2023-12-24,"['B61222', 'HA2456']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:05,2023-12-23,20:52,2023-12-23,actual,00:11,2023-12-24,00:01,2023-12-24,actual,Airbus A321
San Antonio,SAT,00:11,2023-12-24,['B61566'],['JetBlue Airways'],C,Landed - Delayed [+],19:18,2023-12-23,19:45,2023-12-23,actual,00:11,2023-12-24,00:48,2023-12-24,actual,Airbus A220-300 Passenger
New York,JFK,00:17,2023-12-24,"['B62917', 'AT9508', 'EI5012', 'EY8247', 'HA2078', 'LO5701', 'QR3864']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],22:59,2023-12-23,23:33,2023-12-23,actual,00:17,2023-12-24,00:44,2023-12-24,actual,Airbus A320
Baltimore,BWI,00:20,2023-12-24,['WN1887'],['Southwest Airlines'],B,Landed - On-time [+],22:55,2023-12-23,23:06,2023-12-23,actual,00:20,2023-12-24,00:23,2023-12-24,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:21,2023-12-24,"['B62180', 'AD7621', 'HA2428']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:10,2023-12-23,21:03,2023-12-23,actual,00:21,2023-12-24,00:34,2023-12-24,actual,Airbus A321
Nashville,BNA,00:25,2023-12-24,['WN3392'],['Southwest Airlines'],B,Landed - Delayed [+],21:05,2023-12-23,21:39,2023-12-23,actual,00:25,2023-12-24,00:56,2023-12-24,actual,Boeing 737 Passenger
Salt Lake City,SLC,00:26,2023-12-24,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-23,17:51,2023-12-23,actual,00:26,2023-12-24,00:20,2023-12-24,actual,Airbus A321neo
Miami,MIA,00:27,2023-12-24,"['AA1054', 'G36162']",['American Airlines'],B,Landed - Delayed [+],21:07,2023-12-23,21:24,2023-12-23,actual,00:27,2023-12-24,00:50,2023-12-24,actual,Airbus A321
Charlotte,CLT,00:34,2023-12-24,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:28,2023-12-23,22:42,2023-12-23,actual,00:34,2023-12-24,00:53,2023-12-24,actual,Boeing 737-800 Passenger
