Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-02-04,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-03,19:16,2024-02-03,actual,00:15,2024-02-04,23:55,2024-02-03,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-04,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-02-03,21:13,2024-02-03,actual,00:20,2024-02-04,00:35,2024-02-04,actual,Boeing 737-800 Passenger
Minneapolis,MSP,00:22,2024-02-04,['DL802'],['Delta Air Lines'],A,Landed - Delayed [+],20:30,2024-02-03,20:45,2024-02-03,actual,00:22,2024-02-04,00:47,2024-02-04,actual,Airbus A220-100 Passenger
Minneapolis,MSP,00:27,2024-02-04,['B6836'],['JetBlue Airways'],C,Landed - On-time [+],20:40,2024-02-03,20:26,2024-02-03,actual,00:27,2024-02-04,00:18,2024-02-04,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-04,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-02-03,21:19,2024-02-03,actual,00:35,2024-02-04,00:28,2024-02-04,actual,Airbus A321
Charlotte,CLT,00:55,2024-02-04,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:47,2024-02-03,22:46,2024-02-03,actual,00:55,2024-02-04,00:55,2024-02-04,actual,Airbus A321
Atlanta,ATL,00:58,2024-02-04,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-03,22:19,2024-02-03,actual,00:58,2024-02-04,00:51,2024-02-04,actual,Airbus A321
Tampa,TPA,01:12,2024-02-04,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:17,2024-02-03,22:12,2024-02-03,actual,01:12,2024-02-04,01:11,2024-02-04,actual,Airbus A320
San Diego,SAN,04:49,2024-02-04,['B62120'],['JetBlue Airways'],C,Landed - On-time [+],20:25,2024-02-03,20:21,2024-02-03,actual,04:49,2024-02-04,04:56,2024-02-04,actual,Airbus A321
Phoenix,PHX,05:00,2024-02-04,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-02-03,22:19,2024-02-03,actual,05:00,2024-02-04,05:08,2024-02-04,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-02-04,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2024-02-03,23:07,2024-02-03,actual,05:02,2024-02-04,05:51,2024-02-04,actual,Airbus A320
Tel Aviv-Yafo,TLV,05:45,2024-02-04,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2024-02-04,01:05,2024-02-04,actual,05:45,2024-02-04,05:30,2024-02-04,actual,Boeing 787-8
Phoenix,PHX,05:48,2024-02-04,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-02-03,22:51,2024-02-03,actual,05:48,2024-02-04,05:51,2024-02-04,actual,Airbus A321neo
Las Vegas,LAS,05:51,2024-02-04,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-02-03,21:39,2024-02-03,actual,05:51,2024-02-04,05:48,2024-02-04,actual,Airbus A321neo
Phoenix,PHX,06:05,2024-02-04,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,2024-02-03,23:05,2024-02-03,actual,06:05,2024-02-04,05:58,2024-02-04,actual,Airbus A321neo
Seattle,SEA,06:18,2024-02-04,['B6498'],['JetBlue Airways'],C,Landed - On-time [+],22:06,2024-02-03,21:57,2024-02-03,actual,06:18,2024-02-04,06:23,2024-02-04,actual,Airbus A321
Los Angeles,LAX,06:20,2024-02-04,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-02-03,21:40,2024-02-03,actual,06:20,2024-02-04,06:11,2024-02-04,actual,Boeing 757-200 Passenger
Seattle,SEA,06:24,2024-02-04,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],21:55,2024-02-03,21:52,2024-02-03,actual,06:24,2024-02-04,06:18,2024-02-04,actual,Airbus A321neo
San Diego,SAN,06:39,2024-02-04,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,2024-02-03,22:02,2024-02-03,actual,06:39,2024-02-04,06:42,2024-02-04,actual,Airbus A321neo
Los Angeles,LAX,06:40,2024-02-04,['B6988'],['JetBlue Airways'],C,Landed - On-time [+],22:11,2024-02-03,22:09,2024-02-03,actual,06:40,2024-02-04,06:49,2024-02-04,actual,Airbus A321neo
Newark,EWR,06:59,2024-02-04,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],05:38,2024-02-04,05:28,2024-02-04,actual,06:59,2024-02-04,06:40,2024-02-04,actual,Embraer 175
San Francisco,SFO,06:59,2024-02-04,['DL475'],['Delta Air Lines'],A,Landed - On-time [+],22:15,2024-02-03,22:05,2024-02-03,actual,06:59,2024-02-04,06:51,2024-02-04,actual,Airbus A321neo
Syracuse,SYR,07:00,2024-02-04,['B6374'],['JetBlue Airways'],C,Landed - On-time [+],05:45,2024-02-04,06:00,2024-02-04,actual,07:00,2024-02-04,07:14,2024-02-04,actual,Embraer 190
Los Angeles,LAX,07:15,2024-02-04,['UA2106'],['United Airlines'],B,Landed - On-time [+],22:45,2024-02-03,22:55,2024-02-03,actual,07:15,2024-02-04,07:22,2024-02-04,actual,Boeing 757-200 Passenger
Middletown,MDT,07:15,2024-02-04,['AA5937'],['American Airlines'],B,Landed - On-time [+],05:44,2024-02-04,05:34,2024-02-04,actual,07:15,2024-02-04,06:55,2024-02-04,actual,
New York,JFK,07:16,2024-02-04,['DL5653'],['Delta Air Lines'],A,Landed - Delayed [+],06:00,2024-02-04,06:25,2024-02-04,actual,07:16,2024-02-04,07:56,2024-02-04,actual,Embraer 175
Philadelphia,PHL,07:20,2024-02-04,['B6560'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-02-04,05:53,2024-02-04,actual,07:20,2024-02-04,07:31,2024-02-04,actual,Embraer 190
Bar Harbor,BHB,07:25,2024-02-04,['9K1830'],['Cape Air'],C,Landed - On-time [+],06:00,2024-02-04,06:00,2024-02-04,actual,07:25,2024-02-04,07:25,2024-02-04,actual,Cessna (Light aircraft)
Santo Domingo,SDQ,07:34,2024-02-04,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],04:19,2024-02-04,07:38,2024-02-04,actual,07:34,2024-02-04,11:44,2024-02-04,actual,Airbus A321
New York,JFK,07:43,2024-02-04,['B6518'],['JetBlue Airways'],C,Landed - On-time [+],06:30,2024-02-04,06:45,2024-02-04,actual,07:43,2024-02-04,07:39,2024-02-04,actual,Embraer 190
Las Vegas,LAS,07:53,2024-02-04,['B6178'],['JetBlue Airways'],C,Landed - On-time [+],23:55,2024-02-03,23:42,2024-02-03,actual,07:53,2024-02-04,07:50,2024-02-04,actual,Airbus A321
Buffalo,BUF,07:55,2024-02-04,['B6716'],['JetBlue Airways'],C,Landed - Delayed [+],06:29,2024-02-04,06:26,2024-02-04,actual,07:55,2024-02-04,08:23,2024-02-04,actual,Embraer 190
Baltimore,BWI,07:55,2024-02-04,['WN156'],['Southwest Airlines'],B,Landed - Delayed [+],06:20,2024-02-04,06:15,2024-02-04,actual,07:55,2024-02-04,08:23,2024-02-04,actual,Boeing 737 Passenger
Pittsburgh,PIT,07:55,2024-02-04,['B61486'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-02-04,05:40,2024-02-04,actual,07:55,2024-02-04,07:26,2024-02-04,actual,Embraer 190
Cleveland,CLE,08:00,2024-02-04,['DL5743'],['Delta Air Lines'],A,Landed - On-time [+],06:05,2024-02-04,06:00,2024-02-04,actual,08:00,2024-02-04,08:05,2024-02-04,actual,Embraer 175
Martha's Vineyard,MVY,08:00,2024-02-04,['9K3201'],['Cape Air'],C,Landed - On-time [+],07:20,2024-02-04,07:12,2024-02-04,actual,08:00,2024-02-04,07:55,2024-02-04,actual,Cessna (Light aircraft)
Provincetown,PVC,08:05,2024-02-04,['9K4201'],['Cape Air'],C,Landed - On-time [+],07:35,2024-02-04,07:28,2024-02-04,actual,08:05,2024-02-04,08:00,2024-02-04,actual,Cessna (Light aircraft)
San Francisco,SFO,08:05,2024-02-04,['UA1665'],['United Airlines'],B,Landed - Delayed [+],23:25,2024-02-03,23:38,2024-02-03,actual,08:05,2024-02-04,08:43,2024-02-04,actual,Boeing 757-200 Passenger
Columbus,CMH,08:07,2024-02-04,['DL5691'],['Delta Air Lines'],A,Landed - Delayed [+],06:10,2024-02-04,06:00,2024-02-04,actual,08:07,2024-02-04,08:24,2024-02-04,actual,Embraer 175
Cincinnati,CVG,08:13,2024-02-04,['AA4409'],['American Airlines'],B,Landed - On-time [+],06:00,2024-02-04,05:55,2024-02-04,actual,08:13,2024-02-04,08:13,2024-02-04,actual,Embraer 175 (Enhanced Winglets)
Lebanon,LEB,08:15,2024-02-04,['9K1870'],['Cape Air'],C,Landed - On-time [+],07:20,2024-02-04,07:15,2024-02-04,actual,08:15,2024-02-04,08:15,2024-02-04,actual,Tecnam P2012 Traveler
New York,LGA,08:15,2024-02-04,['DL5775'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2024-02-04,06:52,2024-02-04,actual,08:15,2024-02-04,07:55,2024-02-04,actual,Embraer 175
San Francisco,SFO,08:20,2024-02-04,['B634'],['JetBlue Airways'],C,Landed - Delayed [+],23:41,2024-02-03,23:54,2024-02-03,actual,08:20,2024-02-04,09:09,2024-02-04,actual,Airbus A321
Bar Harbor,BHB,08:25,2024-02-04,['9K950'],['Cape Air'],C,Landed - On-time [+],07:00,2024-02-04,07:17,2024-02-04,actual,08:25,2024-02-04,08:35,2024-02-04,actual,
Augusta,AUG,08:27,2024-02-04,['9K1000'],['Cape Air'],C,Landed - On-time [+],07:10,2024-02-04,07:05,2024-02-04,actual,08:27,2024-02-04,08:15,2024-02-04,actual,Tecnam P2012 Traveler
Atlanta,ATL,08:33,2024-02-04,['B6896'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-02-04,05:50,2024-02-04,actual,08:33,2024-02-04,08:19,2024-02-04,actual,Embraer 190
Baltimore,BWI,08:34,2024-02-04,['DL5788'],['Delta Air Lines'],A,Landed - Delayed [+],07:05,2024-02-04,06:58,2024-02-04,actual,08:34,2024-02-04,08:50,2024-02-04,actual,Embraer 175
Richmond,RIC,08:36,2024-02-04,['DL5758'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2024-02-04,06:55,2024-02-04,actual,08:36,2024-02-04,08:49,2024-02-04,actual,Embraer 175
Rutland,RUT,08:38,2024-02-04,['9K52'],['Cape Air'],C,Landed - Delayed [+],07:20,2024-02-04,07:32,2024-02-04,actual,08:38,2024-02-04,08:53,2024-02-04,actual,Tecnam P2012 Traveler
Dulles,IAD,08:43,2024-02-04,['NJE8GB'],['NetJets Europe'],,Landed - Delayed [+],07:30,2024-02-04,08:10,2024-02-04,actual,08:43,2024-02-04,09:16,2024-02-04,actual,Bombardier BD-700 Global Express/Global 500
Newark,EWR,08:52,2024-02-04,['UA3497'],['United Airlines'],B,Landed - On-time [+],07:35,2024-02-04,07:26,2024-02-04,actual,08:52,2024-02-04,08:40,2024-02-04,actual,Embraer 170
Orlando,MCO,08:53,2024-02-04,['F93348'],['Frontier Airlines'],E,Landed - On-time [+],05:45,2024-02-04,05:39,2024-02-04,actual,08:53,2024-02-04,08:36,2024-02-04,actual,Airbus A320neo
Pittsburgh,PIT,08:53,2024-02-04,['DL5773'],['Delta Air Lines'],A,Landed - On-time [+],07:05,2024-02-04,06:54,2024-02-04,actual,08:53,2024-02-04,08:56,2024-02-04,actual,Embraer 175
Rockland,RKD,08:55,2024-02-04,['9K1850'],['Cape Air'],C,Landed - On-time [+],07:35,2024-02-04,07:05,2024-02-04,actual,08:55,2024-02-04,08:19,2024-02-04,actual,Tecnam P2012 Traveler
Washington,DCA,08:58,2024-02-04,['B61554'],['JetBlue Airways'],C,Landed - On-time [+],07:30,2024-02-04,07:27,2024-02-04,actual,08:58,2024-02-04,09:03,2024-02-04,actual,Embraer 190
