Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Miami,MIA,00:19,2023-11-22,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-11-21,20:57,2023-11-21,actual,00:19,2023-11-22,00:19,2023-11-22,actual,Boeing 737-800 Passenger
Chicago,MDW,00:25,2023-11-22,['WN2330'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-11-21,21:11,2023-11-21,actual,00:25,2023-11-22,00:12,2023-11-22,actual,Boeing 737 Passenger
Minneapolis,MSP,00:30,2023-11-22,"['DL1246', 'AM4118', 'KE3993', 'KL5798', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-21,20:32,2023-11-21,actual,00:30,2023-11-22,00:09,2023-11-22,actual,Airbus A321
Charlotte,CLT,00:32,2023-11-22,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:23,2023-11-21,22:21,2023-11-21,actual,00:32,2023-11-22,00:24,2023-11-22,actual,Boeing 737-800 Passenger
Fort Lauderdale,FLL,00:40,2023-11-22,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:35,2023-11-21,21:55,2023-11-21,actual,00:40,2023-11-22,00:59,2023-11-22,actual,Airbus A321neo
New York,JFK,00:49,2023-11-22,"['B61618', 'EI5014', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - Delayed [+],23:35,2023-11-21,00:15,2023-11-22,actual,00:49,2023-11-22,01:36,2023-11-22,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-22,"['B62892', 'FI7848', 'HA2484', 'JL5885']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:55,2023-11-21,22:02,2023-11-21,actual,00:51,2023-11-22,00:51,2023-11-22,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-22,['NK3583'],['Spirit Airlines'],B,Landed - Delayed [+],21:57,2023-11-21,22:11,2023-11-21,actual,00:51,2023-11-22,01:08,2023-11-22,actual,Airbus A320
Denver,DEN,00:55,2023-11-22,['WN782'],['Southwest Airlines'],B,Landed - Delayed [+],19:15,2023-11-21,19:36,2023-11-21,actual,00:55,2023-11-22,01:24,2023-11-22,actual,Boeing 737 Passenger
Atlanta,ATL,00:59,2023-11-22,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA8471', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-21,22:25,2023-11-21,actual,00:59,2023-11-22,00:42,2023-11-22,actual,Airbus A321
San Juan,SJU,01:49,2023-11-22,['B6930'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2023-11-21,23:32,2023-11-21,actual,01:49,2023-11-22,02:44,2023-11-22,actual,Airbus A320
Philadelphia,PHL,03:01,2023-11-22,['YEL7'],['Summit Aviation'],,En Route [+],02:00,2023-11-22,02:00,2023-11-22,scheduled,03:01,2023-11-22,03:01,2023-11-22,scheduled,Embraer EMB-505 Phenom 300
Philadelphia,PHL,04:16,2023-11-22,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-11-22,03:37,2023-11-22,actual,04:16,2023-11-22,04:28,2023-11-22,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2023-11-22,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-11-22,02:54,2023-11-22,actual,04:20,2023-11-22,04:25,2023-11-22,actual,Boeing 767-300 Passenger
San Diego,SAN,04:43,2023-11-22,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - DIVERTED [+],20:30,2023-11-21,20:40,2023-11-21,actual,04:43,2023-11-22,04:53,2023-11-22,estimated,Airbus A321
Newark,EWR,04:56,2023-11-22,['FX1989'],['FedEx'],,Landed - Delayed [+],04:08,2023-11-22,04:35,2023-11-22,actual,04:56,2023-11-22,05:12,2023-11-22,actual,Boeing 757-200 Passenger
Las Vegas,LAS,05:20,2023-11-22,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-11-21,21:19,2023-11-21,actual,05:20,2023-11-22,05:44,2023-11-22,actual,Airbus A321
Los Angeles,LAX,05:21,2023-11-22,"['AA2453', 'BA4746', 'FJ5005', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'British Airways', 'JAL']",B,Landed - Delayed [+],21:00,2023-11-21,21:02,2023-11-21,actual,05:21,2023-11-22,05:43,2023-11-22,actual,Airbus A321
Phoenix,PHX,05:25,2023-11-22,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:44,2023-11-21,22:40,2023-11-21,actual,05:25,2023-11-22,05:46,2023-11-22,actual,Airbus A320
Louisville,SDF,05:39,2023-11-22,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-11-22,04:34,2023-11-22,actual,05:39,2023-11-22,06:09,2023-11-22,actual,Boeing 767-300 Passenger
Seattle,SEA,05:45,2023-11-22,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:29,2023-11-21,21:18,2023-11-21,actual,05:45,2023-11-22,05:28,2023-11-22,actual,Boeing 737-800 Passenger
Phoenix,PHX,05:47,2023-11-22,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-11-21,22:54,2023-11-21,actual,05:47,2023-11-22,05:57,2023-11-22,actual,Airbus A321
Greensboro/High Point,GSO,05:53,2023-11-22,['FX1060'],['FedEx'],,Landed - On-time [+],04:15,2023-11-22,04:36,2023-11-22,actual,05:53,2023-11-22,05:56,2023-11-22,actual,Boeing 757-200 Passenger
Rockford,RFD,05:56,2023-11-22,['5X1012'],['UPS'],,Landed - On-time [+],03:04,2023-11-22,03:13,2023-11-22,actual,05:56,2023-11-22,06:04,2023-11-22,actual,Boeing 757-200 Passenger
