,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
33,Buffalo,BUF,06:40,2023-05-26,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-26,05:04,2023-05-26,06:40,2023-05-26,06:34,2023-05-26,
34,Rochester,ROC,06:40,2023-05-26,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:08,2023-05-26,05:02,2023-05-26,06:40,2023-05-26,06:26,2023-05-26,
35,Memphis,MEM,06:41,2023-05-26,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-05-26,03:41,2023-05-26,06:41,2023-05-26,07:07,2023-05-26,
36,Las Vegas,LAS,06:43,2023-05-26,['B68448'],['JetBlue Airways'],,Landed - On-time [+],22:48,2023-05-25,22:33,2023-05-25,06:43,2023-05-26,06:40,2023-05-26,
37,San Francisco,SFO,06:44,2023-05-26,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],21:55,2023-05-25,21:50,2023-05-25,06:44,2023-05-26,07:10,2023-05-26,
38,San Diego,SAN,06:45,2023-05-26,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-25,22:00,2023-05-25,06:45,2023-05-26,06:55,2023-05-26,
39,Portland,PDX,06:57,2023-05-26,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-25,22:29,2023-05-26,06:57,2023-05-26,07:23,2023-05-27,
40,New York,LGA,07:10,2023-05-26,['DL1632'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-26,06:03,2023-05-26,07:10,2023-05-26,07:18,2023-05-26,
41,Newark,EWR,07:12,2023-05-26,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-26,05:58,2023-05-26,07:12,2023-05-26,06:54,2023-05-26,
42,Provincetown,PVC,07:15,2023-05-26,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-26,06:40,2023-05-26,07:15,2023-05-26,07:10,2023-05-26,Cessna (Light aircraft)
43,Rochester,ROC,07:18,2023-05-26,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:51,2023-05-26,07:18,2023-05-26,07:04,2023-05-26,
44,New York,JFK,07:20,2023-05-26,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-26,05:58,2023-05-26,07:20,2023-05-26,07:09,2023-05-26,
45,Philadelphia,PHL,07:22,2023-05-26,"['B6960', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:05,2023-05-26,11:37,2023-05-26,07:22,2023-05-26,12:44,2023-05-26,
46,Cincinnati,CVG,07:23,2023-05-26,['M6588'],['Amerijet International'],,Landed - Delayed [+],05:25,2023-05-26,06:29,2023-05-26,07:23,2023-05-26,08:16,2023-05-26,
47,Bar Harbor,BHB,07:25,2023-05-26,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-05-26,06:00,2023-05-26,07:25,2023-05-26,07:33,2023-05-26,Cessna (Light aircraft)
48,Philadelphia,PHL,07:25,2023-05-26,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:03,2023-05-26,06:00,2023-05-26,07:25,2023-05-26,07:24,2023-05-26,
49,Los Angeles,LAX,07:26,2023-05-26,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - Delayed [+],22:51,2023-05-25,23:19,2023-05-25,07:26,2023-05-26,07:59,2023-05-26,
50,Pittsburgh,PIT,07:32,2023-05-26,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:53,2023-05-26,07:32,2023-05-26,07:22,2023-05-26,
51,Washington,DCA,07:37,2023-05-26,['DL5837'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-26,05:54,2023-05-26,07:37,2023-05-26,07:39,2023-05-26,
52,Richmond,RIC,07:37,2023-05-26,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-26,07:00,2023-05-26,07:37,2023-05-26,08:38,2023-05-26,
53,New York,JFK,07:41,2023-05-26,"['B6518', 'AA9370', 'EI5014', 'HA2002', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-26,06:25,2023-05-26,07:41,2023-05-26,07:19,2023-05-26,
54,Washington,DCA,07:42,2023-05-26,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-26,06:06,2023-05-26,07:42,2023-05-26,07:30,2023-05-26,
55,Baltimore,BWI,07:45,2023-05-26,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-26,06:17,2023-05-26,07:45,2023-05-26,07:31,2023-05-26,
56,Phoenix,PHX,07:45,2023-05-26,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-25,23:35,2023-05-25,07:45,2023-05-26,07:23,2023-05-26,
57,Pittsburgh,PIT,07:48,2023-05-26,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-26,05:55,2023-05-26,07:48,2023-05-26,07:43,2023-05-26,
58,Detroit,DTW,07:52,2023-05-26,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:59,2023-05-26,07:52,2023-05-26,07:52,2023-05-26,
59,Lebanon,LEB,07:55,2023-05-26,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-26,07:20,2023-05-26,07:55,2023-05-26,08:22,2023-05-26,Tecnam P2012 Traveler
60,San Francisco,SFO,07:56,2023-05-26,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-25,23:05,2023-05-26,07:56,2023-05-26,08:15,2023-05-27,
61,Washington,DCA,07:58,2023-05-26,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],06:30,2023-05-26,06:20,2023-05-26,07:58,2023-05-26,08:18,2023-05-26,
62,Newark,EWR,07:59,2023-05-26,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-26,06:35,2023-05-26,07:59,2023-05-26,07:35,2023-05-26,
63,San Francisco,SFO,07:59,2023-05-26,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-25,23:10,2023-05-25,07:59,2023-05-26,08:13,2023-05-26,
64,Cleveland,CLE,08:00,2023-05-26,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-26,06:03,2023-05-26,08:00,2023-05-26,07:51,2023-05-26,
65,Martha's Vineyard,MVY,08:00,2023-05-26,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-05-26,07:35,2023-05-26,08:00,2023-05-26,08:20,2023-05-26,Cessna (Light aircraft)
66,Raleigh/Durham,RDU,08:00,2023-05-26,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-26,05:57,2023-05-26,08:00,2023-05-26,07:41,2023-05-26,
67,Seattle,SEA,08:00,2023-05-26,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],23:35,2023-05-25,23:35,2023-05-25,08:00,2023-05-26,08:17,2023-05-26,
68,Richmond,RIC,08:01,2023-05-26,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-26,06:07,2023-05-26,08:01,2023-05-26,07:39,2023-05-26,
69,Philadelphia,PHL,08:02,2023-05-26,['1I237'],['NetJets Aviation'],,Landed - On-time [+],07:00,2023-05-26,07:19,2023-05-26,08:02,2023-05-26,08:06,2023-05-26,
70,Cleveland,CLE,08:05,2023-05-26,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-26,06:10,2023-05-26,08:05,2023-05-26,08:04,2023-05-26,
71,Raleigh/Durham,RDU,08:05,2023-05-26,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-26,06:02,2023-05-26,08:05,2023-05-26,07:50,2023-05-26,
72,Augusta,AUG,08:10,2023-05-26,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-26,07:12,2023-05-26,08:10,2023-05-26,08:10,2023-05-26,Tecnam P2012 Traveler
73,Massena,MSS,08:10,2023-05-26,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-26,06:54,2023-05-26,08:10,2023-05-26,08:16,2023-05-26,
74,Chicago,MDW,08:15,2023-05-26,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-26,05:03,2023-05-26,08:15,2023-05-26,08:20,2023-05-26,
75,Newark,EWR,08:16,2023-05-26,"['DL5712', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-05-26,06:56,2023-05-26,08:16,2023-05-26,08:21,2023-05-26,
76,Columbus,CMH,08:19,2023-05-26,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-26,06:01,2023-05-26,08:19,2023-05-26,08:15,2023-05-26,
77,Louisville,SDF,08:20,2023-05-26,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-26,05:54,2023-05-26,08:20,2023-05-26,08:24,2023-05-26,
78,Wilmington,ILM,08:22,2023-05-26,['CNS124'],['PlaneSense'],,Landed - On-time [+],06:29,2023-05-26,06:33,2023-05-26,08:22,2023-05-26,08:13,2023-05-26,
79,New York,LGA,08:23,2023-05-26,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-26,06:56,2023-05-26,08:23,2023-05-26,08:03,2023-05-26,
80,Nantucket,ACK,08:24,2023-05-26,['LXJ657'],['Flexjet'],,Landed - Delayed [+],07:57,2023-05-26,08:46,2023-05-26,08:24,2023-05-26,09:11,2023-05-26,
81,Rutland,RUT,08:25,2023-05-26,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-26,07:20,2023-05-26,08:25,2023-05-26,08:32,2023-05-26,Tecnam P2012 Traveler
82,New York,LGA,08:27,2023-05-26,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-26,07:09,2023-05-26,08:27,2023-05-26,08:11,2023-05-26,
83,Los Angeles,LAX,08:30,2023-05-26,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-25,00:08,2023-05-27,08:30,2023-05-26,08:51,2023-05-27,
84,Atlanta,ATL,08:31,2023-05-26,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-26,06:06,2023-05-26,08:31,2023-05-26,08:20,2023-05-26,
85,Nantucket,ACK,08:33,2023-05-26,"['9K5021', 'B65352']","['Cape Air', 'JetBlue Airways']",C,Landed - DIVERTED [+],07:45,2023-05-26,07:53,2023-05-26,08:33,2023-05-26,08:01,2023-05-26,Cessna (Light aircraft)
86,Baltimore,BWI,08:35,2023-05-26,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-26,07:09,2023-05-26,08:35,2023-05-26,08:23,2023-05-26,
87,Philadelphia,PHL,08:37,2023-05-26,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-26,07:12,2023-05-26,08:37,2023-05-26,08:23,2023-05-26,
88,Rockland,RKD,08:40,2023-05-26,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-26,07:17,2023-05-26,08:40,2023-05-26,08:23,2023-05-26,Tecnam P2012 Traveler
89,Washington,DCA,08:44,2023-05-26,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-26,07:00,2023-05-26,08:44,2023-05-26,08:30,2023-05-26,
90,Asheville,AVL,08:47,2023-05-26,['G4234'],['Allegiant Air'],E,Landed - On-time [+],06:30,2023-05-26,06:18,2023-05-26,08:47,2023-05-26,08:12,2023-05-26,
91,Rochester,ROC,08:48,2023-05-26,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-26,07:23,2023-05-26,08:48,2023-05-26,08:37,2023-05-26,
92,Belmar,BLM,08:50,2023-05-26,['EJM435'],['Executive Jet Management'],,Landed - Delayed [+],08:00,2023-05-26,09:13,2023-05-26,08:50,2023-05-26,10:01,2023-05-26,
93,Saranac Lake,SLK,08:51,2023-05-26,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-26,07:30,2023-05-26,08:51,2023-05-26,09:00,2023-05-26,Tecnam P2012 Traveler
94,Syracuse,SYR,08:52,2023-05-26,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-26,07:36,2023-05-26,08:52,2023-05-26,08:49,2023-05-26,
95,Laconia,LCI,08:53,2023-05-26,['1I375'],['NetJets Aviation'],,Landed - On-time [+],08:15,2023-05-26,08:36,2023-05-26,08:53,2023-05-26,08:57,2023-05-26,
96,Washington,DCA,08:59,2023-05-26,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-26,07:23,2023-05-26,08:59,2023-05-26,08:41,2023-05-26,
97,Santiago,STI,09:00,2023-05-26,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],05:05,2023-05-26,05:54,2023-05-26,09:00,2023-05-26,09:44,2023-05-26,
98,West Palm Beach,PBI,09:03,2023-05-26,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:54,2023-05-26,09:03,2023-05-26,08:44,2023-05-26,
99,Tampa,TPA,09:04,2023-05-26,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:54,2023-05-26,09:04,2023-05-26,08:29,2023-05-26,
100,Charlotte,CLT,09:05,2023-05-26,['DL5654'],['Delta Air Lines'],A,Landed - On-time [+],06:45,2023-05-26,06:40,2023-05-26,09:05,2023-05-26,08:38,2023-05-26,
101,Detroit,DTW,09:06,2023-05-26,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-26,06:53,2023-05-26,09:06,2023-05-26,08:53,2023-05-26,
102,Indianapolis,IND,09:10,2023-05-26,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-26,06:40,2023-05-26,09:10,2023-05-26,09:03,2023-05-26,
103,Toronto,YYZ,09:11,2023-05-26,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-26,07:33,2023-05-26,09:11,2023-05-26,09:16,2023-05-26,
104,Fort Lauderdale,FLL,09:14,2023-05-26,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-26,05:50,2023-05-26,09:14,2023-05-26,08:42,2023-05-26,
105,Islip,ISP,09:14,2023-05-26,['1I408'],['NetJets Aviation'],,En Route [+],08:24,2023-05-26,,,09:14,2023-05-26,,,
106,Teterboro,TEB,09:14,2023-05-26,['LXJ538'],['Flexjet'],,Landed - Delayed [+],08:33,2023-05-26,09:15,2023-05-26,09:14,2023-05-26,09:54,2023-05-26,
107,Chicago,ORD,09:16,2023-05-26,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-26,05:53,2023-05-26,09:16,2023-05-26,09:11,2023-05-26,
108,Teterboro,TEB,09:18,2023-05-26,['LXJ562'],['Flexjet'],,En Route [+],08:29,2023-05-26,,,09:18,2023-05-26,,,
