Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
West Palm Beach,PBI,00:03,2023-11-03,"['B61922', 'HA2452']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],20:55,2023-11-02,20:37,2023-11-02,actual,00:03,2023-11-03,23:21,2023-11-02,actual,Airbus A320
Miami,MIA,00:20,2023-11-03,"['AA1054', 'G36162']","['American Airlines', 'Gol']",B,Landed - On-time [+],21:00,2023-11-02,20:57,2023-11-02,actual,00:20,2023-11-03,23:53,2023-11-02,actual,Boeing 737MAX 8 Passenger
Denver,DEN,00:30,2023-11-03,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:40,2023-11-02,19:09,2023-11-02,actual,00:30,2023-11-03,00:51,2023-11-03,actual,Boeing 737 Passenger
Charlotte,CLT,00:35,2023-11-03,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:26,2023-11-02,22:21,2023-11-02,actual,00:35,2023-11-03,00:13,2023-11-03,actual,Airbus A321
Dallas,DFW,00:39,2023-11-03,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-11-02,19:49,2023-11-02,actual,00:39,2023-11-03,00:08,2023-11-03,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:44,2023-11-03,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:39,2023-11-02,21:52,2023-11-02,actual,00:44,2023-11-03,00:53,2023-11-03,actual,Airbus A220-300 Passenger
Orlando,MCO,00:47,2023-11-03,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:55,2023-11-02,21:34,2023-11-02,actual,00:47,2023-11-03,00:18,2023-11-03,actual,Airbus A320
New York,JFK,00:54,2023-11-03,"['B61618', 'AT9512', 'EI5014', 'QR3899']","['JetBlue Airways', 'Royal Air Maroc', 'Aer Lingus', 'Qatar Airways']",C,Landed - Delayed [+],23:40,2023-11-02,00:38,2023-11-03,actual,00:54,2023-11-03,02:16,2023-11-03,actual,Airbus A220-300 Passenger
Chicago,MDW,00:55,2023-11-03,['WN341'],['Southwest Airlines'],B,Landed - On-time [+],21:45,2023-11-02,22:04,2023-11-02,actual,00:55,2023-11-03,00:59,2023-11-03,actual,Boeing 737 Passenger
Atlanta,ATL,01:06,2023-11-03,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA5737', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-11-02,22:49,2023-11-02,actual,01:06,2023-11-03,01:01,2023-11-03,actual,Airbus A319
