Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:09,2023-09-02,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-09-01,17:41,2023-09-01,actual,00:09,2023-09-02,00:04,2023-09-02,actual,
Charlotte,CLT,00:14,2023-09-02,['AAL1937'],['American Airlines'],,Landed - On-time [+],22:29,2023-09-01,22:38,2023-09-01,actual,00:14,2023-09-02,00:18,2023-09-02,actual,
Phoenix,PHX,00:14,2023-09-02,['AAL2058'],['American Airlines'],,Landed - On-time [+],16:35,2023-09-01,16:48,2023-09-01,actual,00:14,2023-09-02,00:10,2023-09-02,actual,
Miami,MIA,00:19,2023-09-02,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],21:00,2023-09-01,22:04,2023-09-01,actual,00:19,2023-09-02,01:25,2023-09-02,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-09-02,"['DL1246', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:25,2023-09-01,20:53,2023-09-01,actual,00:21,2023-09-02,00:18,2023-09-02,actual,
Miami,MIA,00:23,2023-09-02,['NK1171'],['Spirit Airlines'],B,Landed - On-time [+],20:55,2023-09-01,20:48,2023-09-01,actual,00:23,2023-09-02,00:12,2023-09-02,actual,
Chicago,MDW,00:25,2023-09-02,['WN2802'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-09-01,21:17,2023-09-01,actual,00:25,2023-09-02,00:26,2023-09-02,actual,
Seattle,SEA,00:29,2023-09-02,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-09-01,15:52,2023-09-01,actual,00:29,2023-09-02,23:54,2023-09-01,actual,
Fort Lauderdale,FLL,00:34,2023-09-02,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:20,2023-09-01,21:26,2023-09-01,actual,00:34,2023-09-02,00:46,2023-09-02,actual,
Charlotte,CLT,00:39,2023-09-02,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:29,2023-09-01,22:26,2023-09-01,actual,00:39,2023-09-02,00:23,2023-09-02,actual,Airbus A321
Chicago,ORD,00:53,2023-09-02,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:22,2023-09-01,21:25,2023-09-01,actual,00:53,2023-09-02,00:40,2023-09-02,actual,
Detroit,DTW,00:59,2023-09-02,"['DL1279', 'AM3429', 'CZ1051', 'MU4540', 'VS3112', 'WS6963']","['Delta Air Lines', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],23:01,2023-09-01,00:22,2023-09-02,actual,00:59,2023-09-02,02:02,2023-09-02,actual,
Chicago,ORD,00:59,2023-09-02,['AAL1461'],['American Airlines'],,Landed - On-time [+],22:00,2023-09-01,22:09,2023-09-01,actual,00:59,2023-09-02,00:57,2023-09-02,actual,
San Francisco,SFO,01:04,2023-09-02,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-09-01,16:30,2023-09-01,actual,01:04,2023-09-02,01:12,2023-09-02,actual,
Atlanta,ATL,01:22,2023-09-02,"['DL865', 'AM4188', 'KE3682', 'KL5111', 'LA8483', 'VS2377', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:41,2023-09-01,22:43,2023-09-01,actual,01:22,2023-09-02,01:06,2023-09-02,actual,
Phoenix,PHX,04:38,2023-09-02,['AAL2701'],['American Airlines'],,Landed - On-time [+],20:55,2023-09-01,21:10,2023-09-01,actual,04:38,2023-09-02,04:33,2023-09-02,actual,
San Diego,SAN,04:39,2023-09-02,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-09-01,20:07,2023-09-01,actual,04:39,2023-09-02,04:36,2023-09-02,actual,
Vancouver,YVR,04:48,2023-09-02,"['AC532', 'UA8609']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],20:25,2023-09-01,20:18,2023-09-01,actual,04:48,2023-09-02,04:23,2023-09-02,actual,
Phoenix,PHX,05:00,2023-09-02,['AA2701'],['American Airlines'],B,Landed - On-time [+],20:55,2023-09-01,20:49,2023-09-01,actual,05:00,2023-09-02,04:37,2023-09-02,actual,Airbus A321neo
Salt Lake City,SLC,05:00,2023-09-02,['B6348'],['JetBlue Airways'],C,Landed - On-time [+],22:31,2023-09-01,22:21,2023-09-01,actual,05:00,2023-09-02,04:45,2023-09-02,actual,
Denver,DEN,05:02,2023-09-02,['B6594'],['JetBlue Airways'],C,Landed - On-time [+],23:10,2023-09-01,23:03,2023-09-01,actual,05:02,2023-09-02,04:59,2023-09-02,actual,
San Francisco,SFO,05:02,2023-09-02,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:20,2023-09-01,20:19,2023-09-01,actual,05:02,2023-09-02,04:34,2023-09-02,actual,
Syracuse,SYR,05:14,2023-09-02,['STY543'],['Altius Aviation'],,Landed - On-time [+],03:33,2023-09-02,03:44,2023-09-02,actual,05:14,2023-09-02,04:24,2023-09-02,actual,
Los Angeles,LAX,05:20,2023-09-02,"['B6388', 'AA9152', 'FI7866', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:45,2023-09-01,20:44,2023-09-01,actual,05:20,2023-09-02,05:19,2023-09-02,actual,
Seattle,SEA,05:23,2023-09-02,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:10,2023-09-01,21:03,2023-09-01,actual,05:23,2023-09-02,05:12,2023-09-02,actual,
Los Angeles,LAX,05:45,2023-09-02,"['DL729', 'AF2445', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:00,2023-09-01,20:57,2023-09-01,actual,05:45,2023-09-02,05:07,2023-09-02,actual,
Seattle,SEA,05:49,2023-09-02,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:25,2023-09-01,21:54,2023-09-01,actual,05:49,2023-09-02,05:57,2023-09-02,actual,
San Francisco,SFO,05:49,2023-09-02,"['AS458', 'AA7499', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:00,2023-09-01,21:03,2023-09-01,actual,05:49,2023-09-02,05:30,2023-09-02,actual,
Sacramento,SMF,05:53,2023-09-02,['B6916'],['JetBlue Airways'],C,Landed - On-time [+],21:22,2023-09-01,21:19,2023-09-01,actual,05:53,2023-09-02,05:29,2023-09-02,actual,
Honolulu,HNL,05:54,2023-09-02,['HAL90'],['Hawaiian Airlines'],,Landed - On-time [+],14:15,2023-09-01,14:48,2023-09-01,actual,05:54,2023-09-02,06:05,2023-09-02,actual,
Denver,DEN,06:00,2023-09-02,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-09-01,00:03,2023-09-02,actual,06:00,2023-09-02,05:44,2023-09-02,actual,
Honolulu,HNL,06:00,2023-09-02,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],14:15,2023-09-01,14:29,2023-09-01,actual,06:00,2023-09-02,06:18,2023-09-02,actual,Airbus A330-200
San Diego,SAN,06:00,2023-09-02,['DL439'],['Delta Air Lines'],A,Landed - On-time [+],21:14,2023-09-01,21:08,2023-09-01,actual,06:00,2023-09-02,05:32,2023-09-02,actual,
Louisville,SDF,06:07,2023-09-02,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,2023-09-02,04:49,2023-09-02,actual,06:07,2023-09-02,06:32,2023-09-02,actual,
Los Angeles,LAX,06:12,2023-09-02,['AAL2453'],['American Airlines'],,Landed - On-time [+],22:00,2023-09-01,22:07,2023-09-01,actual,06:12,2023-09-02,06:11,2023-09-02,actual,
Vancouver,YVR,06:12,2023-09-02,['B650'],['JetBlue Airways'],C,Landed - On-time [+],21:55,2023-09-01,22:01,2023-09-01,actual,06:12,2023-09-02,06:01,2023-09-02,actual,
Phoenix,PHX,06:17,2023-09-02,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:22,2023-09-01,22:58,2023-09-01,actual,06:17,2023-09-02,06:41,2023-09-02,actual,
Las Vegas,LAS,06:23,2023-09-02,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:18,2023-09-01,23:11,2023-09-01,actual,06:23,2023-09-02,07:18,2023-09-02,actual,
San Francisco,SFO,06:32,2023-09-02,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - Delayed [+],21:55,2023-09-01,21:48,2023-09-01,actual,06:32,2023-09-02,07:03,2023-09-02,actual,
Los Angeles,LAX,06:35,2023-09-02,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:00,2023-09-01,21:54,2023-09-01,actual,06:35,2023-09-02,06:17,2023-09-02,actual,Airbus A321 (sharklets)
Provincetown,PVC,06:35,2023-09-02,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:05,2023-09-02,06:07,2023-09-02,actual,06:35,2023-09-02,06:50,2023-09-02,actual,Cessna (Light aircraft)
Hyannis,HYA,06:39,2023-09-02,['WIG6601'],['Wiggins Airways'],,Landed - Delayed [+],06:15,2023-09-02,06:37,2023-09-02,actual,06:39,2023-09-02,07:02,2023-09-02,actual,
Las Vegas,LAS,06:39,2023-09-02,['NK3737'],['Spirit Airlines'],B,Landed - Delayed [+],22:35,2023-09-01,23:53,2023-09-01,actual,06:39,2023-09-02,08:02,2023-09-02,actual,
Salt Lake City,SLC,06:39,2023-09-02,"['DL999', 'KE3999', 'KL5565', 'LA6299', 'VS4266']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:55,2023-09-01,23:43,2023-09-01,actual,06:39,2023-09-02,06:16,2023-09-02,actual,
Denver,DEN,06:40,2023-09-02,['DL386'],['Delta Air Lines'],A,Landed - On-time [+],00:35,2023-09-02,00:19,2023-09-02,actual,06:40,2023-09-02,06:13,2023-09-02,actual,
Memphis,MEM,06:47,2023-09-02,['FX1406'],['FedEx'],,Landed - On-time [+],03:18,2023-09-02,03:32,2023-09-02,actual,06:47,2023-09-02,06:47,2023-09-02,actual,
San Francisco,SFO,06:55,2023-09-02,"['DL475', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:02,2023-09-01,22:11,2023-09-01,actual,06:55,2023-09-02,06:32,2023-09-02,actual,
New York,JFK,07:07,2023-09-02,"['B61318', 'AA9347', 'EI5018', 'HA2004', 'QR3825', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:01,2023-09-02,05:59,2023-09-02,actual,07:07,2023-09-02,07:10,2023-09-02,actual,
Newark,EWR,07:11,2023-09-02,"['UA3425', 'TP8512']","['United Airlines', 'TAP Air Portugal']",B,Landed - On-time [+],06:00,2023-09-02,05:55,2023-09-02,actual,07:11,2023-09-02,07:03,2023-09-02,actual,
Sao Paulo,GRU,07:15,2023-09-02,['JJ8164'],['LATAM Airlines Brasil'],,Landed - On-time [+],23:05,2023-09-01,23:21,2023-09-01,actual,07:15,2023-09-02,07:25,2023-09-02,actual,
Las Vegas,LAS,07:22,2023-09-02,['DL441'],['Delta Air Lines'],A,Landed - On-time [+],23:11,2023-09-01,23:42,2023-09-01,actual,07:22,2023-09-02,07:34,2023-09-02,actual,
Los Angeles,LAX,07:27,2023-09-02,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:45,2023-09-01,23:01,2023-09-01,actual,07:27,2023-09-02,07:26,2023-09-02,actual,
Nantucket,ACK,07:33,2023-09-02,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-09-02,06:47,2023-09-02,actual,07:33,2023-09-02,07:50,2023-09-02,actual,Cessna (Light aircraft)
Richmond,RIC,07:34,2023-09-02,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-09-02,05:59,2023-09-02,actual,07:34,2023-09-02,07:37,2023-09-02,actual,
Sao Paulo,GRU,07:35,2023-09-02,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - On-time [+],22:50,2023-09-01,23:21,2023-09-01,actual,07:35,2023-09-02,07:39,2023-09-02,actual,Boeing 787-9
San Jose,SJC,07:36,2023-09-02,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:50,2023-09-01,22:41,2023-09-01,actual,07:36,2023-09-02,07:23,2023-09-02,actual,
Cleveland,CLE,07:47,2023-09-02,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-09-02,05:59,2023-09-02,actual,07:47,2023-09-02,07:45,2023-09-02,actual,
Portsmouth,PSM,07:50,2023-09-02,['CNS8'],['PlaneSense'],,Landed - On-time [+],07:28,2023-09-02,07:43,2023-09-02,actual,07:50,2023-09-02,07:58,2023-09-02,actual,
Seattle,SEA,07:50,2023-09-02,"['DL341', 'KE3143', 'LA6484', 'VS3541']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:23,2023-09-01,23:20,2023-09-01,actual,07:50,2023-09-02,07:24,2023-09-02,actual,
Bar Harbor,BHB,07:55,2023-09-02,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:30,2023-09-02,06:35,2023-09-02,actual,07:55,2023-09-02,08:00,2023-09-02,actual,Cessna (Light aircraft)
Baltimore,BWI,07:55,2023-09-02,['WN1497'],['Southwest Airlines'],B,Landed - On-time [+],06:30,2023-09-02,06:28,2023-09-02,actual,07:55,2023-09-02,07:44,2023-09-02,actual,
San Francisco,SFO,07:58,2023-09-02,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-09-01,23:15,2023-09-01,actual,07:58,2023-09-02,07:49,2023-09-02,actual,
Cleveland,CLE,08:05,2023-09-02,"['DL5823', 'KE3302', 'LA6173']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:10,2023-09-02,06:10,2023-09-02,actual,08:05,2023-09-02,07:59,2023-09-02,actual,
Rochester,ROC,08:06,2023-09-02,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:50,2023-09-02,06:48,2023-09-02,actual,08:06,2023-09-02,08:09,2023-09-02,actual,
