Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:05,2023-10-02,['WN2284'],['Southwest Airlines'],B,Landed - Delayed [+],20:55,2023-10-01,21:02,2023-10-01,actual,00:05,2023-10-02,00:24,2023-10-02,actual,
New York,JFK,00:15,2023-10-02,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'LY8609', 'QR3825', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:59,2023-10-01,23:07,2023-10-01,actual,00:15,2023-10-02,00:20,2023-10-02,actual,
Miami,MIA,00:18,2023-10-02,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-10-01,22:26,2023-10-01,actual,00:18,2023-10-02,01:27,2023-10-02,actual,
Seattle,SEA,00:26,2023-10-02,"['DL770', 'KE3009', 'MU4546', 'VS1732']","['Delta Air Lines', 'Korean Air', 'China Eastern Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-10-01,15:51,2023-10-01,actual,00:26,2023-10-02,00:16,2023-10-02,actual,
Austin,AUS,00:28,2023-10-02,"['DL1697', 'VS5476']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],19:21,2023-10-01,22:15,2023-10-01,actual,00:28,2023-10-02,03:04,2023-10-02,actual,
Charlotte,CLT,00:29,2023-10-02,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:20,2023-10-01,22:24,2023-10-01,actual,00:29,2023-10-02,00:31,2023-10-02,actual,
Fort Lauderdale,FLL,00:45,2023-10-02,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-10-01,23:15,2023-10-01,actual,00:45,2023-10-02,02:13,2023-10-02,actual,
Chicago,ORD,00:45,2023-10-02,"['UA1478', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:18,2023-10-01,21:24,2023-10-01,actual,00:45,2023-10-02,00:37,2023-10-02,actual,
Detroit,DTW,00:48,2023-10-02,"['DL1622', 'AM3586', 'AZ5297', 'VS4208', 'WS7492']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:59,2023-10-01,23:25,2023-10-01,actual,00:48,2023-10-02,01:11,2023-10-02,actual,
San Francisco,SFO,00:57,2023-10-02,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],16:15,2023-10-01,18:33,2023-10-01,actual,00:57,2023-10-02,03:18,2023-10-02,actual,
Atlanta,ATL,00:59,2023-10-02,"['DL865', 'AM4188', 'KE3682', 'KL5111', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],22:28,2023-10-01,22:27,2023-10-01,actual,00:59,2023-10-02,00:52,2023-10-02,actual,
Miami,MIA,01:07,2023-10-02,['NK1171'],['Spirit Airlines'],B,Landed - On-time [+],21:40,2023-10-01,22:05,2023-10-01,actual,01:07,2023-10-02,01:14,2023-10-02,actual,
Cincinnati,CVG,04:34,2023-10-02,['GB588'],['ABX Air'],,Landed - Delayed [+],02:35,2023-10-02,03:16,2023-10-02,actual,04:34,2023-10-02,04:58,2023-10-02,actual,
San Diego,SAN,04:39,2023-10-02,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:10,2023-10-01,20:56,2023-10-01,actual,04:39,2023-10-02,05:40,2023-10-02,actual,
San Francisco,SFO,05:00,2023-10-02,"['B6734', 'AA9145', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-10-01,20:25,2023-10-01,actual,05:00,2023-10-02,05:07,2023-10-02,actual,
Salt Lake City,SLC,05:00,2023-10-02,['B6248'],['JetBlue Airways'],C,Landed - Delayed [+],22:33,2023-10-01,23:39,2023-10-01,actual,05:00,2023-10-02,06:16,2023-10-02,actual,
Phoenix,PHX,05:09,2023-10-02,['AA2701'],['American Airlines'],B,Landed - Delayed [+],21:10,2023-10-01,21:31,2023-10-01,actual,05:09,2023-10-02,05:31,2023-10-02,actual,
Denver,DEN,05:42,2023-10-02,['B6494'],['JetBlue Airways'],C,Landed - Delayed [+],23:55,2023-10-01,03:23,2023-10-02,actual,05:42,2023-10-02,09:09,2023-10-02,actual,
Seattle,SEA,05:44,2023-10-02,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:25,2023-10-01,06:29,2023-10-02,actual,05:44,2023-10-02,15:07,2023-10-02,actual,
Seattle,SEA,05:45,2023-10-02,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-10-01,21:21,2023-10-01,actual,05:45,2023-10-02,05:46,2023-10-02,actual,
