Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Miami,MIA,00:19,2023-11-21,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2023-11-20,21:12,2023-11-20,actual,00:19,2023-11-21,00:23,2023-11-21,actual,Boeing 737MAX 8 Passenger
Phoenix,PHX,00:21,2023-11-21,['AA567'],['American Airlines'],B,Landed - On-time [+],17:36,2023-11-20,17:37,2023-11-20,actual,00:21,2023-11-21,00:24,2023-11-21,actual,Airbus A321
Dulles,IAD,00:25,2023-11-21,['DL8932'],['Delta Air Lines'],,Landed - Delayed [+],23:15,2023-11-20,00:05,2023-11-21,actual,00:25,2023-11-21,01:02,2023-11-21,actual,Boeing 757-200 Passenger
Charlotte,CLT,00:29,2023-11-21,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:23,2023-11-20,22:29,2023-11-20,actual,00:29,2023-11-21,00:31,2023-11-21,actual,Airbus A321
Minneapolis,MSP,00:30,2023-11-21,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-20,20:34,2023-11-20,actual,00:30,2023-11-21,00:21,2023-11-21,actual,Airbus A321
Fort Lauderdale,FLL,00:35,2023-11-21,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:30,2023-11-20,21:46,2023-11-20,actual,00:35,2023-11-21,00:55,2023-11-21,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-11-21,"['B61618', 'EI5014', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-11-20,23:35,2023-11-20,actual,00:49,2023-11-21,00:49,2023-11-21,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-21,"['B62892', 'HA2484', 'JL5885']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:55,2023-11-20,21:49,2023-11-20,actual,00:51,2023-11-21,00:35,2023-11-21,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-21,['NK3583'],['Spirit Airlines'],B,Landed - Delayed [+],21:57,2023-11-20,22:20,2023-11-20,actual,00:51,2023-11-21,01:06,2023-11-21,actual,Airbus A320
Atlanta,ATL,00:59,2023-11-21,"['DL865', 'AM4188', 'KE3146', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-20,22:20,2023-11-20,actual,00:59,2023-11-21,00:42,2023-11-21,actual,Airbus A321
Orlando,MCO,00:59,2023-11-21,"['B61952', 'AD7669', 'HA2442', 'JL5489']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],22:10,2023-11-20,22:02,2023-11-20,actual,00:59,2023-11-21,00:47,2023-11-21,actual,Airbus A321
San Juan,SJU,01:49,2023-11-21,['B6930'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2023-11-20,22:35,2023-11-20,actual,01:49,2023-11-21,01:58,2023-11-21,actual,Airbus A320
Philadelphia,PHL,03:38,2023-11-21,['YEL82'],['Summit Aviation'],,Landed - Delayed [+],02:30,2023-11-21,04:40,2023-11-21,actual,03:38,2023-11-21,05:25,2023-11-21,actual,Embraer EMB-505 Phenom 300
