,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,San Francisco,SFO,04:59,2023-05-30,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-05-29,20:06,2023-05-29,04:59,2023-05-30,05:13,2023-05-30,
11,San Diego,SAN,05:01,2023-05-30,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-05-29,20:32,2023-05-30,05:01,2023-05-30,05:30,2023-05-31,
12,Los Angeles,LAX,05:18,2023-05-30,"['AA2453', 'B64139', 'BA4746', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],20:45,2023-05-29,20:42,2023-05-29,05:18,2023-05-30,05:20,2023-05-30,
13,Sacramento,SMF,05:38,2023-05-30,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-05-29,21:13,2023-05-30,05:38,2023-05-30,05:47,2023-05-31,
14,Denver,DEN,05:40,2023-05-30,['B6294'],['JetBlue Airways'],C,Landed - Delayed [+],23:53,2023-05-29,23:50,2023-05-30,05:40,2023-05-30,05:39,2023-05-31,
15,Phoenix,PHX,05:40,2023-05-30,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-05-29,21:44,2023-05-29,05:40,2023-05-30,05:34,2023-05-30,
16,Louisville,SDF,05:45,2023-05-30,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-05-30,04:15,2023-05-30,05:45,2023-05-30,06:08,2023-05-30,
17,San Francisco,SFO,05:45,2023-05-30,['AS546A'],['Alaska Airlines'],,Landed - On-time [+],21:02,2023-05-29,21:10,2023-05-29,05:45,2023-05-30,05:36,2023-05-30,
18,Tel Aviv-Yafo,TLV,05:45,2023-05-30,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-05-30,01:02,2023-05-30,05:45,2023-05-30,04:56,2023-05-30,
19,San Francisco,SFO,05:55,2023-05-30,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-05-29,20:53,2023-05-29,05:55,2023-05-30,05:42,2023-05-30,
20,Denver,DEN,05:58,2023-05-30,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-05-29,23:53,2023-05-29,05:58,2023-05-30,06:00,2023-05-30,
21,Seattle,SEA,06:00,2023-05-30,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - Delayed [+],21:40,2023-05-29,22:19,2023-05-29,06:00,2023-05-30,06:51,2023-05-30,
22,Phoenix,PHX,06:07,2023-05-30,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:18,2023-05-29,22:31,2023-05-30,06:07,2023-05-30,06:36,2023-05-31,
23,San Jose,SJC,06:13,2023-05-30,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:39,2023-05-29,21:51,2023-05-30,06:13,2023-05-30,06:53,2023-05-31,
24,Honolulu,HNL,06:15,2023-05-30,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],14:35,2023-05-29,14:46,2023-05-29,06:15,2023-05-30,06:31,2023-05-30,
25,Salt Lake City,SLC,06:22,2023-05-30,"['DL999', 'KE3999', 'LA8477', 'VS4266']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-29,23:43,2023-05-29,06:22,2023-05-30,06:15,2023-05-30,
26,Las Vegas,LAS,06:23,2023-05-30,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:23,2023-05-29,22:13,2023-05-30,06:23,2023-05-30,06:22,2023-05-31,
27,Seattle,SEA,06:23,2023-05-30,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-05-29,22:07,2023-05-30,06:23,2023-05-30,06:33,2023-05-31,
28,Los Angeles,LAX,06:24,2023-05-30,"['DL675', 'AF8576', 'KE7395', 'LA6326', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],21:45,2023-05-29,01:34,2023-05-30,06:24,2023-05-30,10:19,2023-05-30,
29,Los Angeles,LAX,06:30,2023-05-30,"['B6622', 'AA9136', 'FI7866', 'HA2184', 'TP4418']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:05,2023-05-29,22:07,2023-05-30,06:30,2023-05-30,06:37,2023-05-31,
30,Buffalo,BUF,06:40,2023-05-30,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-30,05:02,2023-05-30,06:40,2023-05-30,06:37,2023-05-30,
31,Rochester,ROC,06:40,2023-05-30,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:08,2023-05-30,05:06,2023-05-30,06:40,2023-05-30,06:28,2023-05-30,
32,San Francisco,SFO,06:44,2023-05-30,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],21:55,2023-05-29,22:09,2023-05-29,06:44,2023-05-30,07:21,2023-05-30,
33,San Diego,SAN,06:45,2023-05-30,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-29,21:56,2023-05-29,06:45,2023-05-30,06:36,2023-05-30,
34,Portland,PDX,06:57,2023-05-30,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-29,22:32,2023-05-30,06:57,2023-05-30,06:52,2023-05-31,
35,Sao Paulo,GRU,07:09,2023-05-30,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],22:50,2023-05-29,23:17,2023-05-29,07:09,2023-05-30,07:44,2023-05-30,
36,New York,LGA,07:10,2023-05-30,"['DL1632', 'LA8447']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-30,06:04,2023-05-30,07:10,2023-05-30,07:16,2023-05-30,
37,Teterboro,TEB,07:10,2023-05-30,['LXJ415'],['Flexjet'],,Landed - Delayed [+],06:25,2023-05-30,07:13,2023-05-30,07:10,2023-05-30,07:55,2023-05-30,
38,Newark,EWR,07:12,2023-05-30,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,06:10,2023-05-30,07:12,2023-05-30,07:09,2023-05-30,
39,Provincetown,PVC,07:15,2023-05-30,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-30,07:00,2023-05-30,07:15,2023-05-30,07:35,2023-05-30,Cessna (Light aircraft)
40,Rochester,ROC,07:18,2023-05-30,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:53,2023-05-30,07:18,2023-05-30,07:05,2023-05-30,
41,New York,JFK,07:20,2023-05-30,"['DL5853', 'KE3954', 'KL6729', 'LA6278', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-30,05:52,2023-05-30,07:20,2023-05-30,06:59,2023-05-30,
42,Philadelphia,PHL,07:22,2023-05-30,"['B6960', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-05-30,06:07,2023-05-30,07:22,2023-05-30,07:21,2023-05-30,
43,Bar Harbor,BHB,07:25,2023-05-30,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - DIVERTED [+],06:00,2023-05-30,06:45,2023-05-30,07:25,2023-05-30,08:05,2023-05-30,Cessna (Light aircraft)
44,Philadelphia,PHL,07:25,2023-05-30,"['DL5620', 'KE3318', 'LA8633']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:03,2023-05-30,05:57,2023-05-30,07:25,2023-05-30,07:11,2023-05-30,
45,Cincinnati,CVG,07:26,2023-05-30,['M6588'],['Amerijet International'],,Landed - On-time [+],05:25,2023-05-30,05:49,2023-05-30,07:26,2023-05-30,07:38,2023-05-30,
46,Los Angeles,LAX,07:26,2023-05-30,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-29,22:36,2023-05-29,07:26,2023-05-30,07:01,2023-05-30,
47,Nantucket,ACK,07:31,2023-05-30,['CNS3681'],['PlaneSense'],,Landed - Delayed [+],07:00,2023-05-30,07:19,2023-05-30,07:31,2023-05-30,07:47,2023-05-30,
48,Pittsburgh,PIT,07:32,2023-05-30,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:57,2023-05-30,07:32,2023-05-30,07:29,2023-05-30,
49,Nantucket,ACK,07:33,2023-05-30,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-30,06:45,2023-05-30,07:33,2023-05-30,07:30,2023-05-30,Cessna (Light aircraft)
50,Sao Paulo,GRU,07:35,2023-05-30,"['LA8164', 'DL6051', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - Delayed [+],22:50,2023-05-29,22:50,2023-05-29,07:35,2023-05-30,07:53,2023-05-30,Boeing 787-9
51,,JPX,07:36,2023-05-30,['CNS24'],['PlaneSense'],,Landed - On-time [+],10:36,2023-05-30,10:44,2023-05-30,07:36,2023-05-30,07:15,2023-05-30,
52,Washington,DCA,07:37,2023-05-30,"['DL5837', 'LA8480']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-30,05:55,2023-05-30,07:37,2023-05-30,07:27,2023-05-30,
53,Richmond,RIC,07:37,2023-05-30,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:55,2023-05-30,07:37,2023-05-30,07:26,2023-05-30,
54,Bar Harbor,BHB,07:41,2023-05-30,['CNS311'],['PlaneSense'],,Landed - Delayed [+],06:45,2023-05-30,07:35,2023-05-30,07:41,2023-05-30,08:27,2023-05-30,
55,New York,JFK,07:41,2023-05-30,"['B6518', 'AA9370', 'EI5008', 'HA2002', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-30,06:22,2023-05-30,07:41,2023-05-30,07:16,2023-05-30,
56,Washington,DCA,07:42,2023-05-30,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-30,05:53,2023-05-30,07:42,2023-05-30,07:25,2023-05-30,
57,Nantucket,ACK,07:44,2023-05-30,['1I902'],['NetJets Aviation'],,Landed - Delayed [+],07:00,2023-05-30,07:50,2023-05-30,07:44,2023-05-30,08:15,2023-05-30,
58,Nantucket,ACK,07:44,2023-05-30,['1I543'],['NetJets Aviation'],,Landed - Delayed [+],07:00,2023-05-30,07:47,2023-05-30,07:44,2023-05-30,08:12,2023-05-30,
59,Baltimore,BWI,07:45,2023-05-30,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-30,06:12,2023-05-30,07:45,2023-05-30,07:29,2023-05-30,
60,Phoenix,PHX,07:45,2023-05-30,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-29,23:30,2023-05-29,07:45,2023-05-30,07:30,2023-05-30,
61,Pittsburgh,PIT,07:48,2023-05-30,"['DL5753', 'KE3310', 'LA6541']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-30,06:00,2023-05-30,07:48,2023-05-30,07:42,2023-05-30,
62,Detroit,DTW,07:52,2023-05-30,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:55,2023-05-30,07:52,2023-05-30,07:57,2023-05-30,
63,Lebanon,LEB,07:55,2023-05-30,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-30,06:55,2023-05-30,07:55,2023-05-30,07:50,2023-05-30,Tecnam P2012 Traveler
64,San Francisco,SFO,07:56,2023-05-30,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-29,23:05,2023-05-30,07:56,2023-05-30,08:12,2023-05-31,
65,Washington,DCA,07:58,2023-05-30,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-30,06:22,2023-05-30,07:58,2023-05-30,07:48,2023-05-30,
66,Newark,EWR,07:59,2023-05-30,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-30,06:37,2023-05-30,07:59,2023-05-30,07:44,2023-05-30,
67,San Francisco,SFO,07:59,2023-05-30,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-29,23:21,2023-05-29,07:59,2023-05-30,08:13,2023-05-30,
68,Cleveland,CLE,08:00,2023-05-30,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-30,06:09,2023-05-30,08:00,2023-05-30,08:02,2023-05-30,
69,Raleigh/Durham,RDU,08:00,2023-05-30,"['DL2999', 'KE3997', 'LA5739']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-30,05:58,2023-05-30,08:00,2023-05-30,07:50,2023-05-30,
70,Seattle,SEA,08:00,2023-05-30,"['DL810', 'KE3143', 'LA8475', 'VS3753']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-29,23:30,2023-05-29,08:00,2023-05-30,07:43,2023-05-30,
71,Richmond,RIC,08:01,2023-05-30,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-30,06:10,2023-05-30,08:01,2023-05-30,07:45,2023-05-30,
72,Bedford/Hanscom,BED,08:02,2023-05-30,['1I217'],['NetJets Aviation'],,Landed - On-time [+],07:45,2023-05-30,07:52,2023-05-30,08:02,2023-05-30,08:05,2023-05-30,
73,Cleveland,CLE,08:05,2023-05-30,"['DL5682', 'KE3302', 'LA6276']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:10,2023-05-30,06:08,2023-05-30,08:05,2023-05-30,08:13,2023-05-30,
74,Raleigh/Durham,RDU,08:05,2023-05-30,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:10,2023-05-30,06:05,2023-05-30,08:05,2023-05-30,07:58,2023-05-30,
75,Augusta,AUG,08:10,2023-05-30,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-30,07:00,2023-05-30,08:10,2023-05-30,08:25,2023-05-30,Tecnam P2012 Traveler
76,Massena,MSS,08:10,2023-05-30,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-30,07:04,2023-05-30,08:10,2023-05-30,08:17,2023-05-30,
77,Chicago,MDW,08:15,2023-05-30,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-30,05:02,2023-05-30,08:15,2023-05-30,08:24,2023-05-30,
78,Newark,EWR,08:16,2023-05-30,"['DL5712', 'KE3306', 'LA6679']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],07:00,2023-05-30,07:15,2023-05-30,08:16,2023-05-30,08:21,2023-05-30,
79,Columbus,CMH,08:19,2023-05-30,"['DL5693', 'KE3984', 'LA6156']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:10,2023-05-30,06:08,2023-05-30,08:19,2023-05-30,08:10,2023-05-30,
80,Louisville,SDF,08:20,2023-05-30,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-30,05:54,2023-05-30,08:20,2023-05-30,08:33,2023-05-30,
81,New York,LGA,08:23,2023-05-30,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-30,06:57,2023-05-30,08:23,2023-05-30,08:09,2023-05-30,
82,Rutland,RUT,08:25,2023-05-30,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-30,07:20,2023-05-30,08:25,2023-05-30,08:36,2023-05-30,Tecnam P2012 Traveler
83,New York,LGA,08:27,2023-05-30,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-30,07:07,2023-05-30,08:27,2023-05-30,08:12,2023-05-30,
84,Los Angeles,LAX,08:30,2023-05-30,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-29,06:45,2023-05-31,08:30,2023-05-30,15:26,2023-05-31,
85,Atlanta,ATL,08:31,2023-05-30,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:56,2023-05-30,08:31,2023-05-30,08:29,2023-05-30,
86,Baltimore,BWI,08:35,2023-05-30,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-30,07:10,2023-05-30,08:35,2023-05-30,08:31,2023-05-30,
87,Philadelphia,PHL,08:37,2023-05-30,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-30,07:15,2023-05-30,08:37,2023-05-30,08:31,2023-05-30,
88,Rockland,RKD,08:40,2023-05-30,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-30,07:25,2023-05-30,08:40,2023-05-30,08:35,2023-05-30,Tecnam P2012 Traveler
89,Washington,DCA,08:44,2023-05-30,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-30,06:51,2023-05-30,08:44,2023-05-30,08:33,2023-05-30,
90,Martha's Vineyard,MVY,08:45,2023-05-30,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-05-30,07:59,2023-05-30,08:45,2023-05-30,08:30,2023-05-30,Cessna (Light aircraft)
91,Rochester,ROC,08:48,2023-05-30,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-30,07:18,2023-05-30,08:48,2023-05-30,08:45,2023-05-30,
92,Saranac Lake,SLK,08:51,2023-05-30,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-30,07:25,2023-05-30,08:51,2023-05-30,08:45,2023-05-30,Tecnam P2012 Traveler
93,Syracuse,SYR,08:52,2023-05-30,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-30,07:36,2023-05-30,08:52,2023-05-30,08:36,2023-05-30,
94,Washington,DCA,08:59,2023-05-30,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-30,07:16,2023-05-30,08:59,2023-05-30,08:42,2023-05-30,
95,Santiago,STI,09:00,2023-05-30,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-30,04:58,2023-05-30,09:00,2023-05-30,09:04,2023-05-30,
96,Orlando,MCO,09:02,2023-05-30,['F91630'],['Frontier Airlines'],E,Landed - On-time [+],06:00,2023-05-30,05:55,2023-05-30,09:02,2023-05-30,08:47,2023-05-30,
97,West Palm Beach,PBI,09:03,2023-05-30,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,06:11,2023-05-30,09:03,2023-05-30,09:07,2023-05-30,
98,Tampa,TPA,09:04,2023-05-30,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,06:03,2023-05-30,09:04,2023-05-30,08:56,2023-05-30,
99,Charlotte,CLT,09:05,2023-05-30,['DL5654'],['Delta Air Lines'],A,Landed - On-time [+],06:45,2023-05-30,06:39,2023-05-30,09:05,2023-05-30,08:45,2023-05-30,
100,Detroit,DTW,09:06,2023-05-30,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-30,07:02,2023-05-30,09:06,2023-05-30,08:52,2023-05-30,
101,Indianapolis,IND,09:10,2023-05-30,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-30,06:34,2023-05-30,09:10,2023-05-30,08:57,2023-05-30,
102,Toronto,YYZ,09:11,2023-05-30,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-30,07:40,2023-05-30,09:11,2023-05-30,09:21,2023-05-30,
103,Fort Lauderdale,FLL,09:14,2023-05-30,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-30,05:54,2023-05-30,09:14,2023-05-30,09:01,2023-05-30,
104,Nantucket,ACK,09:15,2023-05-30,"['9K5501', 'B65949']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:27,2023-05-30,08:10,2023-05-30,09:15,2023-05-30,08:58,2023-05-30,Cessna (Light aircraft)
