Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-30,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-29,21:09,2023-12-29,actual,00:04,2023-12-30,23:51,2023-12-29,actual,Airbus A320neo
Orlando,MCO,00:09,2023-12-30,"['B62052', 'AD7670', 'HA2348']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:05,2023-12-29,21:21,2023-12-29,actual,00:09,2023-12-30,23:59,2023-12-29,actual,Airbus A321
Minneapolis,MSP,00:17,2023-12-30,['B6836'],['JetBlue Airways'],C,Landed - On-time [+],20:30,2023-12-29,20:26,2023-12-29,actual,00:17,2023-12-30,00:12,2023-12-30,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:21,2023-12-30,"['B62180', 'AD7621', 'HA2428', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:10,2023-12-29,21:11,2023-12-29,actual,00:21,2023-12-30,00:05,2023-12-30,actual,Airbus A321
Chicago,MDW,00:25,2023-12-30,['WN2330'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-12-29,21:21,2023-12-29,actual,00:25,2023-12-30,00:28,2023-12-30,actual,Boeing 737 Passenger
Salt Lake City,SLC,00:26,2023-12-30,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],17:50,2023-12-29,17:55,2023-12-29,actual,00:26,2023-12-30,01:00,2023-12-30,actual,Airbus A321neo
Miami,MIA,00:27,2023-12-30,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:07,2023-12-29,21:24,2023-12-29,actual,00:27,2023-12-30,00:15,2023-12-30,actual,Airbus A321
Charlotte,CLT,00:34,2023-12-30,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:28,2023-12-29,22:27,2023-12-29,actual,00:34,2023-12-30,00:19,2023-12-30,actual,Boeing 737-800 Passenger
Chicago,ORD,00:44,2023-12-30,"['UA1564', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:25,2023-12-29,21:19,2023-12-29,actual,00:44,2023-12-30,00:54,2023-12-30,actual,Airbus A320
Denver,DEN,00:55,2023-12-30,['WN782'],['Southwest Airlines'],B,Landed - Delayed [+],19:15,2023-12-29,19:37,2023-12-29,actual,00:55,2023-12-30,01:32,2023-12-30,actual,Boeing 737 Passenger
