Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:09,2023-08-22,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-08-21,17:19,2023-08-21,actual,00:09,2023-08-22,00:04,2023-08-22,actual,
Miami,MIA,00:19,2023-08-22,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-08-21,20:57,2023-08-21,actual,00:19,2023-08-22,00:06,2023-08-22,actual,
Minneapolis,MSP,00:21,2023-08-22,"['DL1246', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:25,2023-08-21,20:26,2023-08-21,actual,00:21,2023-08-22,23:59,2023-08-21,actual,
Chicago,MDW,00:25,2023-08-22,['WN2802'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-08-21,21:27,2023-08-21,actual,00:25,2023-08-22,00:37,2023-08-22,actual,
Seattle,SEA,00:29,2023-08-22,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-08-21,15:52,2023-08-21,actual,00:29,2023-08-22,23:55,2023-08-21,actual,
Fort Lauderdale,FLL,00:34,2023-08-22,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:20,2023-08-21,21:14,2023-08-21,actual,00:34,2023-08-22,00:25,2023-08-22,actual,
Charlotte,CLT,00:39,2023-08-22,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:29,2023-08-21,22:24,2023-08-21,actual,00:39,2023-08-22,00:33,2023-08-22,actual,
Detroit,DTW,00:59,2023-08-22,"['DL1279', 'AM3304', 'CZ1051', 'MU4540', 'VS3112', 'WS7134']","['Delta Air Lines', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],23:01,2023-08-21,23:04,2023-08-21,actual,00:59,2023-08-22,00:42,2023-08-22,actual,
Chicago,ORD,00:59,2023-08-22,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:26,2023-08-21,21:26,2023-08-21,actual,00:59,2023-08-22,00:44,2023-08-22,actual,
San Francisco,SFO,01:04,2023-08-22,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-08-21,16:12,2023-08-21,actual,01:04,2023-08-22,00:48,2023-08-22,actual,
Atlanta,ATL,01:22,2023-08-22,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA6120', 'VS2377', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:41,2023-08-21,22:41,2023-08-21,actual,01:22,2023-08-22,01:13,2023-08-22,actual,
Seattle,BFI,01:53,2023-08-22,['1I252'],['NetJets Aviation'],,En Route [+],17:45,2023-08-21,17:45,2023-08-21,scheduled,01:53,2023-08-22,01:53,2023-08-22,scheduled,
Seattle,BFI,02:04,2023-08-22,['1I211'],['NetJets Aviation'],,Landed - On-time [+],18:15,2023-08-21,18:30,2023-08-21,actual,02:04,2023-08-22,02:12,2023-08-22,actual,
Philadelphia,PHL,04:18,2023-08-22,['5X1018'],['UPS'],,Landed - Delayed [+],03:25,2023-08-22,03:55,2023-08-22,actual,04:18,2023-08-22,04:39,2023-08-22,actual,
