Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,ORD,00:08,2023-11-18,['DL2220'],['Delta Air Lines'],A,Landed - On-time [+],20:54,2023-11-17,20:44,2023-11-17,actual,00:08,2023-11-18,00:03,2023-11-18,actual,Airbus A220-100 Passenger
Yangon,RGN,00:10,2023-11-18,['UA478'],['United Airlines'],B,Landed - DIVERTED [+],21:00,2023-11-17,20:44,2023-11-13,actual,00:10,2023-11-18,02:22,2023-11-14,actual,Boeing 757-300 Passenger
Los Angeles,LAX,00:17,2023-11-18,"['DL878', 'KE7525', 'MU8685']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],15:40,2023-11-17,15:39,2023-11-17,actual,00:17,2023-11-18,23:37,2023-11-17,actual,Boeing 757-200 Passenger
Miami,MIA,00:19,2023-11-18,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2023-11-17,20:58,2023-11-17,actual,00:19,2023-11-18,00:30,2023-11-18,actual,Boeing 737MAX 8 Passenger
Phoenix,PHX,00:21,2023-11-18,['AA567'],['American Airlines'],B,Landed - On-time [+],17:36,2023-11-17,17:58,2023-11-17,actual,00:21,2023-11-18,00:31,2023-11-18,actual,Airbus A321
Minneapolis,MSP,00:30,2023-11-18,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-17,20:31,2023-11-17,actual,00:30,2023-11-18,00:07,2023-11-18,actual,Airbus A321
Charlotte,CLT,00:32,2023-11-18,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:23,2023-11-17,22:21,2023-11-17,actual,00:32,2023-11-18,00:24,2023-11-18,actual,Boeing 737-800 Passenger
Fort Lauderdale,FLL,00:35,2023-11-18,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:30,2023-11-17,21:41,2023-11-17,actual,00:35,2023-11-18,00:56,2023-11-18,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-11-18,"['B61618', 'AT9512', 'EI5014', 'HA2000', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],23:35,2023-11-17,00:11,2023-11-18,actual,00:49,2023-11-18,01:04,2023-11-18,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-18,"['B62892', 'HA2484', 'JL5885']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - Delayed [+],21:55,2023-11-17,22:29,2023-11-17,actual,00:51,2023-11-18,01:15,2023-11-18,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-18,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:57,2023-11-17,21:56,2023-11-17,actual,00:51,2023-11-18,00:43,2023-11-18,actual,Airbus A320
Atlanta,ATL,00:59,2023-11-18,"['DL865', 'AM4188', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-17,22:23,2023-11-17,actual,00:59,2023-11-18,00:38,2023-11-18,actual,Airbus A321
Orlando,MCO,00:59,2023-11-18,"['B61952', 'AD7669', 'FI7816', 'HA2442', 'JL5489']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],22:10,2023-11-17,22:07,2023-11-17,actual,00:59,2023-11-18,01:10,2023-11-18,actual,Airbus A321
San Juan,SJU,01:49,2023-11-18,['B6930'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2023-11-17,00:02,2023-11-18,actual,01:49,2023-11-18,02:50,2023-11-18,actual,Airbus A320
San Diego,SAN,04:43,2023-11-18,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - Delayed [+],20:30,2023-11-17,22:26,2023-11-17,actual,04:43,2023-11-18,06:41,2023-11-18,actual,Airbus A321
San Francisco,SFO,05:01,2023-11-18,"['UA1871', 'NZ9012', 'VA8308']",['United Airlines'],B,Landed - On-time [+],20:25,2023-11-17,20:18,2023-11-17,actual,05:01,2023-11-18,04:38,2023-11-18,actual,Boeing 757-200 Passenger
Las Vegas,LAS,05:20,2023-11-18,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-11-17,22:27,2023-11-17,actual,05:20,2023-11-18,06:11,2023-11-18,actual,Airbus A321
Los Angeles,LAX,05:21,2023-11-18,"['AA2453', 'BA4746', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'British Airways', 'JAL']",B,Landed - On-time [+],21:00,2023-11-17,20:54,2023-11-17,actual,05:21,2023-11-18,05:00,2023-11-18,actual,Airbus A321
Phoenix,PHX,05:25,2023-11-18,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:44,2023-11-17,23:31,2023-11-17,actual,05:25,2023-11-18,06:06,2023-11-18,actual,Airbus A321
Seattle,SEA,05:45,2023-11-18,['AS536'],['Alaska Airlines'],B,Landed - Delayed [+],21:29,2023-11-17,22:35,2023-11-17,actual,05:45,2023-11-18,06:44,2023-11-18,actual,Boeing 737-800 Passenger
Phoenix,PHX,05:47,2023-11-18,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-11-17,22:55,2023-11-17,actual,05:47,2023-11-18,05:32,2023-11-18,actual,Airbus A321
Honolulu,HNL,06:00,2023-11-18,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-11-17,15:38,2023-11-17,actual,06:00,2023-11-18,06:01,2023-11-18,actual,Airbus A330-200
Salt Lake City,SLC,06:00,2023-11-18,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],23:34,2023-11-17,00:39,2023-11-18,actual,06:00,2023-11-18,06:52,2023-11-18,actual,Airbus A320
Louisville,SDF,06:07,2023-11-18,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,2023-11-18,04:44,2023-11-18,actual,06:07,2023-11-18,06:28,2023-11-18,actual,Airbus A300-600 Passenger
Las Vegas,LAS,06:12,2023-11-18,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-11-17,22:00,2023-11-17,actual,06:12,2023-11-18,05:39,2023-11-18,actual,Airbus A321neo
Los Angeles,LAX,06:12,2023-11-18,"['DL803', 'AF2445', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:35,2023-11-17,21:34,2023-11-17,actual,06:12,2023-11-18,05:49,2023-11-18,actual,Boeing 757-200 Passenger
Rochester,ROC,06:19,2023-11-18,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-11-18,04:51,2023-11-18,actual,06:19,2023-11-18,06:01,2023-11-18,actual,Embraer 190
Sao Paulo,GRU,06:23,2023-11-18,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],22:58,2023-11-17,23:10,2023-11-17,actual,06:23,2023-11-18,06:41,2023-11-18,actual,Boeing 787-9
Salt Lake City,SLC,06:25,2023-11-18,"['DL893', 'KE3999', 'LA7932', 'VS4266']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:38,2023-11-17,23:36,2023-11-17,actual,06:25,2023-11-18,05:57,2023-11-18,actual,Airbus A321neo
San Diego,SAN,06:32,2023-11-18,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-11-17,22:01,2023-11-17,actual,06:32,2023-11-18,06:19,2023-11-18,actual,Airbus A321neo
Provincetown,PVC,06:35,2023-11-18,"['9K2041', 'B65396']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:05,2023-11-18,06:00,2023-11-18,actual,06:35,2023-11-18,06:40,2023-11-18,actual,Cessna (Light aircraft)
Syracuse,SYR,06:38,2023-11-18,"['B6374', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:20,2023-11-18,05:17,2023-11-18,actual,06:38,2023-11-18,06:24,2023-11-18,actual,Embraer 190
Sao Paulo,GRU,06:40,2023-11-18,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL']",E,Landed - On-time [+],22:50,2023-11-17,23:37,2023-11-17,actual,06:40,2023-11-18,06:52,2023-11-18,actual,Boeing 787-9
Memphis,MEM,06:43,2023-11-18,['FX1406'],['FedEx'],,Landed - On-time [+],03:18,2023-11-18,03:38,2023-11-18,actual,06:43,2023-11-18,06:57,2023-11-18,actual,Boeing 767-300 Passenger
Phoenix,PHX,06:59,2023-11-18,['DL880'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-11-17,23:59,2023-11-17,actual,06:59,2023-11-18,06:33,2023-11-18,actual,Boeing 737-900 Passenger
Las Vegas,LAS,07:02,2023-11-18,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:59,2023-11-17,22:54,2023-11-17,actual,07:02,2023-11-18,06:41,2023-11-18,actual,Airbus A320neo
Provincetown,PVC,07:15,2023-11-18,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-11-18,06:50,2023-11-18,actual,07:15,2023-11-18,07:20,2023-11-18,actual,Cessna (Light aircraft)
Philadelphia,PHL,07:18,2023-11-18,"['B6860', 'EI5203', 'FI7854', 'HA2156', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-11-18,05:55,2023-11-18,actual,07:18,2023-11-18,07:01,2023-11-18,actual,Embraer 190
Santo Domingo,SDQ,07:19,2023-11-18,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],04:08,2023-11-18,05:22,2023-11-18,actual,07:19,2023-11-18,08:02,2023-11-18,actual,Airbus A320
Santiago,STI,07:20,2023-11-18,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],04:16,2023-11-18,06:15,2023-11-18,actual,07:20,2023-11-18,08:38,2023-11-18,actual,Airbus A321
Los Angeles,LAX,07:21,2023-11-18,"['UA2424', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']",['United Airlines'],B,Landed - On-time [+],22:55,2023-11-17,22:51,2023-11-17,actual,07:21,2023-11-18,06:52,2023-11-18,actual,Boeing 757-200 Passenger
Bar Harbor,BHB,07:25,2023-11-18,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-11-18,05:50,2023-11-18,actual,07:25,2023-11-18,07:15,2023-11-18,actual,Cessna (Light aircraft)
San Francisco,SFO,07:30,2023-11-18,"['DL475', 'KE6732', 'LA6535', 'VS1787']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:40,2023-11-17,22:38,2023-11-17,actual,07:30,2023-11-18,07:13,2023-11-18,actual,Airbus A321neo
Pittsburgh,PIT,07:37,2023-11-18,"['B61486', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-11-18,05:52,2023-11-18,actual,07:37,2023-11-18,07:20,2023-11-18,actual,Embraer 190
