Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:03,2023-06-18,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:24,2023-06-17,18:38,2023-06-17,actual,00:03,2023-06-18,01:06,2023-06-18,actual,
Miami,MIA,00:06,2023-06-18,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],20:45,2023-06-17,00:50,2023-06-18,actual,00:06,2023-06-18,04:05,2023-06-18,actual,
Miami,MIA,00:25,2023-06-18,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:03,2023-06-17,21:37,2023-06-17,actual,00:25,2023-06-18,01:27,2023-06-18,actual,
Fort Lauderdale,FLL,00:30,2023-06-18,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:14,2023-06-17,08:29,2023-06-18,actual,00:30,2023-06-18,11:35,2023-06-18,actual,
Charlotte,CLT,00:38,2023-06-18,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-06-17,22:45,2023-06-17,actual,00:38,2023-06-18,00:50,2023-06-18,actual,
Chicago,ORD,01:00,2023-06-18,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:27,2023-06-17,21:22,2023-06-17,actual,01:00,2023-06-18,00:41,2023-06-18,actual,
San Francisco,SFO,01:04,2023-06-18,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-06-17,16:28,2023-06-17,actual,01:04,2023-06-18,01:07,2023-06-18,actual,
Atlanta,ATL,01:13,2023-06-18,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5051', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:31,2023-06-17,22:38,2023-06-17,actual,01:13,2023-06-18,01:12,2023-06-18,actual,
Richmond,RIC,01:40,2023-06-18,['PXG453'],['Aitheras Aviation Group'],,Landed - On-time [+],00:10,2023-06-18,00:19,2023-06-18,actual,01:40,2023-06-18,01:50,2023-06-18,actual,
Denver,DEN,01:55,2023-06-18,['WN297'],['Southwest Airlines'],B,Landed - Delayed [+],20:00,2023-06-17,20:39,2023-06-17,actual,01:55,2023-06-18,02:40,2023-06-18,actual,
Cincinnati,CVG,04:35,2023-06-18,['CSB325'],['21 Air'],,Landed - On-time [+],02:40,2023-06-18,03:03,2023-06-18,actual,04:35,2023-06-18,04:43,2023-06-18,actual,
San Diego,SAN,04:39,2023-06-18,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:10,2023-06-17,20:39,2023-06-17,actual,04:39,2023-06-18,05:33,2023-06-18,actual,
Vancouver,YVR,04:57,2023-06-18,"['AC532', 'UA8609']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],20:25,2023-06-17,20:45,2023-06-17,actual,04:57,2023-06-18,04:55,2023-06-18,actual,
Phoenix,PHX,05:00,2023-06-18,['AA2701'],['American Airlines'],B,Landed - On-time [+],20:59,2023-06-17,20:59,2023-06-17,actual,05:00,2023-06-18,04:56,2023-06-18,actual,
Salt Lake City,SLC,05:01,2023-06-18,['B6348'],['JetBlue Airways'],C,Landed - On-time [+],22:32,2023-06-17,22:27,2023-06-17,actual,05:01,2023-06-18,05:01,2023-06-18,actual,
San Francisco,SFO,05:07,2023-06-18,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:25,2023-06-17,20:41,2023-06-17,actual,05:07,2023-06-18,05:14,2023-06-18,actual,
San Francisco,SFO,05:20,2023-06-18,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines']",C,Landed - On-time [+],20:43,2023-06-17,20:37,2023-06-17,actual,05:20,2023-06-18,05:13,2023-06-18,actual,
Seattle,SEA,05:23,2023-06-18,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:10,2023-06-17,21:03,2023-06-17,actual,05:23,2023-06-18,05:04,2023-06-18,actual,
Denver,DEN,05:32,2023-06-18,['B6594'],['JetBlue Airways'],C,Landed - Delayed [+],23:42,2023-06-17,01:43,2023-06-18,actual,05:32,2023-06-18,07:46,2023-06-18,actual,
Los Angeles,LAX,05:35,2023-06-18,"['B6388', 'AA9123', 'FI7866', 'HA2182']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:59,2023-06-17,23:45,2023-06-17,actual,05:35,2023-06-18,08:25,2023-06-18,actual,
Las Vegas,LAS,05:39,2023-06-18,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:35,2023-06-17,21:52,2023-06-17,actual,05:39,2023-06-18,05:54,2023-06-18,actual,
Sacramento,SMF,05:43,2023-06-18,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:20,2023-06-17,21:34,2023-06-17,actual,05:43,2023-06-18,06:01,2023-06-18,actual,
Seattle,SEA,05:45,2023-06-18,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:30,2023-06-17,21:39,2023-06-17,actual,05:45,2023-06-18,05:54,2023-06-18,actual,
San Francisco,SFO,05:45,2023-06-18,"['AS546', 'AA7499', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:00,2023-06-17,21:00,2023-06-17,actual,05:45,2023-06-18,05:33,2023-06-18,actual,
Tel Aviv-Yafo,TLV,05:45,2023-06-18,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-06-18,01:05,2023-06-18,actual,05:45,2023-06-18,05:22,2023-06-18,actual,
Denver,DEN,05:54,2023-06-18,['UA541'],['United Airlines'],B,Landed - On-time [+],23:56,2023-06-17,00:07,2023-06-18,actual,05:54,2023-06-18,05:57,2023-06-18,actual,
San Diego,SAN,06:05,2023-06-18,['DL428'],['Delta Air Lines'],A,Landed - On-time [+],21:16,2023-06-17,21:23,2023-06-17,actual,06:05,2023-06-18,05:53,2023-06-18,actual,
Vancouver,YVR,06:12,2023-06-18,['B650'],['JetBlue Airways'],C,Landed - On-time [+],21:55,2023-06-17,22:00,2023-06-17,actual,06:12,2023-06-18,06:13,2023-06-18,actual,
Phoenix,PHX,06:20,2023-06-18,"['B61302', 'EI5211']","['JetBlue Airways', 'Aer Lingus']",C,Landed - On-time [+],22:25,2023-06-17,22:33,2023-06-17,actual,06:20,2023-06-18,06:29,2023-06-18,actual,
Las Vegas,LAS,06:31,2023-06-18,['NK3737'],['Spirit Airlines'],B,Landed - Delayed [+],22:30,2023-06-17,22:51,2023-06-17,actual,06:31,2023-06-18,06:58,2023-06-18,actual,
Salt Lake City,SLC,06:35,2023-06-18,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:55,2023-06-17,23:55,2023-06-17,actual,06:35,2023-06-18,06:23,2023-06-18,actual,
Rochester,ROC,06:40,2023-06-18,['DL2009'],['Delta Air Lines'],A,Landed - On-time [+],05:13,2023-06-18,05:04,2023-06-18,actual,06:40,2023-06-18,06:18,2023-06-18,actual,
Los Angeles,LAX,06:50,2023-06-18,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:16,2023-06-17,22:13,2023-06-17,actual,06:50,2023-06-18,06:44,2023-06-18,actual,
New York,JFK,07:06,2023-06-18,"['B61318', 'AA9347', 'EI5018', 'HA2000', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-18,06:00,2023-06-18,actual,07:06,2023-06-18,06:56,2023-06-18,actual,
San Jose,SJC,07:33,2023-06-18,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:55,2023-06-17,23:54,2023-06-17,actual,07:33,2023-06-18,08:24,2023-06-18,actual,
Baltimore,BWI,07:35,2023-06-18,['WN3220'],['Southwest Airlines'],B,Landed - On-time [+],06:10,2023-06-18,06:09,2023-06-18,actual,07:35,2023-06-18,07:22,2023-06-18,actual,
Cleveland,CLE,07:42,2023-06-18,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-18,05:50,2023-06-18,actual,07:42,2023-06-18,07:23,2023-06-18,actual,
Los Angeles,LAX,07:42,2023-06-18,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - Delayed [+],23:00,2023-06-17,23:44,2023-06-17,actual,07:42,2023-06-18,08:07,2023-06-18,actual,
Seattle,SEA,07:50,2023-06-18,"['DL341', 'KE3143', 'VS3541']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],23:27,2023-06-17,00:50,2023-06-18,actual,07:50,2023-06-18,08:57,2023-06-18,actual,
Bar Harbor,BHB,07:55,2023-06-18,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],06:30,2023-06-18,06:30,2023-06-18,scheduled,07:55,2023-06-18,07:55,2023-06-18,scheduled,Cessna (Light aircraft)
Washington,DCA,07:55,2023-06-18,"['B6254', 'AA9467']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],06:30,2023-06-18,06:21,2023-06-18,actual,07:55,2023-06-18,07:37,2023-06-18,actual,
Raleigh/Durham,RDU,07:57,2023-06-18,"['B6984', 'AA9518', 'EI5229', 'FI7876', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-18,05:53,2023-06-18,actual,07:57,2023-06-18,07:44,2023-06-18,actual,
San Francisco,SFO,07:58,2023-06-18,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-06-17,23:20,2023-06-17,actual,07:58,2023-06-18,07:58,2023-06-18,actual,
Richmond,RIC,08:00,2023-06-18,"['DL5812', 'KE3998']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:11,2023-06-18,06:09,2023-06-18,actual,08:00,2023-06-18,07:44,2023-06-18,actual,
Cleveland,CLE,08:05,2023-06-18,"['DL5829', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-06-18,06:07,2023-06-18,actual,08:05,2023-06-18,08:02,2023-06-18,actual,
Phoenix,PHX,08:05,2023-06-18,['DL743'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-06-17,23:56,2023-06-17,actual,08:05,2023-06-18,07:46,2023-06-18,actual,
Massena,MSS,08:10,2023-06-18,['4B861'],['Boutique Air'],B,Landed - Delayed [+],07:00,2023-06-18,07:11,2023-06-18,actual,08:10,2023-06-18,08:28,2023-06-18,actual,
Pittsburgh,PIT,08:10,2023-06-18,"['DL5790', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:15,2023-06-18,06:10,2023-06-18,actual,08:10,2023-06-18,08:04,2023-06-18,actual,
Martha's Vineyard,MVY,08:13,2023-06-18,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-06-18,07:25,2023-06-18,actual,08:13,2023-06-18,08:03,2023-06-18,actual,Cessna (Light aircraft)
Rockland,RKD,08:13,2023-06-18,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-06-18,06:45,2023-06-18,actual,08:13,2023-06-18,07:55,2023-06-18,actual,Tecnam P2012 Traveler
Lebanon,LEB,08:15,2023-06-18,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-06-18,08:45,2023-06-18,actual,08:15,2023-06-18,10:00,2023-06-18,actual,Tecnam P2012 Traveler
Los Angeles,LAX,08:18,2023-06-18,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:39,2023-06-17,02:01,2023-06-18,actual,08:18,2023-06-18,10:27,2023-06-18,actual,
Louisville,SDF,08:18,2023-06-18,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-06-18,05:54,2023-06-18,actual,08:18,2023-06-18,08:18,2023-06-18,actual,
Augusta,AUG,08:21,2023-06-18,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:10,2023-06-18,07:00,2023-06-18,actual,08:21,2023-06-18,08:15,2023-06-18,actual,Tecnam P2012 Traveler
Pittsburgh,PIT,08:24,2023-06-18,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:50,2023-06-18,11:21,2023-06-18,actual,08:24,2023-06-18,13:06,2023-06-18,actual,
Rutland,RUT,08:28,2023-06-18,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-06-18,07:15,2023-06-18,actual,08:28,2023-06-18,08:30,2023-06-18,actual,Tecnam P2012 Traveler
Atlanta,ATL,08:30,2023-06-18,"['B6796', 'AA9303', 'FI7900', 'HA2164', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-06-18,06:15,2023-06-18,actual,08:30,2023-06-18,08:39,2023-06-18,actual,
New York,JFK,08:30,2023-06-18,"['DL5624', 'AZ3523', 'KE3954', 'VS4611']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-06-18,06:54,2023-06-18,actual,08:30,2023-06-18,08:16,2023-06-18,actual,
Philadelphia,PHL,08:33,2023-06-18,"['AA2764', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:15,2023-06-18,07:14,2023-06-18,actual,08:33,2023-06-18,08:40,2023-06-18,actual,
Bar Harbor,BHB,08:35,2023-06-18,"['9K1836', 'B65368']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:10,2023-06-18,07:15,2023-06-18,actual,08:35,2023-06-18,08:50,2023-06-18,actual,Cessna (Light aircraft)
Buffalo,BUF,08:50,2023-06-18,"['DL5825', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:20,2023-06-18,07:18,2023-06-18,actual,08:50,2023-06-18,08:39,2023-06-18,actual,
Indianapolis,IND,08:50,2023-06-18,['G4586'],['Allegiant Air'],E,Canceled [+],06:30,2023-06-18,06:30,2023-06-18,scheduled,08:50,2023-06-18,08:50,2023-06-18,scheduled,Airbus A320
Saranac Lake,SLK,08:51,2023-06-18,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-06-18,07:15,2023-06-18,actual,08:51,2023-06-18,08:43,2023-06-18,actual,Tecnam P2012 Traveler
Newark,EWR,08:57,2023-06-18,"['UA1153', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:41,2023-06-18,07:47,2023-06-18,actual,08:57,2023-06-18,08:46,2023-06-18,actual,
