,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
50,Richmond,RIC,07:37,2023-05-24,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-24,05:51,2023-05-24,07:37,2023-05-24,07:38,2023-05-24,
51,Westchester County,HPN,07:41,2023-05-24,['LAK668'],['Red Wing Aeroplane Company'],,Landed - Delayed [+],07:00,2023-05-24,07:41,2023-05-24,07:41,2023-05-24,08:16,2023-05-24,
52,New York,JFK,07:41,2023-05-24,"['B6518', 'AA9370', 'EI5014', 'HA2002', 'QR3952', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-24,06:25,2023-05-24,07:41,2023-05-24,07:30,2023-05-24,
53,Washington,DCA,07:42,2023-05-24,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-24,05:53,2023-05-24,07:42,2023-05-24,07:20,2023-05-24,
54,Baltimore,BWI,07:45,2023-05-24,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-24,06:16,2023-05-24,07:45,2023-05-24,07:42,2023-05-24,
55,Phoenix,PHX,07:45,2023-05-24,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-23,23:47,2023-05-23,07:45,2023-05-24,07:42,2023-05-24,
56,Pittsburgh,PIT,07:48,2023-05-24,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-24,05:53,2023-05-24,07:48,2023-05-24,07:38,2023-05-24,
57,Detroit,DTW,07:52,2023-05-24,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-24,05:48,2023-05-24,07:52,2023-05-24,07:35,2023-05-24,
58,Lebanon,LEB,07:55,2023-05-24,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-24,06:55,2023-05-24,07:55,2023-05-24,07:55,2023-05-24,Tecnam P2012 Traveler
59,San Francisco,SFO,07:56,2023-05-24,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-23,23:05,2023-05-24,07:56,2023-05-24,08:13,2023-05-25,
60,Washington,DCA,07:58,2023-05-24,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-24,06:22,2023-05-24,07:58,2023-05-24,07:49,2023-05-24,
61,Newark,EWR,07:59,2023-05-24,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-24,06:37,2023-05-24,07:59,2023-05-24,08:04,2023-05-24,
62,Cleveland,CLE,08:00,2023-05-24,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-24,06:12,2023-05-24,08:00,2023-05-24,07:52,2023-05-24,
63,Raleigh/Durham,RDU,08:00,2023-05-24,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],06:00,2023-05-24,11:36,2023-05-24,08:00,2023-05-24,13:41,2023-05-24,
64,Seattle,SEA,08:00,2023-05-24,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-23,23:34,2023-05-23,08:00,2023-05-24,07:46,2023-05-24,
65,Richmond,RIC,08:01,2023-05-24,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-24,06:12,2023-05-24,08:01,2023-05-24,07:44,2023-05-24,
66,Cleveland,CLE,08:05,2023-05-24,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-24,06:00,2023-05-24,08:05,2023-05-24,07:43,2023-05-24,
67,Raleigh/Durham,RDU,08:05,2023-05-24,"['B6184', 'AA9456', 'EI5231', 'FI7876', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-24,06:07,2023-05-24,08:05,2023-05-24,08:03,2023-05-24,
68,Augusta,AUG,08:10,2023-05-24,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-24,07:00,2023-05-24,08:10,2023-05-24,08:15,2023-05-24,Tecnam P2012 Traveler
69,Massena,MSS,08:10,2023-05-24,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-24,06:58,2023-05-24,08:10,2023-05-24,08:04,2023-05-24,
70,Columbus,CMH,08:11,2023-05-24,['MLN154'],['Corpoate Air'],,En Route [+],06:40,2023-05-24,,,08:11,2023-05-24,,,
71,Westchester County,HPN,08:15,2023-05-24,['GAJ835'],['Gama Aviation Signature'],,Landed - Delayed [+],07:30,2023-05-24,08:33,2023-05-24,08:15,2023-05-24,09:19,2023-05-24,
72,Chicago,MDW,08:15,2023-05-24,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-24,05:01,2023-05-24,08:15,2023-05-24,08:13,2023-05-24,
73,Teterboro,TEB,08:15,2023-05-24,['LXJ432'],['Flexjet'],,Landed - Delayed [+],07:31,2023-05-24,08:13,2023-05-24,08:15,2023-05-24,09:07,2023-05-24,
74,Newark,EWR,08:16,2023-05-24,"['DL5712', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-05-24,07:11,2023-05-24,08:16,2023-05-24,08:24,2023-05-24,
75,Columbus,CMH,08:19,2023-05-24,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-24,05:58,2023-05-24,08:19,2023-05-24,07:55,2023-05-24,
76,Louisville,SDF,08:20,2023-05-24,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-24,05:54,2023-05-24,08:20,2023-05-24,08:14,2023-05-24,
77,New York,LGA,08:23,2023-05-24,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-24,06:52,2023-05-24,08:23,2023-05-24,08:06,2023-05-24,
78,Rutland,RUT,08:25,2023-05-24,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-24,07:11,2023-05-24,08:25,2023-05-24,08:20,2023-05-24,Tecnam P2012 Traveler
79,New York,LGA,08:27,2023-05-24,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-24,07:05,2023-05-24,08:27,2023-05-24,08:08,2023-05-24,
80,Los Angeles,LAX,08:30,2023-05-24,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-23,01:27,2023-05-25,08:30,2023-05-24,10:06,2023-05-25,
81,Atlanta,ATL,08:31,2023-05-24,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-24,05:52,2023-05-24,08:31,2023-05-24,08:21,2023-05-24,
82,San Diego,SAN,08:32,2023-05-24,['NJZ1'],['Corporate Air Travel - Neojet'],,Landed - On-time [+],00:10,2023-05-24,00:49,2023-05-24,08:32,2023-05-24,08:42,2023-05-24,
83,Baltimore,BWI,08:35,2023-05-24,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-24,07:05,2023-05-24,08:35,2023-05-24,08:36,2023-05-24,
84,Savannah,SAV,08:35,2023-05-24,['LXJ433'],['Flexjet'],,Landed - Delayed [+],06:30,2023-05-24,06:58,2023-05-24,08:35,2023-05-24,08:59,2023-05-24,
85,Philadelphia,PHL,08:37,2023-05-24,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-24,07:15,2023-05-24,08:37,2023-05-24,08:30,2023-05-24,
86,Rockland,RKD,08:40,2023-05-24,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-24,07:17,2023-05-24,08:40,2023-05-24,08:33,2023-05-24,Tecnam P2012 Traveler
87,Washington,DCA,08:44,2023-05-24,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-24,06:52,2023-05-24,08:44,2023-05-24,08:21,2023-05-24,
88,Martha's Vineyard,MVY,08:45,2023-05-24,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-05-24,07:58,2023-05-24,08:45,2023-05-24,08:35,2023-05-24,Cessna (Light aircraft)
89,Rochester,ROC,08:48,2023-05-24,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-24,07:20,2023-05-24,08:48,2023-05-24,08:31,2023-05-24,
90,Saranac Lake,SLK,08:51,2023-05-24,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-24,07:25,2023-05-24,08:51,2023-05-24,08:50,2023-05-24,Tecnam P2012 Traveler
91,Leesburg,KJYO,08:52,2023-05-24,['FTH990'],['Mountain Aviation'],,Landed - Delayed [+],07:30,2023-05-24,07:56,2023-05-24,08:52,2023-05-24,09:13,2023-05-24,
92,Syracuse,SYR,08:52,2023-05-24,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-24,07:32,2023-05-24,08:52,2023-05-24,08:37,2023-05-24,
93,Washington,DCA,08:59,2023-05-24,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],07:30,2023-05-24,07:40,2023-05-24,08:59,2023-05-24,09:15,2023-05-24,
94,Santiago,STI,09:00,2023-05-24,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],05:05,2023-05-24,05:38,2023-05-24,09:00,2023-05-24,09:47,2023-05-24,
95,West Palm Beach,PBI,09:03,2023-05-24,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-24,05:53,2023-05-24,09:03,2023-05-24,09:01,2023-05-24,
96,Tampa,TPA,09:04,2023-05-24,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-24,06:07,2023-05-24,09:04,2023-05-24,09:08,2023-05-24,
97,Charlotte,CLT,09:05,2023-05-24,['DL5654'],['Delta Air Lines'],A,Landed - On-time [+],06:45,2023-05-24,06:42,2023-05-24,09:05,2023-05-24,08:51,2023-05-24,
98,Detroit,DTW,09:06,2023-05-24,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-24,07:18,2023-05-24,09:06,2023-05-24,09:15,2023-05-24,
99,Indianapolis,IND,09:10,2023-05-24,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-24,06:44,2023-05-24,09:10,2023-05-24,09:02,2023-05-24,
100,Toronto,YYZ,09:11,2023-05-24,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-24,07:37,2023-05-24,09:11,2023-05-24,09:15,2023-05-24,
101,Fort Lauderdale,FLL,09:14,2023-05-24,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-24,05:58,2023-05-24,09:14,2023-05-24,09:19,2023-05-24,
102,Chicago,ORD,09:16,2023-05-24,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-24,05:54,2023-05-24,09:16,2023-05-24,09:09,2023-05-24,
103,Hyannis,HYA,09:17,2023-05-24,"['9K7081', 'B65395']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:40,2023-05-24,08:55,2023-05-24,09:17,2023-05-24,09:40,2023-05-24,Cessna (Light aircraft)
104,San Juan,SJU,09:20,2023-05-24,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-24,04:48,2023-05-24,09:20,2023-05-24,09:15,2023-05-24,
105,Newark,EWR,09:28,2023-05-24,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-24,07:54,2023-05-24,09:28,2023-05-24,09:15,2023-05-24,
106,New York,LGA,09:28,2023-05-24,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],08:00,2023-05-24,07:54,2023-05-24,09:28,2023-05-24,08:58,2023-05-24,
107,Chicago,ORD,09:28,2023-05-24,"['DL3539', 'KE3498']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-24,06:05,2023-05-24,09:28,2023-05-24,09:25,2023-05-24,
108,New York,LGA,09:30,2023-05-24,"['B6332', 'AA9279', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],08:15,2023-05-24,08:13,2023-05-24,09:30,2023-05-24,09:32,2023-05-24,
109,Cincinnati,CVG,09:31,2023-05-24,"['DL2833', 'KE3985', 'VS4246']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-05-24,07:19,2023-05-24,09:31,2023-05-24,09:32,2023-05-24,
