Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-02-07,['DL315'],['Delta Air Lines'],A,Landed - Delayed [+],19:41,2024-02-06,20:05,2024-02-06,actual,00:15,2024-02-07,00:45,2024-02-07,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-07,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-02-06,21:00,2024-02-06,actual,00:20,2024-02-07,00:28,2024-02-07,actual,Boeing 737-800 Passenger
Raleigh/Durham,RDU,00:33,2024-02-07,['AC7037'],['Air Canada'],,Landed - On-time [+],23:00,2024-02-06,22:55,2024-02-06,actual,00:33,2024-02-07,00:34,2024-02-07,actual,Airbus A320
Austin,AUS,00:34,2024-02-07,['B61238'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2024-02-06,19:39,2024-02-06,actual,00:34,2024-02-07,01:00,2024-02-07,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-07,['B6170'],['JetBlue Airways'],C,Landed - Delayed [+],21:26,2024-02-06,21:36,2024-02-06,actual,00:35,2024-02-07,00:51,2024-02-07,actual,Airbus A321
Atlanta,ATL,00:57,2024-02-07,['DL865'],['Delta Air Lines'],A,Landed - Delayed [+],22:25,2024-02-06,23:39,2024-02-06,actual,00:57,2024-02-07,02:02,2024-02-07,actual,Airbus A321neo
Miami,MIA,01:32,2024-02-07,['1I628'],['NetJets Aviation'],,Landed - Delayed [+],22:30,2024-02-06,23:14,2024-02-06,actual,01:32,2024-02-07,02:17,2024-02-07,actual,CESSNA 680A Citation Latitude
Philadelphia,PHL,04:16,2024-02-07,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-02-07,03:27,2024-02-07,actual,04:16,2024-02-07,04:16,2024-02-07,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-07,['5X1016'],['UPS'],,Landed - Delayed [+],02:35,2024-02-07,03:10,2024-02-07,actual,04:20,2024-02-07,04:57,2024-02-07,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-02-07,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-02-07,04:07,2024-02-07,actual,04:54,2024-02-07,04:47,2024-02-07,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-02-07,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-02-06,22:19,2024-02-06,actual,05:00,2024-02-07,04:35,2024-02-07,actual,Airbus A320
Louisville,SDF,05:39,2024-02-07,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2024-02-07,04:26,2024-02-07,actual,05:39,2024-02-07,06:16,2024-02-07,actual,Boeing 767-300 Passenger
