Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:05,2023-10-25,['WN2357'],['Southwest Airlines'],B,Landed - On-time [+],20:55,2023-10-24,20:50,2023-10-24,actual,00:05,2023-10-25,23:48,2023-10-24,actual,Boeing 737-800 Passenger
Phoenix,PHX,00:06,2023-10-25,['AA2058'],['American Airlines'],B,Landed - On-time [+],16:13,2023-10-24,16:52,2023-10-24,actual,00:06,2023-10-25,00:12,2023-10-25,actual,Airbus A321
New York,JFK,00:15,2023-10-25,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:59,2023-10-24,22:54,2023-10-24,actual,00:15,2023-10-25,00:07,2023-10-25,actual,Embraer 190
Miami,MIA,00:20,2023-10-25,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-10-24,23:09,2023-10-24,actual,00:20,2023-10-25,02:22,2023-10-25,actual,Boeing 737MAX 8 Passenger
Denver,DEN,00:25,2023-10-25,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:35,2023-10-24,19:08,2023-10-24,actual,00:25,2023-10-25,00:40,2023-10-25,actual,Boeing 737-800 Passenger
Charlotte,CLT,00:35,2023-10-25,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:26,2023-10-24,00:13,2023-10-25,actual,00:35,2023-10-25,02:07,2023-10-25,actual,Airbus A321
Dallas,DFW,00:39,2023-10-25,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-24,20:13,2023-10-24,actual,00:39,2023-10-25,00:35,2023-10-25,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:45,2023-10-25,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],21:40,2023-10-24,21:30,2023-10-24,actual,00:45,2023-10-25,00:45,2023-10-25,actual,Airbus A220-300 Passenger
San Francisco,SFO,00:57,2023-10-25,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-10-24,16:21,2023-10-24,actual,00:57,2023-10-25,00:31,2023-10-25,actual,Boeing 757-200 Passenger
Atlanta,ATL,01:06,2023-10-25,"['DL865', 'AM4188', 'AZ3381', 'KE3682', 'KL5056', 'LA6156', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-10-24,22:28,2023-10-24,actual,01:06,2023-10-25,00:58,2023-10-25,actual,Airbus A321
Columbus,CMH,01:38,2023-10-25,['DL8946'],['Delta Air Lines'],,Landed - Delayed [+],00:15,2023-10-25,00:36,2023-10-25,actual,01:38,2023-10-25,01:56,2023-10-25,actual,Boeing 757-200 Passenger
Louisville,SDF,04:04,2023-10-25,['5X1016'],['UPS'],,Landed - On-time [+],02:13,2023-10-25,02:27,2023-10-25,actual,04:04,2023-10-25,04:11,2023-10-25,actual,Boeing 767-300 Passenger
Philadelphia,PHL,04:18,2023-10-25,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-10-25,03:21,2023-10-25,actual,04:18,2023-10-25,04:08,2023-10-25,actual,Boeing 767-300 Passenger
San Diego,SAN,04:39,2023-10-25,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'Japan Airlines']",C,Landed - On-time [+],20:10,2023-10-24,20:04,2023-10-24,actual,04:39,2023-10-25,04:26,2023-10-25,actual,Airbus A321
Newark,EWR,04:56,2023-10-25,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-10-25,03:56,2023-10-25,actual,04:56,2023-10-25,04:34,2023-10-25,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2023-10-25,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:05,2023-10-24,21:05,2023-10-24,actual,05:00,2023-10-25,04:33,2023-10-25,actual,Airbus A321
San Francisco,SFO,05:00,2023-10-25,"['B6734', 'AA9142', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-10-24,20:19,2023-10-24,actual,05:00,2023-10-25,04:24,2023-10-25,actual,Airbus A321neo
Salt Lake City,SLC,05:00,2023-10-25,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],22:33,2023-10-24,22:26,2023-10-24,actual,05:00,2023-10-25,04:33,2023-10-25,actual,Airbus A320
Denver,DEN,05:42,2023-10-25,['B6494'],['JetBlue Airways'],C,Landed - On-time [+],23:55,2023-10-24,23:52,2023-10-24,actual,05:42,2023-10-25,05:17,2023-10-25,actual,Airbus A321
Seattle,SEA,05:44,2023-10-25,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:25,2023-10-24,22:32,2023-10-24,actual,05:44,2023-10-25,06:25,2023-10-25,actual,Airbus A321
Louisville,SDF,05:45,2023-10-25,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2023-10-25,04:20,2023-10-25,actual,05:45,2023-10-25,05:55,2023-10-25,actual,Boeing 767-300 Passenger
Seattle,SEA,05:45,2023-10-25,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-10-24,21:19,2023-10-24,actual,05:45,2023-10-25,05:13,2023-10-25,actual,Boeing 737-800 Passenger
Greensboro/High Point,GSO,05:53,2023-10-25,['FX1060'],['FedEx'],,Landed - On-time [+],04:15,2023-10-25,04:14,2023-10-25,actual,05:53,2023-10-25,05:41,2023-10-25,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:59,2023-10-25,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:10,2023-10-24,22:49,2023-10-24,actual,05:59,2023-10-25,06:13,2023-10-25,actual,Airbus A220-300 Passenger
Las Vegas,LAS,06:01,2023-10-25,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:05,2023-10-24,22:07,2023-10-24,actual,06:01,2023-10-25,05:43,2023-10-25,actual,Airbus A321
Memphis,MEM,06:01,2023-10-25,['FX1406'],['FedEx'],,Landed - Delayed [+],02:36,2023-10-25,03:07,2023-10-25,actual,06:01,2023-10-25,06:19,2023-10-25,actual,Boeing 767-300 Passenger
San Jose,SJC,06:01,2023-10-25,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],21:29,2023-10-24,21:36,2023-10-24,actual,06:01,2023-10-25,05:48,2023-10-25,actual,Airbus A220-300 Passenger
Indianapolis,IND,06:04,2023-10-25,['FX1710'],['FedEx'],,Landed - On-time [+],04:15,2023-10-25,04:36,2023-10-25,actual,06:04,2023-10-25,06:08,2023-10-25,actual,Boeing 767-300 Passenger
Los Angeles,LAX,06:10,2023-10-25,"['DL803', 'KE7395', 'LA6315', 'VS2577']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:30,2023-10-24,21:29,2023-10-24,actual,06:10,2023-10-25,05:34,2023-10-25,actual,Boeing 757-200 Passenger
San Francisco,SFO,06:25,2023-10-25,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],21:45,2023-10-24,21:45,2023-10-24,actual,06:25,2023-10-25,05:53,2023-10-25,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:30,2023-10-25,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:00,2023-10-24,21:51,2023-10-24,actual,06:30,2023-10-25,05:54,2023-10-25,actual,Airbus A321
Memphis,MEM,06:37,2023-10-25,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-10-25,05:13,2023-10-25,actual,06:37,2023-10-25,08:26,2023-10-25,actual,Boeing 767-300 Passenger
Portland,PDX,06:37,2023-10-25,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:19,2023-10-24,00:20,2023-10-25,actual,06:37,2023-10-25,08:04,2023-10-25,actual,Airbus A321
San Diego,SAN,06:45,2023-10-25,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],21:56,2023-10-24,21:50,2023-10-24,actual,06:45,2023-10-25,06:04,2023-10-25,actual,Airbus A321neo
Las Vegas,LAS,06:49,2023-10-25,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:45,2023-10-24,22:56,2023-10-24,actual,06:49,2023-10-25,06:40,2023-10-25,actual,Airbus A320neo
