Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-07,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-06,20:41,2023-12-06,actual,00:04,2023-12-07,23:49,2023-12-06,actual,Airbus A320neo
Miami,MIA,00:23,2023-12-07,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-12-06,20:57,2023-12-06,actual,00:23,2023-12-07,00:14,2023-12-07,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:40,2023-12-07,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:49,2023-12-06,20:42,2023-12-06,actual,00:40,2023-12-07,00:11,2023-12-07,actual,Airbus A321
New York,JFK,00:49,2023-12-07,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-12-06,23:26,2023-12-06,actual,00:49,2023-12-07,00:19,2023-12-07,estimated,Embraer 190
Atlanta,ATL,00:59,2023-12-07,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-06,22:21,2023-12-06,actual,00:59,2023-12-07,00:52,2023-12-07,actual,Airbus A321neo
Victorville,VCV,02:51,2023-12-07,['WWI111'],['Worldwide Jet Charter'],,Landed - On-time [+],19:00,2023-12-06,18:45,2023-12-06,actual,02:51,2023-12-07,02:32,2023-12-07,actual,Gulfstream Aerospace IV (G300/G350/G400/G450/IVSP)
Philadelphia,PHL,04:16,2023-12-07,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-12-07,03:36,2023-12-07,actual,04:16,2023-12-07,04:26,2023-12-07,actual,Boeing 767-300 Passenger
San Diego,SAN,04:18,2023-12-07,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - Delayed [+],20:03,2023-12-06,22:34,2023-12-06,actual,04:18,2023-12-07,07:04,2023-12-07,actual,Airbus A321
Louisville,SDF,04:20,2023-12-07,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-12-07,02:43,2023-12-07,actual,04:20,2023-12-07,04:31,2023-12-07,actual,Boeing 767-300 Passenger
Newark,EWR,04:55,2023-12-07,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-12-07,03:55,2023-12-07,actual,04:55,2023-12-07,04:37,2023-12-07,actual,Airbus A300-600 Passenger
Salt Lake City,SLC,05:06,2023-12-07,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2023-12-06,22:27,2023-12-06,actual,05:06,2023-12-07,04:41,2023-12-07,actual,Airbus A320
Phoenix,PHX,05:10,2023-12-07,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:29,2023-12-06,22:15,2023-12-06,actual,05:10,2023-12-07,05:03,2023-12-07,actual,Airbus A321
Louisville,SDF,05:39,2023-12-07,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-12-07,04:12,2023-12-07,actual,05:39,2023-12-07,05:54,2023-12-07,actual,Boeing 767-300 Passenger
Seattle,SEA,05:45,2023-12-07,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL']",B,Landed - Delayed [+],21:29,2023-12-06,21:47,2023-12-06,actual,05:45,2023-12-07,06:08,2023-12-07,actual,Boeing 737-800 Passenger
Tel Aviv-Yafo,TLV,05:45,2023-12-07,"['LY15', 'B66465']","['El Al Israel Airlines', 'JetBlue Airways']",E,Landed - On-time [+],01:05,2023-12-07,01:05,2023-12-07,actual,05:45,2023-12-07,05:34,2023-12-07,actual,Boeing 787-9
Phoenix,PHX,05:47,2023-12-07,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-12-06,22:53,2023-12-06,actual,05:47,2023-12-07,05:37,2023-12-07,actual,Airbus A321
Greensboro/High Point,GSO,05:53,2023-12-07,['FX1060'],['FedEx'],,Landed - On-time [+],04:15,2023-12-07,04:00,2023-12-07,actual,05:53,2023-12-07,05:31,2023-12-07,actual,Boeing 757-200 Passenger
Rockford,RFD,05:56,2023-12-07,['5X1012'],['UPS'],,Landed - On-time [+],03:04,2023-12-07,03:03,2023-12-07,actual,05:56,2023-12-07,05:52,2023-12-07,actual,Boeing 757-200 Passenger
Honolulu,HNL,06:00,2023-12-07,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-12-06,15:08,2023-12-06,actual,06:00,2023-12-07,05:28,2023-12-07,actual,Airbus A330-200
Memphis,MEM,06:01,2023-12-07,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,2023-12-07,02:52,2023-12-07,actual,06:01,2023-12-07,06:13,2023-12-07,actual,Boeing 767-300 Passenger
Indianapolis,IND,06:04,2023-12-07,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2023-12-07,04:36,2023-12-07,actual,06:04,2023-12-07,06:20,2023-12-07,actual,Boeing 767-300 Passenger
Los Angeles,LAX,06:17,2023-12-07,"['DL803', 'AF2445', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:40,2023-12-06,21:38,2023-12-06,actual,06:17,2023-12-07,06:11,2023-12-07,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:24,2023-12-07,"['B6988', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],21:59,2023-12-06,21:54,2023-12-06,actual,06:24,2023-12-07,06:08,2023-12-07,actual,Airbus A321
Los Angeles,LAX,06:24,2023-12-07,"['AA2453', 'CZ1641', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'JAL']",B,Landed - On-time [+],22:00,2023-12-06,22:00,2023-12-06,actual,06:24,2023-12-07,06:23,2023-12-07,actual,Airbus A321
Salt Lake City,SLC,06:25,2023-12-07,"['DL893', 'AM4242', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:38,2023-12-06,00:00,2023-12-07,actual,06:25,2023-12-07,06:23,2023-12-07,actual,Airbus A321neo
San Diego,SAN,06:32,2023-12-07,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-12-06,21:58,2023-12-06,actual,06:32,2023-12-07,06:41,2023-12-07,actual,Airbus A321neo
Memphis,MEM,06:37,2023-12-07,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-12-07,03:54,2023-12-07,actual,06:37,2023-12-07,07:14,2023-12-07,actual,Boeing 767-300 Passenger
Las Vegas,LAS,06:50,2023-12-07,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:43,2023-12-06,22:42,2023-12-06,actual,06:50,2023-12-07,06:39,2023-12-07,actual,Airbus A320neo
Phoenix,PHX,06:59,2023-12-07,['DL880'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-12-06,23:54,2023-12-06,actual,06:59,2023-12-07,06:43,2023-12-07,actual,Boeing 737-900 Passenger
Buffalo,BUF,07:13,2023-12-07,['1I584'],['NetJets Aviation'],,Landed - Delayed [+],06:00,2023-12-07,07:49,2023-12-07,actual,07:13,2023-12-07,08:48,2023-12-07,actual,CESSNA 680A Citation Latitude
New York,JFK,07:15,2023-12-07,"['B6318', 'HA2000', 'QR3815', 'TP4468']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-07,05:53,2023-12-07,actual,07:15,2023-12-07,07:02,2023-12-07,actual,Embraer 190
Provincetown,PVC,07:15,2023-12-07,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-12-07,06:30,2023-12-07,actual,07:15,2023-12-07,07:05,2023-12-07,actual,Cessna (Light aircraft)
Middletown,MDT,07:17,2023-12-07,['AA5937'],['American Airlines'],B,Landed - On-time [+],05:44,2023-12-07,05:33,2023-12-07,actual,07:17,2023-12-07,07:01,2023-12-07,actual,
Philadelphia,PHL,07:17,2023-12-07,"['B6860', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-07,05:55,2023-12-07,actual,07:17,2023-12-07,07:12,2023-12-07,actual,Embraer 190
Santo Domingo,SDQ,07:19,2023-12-07,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],04:08,2023-12-07,04:04,2023-12-07,actual,07:19,2023-12-07,07:18,2023-12-07,actual,Airbus A320
New York,JFK,07:20,2023-12-07,"['DL5795', 'KE3954', 'KL6696', 'VS4657']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-12-07,05:52,2023-12-07,actual,07:20,2023-12-07,06:54,2023-12-07,actual,Embraer 175
Santiago,STI,07:20,2023-12-07,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:16,2023-12-07,03:58,2023-12-07,actual,07:20,2023-12-07,06:50,2023-12-07,actual,Airbus A321
New York,LGA,07:22,2023-12-07,['DL5804'],['Delta Air Lines'],A,Landed - Delayed [+],06:00,2023-12-07,05:52,2023-12-07,actual,07:22,2023-12-07,07:45,2023-12-07,actual,Embraer 175
