Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Seattle,SEA,00:29,2023-07-19,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Canceled [+],15:55,2023-07-18,15:55,2023-07-18,scheduled,00:29,2023-07-19,00:29,2023-07-19,scheduled,
Denver,DEN,00:30,2023-07-19,['WN3065'],['Southwest Airlines'],B,Landed - Delayed [+],18:35,2023-07-18,19:26,2023-07-18,actual,00:30,2023-07-19,01:04,2023-07-19,actual,
Fort Lauderdale,FLL,00:31,2023-07-19,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-07-18,22:52,2023-07-18,actual,00:31,2023-07-19,01:41,2023-07-19,actual,
Minneapolis,MSP,00:41,2023-07-19,"['DL1246', 'AM3900', 'KE3993', 'KL5798', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:45,2023-07-18,20:37,2023-07-18,actual,00:41,2023-07-19,00:05,2023-07-19,actual,
Miami,MIA,00:42,2023-07-19,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:10,2023-07-18,23:44,2023-07-18,actual,00:42,2023-07-19,02:54,2023-07-19,actual,
Detroit,DTW,00:59,2023-07-19,"['DL1279', 'AM3429', 'VS3112', 'WS7211']","['Delta Air Lines', 'Aeromexico', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],23:01,2023-07-18,23:22,2023-07-18,actual,00:59,2023-07-19,01:03,2023-07-19,actual,
Chicago,ORD,00:59,2023-07-19,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:26,2023-07-18,21:20,2023-07-18,actual,00:59,2023-07-19,00:41,2023-07-19,actual,
San Francisco,SFO,01:04,2023-07-19,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-07-18,16:14,2023-07-18,actual,01:04,2023-07-19,00:37,2023-07-19,actual,
Atlanta,ATL,01:22,2023-07-19,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5736', 'VS3634', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:41,2023-07-18,22:58,2023-07-18,actual,01:22,2023-07-19,01:31,2023-07-19,actual,
Chicago,MDW,01:50,2023-07-19,['WN5889'],['Southwest Airlines'],B,Landed - Delayed [+],22:40,2023-07-18,22:51,2023-07-18,actual,01:50,2023-07-19,02:21,2023-07-19,actual,
