,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,Chicago,ORD,00:43,2023-04-25,"['UA1503', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],21:20,2023-04-24,22:00,2023-04-24,00:43,2023-04-25,01:07,2023-04-25,
11,Fort Lauderdale,FLL,00:56,2023-04-25,['NK616'],['Spirit Airlines'],B,Landed - Delayed [+],21:41,2023-04-24,22:32,2023-04-24,00:56,2023-04-25,02:15,2023-04-25,
12,Atlanta,ATL,00:59,2023-04-25,"['DL865', 'AM3183', 'KE3682', 'KL5111', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:25,2023-04-24,22:23,2023-04-24,00:59,2023-04-25,00:38,2023-04-25,
13,Denver,DEN,01:40,2023-04-25,['WN3442'],['Southwest Airlines'],B,Landed - On-time [+],19:50,2023-04-24,20:01,2023-04-24,01:40,2023-04-25,01:37,2023-04-25,
14,Louisville,SDF,04:26,2023-04-25,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-04-25,02:39,2023-04-25,04:26,2023-04-25,04:22,2023-04-25,
15,Philadelphia,PHL,04:29,2023-04-25,['5X1018'],['UPS'],,Landed - On-time [+],03:36,2023-04-25,03:36,2023-04-25,04:29,2023-04-25,04:17,2023-04-25,
16,San Diego,SAN,04:47,2023-04-25,"['B62120', 'JL5887']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:15,2023-04-24,20:11,2023-04-25,04:47,2023-04-25,04:33,2023-04-26,
17,Newark,EWR,04:55,2023-04-25,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-04-25,04:03,2023-04-25,04:55,2023-04-25,04:36,2023-04-25,
18,San Francisco,SFO,04:57,2023-04-25,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-04-24,20:04,2023-04-24,04:57,2023-04-25,04:33,2023-04-25,
19,Salt Lake City,SLC,05:01,2023-04-25,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:30,2023-04-24,22:26,2023-04-25,05:01,2023-04-25,04:55,2023-04-26,
20,Denver,DEN,05:10,2023-04-25,['B6394'],['JetBlue Airways'],C,Landed - Delayed [+],23:23,2023-04-24,23:19,2023-04-25,05:10,2023-04-25,04:58,2023-04-26,
21,San Juan,SJU,05:30,2023-04-25,"['B61072', 'JL5481']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - On-time [+],01:20,2023-04-25,01:17,2023-04-25,05:30,2023-04-25,05:05,2023-04-25,
22,Phoenix,PHX,05:36,2023-04-25,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-04-24,21:36,2023-04-24,05:36,2023-04-25,05:08,2023-04-25,
23,Denver,DEN,05:37,2023-04-25,['UA289'],['United Airlines'],B,Landed - On-time [+],23:40,2023-04-24,23:36,2023-04-24,05:37,2023-04-25,05:17,2023-04-25,
24,Seattle,SEA,05:43,2023-04-25,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],21:25,2023-04-24,21:18,2023-04-24,05:43,2023-04-25,05:43,2023-04-25,
25,Louisville,SDF,05:45,2023-04-25,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2023-04-25,04:17,2023-04-25,05:45,2023-04-25,05:59,2023-04-25,
26,Tel Aviv-Yafo,TLV,05:45,2023-04-25,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-04-25,01:13,2023-04-25,05:45,2023-04-25,05:14,2023-04-25,
27,Phoenix,PHX,05:59,2023-04-25,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-04-24,21:54,2023-04-25,05:59,2023-04-25,05:23,2023-04-26,
28,Salt Lake City,SLC,06:00,2023-04-25,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:30,2023-04-24,23:26,2023-04-24,06:00,2023-04-25,05:44,2023-04-25,
29,Memphis,MEM,06:05,2023-04-25,['FX1406'],['FedEx'],,Landed - Delayed [+],02:36,2023-04-25,03:06,2023-04-25,06:05,2023-04-25,06:21,2023-04-25,
30,Indianapolis,IND,06:07,2023-04-25,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2023-04-25,05:01,2023-04-25,06:07,2023-04-25,06:45,2023-04-25,
31,Los Angeles,LAX,06:27,2023-04-25,"['DL675', 'AF8576', 'KE7395', 'LA6168', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:50,2023-04-24,21:52,2023-04-24,06:27,2023-04-25,06:23,2023-04-25,
32,Las Vegas,LAS,06:33,2023-04-25,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:33,2023-04-24,22:51,2023-04-25,06:33,2023-04-25,06:43,2023-04-26,
33,Buffalo,BUF,06:40,2023-04-25,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:03,2023-04-25,05:00,2023-04-25,06:40,2023-04-25,06:28,2023-04-25,
34,Rochester,ROC,06:40,2023-04-25,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:07,2023-04-25,04:59,2023-04-25,06:40,2023-04-25,06:38,2023-04-25,
35,Memphis,MEM,06:41,2023-04-25,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-04-25,03:55,2023-04-25,06:41,2023-04-25,07:10,2023-04-25,
36,San Diego,SAN,06:45,2023-04-25,['DL801'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-04-24,22:08,2023-04-24,06:45,2023-04-25,06:28,2023-04-25,
37,Los Angeles,LAX,06:52,2023-04-25,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - Delayed [+],22:25,2023-04-24,00:04,2023-04-25,06:52,2023-04-25,09:02,2023-04-25,
38,New York,JFK,07:15,2023-04-25,"['DL5853', 'KE3954', 'KL6679', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-04-25,05:54,2023-04-25,07:15,2023-04-25,07:07,2023-04-25,
39,New York,LGA,07:15,2023-04-25,['DL5680'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-25,05:58,2023-04-25,07:15,2023-04-25,07:06,2023-04-25,
40,Provincetown,PVC,07:15,2023-04-25,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-04-25,06:43,2023-04-25,07:15,2023-04-25,07:23,2023-04-25,Cessna (Light aircraft)
41,Philadelphia,PHL,07:16,2023-04-25,"['B61008', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-25,06:14,2023-04-25,07:16,2023-04-25,07:19,2023-04-25,
42,Baltimore,BWI,07:20,2023-04-25,"['B6726', 'AA9136', 'EI5113', 'FI7857', 'HA2394', 'JL5499', 'TP4262']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-25,05:55,2023-04-25,07:20,2023-04-25,07:08,2023-04-25,
43,Cincinnati,CVG,07:20,2023-04-25,['M6588'],['Amerijet International'],,Landed - Delayed [+],05:25,2023-04-25,05:58,2023-04-25,07:20,2023-04-25,07:45,2023-04-25,
44,Bar Harbor,BHB,07:25,2023-04-25,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-04-25,06:05,2023-04-25,07:25,2023-04-25,07:35,2023-04-25,Cessna (Light aircraft)
45,Philadelphia,PHL,07:26,2023-04-25,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-25,05:52,2023-04-25,07:26,2023-04-25,07:18,2023-04-25,
46,Los Angeles,LAX,07:27,2023-04-25,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-04-24,22:47,2023-04-24,07:27,2023-04-25,07:10,2023-04-25,
47,New York,LGA,07:27,2023-04-25,"['B6232', 'AA9544', 'HA2136']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:15,2023-04-25,06:09,2023-04-25,07:27,2023-04-25,07:11,2023-04-25,
48,San Francisco,SFO,07:31,2023-04-25,"['DL314', 'LA7001', 'VS1787']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:50,2023-04-24,22:50,2023-04-24,07:31,2023-04-25,07:36,2023-04-25,
49,Washington,DCA,07:32,2023-04-25,['DL5837'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-25,05:56,2023-04-25,07:32,2023-04-25,07:28,2023-04-25,
50,Pittsburgh,PIT,07:32,2023-04-25,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-25,05:49,2023-04-25,07:32,2023-04-25,07:43,2023-04-25,
51,Nantucket,ACK,07:33,2023-04-25,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-04-25,06:39,2023-04-25,07:33,2023-04-25,07:27,2023-04-25,Cessna (Light aircraft)
52,Washington,DCA,07:37,2023-04-25,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-25,05:52,2023-04-25,07:37,2023-04-25,07:10,2023-04-25,
53,San Francisco,SFO,07:38,2023-04-25,"['AS546', 'AA7517', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],22:55,2023-04-24,22:52,2023-04-24,07:38,2023-04-25,07:49,2023-04-25,
54,Baltimore,BWI,07:45,2023-04-25,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-04-25,06:21,2023-04-25,07:45,2023-04-25,07:36,2023-04-25,
55,Newark,EWR,07:45,2023-04-25,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:30,2023-04-25,06:25,2023-04-25,07:45,2023-04-25,07:31,2023-04-25,
56,Las Vegas,LAS,07:45,2023-04-25,"['B61778', 'EI5161', 'HA2332', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:43,2023-04-24,23:40,2023-04-24,07:45,2023-04-25,07:39,2023-04-25,
57,Pittsburgh,PIT,07:45,2023-04-25,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-25,05:48,2023-04-25,07:45,2023-04-25,07:36,2023-04-25,
58,Seattle,SEA,07:50,2023-04-25,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:39,2023-04-24,23:36,2023-04-25,07:50,2023-04-25,07:55,2023-04-26,
59,Seattle,SEA,07:50,2023-04-25,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-04-24,23:38,2023-04-24,07:50,2023-04-25,08:03,2023-04-25,
60,San Francisco,SFO,07:51,2023-04-25,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-04-24,22:57,2023-04-25,07:51,2023-04-25,08:03,2023-04-26,
61,Lebanon,LEB,07:55,2023-04-25,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-25,08:14,2023-04-25,07:55,2023-04-25,09:21,2023-04-25,Tecnam P2012 Traveler
62,Richmond,RIC,07:55,2023-04-25,"['DL5751', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:10,2023-04-25,06:02,2023-04-25,07:55,2023-04-25,07:32,2023-04-25,
63,Santo Domingo,SDQ,07:55,2023-04-25,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],03:44,2023-04-25,03:49,2023-04-25,07:55,2023-04-25,07:49,2023-04-25,
64,Washington,DCA,07:58,2023-04-25,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-25,06:29,2023-04-25,07:58,2023-04-25,07:48,2023-04-25,
65,Richmond,RIC,07:58,2023-04-25,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-04-25,06:11,2023-04-25,07:58,2023-04-25,07:32,2023-04-25,
66,San Francisco,SFO,07:59,2023-04-25,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-04-24,23:15,2023-04-24,07:59,2023-04-25,07:58,2023-04-25,
67,Cleveland,CLE,08:00,2023-04-25,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:08,2023-04-25,05:56,2023-04-25,08:00,2023-04-25,07:56,2023-04-25,
68,New York,JFK,08:00,2023-04-25,"['B6518', 'AA9370', 'HA2002', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:50,2023-04-25,06:44,2023-04-25,08:00,2023-04-25,07:40,2023-04-25,
69,Phoenix,PHX,08:00,2023-04-25,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-04-24,23:57,2023-04-24,08:00,2023-04-25,07:46,2023-04-25,
70,Raleigh/Durham,RDU,08:02,2023-04-25,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-25,05:59,2023-04-25,08:02,2023-04-25,07:48,2023-04-25,
71,Columbus,CMH,08:06,2023-04-25,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-25,05:51,2023-04-25,08:06,2023-04-25,08:11,2023-04-25,
72,Santiago,STI,08:08,2023-04-25,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:15,2023-04-25,04:11,2023-04-25,08:08,2023-04-25,08:09,2023-04-25,
73,Newark,EWR,08:09,2023-04-25,"['DL3537', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-04-25,06:59,2023-04-25,08:09,2023-04-25,08:11,2023-04-25,
74,Augusta,AUG,08:10,2023-04-25,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-04-25,07:00,2023-04-25,08:10,2023-04-25,08:20,2023-04-25,Tecnam P2012 Traveler
75,Massena,MSS,08:10,2023-04-25,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-04-25,07:03,2023-04-25,08:10,2023-04-25,08:17,2023-04-25,
76,Chicago,MDW,08:15,2023-04-25,['WN1881'],['Southwest Airlines'],B,Landed - Delayed [+],05:05,2023-04-25,08:22,2023-04-25,08:15,2023-04-25,11:32,2023-04-25,
77,New York,LGA,08:17,2023-04-25,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-04-25,06:55,2023-04-25,08:17,2023-04-25,08:01,2023-04-25,
78,Honolulu,HNL,08:20,2023-04-25,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],16:50,2023-04-24,17:24,2023-04-24,08:20,2023-04-25,08:57,2023-04-25,
79,Indianapolis,IND,08:21,2023-04-25,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-25,05:56,2023-04-25,08:21,2023-04-25,08:24,2023-04-25,
80,Halifax,YHZ,08:23,2023-04-25,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],07:30,2023-04-25,07:41,2023-04-25,08:23,2023-04-25,08:41,2023-04-25,
81,Rutland,RUT,08:25,2023-04-25,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-25,07:20,2023-04-25,08:25,2023-04-25,08:40,2023-04-25,Tecnam P2012 Traveler
82,Teterboro,TEB,08:26,2023-04-25,['TWY14'],['Solairus Aviation'],,Landed - Delayed [+],07:50,2023-04-25,08:16,2023-04-25,08:26,2023-04-25,08:52,2023-04-25,
83,New York,LGA,08:27,2023-04-25,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-04-25,07:07,2023-04-25,08:27,2023-04-25,08:14,2023-04-25,
84,Los Angeles,LAX,08:30,2023-04-25,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-24,00:02,2023-04-26,08:30,2023-04-25,08:47,2023-04-26,
85,Baltimore,BWI,08:35,2023-04-25,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-04-25,07:08,2023-04-25,08:35,2023-04-25,08:29,2023-04-25,
86,Tampa,TPA,08:35,2023-04-25,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-25,05:31,2023-04-25,08:35,2023-04-25,08:19,2023-04-25,
87,Washington,DCA,08:36,2023-04-25,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-25,06:56,2023-04-25,08:36,2023-04-25,08:40,2023-04-25,
88,Rockland,RKD,08:40,2023-04-25,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-04-25,08:00,2023-04-25,08:40,2023-04-25,09:20,2023-04-25,Tecnam P2012 Traveler
89,Cleveland,CLE,08:41,2023-04-25,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],07:00,2023-04-25,07:30,2023-04-25,08:41,2023-04-25,09:34,2023-04-25,
90,Martha's Vineyard,MVY,08:45,2023-04-25,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-04-25,08:07,2023-04-25,08:45,2023-04-25,08:42,2023-04-25,Cessna (Light aircraft)
91,Raleigh/Durham,RDU,08:45,2023-04-25,"['B6984', 'AA9518', 'EI5229', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:49,2023-04-25,06:46,2023-04-25,08:45,2023-04-25,08:41,2023-04-25,
92,Louisville,SDF,08:46,2023-04-25,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-25,06:26,2023-04-25,08:46,2023-04-25,08:56,2023-04-25,
93,Philadelphia,PHL,08:47,2023-04-25,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-25,07:25,2023-04-25,08:47,2023-04-25,08:34,2023-04-25,
94,Saranac Lake,SLK,08:51,2023-04-25,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - DIVERTED [+],07:25,2023-04-25,12:40,2023-04-25,08:51,2023-04-25,14:25,2023-04-25,
95,Rochester,ROC,08:55,2023-04-25,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-25,07:19,2023-04-25,08:55,2023-04-25,08:38,2023-04-25,
96,Washington,DCA,08:59,2023-04-25,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:30,2023-04-25,07:20,2023-04-25,08:59,2023-04-25,08:48,2023-04-25,
97,Cincinnati,CVG,09:01,2023-04-25,"['DL2833', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:50,2023-04-25,06:46,2023-04-25,09:01,2023-04-25,08:52,2023-04-25,
98,Buffalo,BUF,09:04,2023-04-25,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-25,07:35,2023-04-25,09:04,2023-04-25,08:51,2023-04-25,
99,Charlotte,CLT,09:08,2023-04-25,['DL5821'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-04-25,06:45,2023-04-25,09:08,2023-04-25,08:47,2023-04-25,
100,New York,JFK,09:11,2023-04-25,"['B6718', 'AA9313', 'EI5014', 'LY8533']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines']",C,Landed - On-time [+],08:00,2023-04-25,07:57,2023-04-25,09:11,2023-04-25,09:01,2023-04-25,
101,Chicago,ORD,09:13,2023-04-25,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-25,05:57,2023-04-25,09:13,2023-04-25,09:11,2023-04-25,
102,Fort Myers,RSW,09:13,2023-04-25,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4506']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-25,05:54,2023-04-25,09:13,2023-04-25,08:54,2023-04-25,
103,Orlando,MCO,09:14,2023-04-25,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:15,2023-04-25,06:08,2023-04-25,09:14,2023-04-25,08:52,2023-04-25,
104,Detroit,DTW,09:15,2023-04-25,['DL1322'],['Delta Air Lines'],A,Landed - Delayed [+],07:18,2023-04-25,07:18,2023-04-25,09:15,2023-04-25,09:34,2023-04-25,
105,Nantucket,ACK,09:16,2023-04-25,['CNS49'],['PlaneSense'],,Landed - Delayed [+],08:45,2023-04-25,09:32,2023-04-25,09:16,2023-04-25,09:57,2023-04-25,
106,Hyannis,HYA,09:17,2023-04-25,"['9K7081', 'B65395']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:40,2023-04-25,09:20,2023-04-25,09:17,2023-04-25,09:55,2023-04-25,Cessna (Light aircraft)
107,New York,LGA,09:21,2023-04-25,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],08:00,2023-04-25,07:57,2023-04-25,09:21,2023-04-25,09:06,2023-04-25,
108,Fort Myers,RSW,09:28,2023-04-25,['NK1155'],['Spirit Airlines'],B,Landed - On-time [+],06:20,2023-04-25,06:15,2023-04-25,09:28,2023-04-25,09:20,2023-04-25,
109,New York,LGA,09:30,2023-04-25,"['B6332', 'AA9279', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],08:15,2023-04-25,08:02,2023-04-25,09:30,2023-04-25,09:10,2023-04-25,
