,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,Sacramento,SMF,05:38,2023-05-28,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-05-27,21:12,2023-05-28,05:38,2023-05-28,05:43,2023-05-29,
11,Phoenix,PHX,05:39,2023-05-28,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-05-27,21:45,2023-05-27,05:39,2023-05-28,05:41,2023-05-28,
12,Tel Aviv-Yafo,TLV,05:45,2023-05-28,['LY15'],['El Al Israel Airlines'],E,Landed - Delayed [+],01:05,2023-05-28,01:07,2023-05-28,05:45,2023-05-28,06:26,2023-05-28,
13,San Francisco,SFO,05:55,2023-05-28,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-05-27,20:56,2023-05-27,05:55,2023-05-28,05:45,2023-05-28,
14,Denver,DEN,05:58,2023-05-28,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-05-27,23:56,2023-05-27,05:58,2023-05-28,05:55,2023-05-28,
15,Seattle,SEA,06:00,2023-05-28,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],21:40,2023-05-27,21:45,2023-05-27,06:00,2023-05-28,06:12,2023-05-28,
16,Phoenix,PHX,06:07,2023-05-28,"['B61302', 'EI5211']","['JetBlue Airways', 'Aer Lingus']",C,Landed - Delayed [+],22:18,2023-05-27,00:50,2023-05-29,06:07,2023-05-28,08:50,2023-05-29,
17,San Jose,SJC,06:13,2023-05-28,"['B6972', 'EI5275', 'HA2192']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:39,2023-05-27,21:33,2023-05-28,06:13,2023-05-28,06:20,2023-05-29,
18,Salt Lake City,SLC,06:22,2023-05-28,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-27,23:37,2023-05-27,06:22,2023-05-28,06:20,2023-05-28,
19,Las Vegas,LAS,06:23,2023-05-28,"['B6778', 'EI5165', 'HA2178']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:23,2023-05-27,22:22,2023-05-28,06:23,2023-05-28,06:48,2023-05-29,
20,Seattle,SEA,06:23,2023-05-28,"['B6498', 'AA9217', 'EI5271', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:10,2023-05-27,22:11,2023-05-28,06:23,2023-05-28,06:39,2023-05-29,
21,Los Angeles,LAX,06:30,2023-05-28,"['B6622', 'AA9118', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:05,2023-05-27,22:00,2023-05-28,06:30,2023-05-28,06:59,2023-05-29,
22,Buffalo,BUF,06:40,2023-05-28,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-28,05:09,2023-05-28,06:40,2023-05-28,06:25,2023-05-28,
23,San Francisco,SFO,06:44,2023-05-28,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-05-27,21:55,2023-05-27,06:44,2023-05-28,06:44,2023-05-28,
24,San Diego,SAN,06:45,2023-05-28,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-27,21:41,2023-05-27,06:45,2023-05-28,06:11,2023-05-28,
25,Portland,PDX,06:57,2023-05-28,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-27,22:39,2023-05-28,06:57,2023-05-28,07:10,2023-05-29,
26,Rochester,ROC,07:18,2023-05-28,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-28,05:47,2023-05-28,07:18,2023-05-28,06:53,2023-05-28,
27,New York,JFK,07:20,2023-05-28,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-28,05:58,2023-05-28,07:20,2023-05-28,07:00,2023-05-28,
28,Bar Harbor,BHB,07:25,2023-05-28,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-05-28,12:00,2023-05-28,07:25,2023-05-28,13:25,2023-05-28,Cessna (Light aircraft)
29,Los Angeles,LAX,07:26,2023-05-28,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-27,22:51,2023-05-27,07:26,2023-05-28,07:16,2023-05-28,
30,Pittsburgh,PIT,07:30,2023-05-28,['AA9915'],['American Airlines'],B,Landed - On-time [+],06:00,2023-05-28,05:57,2023-05-28,07:30,2023-05-28,07:25,2023-05-28,
31,Washington,DCA,07:42,2023-05-28,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-28,05:50,2023-05-28,07:42,2023-05-28,07:13,2023-05-28,
32,Nantucket,ACK,07:44,2023-05-28,['1I432'],['NetJets Aviation'],,Landed - On-time [+],07:00,2023-05-28,07:19,2023-05-28,07:44,2023-05-28,07:41,2023-05-28,
33,Phoenix,PHX,07:45,2023-05-28,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-27,23:39,2023-05-27,07:45,2023-05-28,07:39,2023-05-28,
34,San Francisco,SFO,07:59,2023-05-28,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-27,23:09,2023-05-27,07:59,2023-05-28,07:43,2023-05-28,
35,Martha's Vineyard,MVY,08:00,2023-05-28,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-28,07:15,2023-05-28,08:00,2023-05-28,07:55,2023-05-28,Cessna (Light aircraft)
36,Seattle,SEA,08:00,2023-05-28,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],23:35,2023-05-27,23:56,2023-05-27,08:00,2023-05-28,08:15,2023-05-28,
37,Rochester,ROC,08:04,2023-05-28,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],06:39,2023-05-28,06:29,2023-05-28,08:04,2023-05-28,07:52,2023-05-28,
38,Raleigh/Durham,RDU,08:05,2023-05-28,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-28,06:01,2023-05-28,08:05,2023-05-28,07:52,2023-05-28,
39,Augusta,AUG,08:10,2023-05-28,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:00,2023-05-28,,,08:10,2023-05-28,,,Tecnam P2012 Traveler
40,Massena,MSS,08:10,2023-05-28,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-28,06:50,2023-05-28,08:10,2023-05-28,08:10,2023-05-28,
41,Lebanon,LEB,08:15,2023-05-28,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-28,07:15,2023-05-28,08:15,2023-05-28,08:10,2023-05-28,Tecnam P2012 Traveler
42,Newark,EWR,08:16,2023-05-28,"['DL5767', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-05-28,06:58,2023-05-28,08:16,2023-05-28,08:09,2023-05-28,
43,Louisville,SDF,08:20,2023-05-28,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-28,05:53,2023-05-28,08:20,2023-05-28,08:19,2023-05-28,
44,Rutland,RUT,08:25,2023-05-28,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-28,07:20,2023-05-28,08:25,2023-05-28,08:25,2023-05-28,Tecnam P2012 Traveler
45,Los Angeles,LAX,08:30,2023-05-28,"['B6988', 'AA9259', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-27,23:54,2023-05-28,08:30,2023-05-28,08:26,2023-05-29,
46,Philadelphia,PHL,08:37,2023-05-28,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-28,07:13,2023-05-28,08:37,2023-05-28,08:28,2023-05-28,
47,Rockland,RKD,08:40,2023-05-28,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-28,07:20,2023-05-28,08:40,2023-05-28,08:30,2023-05-28,Tecnam P2012 Traveler
48,Washington,DCA,08:44,2023-05-28,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-28,06:48,2023-05-28,08:44,2023-05-28,08:21,2023-05-28,
49,Rochester,ROC,08:48,2023-05-28,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-28,07:22,2023-05-28,08:48,2023-05-28,08:39,2023-05-28,
50,Indianapolis,IND,08:51,2023-05-28,['G4586'],['Allegiant Air'],E,Landed - On-time [+],06:30,2023-05-28,06:27,2023-05-28,08:51,2023-05-28,08:33,2023-05-28,
51,Saranac Lake,SLK,08:51,2023-05-28,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-05-28,08:05,2023-05-28,08:51,2023-05-28,09:30,2023-05-28,Tecnam P2012 Traveler
52,Syracuse,SYR,08:52,2023-05-28,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-28,07:49,2023-05-28,08:52,2023-05-28,08:47,2023-05-28,
53,Santiago,STI,09:00,2023-05-28,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],05:05,2023-05-28,07:03,2023-05-28,09:00,2023-05-28,10:49,2023-05-28,
54,Orlando,MCO,09:02,2023-05-28,['F91630'],['Frontier Airlines'],E,Landed - On-time [+],06:00,2023-05-28,05:54,2023-05-28,09:02,2023-05-28,08:48,2023-05-28,
55,West Palm Beach,PBI,09:03,2023-05-28,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-28,05:54,2023-05-28,09:03,2023-05-28,08:57,2023-05-28,
56,Tampa,TPA,09:04,2023-05-28,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-28,05:52,2023-05-28,09:04,2023-05-28,08:48,2023-05-28,
57,Detroit,DTW,09:06,2023-05-28,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-28,07:00,2023-05-28,09:06,2023-05-28,08:46,2023-05-28,
58,Toronto,YYZ,09:11,2023-05-28,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-28,07:31,2023-05-28,09:11,2023-05-28,08:57,2023-05-28,
59,Fort Lauderdale,FLL,09:14,2023-05-28,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-28,06:00,2023-05-28,09:14,2023-05-28,09:15,2023-05-28,
60,San Juan,SJU,09:20,2023-05-28,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-28,04:58,2023-05-28,09:20,2023-05-28,08:53,2023-05-28,
61,Newark,EWR,09:28,2023-05-28,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-28,07:52,2023-05-28,09:28,2023-05-28,09:02,2023-05-28,
62,Nantucket,ACK,09:33,2023-05-28,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:45,2023-05-28,08:45,2023-05-28,09:33,2023-05-28,09:35,2023-05-28,Cessna (Light aircraft)
63,Nashville,BNA,09:37,2023-05-28,"['B6948', 'AA9402']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],06:10,2023-05-28,06:00,2023-05-28,09:37,2023-05-28,09:39,2023-05-28,
64,Miami,MIA,09:38,2023-05-28,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-28,06:02,2023-05-28,09:38,2023-05-28,09:24,2023-05-28,
65,Montreal,YUL,09:38,2023-05-28,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:15,2023-05-28,08:31,2023-05-28,09:38,2023-05-28,09:41,2023-05-28,
66,Santo Domingo,SDQ,09:42,2023-05-28,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],05:30,2023-05-28,05:40,2023-05-28,09:42,2023-05-28,09:39,2023-05-28,
67,Nantucket,ACK,09:43,2023-05-28,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:55,2023-05-28,09:37,2023-05-28,09:43,2023-05-28,10:22,2023-05-28,Cessna (Light aircraft)
68,Lebanon,LEB,09:55,2023-05-28,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-05-28,08:50,2023-05-28,09:55,2023-05-28,09:45,2023-05-28,Tecnam P2012 Traveler
69,London,LHR,10:00,2023-05-28,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-05-28,07:36,2023-05-28,10:00,2023-05-28,09:23,2023-05-28,
70,Provincetown,PVC,10:00,2023-05-28,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:30,2023-05-28,09:15,2023-05-28,10:00,2023-05-28,09:45,2023-05-28,Cessna (Light aircraft)
71,New York,JFK,10:01,2023-05-28,"['DL5723', 'AZ3342', 'KE3949', 'LA6383', 'VS4657']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-28,08:26,2023-05-28,10:01,2023-05-28,09:33,2023-05-28,
72,Washington,DCA,10:05,2023-05-28,"['B61854', 'AA9189', 'FI7868', 'HA2080']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],08:30,2023-05-28,08:20,2023-05-28,10:05,2023-05-28,09:48,2023-05-28,
73,Rockland,RKD,10:05,2023-05-28,"['9K1862', 'B65359']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:55,2023-05-28,08:55,2023-05-28,10:05,2023-05-28,09:56,2023-05-28,Tecnam P2012 Traveler
74,Tampa,TPA,10:09,2023-05-28,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-05-28,06:52,2023-05-28,10:09,2023-05-28,09:53,2023-05-28,
75,Orlando,MCO,10:11,2023-05-28,"['DL1668', 'KE3991']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:05,2023-05-28,07:03,2023-05-28,10:11,2023-05-28,09:55,2023-05-28,
76,Orlando,MCO,10:12,2023-05-28,"['B62056', 'AD7420', 'EI5169', 'FI7814', 'HA2440', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-05-28,06:51,2023-05-28,10:12,2023-05-28,10:05,2023-05-28,
77,Washington,DCA,10:15,2023-05-28,"['DL5807', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:30,2023-05-28,08:25,2023-05-28,10:15,2023-05-28,09:54,2023-05-28,
78,London,LHR,10:16,2023-05-28,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-05-28,07:15,2023-05-28,10:16,2023-05-28,09:32,2023-05-28,
79,Pittsburgh,PIT,10:17,2023-05-28,"['DL5691', 'AZ4288', 'KE3310', 'VS3553']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-28,08:30,2023-05-28,10:17,2023-05-28,10:01,2023-05-28,
80,Dulles,IAD,10:21,2023-05-28,"['UA641', 'AV2022']","['United Airlines', 'Avianca']",B,Landed - On-time [+],08:45,2023-05-28,08:39,2023-05-28,10:21,2023-05-28,10:08,2023-05-28,
81,Philadelphia,PHL,10:21,2023-05-28,"['DL5727', 'AF2782', 'AZ4283', 'KE3318', 'VS2380']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:50,2023-05-28,08:45,2023-05-28,10:21,2023-05-28,10:04,2023-05-28,
82,Seoul,ICN,10:30,2023-05-28,"['KE91', 'DL7667']","['Korean Air', 'Delta Air Lines']",E,Landed - On-time [+],09:30,2023-05-28,09:37,2023-05-28,10:30,2023-05-28,10:26,2023-05-28,
83,Chicago,ORD,10:30,2023-05-28,"['UA1803', 'NZ2095']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],07:10,2023-05-28,07:07,2023-05-28,10:30,2023-05-28,10:17,2023-05-28,
84,Indianapolis,IND,10:32,2023-05-28,"['DL5624', 'AF2381', 'AZ4285', 'KE3316', 'VS3144']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:00,2023-05-28,07:49,2023-05-28,10:32,2023-05-28,09:59,2023-05-28,
85,Fort Lauderdale,FLL,10:33,2023-05-28,['NK610'],['Spirit Airlines'],B,Landed - Delayed [+],07:20,2023-05-28,07:44,2023-05-28,10:33,2023-05-28,10:54,2023-05-28,
86,New York,LGA,10:34,2023-05-28,"['B62432', 'AA9426', 'HA2438', 'QR4078']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],09:15,2023-05-28,09:06,2023-05-28,10:34,2023-05-28,10:17,2023-05-28,
87,Minneapolis,MSP,10:34,2023-05-28,['SY251'],['Sun Country Airlines'],E,Landed - Delayed [+],06:50,2023-05-28,07:08,2023-05-28,10:34,2023-05-28,10:57,2023-05-28,
88,Newark,EWR,10:41,2023-05-28,['UA1297'],['United Airlines'],B,Landed - On-time [+],09:12,2023-05-28,09:06,2023-05-28,10:41,2023-05-28,10:14,2023-05-28,
89,Washington,DCA,10:42,2023-05-28,"['AA4255', 'B64522']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],09:00,2023-05-28,08:56,2023-05-28,10:42,2023-05-28,10:33,2023-05-28,
90,New York,JFK,10:43,2023-05-28,"['AA4393', 'B64669', 'G36180', 'QF4645', 'QR9131']","['American Airlines', 'JetBlue Airways', 'Gol', 'Qantas', 'Qatar Airways']",B,Landed - On-time [+],09:09,2023-05-28,09:02,2023-05-28,10:43,2023-05-28,10:07,2023-05-28,
91,Cincinnati,CVG,10:46,2023-05-28,"['DL2833', 'AZ3445', 'KE3985', 'VS4246']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-28,08:29,2023-05-28,10:46,2023-05-28,10:28,2023-05-28,
92,Minneapolis,MSP,10:55,2023-05-28,"['DL1252', 'KE3495']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:05,2023-05-28,07:10,2023-05-28,10:55,2023-05-28,10:45,2023-05-28,
93,Grand Rapids,GRR,10:59,2023-05-28,['G4572'],['Allegiant Air'],E,Landed - On-time [+],08:50,2023-05-28,08:50,2023-05-28,10:59,2023-05-28,10:59,2023-05-28,
94,Columbus,CMH,11:00,2023-05-28,"['AA4595', 'B64731']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],09:01,2023-05-28,08:57,2023-05-28,11:00,2023-05-28,10:49,2023-05-28,
95,Philadelphia,PHL,11:00,2023-05-28,"['AA1439', 'JL7613']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],09:40,2023-05-28,09:33,2023-05-28,11:00,2023-05-28,10:48,2023-05-28,
96,Raleigh/Durham,RDU,11:01,2023-05-28,"['DL2999', 'AF2430', 'KE3997', 'VS4280']","['Delta Air Lines', 'Air France', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],09:00,2023-05-28,08:54,2023-05-28,11:01,2023-05-28,10:42,2023-05-28,
97,Cincinnati,CVG,11:05,2023-05-28,"['AA4104', 'B64534']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],08:57,2023-05-28,08:53,2023-05-28,11:05,2023-05-28,10:58,2023-05-28,
98,Atlanta,ATL,11:08,2023-05-28,"['DL849', 'AR7094', 'KE3146', 'LA6313', 'WS6355']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'LATAM Airlines', 'WestJet']",A,Landed - On-time [+],08:30,2023-05-28,08:29,2023-05-28,11:08,2023-05-28,11:00,2023-05-28,
99,Memphis,MEM,11:08,2023-05-28,"['DL5610', 'AF8665']","['Delta Air Lines', 'Air France']",A,Landed - On-time [+],07:00,2023-05-28,06:53,2023-05-28,11:08,2023-05-28,10:56,2023-05-28,
100,Chicago,ORD,11:23,2023-05-28,"['DL3539', 'KE3304', 'VS1860']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:55,2023-05-28,07:53,2023-05-28,11:23,2023-05-28,11:07,2023-05-28,
101,New York,JFK,11:24,2023-05-28,"['DL5606', 'AZ3199', 'KE3942', 'KQ7058', 'LA6177']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'Kenya Airways', 'LATAM Airlines']",A,Landed - On-time [+],10:00,2023-05-28,09:59,2023-05-28,11:24,2023-05-28,11:20,2023-05-28,
102,Bar Harbor,BHB,11:25,2023-05-28,"['9K1834', 'B65158']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],10:00,2023-05-28,10:05,2023-05-28,11:25,2023-05-28,11:35,2023-05-28,Cessna (Light aircraft)
103,Newark,EWR,11:25,2023-05-28,"['B62580', 'AA9140', 'HA2150', 'JL5479', 'LY8523', 'QR3843']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],10:15,2023-05-28,10:09,2023-05-28,11:25,2023-05-28,11:23,2023-05-28,
104,Nantucket,ACK,11:26,2023-05-28,"['B61151', 'QR3813', 'TP4494']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],10:35,2023-05-28,10:26,2023-05-28,11:26,2023-05-28,11:16,2023-05-28,
105,Indianapolis,IND,11:29,2023-05-28,['YX435'],['Republic Airways'],,Landed - On-time [+],09:20,2023-05-28,09:28,2023-05-28,11:29,2023-05-28,11:23,2023-05-28,
106,Chicago,ORD,11:31,2023-05-28,"['AA3787', 'AS4485', 'B64530']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],08:05,2023-05-28,08:00,2023-05-28,11:31,2023-05-28,11:26,2023-05-28,
