Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Austin,AUS,00:09,2024-02-02,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:15,2024-02-01,19:05,2024-02-01,actual,00:09,2024-02-02,23:39,2024-02-01,actual,Airbus A220-300 Passenger
Dallas,DFW,00:15,2024-02-02,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-01,19:37,2024-02-01,actual,00:15,2024-02-02,00:07,2024-02-02,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-02,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-02-01,20:58,2024-02-01,actual,00:20,2024-02-02,00:15,2024-02-02,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:35,2024-02-02,['B6170'],['JetBlue Airways'],C,Landed - Delayed [+],21:26,2024-02-01,22:40,2024-02-01,actual,00:35,2024-02-02,01:37,2024-02-02,actual,Airbus A321
International Falls,INL,00:45,2024-02-02,['FFL28'],['ForeFlight'],,En Route [+],16:15,2024-02-01,16:15,2024-02-01,scheduled,00:45,2024-02-02,00:45,2024-02-02,scheduled,Gulfstream Aerospace V (G500/G550)
Charlotte,CLT,00:52,2024-02-02,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-02-01,22:36,2024-02-01,actual,00:52,2024-02-02,00:30,2024-02-02,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:58,2024-02-02,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-01,22:25,2024-02-01,actual,00:58,2024-02-02,00:46,2024-02-02,actual,Airbus A321neo
Fort Myers,RSW,01:30,2024-02-02,['NK1143'],['Spirit Airlines'],B,Landed - On-time [+],22:27,2024-02-01,22:18,2024-02-01,actual,01:30,2024-02-02,01:05,2024-02-02,actual,Airbus A320
Philadelphia,PHL,04:16,2024-02-02,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-02-02,03:33,2024-02-02,actual,04:16,2024-02-02,04:19,2024-02-02,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-02,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-02-02,02:39,2024-02-02,actual,04:20,2024-02-02,04:21,2024-02-02,actual,Boeing 767-300 Passenger
