Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:10,2023-09-09,['WN2284'],['Southwest Airlines'],B,Landed - On-time [+],21:00,2023-09-08,20:57,2023-09-08,actual,00:10,2023-09-09,00:00,2023-09-09,actual,
New York,JFK,00:15,2023-09-09,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'JU8515', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Air Serbia', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Canceled [+],22:59,2023-09-08,22:59,2023-09-08,scheduled,00:15,2023-09-09,00:15,2023-09-09,scheduled,Embraer 190
Miami,MIA,00:18,2023-09-09,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],21:00,2023-09-08,22:17,2023-09-08,actual,00:18,2023-09-09,01:18,2023-09-09,actual,Boeing 737MAX 8 Passenger
Charlotte,CLT,00:19,2023-09-09,['AAL1937'],['American Airlines'],,Landed - Delayed [+],22:35,2023-09-08,23:02,2023-09-08,actual,00:19,2023-09-09,00:45,2023-09-09,actual,
Charlotte,CLT,00:29,2023-09-09,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:20,2023-09-08,22:45,2023-09-08,actual,00:29,2023-09-09,00:52,2023-09-09,actual,Airbus A321
Denver,DEN,00:30,2023-09-09,['WN3622'],['Southwest Airlines'],B,Landed - Delayed [+],18:40,2023-09-08,19:15,2023-09-08,actual,00:30,2023-09-09,01:11,2023-09-09,actual,
New York,LGA,00:41,2023-09-09,['CNS3681'],['PlaneSense'],,En Route [+],23:51,2023-09-08,23:51,2023-09-08,scheduled,00:41,2023-09-09,00:41,2023-09-09,scheduled,
Fort Lauderdale,FLL,00:45,2023-09-09,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Canceled [+],21:40,2023-09-08,21:40,2023-09-08,scheduled,00:45,2023-09-09,00:45,2023-09-09,scheduled,Airbus A220-300 Passenger
Detroit,DTW,00:48,2023-09-09,"['DL1622', 'AF5951', 'AM3586', 'AZ5297', 'CZ1051', 'MU4540', 'VS3112', 'WS7086']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:59,2023-09-08,23:11,2023-09-08,actual,00:48,2023-09-09,00:57,2023-09-09,actual,
Chicago,ORD,00:57,2023-09-09,"['UA1897', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],21:30,2023-09-08,23:36,2023-09-08,actual,00:57,2023-09-09,02:38,2023-09-09,actual,
