Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2024-01-07,['NK616'],['Spirit Airlines'],B,Canceled [+],20:45,2024-01-06,20:45,2024-01-06,scheduled,00:04,2024-01-07,00:04,2024-01-07,scheduled,Airbus A320neo
Salt Lake City,SLC,00:26,2024-01-07,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2024-01-06,17:49,2024-01-06,actual,00:26,2024-01-07,00:16,2024-01-07,actual,Airbus A321neo
Miami,MIA,00:27,2024-01-07,"['AA1054', 'G36162']",['American Airlines'],B,Landed - DIVERTED [+],21:07,2024-01-06,13:38,2024-01-07,actual,00:27,2024-01-07,16:28,2024-01-07,actual,Airbus A321
Miami,MIA,00:27,2024-01-07,"['AA1054', 'G36162']",['American Airlines'],B,Landed - DIVERTED [+],21:07,2024-01-06,13:38,2024-01-07,actual,00:27,2024-01-07,16:28,2024-01-07,actual,Airbus A321
Minneapolis,MSP,00:27,2024-01-07,['B6836'],['JetBlue Airways'],C,Canceled [+],20:40,2024-01-06,20:40,2024-01-06,scheduled,00:27,2024-01-07,00:27,2024-01-07,scheduled,Airbus A220-300 Passenger
Charlotte,CLT,00:34,2024-01-07,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:28,2024-01-06,22:59,2024-01-06,actual,00:34,2024-01-07,01:10,2024-01-07,actual,Boeing 737-800 Passenger
Fort Lauderdale,FLL,00:35,2024-01-07,"['B6170', 'AD7411', 'HA2426', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Canceled [+],21:26,2024-01-06,21:26,2024-01-06,scheduled,00:35,2024-01-07,00:35,2024-01-07,scheduled,Airbus A321
Chicago,ORD,00:44,2024-01-07,"['UA1564', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:25,2024-01-06,21:44,2024-01-06,actual,00:44,2024-01-07,00:58,2024-01-07,actual,Boeing 737-800 Passenger
Tampa,TPA,00:54,2024-01-07,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:49,2024-01-06,21:49,2024-01-06,actual,00:54,2024-01-07,00:40,2024-01-07,actual,Airbus A320neo
Atlanta,ATL,01:03,2024-01-07,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:30,2024-01-06,22:39,2024-01-06,actual,01:03,2024-01-07,01:03,2024-01-07,actual,Airbus A321neo
