Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Charlotte,CLT,00:17,2023-12-01,['AA978Q'],['American Airlines'],,En Route [+],22:30,2023-11-30,22:30,2023-11-30,scheduled,00:17,2023-12-01,00:17,2023-12-01,scheduled,Boeing 737-800 Passenger
Miami,MIA,00:19,2023-12-01,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-11-30,20:54,2023-11-30,actual,00:19,2023-12-01,00:10,2023-12-01,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:30,2023-12-01,"['DL1246', 'AM4118', 'KE3993', 'KL5798', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-30,20:33,2023-11-30,actual,00:30,2023-12-01,23:59,2023-11-30,actual,Airbus A321
Fort Lauderdale,FLL,00:44,2023-12-01,"['B6170', 'AD7411', 'HA2426', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:39,2023-11-30,21:40,2023-11-30,actual,00:44,2023-12-01,00:54,2023-12-01,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-12-01,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-11-30,23:51,2023-11-30,actual,00:49,2023-12-01,00:52,2023-12-01,actual,Embraer 190
Tampa,TPA,00:51,2023-12-01,['NK3583'],['Spirit Airlines'],B,Landed - Delayed [+],21:57,2023-11-30,22:10,2023-11-30,actual,00:51,2023-12-01,01:08,2023-12-01,actual,Airbus A320neo
Saint Petersburg,PIE,00:54,2023-12-01,['YEL32'],['Summit Aviation'],,En Route [+],22:00,2023-11-30,22:00,2023-11-30,scheduled,00:54,2023-12-01,00:54,2023-12-01,scheduled,Embraer EMB-505 Phenom 300
Atlanta,ATL,00:59,2023-12-01,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA5052', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-30,22:21,2023-11-30,actual,00:59,2023-12-01,00:32,2023-12-01,actual,Airbus A321
Saint Petersburg,PIE,02:26,2023-12-01,['YEL7'],['Summit Aviation'],,Landed - On-time [+],23:25,2023-11-30,00:05,2023-12-01,actual,02:26,2023-12-01,02:35,2023-12-01,actual,Embraer EMB-505 Phenom 300
Philadelphia,PHL,04:16,2023-12-01,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-12-01,03:21,2023-12-01,actual,04:16,2023-12-01,04:09,2023-12-01,actual,Boeing 767-300 Passenger
