,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
22,Phoenix,PHX,05:36,2023-04-20,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-04-19,21:48,2023-04-19,05:36,2023-04-20,05:27,2023-04-20,
23,Denver,DEN,05:37,2023-04-20,['UA289'],['United Airlines'],B,Landed - Delayed [+],23:40,2023-04-19,00:01,2023-04-20,05:37,2023-04-20,06:10,2023-04-20,
24,Louisville,SDF,05:45,2023-04-20,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2023-04-20,04:09,2023-04-20,05:45,2023-04-20,05:49,2023-04-20,
25,Tel Aviv-Yafo,TLV,05:45,2023-04-20,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-04-20,01:07,2023-04-20,05:45,2023-04-20,04:57,2023-04-20,
26,Phoenix,PHX,05:59,2023-04-20,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-04-19,22:02,2023-04-20,05:59,2023-04-20,05:45,2023-04-21,
27,Salt Lake City,SLC,06:00,2023-04-20,"['DL999', 'KL5565', 'LA6608', 'VS4266']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],23:30,2023-04-19,23:34,2023-04-19,06:00,2023-04-20,06:20,2023-04-20,
28,Memphis,MEM,06:05,2023-04-20,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,2023-04-20,02:58,2023-04-20,06:05,2023-04-20,06:17,2023-04-20,
29,Indianapolis,IND,06:07,2023-04-20,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2023-04-20,04:53,2023-04-20,06:07,2023-04-20,06:35,2023-04-20,
30,Los Angeles,LAX,06:27,2023-04-20,"['DL675', 'AF8576', 'KE7395', 'LA6321', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:50,2023-04-19,22:11,2023-04-19,06:27,2023-04-20,06:31,2023-04-20,
31,Las Vegas,LAS,06:33,2023-04-20,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:33,2023-04-19,00:27,2023-04-21,06:33,2023-04-20,08:17,2023-04-21,
32,Bogota,BOG,06:35,2023-04-20,['AV228'],['Avianca'],E,Landed - On-time [+],23:10,2023-04-19,23:08,2023-04-19,06:35,2023-04-20,06:16,2023-04-20,
33,Buffalo,BUF,06:40,2023-04-20,['DL1211'],['Delta Air Lines'],A,Landed - Delayed [+],05:03,2023-04-20,05:40,2023-04-20,06:40,2023-04-20,07:04,2023-04-20,
34,Rochester,ROC,06:40,2023-04-20,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:07,2023-04-20,04:57,2023-04-20,06:40,2023-04-20,06:27,2023-04-20,
35,Memphis,MEM,06:41,2023-04-20,['FX1473'],['FedEx'],,Landed - On-time [+],03:12,2023-04-20,03:30,2023-04-20,06:41,2023-04-20,06:47,2023-04-20,
36,San Diego,SAN,06:45,2023-04-20,['DL801'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-04-19,22:05,2023-04-19,06:45,2023-04-20,06:26,2023-04-20,
37,Los Angeles,LAX,06:52,2023-04-20,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:25,2023-04-19,22:19,2023-04-19,06:52,2023-04-20,06:41,2023-04-20,
38,Santiago,STI,07:10,2023-04-20,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],03:17,2023-04-20,03:15,2023-04-20,07:10,2023-04-20,07:09,2023-04-20,
39,Teterboro,TEB,07:13,2023-04-20,['LXJ415'],['Flexjet'],,Landed - Delayed [+],06:31,2023-04-20,07:38,2023-04-20,07:13,2023-04-20,08:21,2023-04-20,
40,New York,JFK,07:15,2023-04-20,"['DL5853', 'KE3954', 'KL6679', 'LA6307', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-04-20,05:53,2023-04-20,07:15,2023-04-20,06:51,2023-04-20,
41,New York,LGA,07:15,2023-04-20,"['DL5680', 'LA6295']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,05:57,2023-04-20,07:15,2023-04-20,07:08,2023-04-20,
42,Provincetown,PVC,07:15,2023-04-20,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-04-20,06:45,2023-04-20,07:15,2023-04-20,07:15,2023-04-20,Cessna (Light aircraft)
43,Philadelphia,PHL,07:16,2023-04-20,"['B61008', 'EI5203', 'HA2208', 'TP4259']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-20,05:49,2023-04-20,07:16,2023-04-20,07:03,2023-04-20,
44,Baltimore,BWI,07:20,2023-04-20,"['B6726', 'AA9136', 'EI5113', 'FI7857', 'HA2394', 'JL5499', 'TP4262']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-20,05:50,2023-04-20,07:20,2023-04-20,07:06,2023-04-20,
45,Sao Paulo,GRU,07:20,2023-04-20,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],23:23,2023-04-19,00:05,2023-04-20,07:20,2023-04-20,08:16,2023-04-20,
46,Portsmouth,PSM,07:21,2023-04-20,['CNS1849'],['PlaneSense'],,Landed - Delayed [+],07:00,2023-04-20,07:22,2023-04-20,07:21,2023-04-20,07:42,2023-04-20,
47,Cincinnati,CVG,07:22,2023-04-20,['M6588'],['Amerijet International'],,Landed - On-time [+],05:25,2023-04-20,05:48,2023-04-20,07:22,2023-04-20,07:31,2023-04-20,
48,Bar Harbor,BHB,07:25,2023-04-20,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-04-20,06:00,2023-04-20,07:25,2023-04-20,07:30,2023-04-20,Cessna (Light aircraft)
49,Philadelphia,PHL,07:26,2023-04-20,"['DL5620', 'LA8633']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,05:48,2023-04-20,07:26,2023-04-20,07:15,2023-04-20,
50,Los Angeles,LAX,07:27,2023-04-20,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-04-19,22:50,2023-04-19,07:27,2023-04-20,07:04,2023-04-20,
51,New York,LGA,07:27,2023-04-20,"['B6232', 'AA9544', 'HA2136']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:15,2023-04-20,06:07,2023-04-20,07:27,2023-04-20,07:12,2023-04-20,
52,Sao Paulo,GRU,07:30,2023-04-20,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - Delayed [+],22:50,2023-04-19,00:05,2023-04-20,07:30,2023-04-20,08:23,2023-04-20,Boeing 787-9
53,Washington,DCA,07:32,2023-04-20,"['DL5837', 'LA8958']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,05:56,2023-04-20,07:32,2023-04-20,07:22,2023-04-20,
54,Pittsburgh,PIT,07:32,2023-04-20,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-20,05:44,2023-04-20,07:32,2023-04-20,07:15,2023-04-20,
55,Nantucket,ACK,07:33,2023-04-20,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-04-20,06:55,2023-04-20,07:33,2023-04-20,07:45,2023-04-20,Cessna (Light aircraft)
56,Honolulu,HNL,07:35,2023-04-20,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],16:00,2023-04-19,17:32,2023-04-19,07:35,2023-04-20,09:07,2023-04-20,
57,Washington,DCA,07:37,2023-04-20,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-20,05:56,2023-04-20,07:37,2023-04-20,07:21,2023-04-20,
58,San Francisco,SFO,07:38,2023-04-20,"['AS546', 'AA7517', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - Delayed [+],22:55,2023-04-19,22:52,2023-04-19,07:38,2023-04-20,07:58,2023-04-20,
59,Baltimore,BWI,07:45,2023-04-20,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-04-20,06:20,2023-04-20,07:45,2023-04-20,07:32,2023-04-20,
60,Newark,EWR,07:45,2023-04-20,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:30,2023-04-20,06:30,2023-04-20,07:45,2023-04-20,07:29,2023-04-20,
61,Pittsburgh,PIT,07:45,2023-04-20,"['DL5753', 'LA6500']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,05:55,2023-04-20,07:45,2023-04-20,07:39,2023-04-20,
62,Seattle,SEA,07:50,2023-04-20,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:39,2023-04-19,00:11,2023-04-21,07:50,2023-04-20,08:16,2023-04-21,
63,Seattle,SEA,07:50,2023-04-20,"['DL810', 'LA6540', 'VS3753']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-04-19,23:31,2023-04-19,07:50,2023-04-20,07:51,2023-04-20,
64,San Francisco,SFO,07:51,2023-04-20,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-04-19,22:52,2023-04-20,07:51,2023-04-20,07:32,2023-04-21,
65,Lebanon,LEB,07:55,2023-04-20,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-20,07:21,2023-04-20,07:55,2023-04-20,08:16,2023-04-20,Tecnam P2012 Traveler
66,Richmond,RIC,07:55,2023-04-20,"['DL5751', 'AZ3413']","['Delta Air Lines', 'ITA Airways']",A,Landed - On-time [+],06:10,2023-04-20,06:01,2023-04-20,07:55,2023-04-20,07:52,2023-04-20,
67,Washington,DCA,07:58,2023-04-20,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-20,06:22,2023-04-20,07:58,2023-04-20,07:46,2023-04-20,
68,Richmond,RIC,07:58,2023-04-20,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-04-20,06:10,2023-04-20,07:58,2023-04-20,07:34,2023-04-20,
69,San Francisco,SFO,07:59,2023-04-20,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-04-19,23:25,2023-04-19,07:59,2023-04-20,08:08,2023-04-20,
70,Cleveland,CLE,08:00,2023-04-20,"['DL5682', 'LA6253']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:08,2023-04-20,06:05,2023-04-20,08:00,2023-04-20,07:49,2023-04-20,
71,New York,JFK,08:00,2023-04-20,"['B6518', 'AA9370', 'HA2002', 'QR3952', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:50,2023-04-20,08:03,2023-04-20,08:00,2023-04-20,08:59,2023-04-20,
72,Phoenix,PHX,08:00,2023-04-20,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-04-19,23:55,2023-04-19,08:00,2023-04-20,07:49,2023-04-20,
73,Santo Domingo,SDQ,08:00,2023-04-20,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],03:49,2023-04-20,04:31,2023-04-20,08:00,2023-04-20,08:19,2023-04-20,
74,Raleigh/Durham,RDU,08:02,2023-04-20,"['DL2999', 'LA6276']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,06:00,2023-04-20,08:02,2023-04-20,07:51,2023-04-20,
75,Columbus,CMH,08:06,2023-04-20,"['DL5693', 'LA6483']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-20,05:50,2023-04-20,08:06,2023-04-20,07:38,2023-04-20,
76,Newark,EWR,08:09,2023-04-20,"['DL3537', 'LA6117']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],07:00,2023-04-20,06:57,2023-04-20,08:09,2023-04-20,08:12,2023-04-20,
77,Augusta,AUG,08:10,2023-04-20,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],,,,,,,,,
78,Massena,MSS,08:10,2023-04-20,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-04-20,07:01,2023-04-20,08:10,2023-04-20,08:19,2023-04-20,
79,Indianapolis,IND,08:13,2023-04-20,['G4604'],['Allegiant Air'],E,Landed - On-time [+],06:00,2023-04-20,05:56,2023-04-20,08:13,2023-04-20,08:18,2023-04-20,
80,Chicago,MDW,08:15,2023-04-20,['WN1881'],['Southwest Airlines'],B,Landed - Delayed [+],05:05,2023-04-20,06:03,2023-04-20,08:15,2023-04-20,09:23,2023-04-20,
81,New York,LGA,08:17,2023-04-20,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-04-20,06:54,2023-04-20,08:17,2023-04-20,08:19,2023-04-20,
82,Indianapolis,IND,08:21,2023-04-20,['DL5813'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-20,05:54,2023-04-20,08:21,2023-04-20,08:17,2023-04-20,
83,Halifax,YHZ,08:23,2023-04-20,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:30,2023-04-20,07:29,2023-04-20,08:23,2023-04-20,08:23,2023-04-20,
84,Bridgeport,BDR,08:25,2023-04-20,['CNS1776'],['PlaneSense'],,Landed - Delayed [+],07:45,2023-04-20,08:33,2023-04-20,08:25,2023-04-20,09:10,2023-04-20,
85,Rutland,RUT,08:25,2023-04-20,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-04-20,07:37,2023-04-20,08:25,2023-04-20,08:37,2023-04-20,Tecnam P2012 Traveler
86,Ocean City,OCE,08:26,2023-04-20,['1I791'],['NetJets Aviation'],,Landed - On-time [+],07:12,2023-04-20,07:28,2023-04-20,08:26,2023-04-20,08:29,2023-04-20,
87,New York,LGA,08:27,2023-04-20,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-04-20,07:05,2023-04-20,08:27,2023-04-20,08:10,2023-04-20,
88,Los Angeles,LAX,08:30,2023-04-20,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-19,00:11,2023-04-21,08:30,2023-04-20,08:45,2023-04-21,
89,Trenton,TTN,08:32,2023-04-20,['LXJ356'],['Flexjet'],,Landed - Delayed [+],07:30,2023-04-20,08:19,2023-04-20,08:32,2023-04-20,09:12,2023-04-20,
90,Baltimore,BWI,08:35,2023-04-20,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-04-20,07:05,2023-04-20,08:35,2023-04-20,08:25,2023-04-20,
91,Tampa,TPA,08:35,2023-04-20,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-20,05:26,2023-04-20,08:35,2023-04-20,08:21,2023-04-20,
92,Washington,DCA,08:36,2023-04-20,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-20,07:01,2023-04-20,08:36,2023-04-20,08:39,2023-04-20,
93,Rockland,RKD,08:40,2023-04-20,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-04-20,07:30,2023-04-20,08:40,2023-04-20,08:45,2023-04-20,Tecnam P2012 Traveler
94,Cleveland,CLE,08:41,2023-04-20,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-04-20,06:54,2023-04-20,08:41,2023-04-20,08:31,2023-04-20,
95,Memphis,MEM,08:43,2023-04-20,['FX1585'],['FedEx'],,Landed - On-time [+],05:15,2023-04-20,05:27,2023-04-20,08:43,2023-04-20,08:49,2023-04-20,
96,Martha's Vineyard,MVY,08:45,2023-04-20,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-04-20,08:01,2023-04-20,08:45,2023-04-20,08:41,2023-04-20,Cessna (Light aircraft)
97,Raleigh/Durham,RDU,08:45,2023-04-20,"['B6984', 'AA9518', 'EI5229', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:49,2023-04-20,06:43,2023-04-20,08:45,2023-04-20,08:27,2023-04-20,
98,Louisville,SDF,08:46,2023-04-20,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-20,06:21,2023-04-20,08:46,2023-04-20,08:42,2023-04-20,
99,Philadelphia,PHL,08:47,2023-04-20,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-20,07:25,2023-04-20,08:47,2023-04-20,08:32,2023-04-20,
100,Raleigh/Durham,RDU,08:50,2023-04-20,['JIT128'],['Jet It'],,Landed - Delayed [+],07:05,2023-04-20,07:42,2023-04-20,08:50,2023-04-20,09:14,2023-04-20,
101,Saranac Lake,SLK,08:51,2023-04-20,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-04-20,08:38,2023-04-20,08:51,2023-04-20,10:00,2023-04-20,Tecnam P2012 Traveler
102,Rochester,ROC,08:55,2023-04-20,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-20,07:24,2023-04-20,08:55,2023-04-20,08:43,2023-04-20,
103,Washington,DCA,08:59,2023-04-20,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:30,2023-04-20,07:22,2023-04-20,08:59,2023-04-20,08:52,2023-04-20,
104,Cleveland,CLE,09:00,2023-04-20,['LXJ453'],['Flexjet'],,En Route [+],,,,,,,,,
105,Cincinnati,CVG,09:01,2023-04-20,['DL2833'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-04-20,06:46,2023-04-20,09:01,2023-04-20,08:46,2023-04-20,
106,Nantucket,ACK,09:03,2023-04-20,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:15,2023-04-20,07:50,2023-04-20,09:03,2023-04-20,08:38,2023-04-20,Cessna (Light aircraft)
107,Buffalo,BUF,09:04,2023-04-20,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-20,07:36,2023-04-20,09:04,2023-04-20,08:48,2023-04-20,
108,Charlotte,CLT,09:08,2023-04-20,['DL5821'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-04-20,06:47,2023-04-20,09:08,2023-04-20,08:48,2023-04-20,
109,New York,JFK,09:11,2023-04-20,"['B6718', 'AA9313', 'EI5014', 'LY8533', 'QR3965']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - Delayed [+],08:00,2023-04-20,08:32,2023-04-20,09:11,2023-04-20,09:43,2023-04-20,
110,Chicago,ORD,09:13,2023-04-20,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],06:00,2023-04-20,06:07,2023-04-20,09:13,2023-04-20,09:34,2023-04-20,
111,Fort Myers,RSW,09:13,2023-04-20,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4370']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-20,05:50,2023-04-20,09:13,2023-04-20,08:57,2023-04-20,
112,Knoxville,TYS,09:14,2023-04-20,['G41396'],['Allegiant Air'],E,Landed - On-time [+],07:00,2023-04-20,07:03,2023-04-20,09:14,2023-04-20,09:17,2023-04-20,
