Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Phoenix,PHX,00:06,2023-10-28,['AA2058'],['American Airlines'],B,Landed - Delayed [+],16:13,2023-10-27,17:38,2023-10-27,actual,00:06,2023-10-28,00:54,2023-10-28,actual,Airbus A321
New York,JFK,00:15,2023-10-28,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:59,2023-10-27,23:00,2023-10-27,actual,00:15,2023-10-28,00:10,2023-10-28,actual,Embraer 190
Miami,MIA,00:20,2023-10-28,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-10-27,20:57,2023-10-27,actual,00:20,2023-10-28,00:17,2023-10-28,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-10-28,"['DL1246', 'AM3765', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - Delayed [+],20:31,2023-10-27,20:56,2023-10-27,actual,00:21,2023-10-28,00:42,2023-10-28,actual,Airbus A321
Seattle,SEA,00:23,2023-10-28,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-10-27,15:54,2023-10-27,actual,00:23,2023-10-28,23:49,2023-10-27,actual,Airbus A321neo
Detroit,DTW,00:24,2023-10-28,"['DL1867', 'AM3386', 'AZ5297', 'CZ1051', 'MU4540', 'VS4208', 'WS7857']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:26,2023-10-27,22:24,2023-10-27,actual,00:24,2023-10-28,00:00,2023-10-28,actual,Airbus A321
Denver,DEN,00:30,2023-10-28,['WN2036'],['Southwest Airlines'],B,Landed - On-time [+],18:40,2023-10-27,18:44,2023-10-27,actual,00:30,2023-10-28,00:10,2023-10-28,actual,Boeing 737 Passenger
Charlotte,CLT,00:35,2023-10-28,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:26,2023-10-27,22:54,2023-10-27,actual,00:35,2023-10-28,00:50,2023-10-28,actual,Airbus A321
Dallas,DFW,00:39,2023-10-28,['DL1347'],['Delta Air Lines'],A,Landed - Delayed [+],19:56,2023-10-27,19:53,2023-10-27,actual,00:39,2023-10-28,01:07,2023-10-28,actual,Airbus A220-300 Passenger
Chicago,MDW,00:40,2023-10-28,['WN3052'],['Southwest Airlines'],B,Landed - On-time [+],21:30,2023-10-27,21:21,2023-10-27,actual,00:40,2023-10-28,00:15,2023-10-28,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:45,2023-10-28,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-10-27,22:05,2023-10-27,actual,00:45,2023-10-28,01:15,2023-10-28,actual,Airbus A220-300 Passenger
Chicago,ORD,00:45,2023-10-28,"['UA1478', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:18,2023-10-27,21:15,2023-10-27,actual,00:45,2023-10-28,00:35,2023-10-28,actual,Boeing 737MAX 8 Passenger
San Francisco,SFO,00:57,2023-10-28,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-10-27,16:49,2023-10-27,actual,00:57,2023-10-28,00:44,2023-10-28,actual,Boeing 757-200 Passenger
Atlanta,ATL,01:06,2023-10-28,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-10-27,22:59,2023-10-27,actual,01:06,2023-10-28,01:20,2023-10-28,actual,Airbus A321
San Diego,SAN,04:39,2023-10-28,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'Japan Airlines']",C,Landed - On-time [+],20:10,2023-10-27,20:35,2023-10-27,actual,04:39,2023-10-28,04:26,2023-10-28,actual,Airbus A321
Phoenix,PHX,05:00,2023-10-28,['AA2701'],['American Airlines'],B,Landed - Delayed [+],21:05,2023-10-27,23:23,2023-10-27,actual,05:00,2023-10-28,06:26,2023-10-28,actual,Airbus A321
San Francisco,SFO,05:00,2023-10-28,"['B6734', 'AA9145', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-10-27,20:19,2023-10-27,actual,05:00,2023-10-28,04:14,2023-10-28,actual,Airbus A321neo
Salt Lake City,SLC,05:00,2023-10-28,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],22:33,2023-10-27,22:23,2023-10-27,actual,05:00,2023-10-28,04:11,2023-10-28,actual,Airbus A320
Denver,DEN,05:42,2023-10-28,['B6494'],['JetBlue Airways'],C,Landed - On-time [+],23:55,2023-10-27,00:08,2023-10-28,actual,05:42,2023-10-28,05:16,2023-10-28,actual,Airbus A321
Seattle,SEA,05:44,2023-10-28,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:25,2023-10-27,21:18,2023-10-27,actual,05:44,2023-10-28,05:03,2023-10-28,actual,Airbus A321
Seattle,SEA,05:45,2023-10-28,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-10-27,21:31,2023-10-27,actual,05:45,2023-10-28,05:26,2023-10-28,actual,Boeing 737MAX 9 Passenger
