,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
33,Portland,PDX,06:57,2023-05-31,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-30,22:31,2023-05-31,06:57,2023-05-31,06:51,2023-06-01,
34,New York,LGA,07:10,2023-05-31,['DL1632'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-31,05:52,2023-05-31,07:10,2023-05-31,06:58,2023-05-31,
35,Newark,EWR,07:12,2023-05-31,"['B62180', 'AA9143', 'FI7994', 'HA2084', 'JL5479', 'TP4286']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:57,2023-05-31,07:12,2023-05-31,07:07,2023-05-31,
36,Provincetown,PVC,07:15,2023-05-31,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-31,06:55,2023-05-31,07:15,2023-05-31,07:40,2023-05-31,Cessna (Light aircraft)
37,Rochester,ROC,07:18,2023-05-31,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:55,2023-05-31,07:18,2023-05-31,07:06,2023-05-31,
38,New York,JFK,07:20,2023-05-31,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-31,05:51,2023-05-31,07:20,2023-05-31,07:06,2023-05-31,
39,Bar Harbor,BHB,07:25,2023-05-31,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-05-31,05:55,2023-05-31,07:25,2023-05-31,07:15,2023-05-31,Cessna (Light aircraft)
40,Cincinnati,CVG,07:25,2023-05-31,['M6588'],['Amerijet International'],,Landed - Delayed [+],05:25,2023-05-31,06:28,2023-05-31,07:25,2023-05-31,08:12,2023-05-31,
41,Philadelphia,PHL,07:25,2023-05-31,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:03,2023-05-31,05:58,2023-05-31,07:25,2023-05-31,07:26,2023-05-31,
42,Los Angeles,LAX,07:26,2023-05-31,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-30,22:50,2023-05-30,07:26,2023-05-31,07:07,2023-05-31,
43,Pittsburgh,PIT,07:32,2023-05-31,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:50,2023-05-31,07:32,2023-05-31,07:36,2023-05-31,
44,Nantucket,ACK,07:33,2023-05-31,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-31,06:45,2023-05-31,07:33,2023-05-31,07:35,2023-05-31,Cessna (Light aircraft)
45,Washington,DCA,07:37,2023-05-31,['DL5837'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-31,05:54,2023-05-31,07:37,2023-05-31,07:40,2023-05-31,
46,Richmond,RIC,07:37,2023-05-31,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:45,2023-05-31,07:37,2023-05-31,07:22,2023-05-31,
47,South Bend,SBN,07:37,2023-05-31,['COL1910'],['SC Aviation'],,Landed - On-time [+],05:45,2023-05-31,06:01,2023-05-31,07:37,2023-05-31,07:50,2023-05-31,
48,New York,JFK,07:41,2023-05-31,"['B6518', 'AA9370', 'EI5008', 'HA2002', 'QR3952', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-31,06:42,2023-05-31,07:41,2023-05-31,07:45,2023-05-31,
49,Washington,DCA,07:42,2023-05-31,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-31,05:50,2023-05-31,07:42,2023-05-31,07:18,2023-05-31,
50,Baltimore,BWI,07:45,2023-05-31,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-31,06:18,2023-05-31,07:45,2023-05-31,07:41,2023-05-31,
51,Phoenix,PHX,07:45,2023-05-31,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-30,23:38,2023-05-30,07:45,2023-05-31,07:34,2023-05-31,
52,Pittsburgh,PIT,07:48,2023-05-31,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-31,05:49,2023-05-31,07:48,2023-05-31,07:32,2023-05-31,
53,Detroit,DTW,07:52,2023-05-31,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:50,2023-05-31,07:52,2023-05-31,07:33,2023-05-31,
54,Caldwell,CDW,07:53,2023-05-31,['GAJ889'],['Gama Aviation Signature'],,Landed - Delayed [+],07:00,2023-05-31,07:23,2023-05-31,07:53,2023-05-31,08:11,2023-05-31,
55,Lebanon,LEB,07:55,2023-05-31,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-31,07:00,2023-05-31,07:55,2023-05-31,08:00,2023-05-31,Tecnam P2012 Traveler
56,San Francisco,SFO,07:56,2023-05-31,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-30,23:08,2023-05-31,07:56,2023-05-31,07:59,2023-06-01,
57,Washington,DCA,07:58,2023-05-31,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-31,06:26,2023-05-31,07:58,2023-05-31,07:53,2023-05-31,
58,Newark,EWR,07:59,2023-05-31,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-31,06:44,2023-05-31,07:59,2023-05-31,07:51,2023-05-31,
59,San Francisco,SFO,07:59,2023-05-31,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-30,23:14,2023-05-30,07:59,2023-05-31,08:06,2023-05-31,
60,Cleveland,CLE,08:00,2023-05-31,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-31,06:07,2023-05-31,08:00,2023-05-31,07:54,2023-05-31,
61,Raleigh/Durham,RDU,08:00,2023-05-31,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-31,05:58,2023-05-31,08:00,2023-05-31,07:58,2023-05-31,
62,Seattle,SEA,08:00,2023-05-31,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-30,23:27,2023-05-30,08:00,2023-05-31,07:43,2023-05-31,
63,Richmond,RIC,08:01,2023-05-31,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-31,06:09,2023-05-31,08:01,2023-05-31,07:53,2023-05-31,
64,Cleveland,CLE,08:05,2023-05-31,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-31,06:02,2023-05-31,08:05,2023-05-31,08:00,2023-05-31,
65,Raleigh/Durham,RDU,08:05,2023-05-31,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-31,06:05,2023-05-31,08:05,2023-05-31,08:14,2023-05-31,
66,Augusta,AUG,08:10,2023-05-31,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-31,06:55,2023-05-31,08:10,2023-05-31,08:00,2023-05-31,Tecnam P2012 Traveler
67,Massena,MSS,08:10,2023-05-31,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-31,07:03,2023-05-31,08:10,2023-05-31,08:15,2023-05-31,
68,Chicago,MDW,08:15,2023-05-31,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-31,05:03,2023-05-31,08:15,2023-05-31,08:13,2023-05-31,
69,Nantucket,ACK,08:16,2023-05-31,['CNS61'],['PlaneSense'],,Landed - Delayed [+],07:45,2023-05-31,08:19,2023-05-31,08:16,2023-05-31,08:45,2023-05-31,
70,Newark,EWR,08:16,2023-05-31,"['DL5712', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-05-31,06:53,2023-05-31,08:16,2023-05-31,08:06,2023-05-31,
71,Columbus,CMH,08:19,2023-05-31,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-31,06:07,2023-05-31,08:19,2023-05-31,08:06,2023-05-31,
72,Louisville,SDF,08:20,2023-05-31,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-31,05:58,2023-05-31,08:20,2023-05-31,08:18,2023-05-31,
73,New York,LGA,08:23,2023-05-31,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-31,06:54,2023-05-31,08:23,2023-05-31,08:16,2023-05-31,
74,Rutland,RUT,08:25,2023-05-31,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-31,07:15,2023-05-31,08:25,2023-05-31,08:23,2023-05-31,Tecnam P2012 Traveler
75,New York,LGA,08:27,2023-05-31,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-31,07:12,2023-05-31,08:27,2023-05-31,08:19,2023-05-31,
76,Memphis,MEM,08:29,2023-05-31,['FX1588'],['FedEx'],,Landed - Delayed [+],05:00,2023-05-31,06:48,2023-05-31,08:29,2023-05-31,10:16,2023-05-31,
77,Los Angeles,LAX,08:30,2023-05-31,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-30,01:06,2023-06-01,08:30,2023-05-31,09:51,2023-06-01,
78,Nantucket,ACK,08:31,2023-05-31,['9K5501'],['Cape Air'],C,Landed - On-time [+],07:43,2023-05-31,07:46,2023-05-31,08:31,2023-05-31,08:35,2023-05-31,Cessna (Light aircraft)
79,Atlanta,ATL,08:31,2023-05-31,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-31,05:59,2023-05-31,08:31,2023-05-31,08:31,2023-05-31,
80,Baltimore,BWI,08:35,2023-05-31,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-31,07:08,2023-05-31,08:35,2023-05-31,08:28,2023-05-31,
81,Philadelphia,PHL,08:37,2023-05-31,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-31,07:11,2023-05-31,08:37,2023-05-31,08:29,2023-05-31,
82,Philadelphia,PHL,08:39,2023-05-31,['GAJ827'],['Gama Aviation Signature'],,Landed - Delayed [+],07:30,2023-05-31,08:24,2023-05-31,08:39,2023-05-31,09:28,2023-05-31,
83,Rockland,RKD,08:40,2023-05-31,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-31,07:22,2023-05-31,08:40,2023-05-31,08:27,2023-05-31,Tecnam P2012 Traveler
84,Washington,DCA,08:44,2023-05-31,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-31,06:49,2023-05-31,08:44,2023-05-31,08:19,2023-05-31,
85,Martha's Vineyard,MVY,08:45,2023-05-31,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:05,2023-05-31,08:27,2023-05-31,08:45,2023-05-31,09:02,2023-05-31,Cessna (Light aircraft)
86,Rochester,ROC,08:48,2023-05-31,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-31,07:17,2023-05-31,08:48,2023-05-31,08:36,2023-05-31,
87,Saranac Lake,SLK,08:51,2023-05-31,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-31,07:15,2023-05-31,08:51,2023-05-31,08:40,2023-05-31,Tecnam P2012 Traveler
88,Syracuse,SYR,08:52,2023-05-31,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-31,07:38,2023-05-31,08:52,2023-05-31,08:42,2023-05-31,
89,Washington,DCA,08:59,2023-05-31,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-31,07:20,2023-05-31,08:59,2023-05-31,08:53,2023-05-31,
90,Santiago,STI,09:00,2023-05-31,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-31,04:57,2023-05-31,09:00,2023-05-31,08:42,2023-05-31,
91,West Palm Beach,PBI,09:03,2023-05-31,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:59,2023-05-31,09:03,2023-05-31,09:09,2023-05-31,
92,Tampa,TPA,09:04,2023-05-31,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,05:55,2023-05-31,09:04,2023-05-31,08:58,2023-05-31,
93,Charlotte,CLT,09:05,2023-05-31,['DL5654'],['Delta Air Lines'],A,Landed - On-time [+],06:45,2023-05-31,06:38,2023-05-31,09:05,2023-05-31,08:50,2023-05-31,
94,Detroit,DTW,09:06,2023-05-31,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-31,07:00,2023-05-31,09:06,2023-05-31,08:48,2023-05-31,
95,Indianapolis,IND,09:10,2023-05-31,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-31,06:55,2023-05-31,09:10,2023-05-31,09:24,2023-05-31,
96,Toronto,YYZ,09:11,2023-05-31,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-31,07:38,2023-05-31,09:11,2023-05-31,09:10,2023-05-31,
97,Fort Lauderdale,FLL,09:14,2023-05-31,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-31,06:14,2023-05-31,09:14,2023-05-31,09:25,2023-05-31,
98,Chicago,ORD,09:16,2023-05-31,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-31,05:57,2023-05-31,09:16,2023-05-31,09:08,2023-05-31,
99,Hyannis,HYA,09:17,2023-05-31,"['9K7081', 'B65395']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:40,2023-05-31,09:05,2023-05-31,09:17,2023-05-31,09:47,2023-05-31,Cessna (Light aircraft)
100,San Juan,SJU,09:20,2023-05-31,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],05:01,2023-05-31,05:38,2023-05-31,09:20,2023-05-31,10:27,2023-05-31,
101,Newark,EWR,09:28,2023-05-31,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-31,07:53,2023-05-31,09:28,2023-05-31,09:15,2023-05-31,
102,New York,LGA,09:28,2023-05-31,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],08:00,2023-05-31,07:56,2023-05-31,09:28,2023-05-31,09:11,2023-05-31,
103,Chicago,ORD,09:28,2023-05-31,"['DL3539', 'KE3498']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-31,05:58,2023-05-31,09:28,2023-05-31,09:27,2023-05-31,
104,New York,LGA,09:30,2023-05-31,"['B6332', 'AA9279', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],08:15,2023-05-31,08:08,2023-05-31,09:30,2023-05-31,09:21,2023-05-31,
105,Cincinnati,CVG,09:31,2023-05-31,"['DL2833', 'KE3985', 'VS4246']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-05-31,07:12,2023-05-31,09:31,2023-05-31,09:21,2023-05-31,
106,Nashville,BNA,09:37,2023-05-31,"['B6948', 'AA9402']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],06:10,2023-05-31,09:38,2023-05-31,09:37,2023-05-31,13:14,2023-05-31,
107,Miami,MIA,09:38,2023-05-31,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-31,06:05,2023-05-31,09:38,2023-05-31,09:17,2023-05-31,
108,Montreal,YUL,09:38,2023-05-31,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:15,2023-05-31,08:26,2023-05-31,09:38,2023-05-31,09:38,2023-05-31,
