,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
26,Louisville,SDF,05:45,2023-05-04,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2023-05-04,04:07,2023-05-04,05:45,2023-05-04,05:55,2023-05-04,
27,Tel Aviv-Yafo,TLV,05:45,2023-05-04,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-05-04,01:09,2023-05-04,05:45,2023-05-04,05:02,2023-05-04,
28,Phoenix,PHX,05:59,2023-05-04,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-05-03,22:02,2023-05-04,05:59,2023-05-04,05:41,2023-05-05,
29,Salt Lake City,SLC,06:00,2023-05-04,"['DL999', 'KL5565', 'LA6608', 'VS4266']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:30,2023-05-03,23:25,2023-05-03,06:00,2023-05-04,06:14,2023-05-04,
30,Memphis,MEM,06:05,2023-05-04,['FX1406'],['FedEx'],,Landed - Delayed [+],02:36,2023-05-04,02:50,2023-05-04,06:05,2023-05-04,06:21,2023-05-04,
31,Indianapolis,IND,06:17,2023-05-04,['FX1710'],['FedEx'],,Landed - Delayed [+],04:25,2023-05-04,05:10,2023-05-04,06:17,2023-05-04,06:55,2023-05-04,
32,Los Angeles,LAX,06:27,2023-05-04,"['DL675', 'AF8576', 'KE7395', 'LA6321', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:50,2023-05-03,21:48,2023-05-03,06:27,2023-05-04,06:35,2023-05-04,
33,Las Vegas,LAS,06:33,2023-05-04,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:33,2023-05-03,23:39,2023-05-04,06:33,2023-05-04,07:48,2023-05-05,
34,Bogota,BOG,06:35,2023-05-04,['AV228'],['Avianca'],E,Landed - On-time [+],23:10,2023-05-03,23:04,2023-05-03,06:35,2023-05-04,05:46,2023-05-04,
35,Buffalo,BUF,06:40,2023-05-04,['DL1211'],['Delta Air Lines'],A,Landed - On-time [+],05:03,2023-05-04,04:59,2023-05-04,06:40,2023-05-04,06:30,2023-05-04,
36,Rochester,ROC,06:40,2023-05-04,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:07,2023-05-04,04:59,2023-05-04,06:40,2023-05-04,06:25,2023-05-04,
37,Memphis,MEM,06:41,2023-05-04,['FX1473'],['FedEx'],,Landed - On-time [+],03:12,2023-05-04,03:26,2023-05-04,06:41,2023-05-04,06:25,2023-05-04,
38,Honolulu,HNL,06:45,2023-05-04,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],14:55,2023-05-03,15:15,2023-05-03,06:45,2023-05-04,07:03,2023-05-04,
39,San Diego,SAN,06:45,2023-05-04,['DL801'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-05-03,22:01,2023-05-03,06:45,2023-05-04,06:28,2023-05-04,
40,Los Angeles,LAX,06:52,2023-05-04,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:25,2023-05-03,22:29,2023-05-03,06:52,2023-05-04,06:58,2023-05-04,
41,Atlantic City,ACY,07:07,2023-05-04,['SY8215'],['Sun Country Airlines'],,Landed - On-time [+],06:15,2023-05-04,06:15,2023-05-04,07:07,2023-05-04,07:04,2023-05-04,
42,Philadelphia,PHL,07:10,2023-05-04,"['DL5620', 'LA8633']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],05:45,2023-05-04,05:39,2023-05-04,07:10,2023-05-04,07:11,2023-05-04,
43,Santiago,STI,07:10,2023-05-04,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],03:17,2023-05-04,03:03,2023-05-04,07:10,2023-05-04,06:38,2023-05-04,
44,New York,JFK,07:15,2023-05-04,"['DL5853', 'KE3954', 'KL6679', 'LA6307', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-04,05:53,2023-05-04,07:15,2023-05-04,07:02,2023-05-04,
45,New York,LGA,07:15,2023-05-04,"['DL5680', 'LA6295']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-04,05:53,2023-05-04,07:15,2023-05-04,06:54,2023-05-04,
46,Provincetown,PVC,07:15,2023-05-04,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-04,07:30,2023-05-04,07:15,2023-05-04,08:10,2023-05-04,Cessna (Light aircraft)
47,Philadelphia,PHL,07:16,2023-05-04,"['B61008', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-04,05:56,2023-05-04,07:16,2023-05-04,07:05,2023-05-04,
48,Baltimore,BWI,07:20,2023-05-04,"['B6726', 'AA9208', 'EI5113', 'HA2394', 'JL5499', 'TP4262']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-04,06:03,2023-05-04,07:20,2023-05-04,07:39,2023-05-04,
49,Sao Paulo,GRU,07:21,2023-05-04,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],22:59,2023-05-03,23:44,2023-05-03,07:21,2023-05-04,07:57,2023-05-04,
50,Cincinnati,CVG,07:23,2023-05-04,['M6588'],['Amerijet International'],,Landed - On-time [+],05:25,2023-05-04,05:44,2023-05-04,07:23,2023-05-04,07:32,2023-05-04,
51,Bar Harbor,BHB,07:25,2023-05-04,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-05-04,06:00,2023-05-04,07:25,2023-05-04,07:20,2023-05-04,Cessna (Light aircraft)
52,Los Angeles,LAX,07:27,2023-05-04,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-05-03,22:46,2023-05-03,07:27,2023-05-04,07:07,2023-05-04,
53,New York,LGA,07:27,2023-05-04,"['B6232', 'AA9544', 'HA2136']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:15,2023-05-04,06:13,2023-05-04,07:27,2023-05-04,07:30,2023-05-04,
54,Sao Paulo,GRU,07:30,2023-05-04,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - Delayed [+],22:50,2023-05-03,23:44,2023-05-03,07:30,2023-05-04,08:06,2023-05-04,Boeing 787-9
55,San Francisco,SFO,07:31,2023-05-04,"['DL314', 'LA7001', 'VS1787', 'WS7275']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:50,2023-05-03,22:48,2023-05-03,07:31,2023-05-04,08:06,2023-05-04,
56,Washington,DCA,07:32,2023-05-04,"['DL5837', 'LA8958']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-04,05:50,2023-05-04,07:32,2023-05-04,07:29,2023-05-04,
57,Pittsburgh,PIT,07:32,2023-05-04,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-04,05:50,2023-05-04,07:32,2023-05-04,07:31,2023-05-04,
58,Nantucket,ACK,07:33,2023-05-04,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-04,07:23,2023-05-04,07:33,2023-05-04,08:10,2023-05-04,Cessna (Light aircraft)
59,Washington,DCA,07:37,2023-05-04,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-04,05:47,2023-05-04,07:37,2023-05-04,07:24,2023-05-04,
60,San Francisco,SFO,07:38,2023-05-04,"['AS546', 'AA7517', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - Delayed [+],22:55,2023-05-03,22:54,2023-05-03,07:38,2023-05-04,08:17,2023-05-04,
61,New York,JFK,07:42,2023-05-04,['B68508'],['JetBlue Airways'],,Landed - Delayed [+],07:00,2023-05-04,06:42,2023-05-04,07:42,2023-05-04,08:38,2023-05-04,
62,Baltimore,BWI,07:45,2023-05-04,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-04,06:15,2023-05-04,07:45,2023-05-04,07:45,2023-05-04,
63,Newark,EWR,07:45,2023-05-04,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:30,2023-05-04,06:23,2023-05-04,07:45,2023-05-04,07:29,2023-05-04,
64,Pittsburgh,PIT,07:45,2023-05-04,"['DL5753', 'LA6500']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-04,05:54,2023-05-04,07:45,2023-05-04,07:42,2023-05-04,
65,Seattle,SEA,07:50,2023-05-04,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:39,2023-05-03,23:59,2023-05-04,07:50,2023-05-04,08:43,2023-05-05,
66,Seattle,SEA,07:50,2023-05-04,"['DL810', 'LA6540', 'VS3753']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],23:33,2023-05-03,23:39,2023-05-03,07:50,2023-05-04,08:13,2023-05-04,
67,San Francisco,SFO,07:51,2023-05-04,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-05-03,23:34,2023-05-04,07:51,2023-05-04,08:22,2023-05-05,
68,Lebanon,LEB,07:55,2023-05-04,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-04,07:00,2023-05-04,07:55,2023-05-04,08:14,2023-05-04,Tecnam P2012 Traveler
69,Richmond,RIC,07:55,2023-05-04,"['DL5751', 'AZ3413']","['Delta Air Lines', 'ITA Airways']",A,Landed - On-time [+],06:10,2023-05-04,06:00,2023-05-04,07:55,2023-05-04,07:44,2023-05-04,
70,Washington,DCA,07:58,2023-05-04,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-04,06:24,2023-05-04,07:58,2023-05-04,07:52,2023-05-04,
71,Richmond,RIC,07:58,2023-05-04,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-05-04,06:17,2023-05-04,07:58,2023-05-04,07:47,2023-05-04,
72,San Francisco,SFO,07:59,2023-05-04,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],23:15,2023-05-03,01:49,2023-05-04,07:59,2023-05-04,10:43,2023-05-04,
73,Cleveland,CLE,08:00,2023-05-04,"['DL5682', 'LA6253']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:08,2023-05-04,06:03,2023-05-04,08:00,2023-05-04,07:59,2023-05-04,
74,New York,JFK,08:00,2023-05-04,"['B6518', 'AA9370', 'HA2002', 'QR3952', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:50,2023-05-04,07:51,2023-05-04,08:00,2023-05-04,09:03,2023-05-04,
75,Phoenix,PHX,08:00,2023-05-04,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-05-03,23:59,2023-05-03,08:00,2023-05-04,07:48,2023-05-04,
76,Santo Domingo,SDQ,08:00,2023-05-04,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],03:49,2023-05-04,04:20,2023-05-04,08:00,2023-05-04,08:17,2023-05-04,
77,Raleigh/Durham,RDU,08:02,2023-05-04,"['DL2999', 'LA6276']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-04,05:56,2023-05-04,08:02,2023-05-04,07:48,2023-05-04,
78,Columbus,CMH,08:06,2023-05-04,"['DL5693', 'LA5054']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-04,05:50,2023-05-04,08:06,2023-05-04,07:54,2023-05-04,
79,Newark,EWR,08:09,2023-05-04,"['DL3537', 'LA6117']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],07:00,2023-05-04,06:52,2023-05-04,08:09,2023-05-04,08:14,2023-05-04,
80,Augusta,AUG,08:10,2023-05-04,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-04,07:30,2023-05-04,08:10,2023-05-04,09:05,2023-05-04,Tecnam P2012 Traveler
81,Massena,MSS,08:10,2023-05-04,['4B861'],['Boutique Air'],B,Landed - Delayed [+],07:00,2023-05-04,07:34,2023-05-04,08:10,2023-05-04,08:48,2023-05-04,
82,Chicago,MDW,08:15,2023-05-04,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-04,05:00,2023-05-04,08:15,2023-05-04,08:20,2023-05-04,
83,New York,LGA,08:17,2023-05-04,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-04,06:50,2023-05-04,08:17,2023-05-04,08:03,2023-05-04,
84,Indianapolis,IND,08:21,2023-05-04,['DL5813'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-04,05:51,2023-05-04,08:21,2023-05-04,08:19,2023-05-04,
85,Rutland,RUT,08:25,2023-05-04,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-04,07:10,2023-05-04,08:25,2023-05-04,08:30,2023-05-04,Tecnam P2012 Traveler
86,Teterboro,TEB,08:26,2023-05-04,['1I686'],['NetJets Aviation'],,Landed - On-time [+],05:30,2023-05-04,06:26,2023-05-04,08:26,2023-05-04,07:06,2023-05-04,
87,New York,LGA,08:27,2023-05-04,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-04,07:10,2023-05-04,08:27,2023-05-04,08:25,2023-05-04,
88,Los Angeles,LAX,08:30,2023-05-04,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-03,23:50,2023-05-04,08:30,2023-05-04,08:26,2023-05-05,
89,Baltimore,BWI,08:35,2023-05-04,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-04,07:09,2023-05-04,08:35,2023-05-04,08:32,2023-05-04,
90,Tampa,TPA,08:35,2023-05-04,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-05-04,05:32,2023-05-04,08:35,2023-05-04,08:31,2023-05-04,
91,Washington,DCA,08:36,2023-05-04,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-04,06:48,2023-05-04,08:36,2023-05-04,08:27,2023-05-04,
92,Hyannis,HYA,08:36,2023-05-04,['9K950'],['Cape Air'],C,Landed - On-time [+],08:00,2023-05-04,08:02,2023-05-04,08:36,2023-05-04,08:42,2023-05-04,
93,Rockland,RKD,08:40,2023-05-04,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-04,07:27,2023-05-04,08:40,2023-05-04,08:53,2023-05-04,Tecnam P2012 Traveler
94,Cleveland,CLE,08:41,2023-05-04,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-05-04,06:57,2023-05-04,08:41,2023-05-04,08:45,2023-05-04,
95,Martha's Vineyard,MVY,08:45,2023-05-04,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:05,2023-05-04,09:04,2023-05-04,08:45,2023-05-04,09:54,2023-05-04,Cessna (Light aircraft)
96,Raleigh/Durham,RDU,08:45,2023-05-04,"['B6984', 'AA9518', 'EI5229', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:49,2023-05-04,06:46,2023-05-04,08:45,2023-05-04,08:53,2023-05-04,
97,Louisville,SDF,08:46,2023-05-04,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-05-04,06:23,2023-05-04,08:46,2023-05-04,08:50,2023-05-04,
98,Philadelphia,PHL,08:47,2023-05-04,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-04,07:21,2023-05-04,08:47,2023-05-04,08:38,2023-05-04,
99,Saranac Lake,SLK,08:51,2023-05-04,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-05-04,07:27,2023-05-04,08:51,2023-05-04,09:07,2023-05-04,Tecnam P2012 Traveler
100,Rochester,ROC,08:55,2023-05-04,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-04,07:20,2023-05-04,08:55,2023-05-04,08:47,2023-05-04,
101,Washington,DCA,08:59,2023-05-04,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-04,07:20,2023-05-04,08:59,2023-05-04,08:50,2023-05-04,
102,Cincinnati,CVG,09:01,2023-05-04,['DL2833'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-05-04,06:46,2023-05-04,09:01,2023-05-04,09:05,2023-05-04,
103,Nantucket,ACK,09:03,2023-05-04,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:15,2023-05-04,09:16,2023-05-04,09:03,2023-05-04,10:06,2023-05-04,Cessna (Light aircraft)
104,Buffalo,BUF,09:04,2023-05-04,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-04,07:38,2023-05-04,09:04,2023-05-04,09:03,2023-05-04,
105,Charlotte,CLT,09:08,2023-05-04,['DL5821'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-05-04,06:40,2023-05-04,09:08,2023-05-04,08:49,2023-05-04,
106,New York,JFK,09:11,2023-05-04,"['B6718', 'AA9432', 'EI5016', 'LY8533', 'QR3907']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],08:00,2023-05-04,07:54,2023-05-04,09:11,2023-05-04,09:12,2023-05-04,
107,Toronto,YYZ,09:11,2023-05-04,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-04,07:31,2023-05-04,09:11,2023-05-04,09:17,2023-05-04,
108,Chicago,ORD,09:13,2023-05-04,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-04,05:50,2023-05-04,09:13,2023-05-04,09:07,2023-05-04,
109,Fort Myers,RSW,09:13,2023-05-04,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4370']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Canceled [+],06:00,2023-05-04,,,09:13,2023-05-04,,,Airbus A321
110,Detroit,DTW,09:15,2023-05-04,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-05-04,07:17,2023-05-04,09:15,2023-05-04,09:15,2023-05-04,
