Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Houston,IAH,00:14,2024-02-25,['B6932'],['JetBlue Airways'],C,Landed - On-time [+],19:35,"February 24, 2024",19:25,"February 24, 2024",actual,00:14,"February 25, 2024",00:07,"February 25, 2024",actual,Airbus A220-300 Passenger
San Antonio,SAT,00:14,2024-02-25,['B61566'],['JetBlue Airways'],C,Landed - On-time [+],19:21,"February 24, 2024",19:09,"February 24, 2024",actual,00:14,"February 25, 2024",00:13,"February 25, 2024",actual,Airbus A220-300 Passenger
Orlando,MCO,00:24,2024-02-25,['NK3954'],['Spirit Airlines'],B,Landed - On-time [+],21:18,"February 24, 2024",21:24,"February 24, 2024",actual,00:24,"February 25, 2024",00:13,"February 25, 2024",actual,Airbus A320neo
Miami,MIA,00:27,2024-02-25,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"February 24, 2024",21:09,"February 24, 2024",actual,00:27,"February 25, 2024",00:32,"February 25, 2024",actual,Boeing 737MAX 8 Passenger
Charlotte,CLT,00:28,2024-02-25,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:20,"February 24, 2024",22:49,"February 24, 2024",actual,00:28,"February 25, 2024",00:51,"February 25, 2024",actual,Airbus A319
Orlando,MCO,00:36,2024-02-25,['B6652'],['JetBlue Airways'],C,Landed - On-time [+],21:35,"February 24, 2024",21:51,"February 24, 2024",actual,00:36,"February 25, 2024",00:44,"February 25, 2024",actual,Airbus A321
Atlanta,ATL,00:57,2024-02-25,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"February 24, 2024",22:23,"February 24, 2024",actual,00:57,"February 25, 2024",00:50,"February 25, 2024",actual,Airbus A321
Carlsbad,CLD,04:40,2024-02-25,['VJT775'],['VistaJet'],,Landed - Delayed [+],21:00,"February 24, 2024",21:29,"February 24, 2024",actual,04:40,"February 25, 2024",04:56,"February 25, 2024",actual,Bombardier BD-700 Global Express/Global 500
Salt Lake City,SLC,04:50,2024-02-25,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:28,"February 24, 2024",22:20,"February 24, 2024",actual,04:50,"February 25, 2024",04:42,"February 25, 2024",actual,Airbus A320
San Diego,SAN,05:00,2024-02-25,['B62120'],['JetBlue Airways'],C,Landed - On-time [+],20:39,"February 24, 2024",20:39,"February 24, 2024",actual,05:00,"February 25, 2024",04:44,"February 25, 2024",actual,Airbus A321
Denver,DEN,05:02,2024-02-25,['B6394'],['JetBlue Airways'],C,Landed - On-time [+],23:19,"February 24, 2024",23:17,"February 24, 2024",actual,05:02,"February 25, 2024",05:02,"February 25, 2024",actual,Airbus A321neo
San Juan,SJU,05:10,2024-02-25,['B6562'],['JetBlue Airways'],C,Landed - On-time [+],01:55,"February 25, 2024",02:07,"February 25, 2024",actual,05:10,"February 25, 2024",04:43,"February 25, 2024",actual,Airbus A321
Phoenix,PHX,05:32,2024-02-25,['AA2701'],['American Airlines'],B,Landed - Delayed [+],23:01,"February 24, 2024",23:22,"February 24, 2024",actual,05:32,"February 25, 2024",05:56,"February 25, 2024",actual,Airbus A321neo
Seattle,SEA,05:43,2024-02-25,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:32,"February 24, 2024",21:50,"February 24, 2024",actual,05:43,"February 25, 2024",05:49,"February 25, 2024",actual,Boeing 737MAX 9 Passenger
Tel Aviv-Yafo,TLV,05:45,2024-02-25,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,"February 25, 2024",01:01,"February 25, 2024",actual,05:45,"February 25, 2024",05:42,"February 25, 2024",actual,Boeing 787-8
Las Vegas,LAS,05:50,2024-02-25,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,"February 24, 2024",21:44,"February 24, 2024",actual,05:50,"February 25, 2024",05:30,"February 25, 2024",actual,Airbus A321neo
Phoenix,PHX,06:05,2024-02-25,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,"February 24, 2024",23:26,"February 24, 2024",actual,06:05,"February 25, 2024",06:12,"February 25, 2024",actual,Airbus A321neo
Seattle,SEA,06:14,2024-02-25,['B6498'],['JetBlue Airways'],C,Landed - On-time [+],22:02,"February 24, 2024",22:24,"February 24, 2024",actual,06:14,"February 25, 2024",06:20,"February 25, 2024",actual,Airbus A321
Seattle,SEA,06:18,2024-02-25,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],21:50,"February 24, 2024",21:43,"February 24, 2024",actual,06:18,"February 25, 2024",06:10,"February 25, 2024",actual,Airbus A321neo
Los Angeles,LAX,06:20,2024-02-25,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,"February 24, 2024",21:45,"February 24, 2024",actual,06:20,"February 25, 2024",05:57,"February 25, 2024",actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:24,2024-02-25,['AA2453'],['American Airlines'],B,Landed - On-time [+],22:12,"February 24, 2024",22:03,"February 24, 2024",actual,06:24,"February 25, 2024",06:26,"February 25, 2024",actual,Airbus A321
Salt Lake City,SLC,06:33,2024-02-25,['DL343'],['Delta Air Lines'],A,Landed - On-time [+],23:55,"February 24, 2024",23:52,"February 24, 2024",actual,06:33,"February 25, 2024",06:39,"February 25, 2024",actual,Airbus A220-100 Passenger
Phoenix,PHX,06:35,2024-02-25,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],23:59,"February 24, 2024",23:59,"February 24, 2024",actual,06:35,"February 25, 2024",06:37,"February 25, 2024",actual,Airbus A320
San Diego,SAN,06:38,2024-02-25,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,"February 24, 2024",22:05,"February 24, 2024",actual,06:38,"February 25, 2024",06:15,"February 25, 2024",actual,Airbus A321neo
Syracuse,SYR,06:40,2024-02-25,['B6374'],['JetBlue Airways'],C,Landed - On-time [+],05:25,"February 25, 2024",05:15,"February 25, 2024",actual,06:40,"February 25, 2024",06:33,"February 25, 2024",actual,Embraer 190
Middletown,MDT,06:44,2024-02-25,['AA5716'],['American Airlines'],B,Landed - On-time [+],05:12,"February 25, 2024",05:04,"February 25, 2024",actual,06:44,"February 25, 2024",06:29,"February 25, 2024",actual,
Newark,EWR,06:58,2024-02-25,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],05:38,"February 25, 2024",05:31,"February 25, 2024",actual,06:58,"February 25, 2024",07:06,"February 25, 2024",actual,Embraer 175
Philadelphia,PHL,07:07,2024-02-25,['F92168'],['Frontier Airlines'],E,Landed - On-time [+],05:45,"February 25, 2024",05:44,"February 25, 2024",actual,07:07,"February 25, 2024",06:57,"February 25, 2024",actual,Airbus A321neo
Los Angeles,LAX,07:10,2024-02-25,['B6988'],['JetBlue Airways'],C,Landed - On-time [+],22:39,"February 24, 2024",22:38,"February 24, 2024",actual,07:10,"February 25, 2024",06:57,"February 25, 2024",actual,Airbus A321neo
Santiago,STI,07:10,2024-02-25,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:02,"February 25, 2024",03:56,"February 25, 2024",actual,07:10,"February 25, 2024",06:44,"February 25, 2024",actual,Airbus A320
