Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-02-10,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-09,19:34,2024-02-09,actual,00:15,2024-02-10,23:51,2024-02-09,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-10,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-02-09,20:59,2024-02-09,actual,00:20,2024-02-10,00:00,2024-02-10,actual,Boeing 737MAX 8 Passenger
Orlando,MCO,00:24,2024-02-10,['NK3954'],['Spirit Airlines'],B,Landed - Delayed [+],21:18,2024-02-09,23:42,2024-02-09,actual,00:24,2024-02-10,02:21,2024-02-10,actual,Airbus A320neo
Austin,AUS,00:34,2024-02-10,['B61238'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2024-02-09,20:11,2024-02-09,actual,00:34,2024-02-10,00:56,2024-02-10,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-10,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-02-09,21:19,2024-02-09,actual,00:35,2024-02-10,00:30,2024-02-10,actual,Airbus A321
Charlotte,CLT,00:52,2024-02-10,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-02-09,22:42,2024-02-09,actual,00:52,2024-02-10,00:36,2024-02-10,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:57,2024-02-10,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-09,22:23,2024-02-09,actual,00:57,2024-02-10,00:48,2024-02-10,actual,Airbus A321neo
Tampa,TPA,01:12,2024-02-10,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:17,2024-02-09,22:09,2024-02-09,actual,01:12,2024-02-10,00:59,2024-02-10,actual,Airbus A320
Los Angeles,LAX,05:00,2024-02-10,['B62888'],['JetBlue Airways'],C,Landed - On-time [+],20:30,2024-02-09,20:21,2024-02-09,actual,05:00,2024-02-10,04:13,2024-02-10,actual,Airbus A321
Phoenix,PHX,05:00,2024-02-10,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-02-09,22:24,2024-02-09,actual,05:00,2024-02-10,04:41,2024-02-10,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-02-10,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2024-02-09,22:39,2024-02-09,actual,05:02,2024-02-10,04:39,2024-02-10,actual,Airbus A320
Phoenix,SCF,05:32,2024-02-10,['1I776'],['NetJets Aviation'],,Landed - On-time [+],23:12,2024-02-09,23:06,2024-02-09,actual,05:32,2024-02-10,04:55,2024-02-10,actual,BOMBARDIER BD-100 Challenger 350
Phoenix,PHX,05:48,2024-02-10,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-02-09,22:54,2024-02-09,actual,05:48,2024-02-10,05:18,2024-02-10,actual,Airbus A321neo
Las Vegas,LAS,05:50,2024-02-10,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-02-09,21:40,2024-02-09,actual,05:50,2024-02-10,05:10,2024-02-10,actual,Airbus A321neo
Honolulu,HNL,06:00,2024-02-10,['HA90'],['Hawaiian Airlines'],E,Landed - On-time [+],15:20,2024-02-09,15:18,2024-02-09,actual,06:00,2024-02-10,05:53,2024-02-10,actual,Airbus A330-200
Phoenix,PHX,06:05,2024-02-10,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,2024-02-09,23:19,2024-02-09,actual,06:05,2024-02-10,05:37,2024-02-10,actual,Airbus A321neo
Louisville,SDF,06:05,2024-02-10,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,2024-02-10,05:06,2024-02-10,actual,06:05,2024-02-10,06:40,2024-02-10,actual,Boeing 767-300 Passenger
Seattle,SEA,06:10,2024-02-10,['B6498'],['JetBlue Airways'],C,Landed - Delayed [+],21:58,2024-02-09,22:36,2024-02-09,actual,06:10,2024-02-10,06:43,2024-02-10,actual,Airbus A321neo
Las Vegas,LAS,06:15,2024-02-10,['B6178'],['JetBlue Airways'],C,Landed - On-time [+],22:20,2024-02-09,22:04,2024-02-09,actual,06:15,2024-02-10,05:43,2024-02-10,actual,Airbus A321
Seattle,SEA,06:18,2024-02-10,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],21:50,2024-02-09,21:48,2024-02-09,actual,06:18,2024-02-10,05:48,2024-02-10,actual,Airbus A321neo
Los Angeles,LAX,06:20,2024-02-10,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-02-09,22:32,2024-02-09,actual,06:20,2024-02-10,06:18,2024-02-10,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:25,2024-02-10,['AA2453'],['American Airlines'],B,Landed - On-time [+],22:00,2024-02-09,21:54,2024-02-09,actual,06:25,2024-02-10,05:56,2024-02-10,actual,Airbus A321
San Diego,SAN,06:38,2024-02-10,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,2024-02-09,22:04,2024-02-09,actual,06:38,2024-02-10,06:10,2024-02-10,actual,Airbus A321neo
Memphis,MEM,06:40,2024-02-10,['FX1406'],['FedEx'],,Landed - On-time [+],03:18,2024-02-10,03:31,2024-02-10,actual,06:40,2024-02-10,06:29,2024-02-10,actual,Boeing 767-300 Passenger
New York,JFK,06:42,2024-02-10,['B62718'],['JetBlue Airways'],C,Landed - On-time [+],05:30,2024-02-10,05:27,2024-02-10,actual,06:42,2024-02-10,06:30,2024-02-10,actual,Airbus A320
San Francisco,SFO,06:59,2024-02-10,['DL475'],['Delta Air Lines'],A,Landed - On-time [+],22:15,2024-02-09,22:10,2024-02-09,actual,06:59,2024-02-10,06:23,2024-02-10,actual,Airbus A321neo
Los Angeles,LAX,07:15,2024-02-10,['UA2106'],['United Airlines'],B,Landed - On-time [+],22:45,2024-02-09,22:38,2024-02-09,actual,07:15,2024-02-10,06:31,2024-02-10,actual,Boeing 757-200 Passenger
