Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-09,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-08,20:44,2023-12-08,actual,00:04,2023-12-09,23:52,2023-12-08,actual,Airbus A320neo
Waukegan,UGN,00:15,2023-12-09,['LXJ331'],['Flexjet'],,En Route [+],21:00,2023-12-08,21:00,2023-12-08,scheduled,00:15,2023-12-09,00:15,2023-12-09,scheduled,Embraer EMB-505 Phenom 300
New York,JFK,00:16,2023-12-09,"['B6918', 'AT9510', 'EI5020', 'EY8259', 'HA2174', 'LO5701', 'QR3987', 'SQ1450']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],22:59,2023-12-08,22:57,2023-12-08,actual,00:16,2023-12-09,00:06,2023-12-09,actual,Airbus A320
Minneapolis,MSP,00:19,2023-12-09,"['DL1246', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:24,2023-12-08,20:16,2023-12-08,actual,00:19,2023-12-09,23:49,2023-12-08,actual,Airbus A321
Miami,MIA,00:23,2023-12-09,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-12-08,21:00,2023-12-08,actual,00:23,2023-12-09,00:07,2023-12-09,actual,Boeing 737MAX 8 Passenger
Salt Lake City,SLC,00:24,2023-12-09,"['DL893', 'KL5758', 'VS4266']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-08,17:42,2023-12-08,actual,00:24,2023-12-09,00:16,2023-12-09,actual,Boeing 737-900 Passenger
Fort Lauderdale,FLL,00:45,2023-12-09,"['B6170', 'AD7411', 'FI7986', 'HA2426', 'JL5863']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:40,2023-12-08,21:39,2023-12-08,actual,00:45,2023-12-09,00:41,2023-12-09,actual,Airbus A220-300 Passenger
Charlotte,CLT,00:53,2023-12-09,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2023-12-08,22:39,2023-12-08,actual,00:53,2023-12-09,00:35,2023-12-09,actual,Airbus A321
Atlanta,ATL,00:59,2023-12-09,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-08,22:23,2023-12-08,actual,00:59,2023-12-09,00:43,2023-12-09,actual,Airbus A321
Tampa,TPA,01:36,2023-12-09,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:31,2023-12-08,22:28,2023-12-08,actual,01:36,2023-12-09,01:15,2023-12-09,actual,Airbus A320neo
San Diego,SAN,04:18,2023-12-09,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - On-time [+],20:03,2023-12-08,19:46,2023-12-08,actual,04:18,2023-12-09,03:50,2023-12-09,actual,Airbus A321
San Francisco,SFO,05:01,2023-12-09,"['UA1871', 'NZ9012', 'VA8308']",['United Airlines'],B,Landed - Delayed [+],20:25,2023-12-08,21:26,2023-12-08,actual,05:01,2023-12-09,05:47,2023-12-09,actual,Boeing 757-200 Passenger
Salt Lake City,SLC,05:06,2023-12-09,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2023-12-08,22:39,2023-12-08,actual,05:06,2023-12-09,04:58,2023-12-09,actual,Airbus A320
Phoenix,PHX,05:10,2023-12-09,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:29,2023-12-08,22:22,2023-12-08,actual,05:10,2023-12-09,04:53,2023-12-09,actual,Airbus A321
Seattle,SEA,05:45,2023-12-09,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:29,2023-12-08,21:24,2023-12-08,actual,05:45,2023-12-09,05:34,2023-12-09,actual,Boeing 737-800 Passenger
Phoenix,PHX,05:47,2023-12-09,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-12-08,23:02,2023-12-08,actual,05:47,2023-12-09,05:50,2023-12-09,actual,Airbus A321
Honolulu,HNL,06:00,2023-12-09,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-12-08,15:19,2023-12-08,actual,06:00,2023-12-09,05:52,2023-12-09,actual,Airbus A330-200
Louisville,SDF,06:05,2023-12-09,['5X1014'],['UPS'],,Landed - On-time [+],04:20,2023-12-09,04:37,2023-12-09,actual,06:05,2023-12-09,06:15,2023-12-09,actual,Boeing 767-300 Passenger
Lincoln,KLHM,06:09,2023-12-09,['TFF910'],['Talon Air'],,Landed - Delayed [+],22:00,2023-12-08,22:41,2023-12-08,actual,06:09,2023-12-09,06:31,2023-12-09,actual,
Las Vegas,LAS,06:15,2023-12-09,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:11,2023-12-08,22:01,2023-12-08,actual,06:15,2023-12-09,05:52,2023-12-09,actual,Airbus A321neo
Los Angeles,LAX,06:24,2023-12-09,"['AA2453', 'CZ1641', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'JAL']",B,Landed - On-time [+],22:00,2023-12-08,21:57,2023-12-08,actual,06:24,2023-12-09,06:28,2023-12-09,actual,Airbus A321
Los Angeles,LAX,06:24,2023-12-09,"['B6988', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],21:59,2023-12-08,21:51,2023-12-08,actual,06:24,2023-12-09,06:09,2023-12-09,actual,Airbus A321
Los Angeles,LAX,06:25,2023-12-09,"['DL803', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:44,2023-12-08,22:12,2023-12-08,actual,06:25,2023-12-09,06:35,2023-12-09,actual,Boeing 757-200 Passenger
Provincetown,PVC,06:35,2023-12-09,"['9K2041', 'B65396']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:05,2023-12-09,06:05,2023-12-09,actual,06:35,2023-12-09,06:40,2023-12-09,actual,Cessna (Light aircraft)
San Diego,SAN,06:40,2023-12-09,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-12-08,21:59,2023-12-08,actual,06:40,2023-12-09,06:13,2023-12-09,actual,Airbus A321neo
Memphis,MEM,06:43,2023-12-09,['FX1406'],['FedEx'],,Landed - Delayed [+],03:18,2023-12-09,04:55,2023-12-09,actual,06:43,2023-12-09,08:14,2023-12-09,actual,Boeing 767-300 Passenger
Las Vegas,LAS,06:50,2023-12-09,['NK3737'],['Spirit Airlines'],B,Landed - Delayed [+],22:43,2023-12-08,00:01,2023-12-09,actual,06:50,2023-12-09,07:53,2023-12-09,actual,Airbus A320neo
Phoenix,PHX,06:56,2023-12-09,['DL880'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-12-08,00:15,2023-12-09,actual,06:56,2023-12-09,06:39,2023-12-09,actual,Boeing 737-900 Passenger
New York,JFK,07:15,2023-12-09,"['B6318', 'HA2000', 'QR3815', 'TP4304']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-09,05:53,2023-12-09,actual,07:15,2023-12-09,06:49,2023-12-09,actual,Embraer 190
Provincetown,PVC,07:15,2023-12-09,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-12-09,06:20,2023-12-09,actual,07:15,2023-12-09,07:15,2023-12-09,actual,Cessna (Light aircraft)
Philadelphia,PHL,07:17,2023-12-09,"['B6860', 'EI5203', 'FI7854', 'HA2156', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-09,05:54,2023-12-09,actual,07:17,2023-12-09,07:11,2023-12-09,actual,Embraer 190
Santo Domingo,SDQ,07:19,2023-12-09,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],04:08,2023-12-09,04:13,2023-12-09,actual,07:19,2023-12-09,07:07,2023-12-09,actual,Airbus A321
New York,JFK,07:20,2023-12-09,"['DL5795', 'KE3954', 'KL6696', 'VS1989']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-12-09,06:13,2023-12-09,actual,07:20,2023-12-09,07:14,2023-12-09,actual,Embraer 175
Santiago,STI,07:20,2023-12-09,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:16,2023-12-09,04:09,2023-12-09,actual,07:20,2023-12-09,07:00,2023-12-09,actual,Airbus A321
Bar Harbor,BHB,07:25,2023-12-09,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-12-09,06:20,2023-12-09,actual,07:25,2023-12-09,07:50,2023-12-09,actual,Cessna (Light aircraft)
