,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
13,San Francisco,SFO,04:59,2023-05-25,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-05-24,20:40,2023-05-24,04:59,2023-05-25,05:07,2023-05-25,
14,San Diego,SAN,05:01,2023-05-25,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-05-24,20:34,2023-05-25,05:01,2023-05-25,04:58,2023-05-26,
15,Los Angeles,LAX,05:18,2023-05-25,"['AA2453', 'B64139', 'BA4746', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - Delayed [+],20:45,2023-05-24,21:47,2023-05-24,05:18,2023-05-25,06:13,2023-05-25,
16,Sacramento,SMF,05:38,2023-05-25,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-05-24,21:07,2023-05-25,05:38,2023-05-25,05:55,2023-05-26,
17,Denver,DEN,05:40,2023-05-25,"['B6294', 'FI7886']","['JetBlue Airways', 'Icelandair']",C,Landed - Delayed [+],23:53,2023-05-24,00:35,2023-05-26,05:40,2023-05-25,07:08,2023-05-26,
18,Phoenix,PHX,05:40,2023-05-25,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-05-24,21:41,2023-05-24,05:40,2023-05-25,05:28,2023-05-25,
19,Louisville,SDF,05:45,2023-05-25,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-05-25,04:22,2023-05-25,05:45,2023-05-25,06:11,2023-05-25,
20,San Francisco,SFO,05:55,2023-05-25,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-05-24,20:59,2023-05-24,05:55,2023-05-25,05:34,2023-05-25,
21,Denver,DEN,05:58,2023-05-25,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-05-24,23:45,2023-05-24,05:58,2023-05-25,05:31,2023-05-25,
22,San Francisco,SFO,06:04,2023-05-25,['LNX12MO'],['London Executive Aviation'],,Landed - Delayed [+],22:00,2023-05-24,22:54,2023-05-24,06:04,2023-05-25,06:56,2023-05-25,
23,Memphis,MEM,06:05,2023-05-25,['FX1406'],['FedEx'],,Landed - Delayed [+],02:36,2023-05-25,02:52,2023-05-25,06:05,2023-05-25,06:20,2023-05-25,
24,Indianapolis,IND,06:07,2023-05-25,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2023-05-25,06:10,2023-05-25,06:07,2023-05-25,07:56,2023-05-25,
25,Phoenix,PHX,06:07,2023-05-25,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:18,2023-05-24,22:15,2023-05-25,06:07,2023-05-25,05:55,2023-05-26,
26,San Jose,SJC,06:13,2023-05-25,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:39,2023-05-24,21:47,2023-05-25,06:13,2023-05-25,06:51,2023-05-26,
27,Salt Lake City,SLC,06:22,2023-05-25,"['DL999', 'KE3999', 'KL5565', 'LA6293', 'VS4266']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-24,23:42,2023-05-24,06:22,2023-05-25,06:13,2023-05-25,
28,Las Vegas,LAS,06:23,2023-05-25,"['B6778', 'EI5165', 'HA2178', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:23,2023-05-24,22:46,2023-05-25,06:23,2023-05-25,06:54,2023-05-26,
29,Seattle,SEA,06:23,2023-05-25,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-05-24,22:07,2023-05-25,06:23,2023-05-25,06:39,2023-05-26,
30,Los Angeles,LAX,06:30,2023-05-25,"['B6622', 'AA9131', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:05,2023-05-24,21:58,2023-05-25,06:30,2023-05-25,06:45,2023-05-26,
31,Bogota,BOG,06:35,2023-05-25,['AV228'],['Avianca'],E,Landed - On-time [+],23:10,2023-05-24,23:08,2023-05-24,06:35,2023-05-25,06:15,2023-05-25,
32,Buffalo,BUF,06:40,2023-05-25,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-25,05:06,2023-05-25,06:40,2023-05-25,06:26,2023-05-25,
33,Rochester,ROC,06:40,2023-05-25,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:08,2023-05-25,04:59,2023-05-25,06:40,2023-05-25,06:25,2023-05-25,
34,Memphis,MEM,06:41,2023-05-25,['FX1473'],['FedEx'],,Landed - On-time [+],03:12,2023-05-25,03:18,2023-05-25,06:41,2023-05-25,06:43,2023-05-25,
35,San Francisco,SFO,06:44,2023-05-25,"['DL926', 'LA6591', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-05-24,22:05,2023-05-24,06:44,2023-05-25,06:53,2023-05-25,
36,Honolulu,HNL,06:45,2023-05-25,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],14:55,2023-05-24,15:23,2023-05-24,06:45,2023-05-25,07:22,2023-05-25,
37,San Diego,SAN,06:45,2023-05-25,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-24,21:55,2023-05-24,06:45,2023-05-25,06:26,2023-05-25,
38,Portland,PDX,06:57,2023-05-25,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-24,00:20,2023-05-26,06:57,2023-05-25,08:53,2023-05-26,
39,Bridgeport,BDR,06:58,2023-05-25,['GAJ864'],['Gama Aviation Signature'],,Landed - Delayed [+],06:20,2023-05-25,07:13,2023-05-25,06:58,2023-05-25,07:49,2023-05-25,
40,Sao Paulo,GRU,07:10,2023-05-25,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],22:58,2023-05-24,23:23,2023-05-24,07:10,2023-05-25,07:29,2023-05-25,
41,New York,LGA,07:10,2023-05-25,"['DL1632', 'LA6295']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-25,05:58,2023-05-25,07:10,2023-05-25,07:05,2023-05-25,
42,Newark,EWR,07:12,2023-05-25,"['B62180', 'AA9248', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:53,2023-05-25,07:12,2023-05-25,06:59,2023-05-25,
43,Provincetown,PVC,07:15,2023-05-25,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-25,06:45,2023-05-25,07:15,2023-05-25,07:28,2023-05-25,Cessna (Light aircraft)
44,Rochester,ROC,07:18,2023-05-25,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:46,2023-05-25,07:18,2023-05-25,06:59,2023-05-25,
45,Cleveland,CGF,07:19,2023-05-25,['LXJ563'],['Flexjet'],,Landed - On-time [+],05:51,2023-05-25,06:19,2023-05-25,07:19,2023-05-25,07:33,2023-05-25,
46,New York,JFK,07:20,2023-05-25,"['DL5853', 'KE3954', 'KL6729', 'LA6426', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-25,05:55,2023-05-25,07:20,2023-05-25,07:04,2023-05-25,
47,Cincinnati,CVG,07:21,2023-05-25,['M6588'],['Amerijet International'],,Landed - On-time [+],05:25,2023-05-25,05:48,2023-05-25,07:21,2023-05-25,07:34,2023-05-25,
48,Bar Harbor,BHB,07:25,2023-05-25,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-05-25,06:00,2023-05-25,07:25,2023-05-25,07:30,2023-05-25,Cessna (Light aircraft)
49,Philadelphia,PHL,07:25,2023-05-25,"['DL5620', 'KE3318', 'LA8633']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:03,2023-05-25,06:01,2023-05-25,07:25,2023-05-25,07:16,2023-05-25,
50,Los Angeles,LAX,07:26,2023-05-25,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-24,23:13,2023-05-24,07:26,2023-05-25,07:29,2023-05-25,
51,Sao Paulo,GRU,07:30,2023-05-25,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - On-time [+],22:50,2023-05-24,23:23,2023-05-24,07:30,2023-05-25,07:39,2023-05-25,Boeing 787-9
52,Pittsburgh,PIT,07:32,2023-05-25,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:47,2023-05-25,07:32,2023-05-25,07:14,2023-05-25,
53,Nantucket,ACK,07:33,2023-05-25,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-25,07:14,2023-05-25,07:33,2023-05-25,08:09,2023-05-25,Cessna (Light aircraft)
54,Washington,DCA,07:37,2023-05-25,"['DL5837', 'LA8958']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-25,05:52,2023-05-25,07:37,2023-05-25,07:20,2023-05-25,
55,Richmond,RIC,07:37,2023-05-25,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:53,2023-05-25,07:37,2023-05-25,07:18,2023-05-25,
56,New York,JFK,07:41,2023-05-25,"['B6518', 'AA9370', 'EI5008', 'HA2002', 'QR3952', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-25,06:24,2023-05-25,07:41,2023-05-25,07:39,2023-05-25,
57,Washington,DCA,07:42,2023-05-25,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-25,05:58,2023-05-25,07:42,2023-05-25,07:24,2023-05-25,
58,Baltimore,BWI,07:45,2023-05-25,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-25,06:17,2023-05-25,07:45,2023-05-25,07:29,2023-05-25,
59,Phoenix,PHX,07:45,2023-05-25,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-24,23:37,2023-05-24,07:45,2023-05-25,07:39,2023-05-25,
60,Pittsburgh,PIT,07:48,2023-05-25,"['DL5753', 'KE3310', 'LA6500']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-25,05:58,2023-05-25,07:48,2023-05-25,07:40,2023-05-25,
61,Detroit,DTW,07:52,2023-05-25,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:55,2023-05-25,07:52,2023-05-25,07:43,2023-05-25,
62,Lebanon,LEB,07:55,2023-05-25,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-25,06:50,2023-05-25,07:55,2023-05-25,07:50,2023-05-25,Tecnam P2012 Traveler
63,Westchester County,HPN,07:56,2023-05-25,['1I656'],['NetJets Aviation'],,Landed - Delayed [+],07:06,2023-05-25,07:57,2023-05-25,07:56,2023-05-25,08:29,2023-05-25,
64,Westchester County,HPN,07:56,2023-05-25,['1I575'],['NetJets Aviation'],,En Route [+],07:06,2023-05-25,,,07:56,2023-05-25,,,
65,San Francisco,SFO,07:56,2023-05-25,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-24,22:58,2023-05-25,07:56,2023-05-25,08:12,2023-05-26,
66,Portsmouth,PSM,07:57,2023-05-25,['CNS24'],['PlaneSense'],,Landed - On-time [+],07:27,2023-05-25,07:35,2023-05-25,07:57,2023-05-25,07:54,2023-05-25,
67,Washington,DCA,07:58,2023-05-25,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-25,06:23,2023-05-25,07:58,2023-05-25,07:48,2023-05-25,
68,Newark,EWR,07:59,2023-05-25,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-25,06:40,2023-05-25,07:59,2023-05-25,07:46,2023-05-25,
69,San Francisco,SFO,07:59,2023-05-25,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-24,23:31,2023-05-24,07:59,2023-05-25,08:09,2023-05-25,
70,Cleveland,CLE,08:00,2023-05-25,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-25,06:19,2023-05-25,08:00,2023-05-25,08:06,2023-05-25,
71,Raleigh/Durham,RDU,08:00,2023-05-25,"['DL2999', 'KE3997', 'LA6276']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-25,05:56,2023-05-25,08:00,2023-05-25,07:47,2023-05-25,
72,Seattle,SEA,08:00,2023-05-25,"['DL810', 'KE3143', 'LA6540', 'VS3753']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-24,23:33,2023-05-24,08:00,2023-05-25,07:53,2023-05-25,
73,Richmond,RIC,08:01,2023-05-25,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-25,06:13,2023-05-25,08:01,2023-05-25,07:41,2023-05-25,
74,Cleveland,CLE,08:05,2023-05-25,"['DL5682', 'KE3302', 'LA6131']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:10,2023-05-25,05:58,2023-05-25,08:05,2023-05-25,07:55,2023-05-25,
75,Raleigh/Durham,RDU,08:05,2023-05-25,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:10,2023-05-25,06:17,2023-05-25,08:05,2023-05-25,08:10,2023-05-25,
76,Augusta,AUG,08:10,2023-05-25,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-25,07:00,2023-05-25,08:10,2023-05-25,08:20,2023-05-25,Tecnam P2012 Traveler
77,Massena,MSS,08:10,2023-05-25,['4B861'],['Boutique Air'],B,Landed - Delayed [+],07:00,2023-05-25,08:09,2023-05-25,08:10,2023-05-25,09:14,2023-05-25,
78,Chicago,MDW,08:15,2023-05-25,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-25,05:03,2023-05-25,08:15,2023-05-25,08:10,2023-05-25,
79,Newark,EWR,08:16,2023-05-25,"['DL5712', 'KE3306', 'LA6679']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],07:00,2023-05-25,06:53,2023-05-25,08:16,2023-05-25,07:53,2023-05-25,
80,Columbus,CMH,08:19,2023-05-25,"['DL5693', 'KE3984', 'LA6156']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:10,2023-05-25,06:02,2023-05-25,08:19,2023-05-25,07:58,2023-05-25,
81,Louisville,SDF,08:20,2023-05-25,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-25,05:58,2023-05-25,08:20,2023-05-25,08:23,2023-05-25,
82,New York,LGA,08:23,2023-05-25,['DL5590'],['Delta Air Lines'],A,Landed - Delayed [+],07:00,2023-05-25,08:57,2023-05-25,08:23,2023-05-25,10:17,2023-05-25,
83,Rutland,RUT,08:25,2023-05-25,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-25,07:20,2023-05-25,08:25,2023-05-25,08:35,2023-05-25,Tecnam P2012 Traveler
84,New York,LGA,08:27,2023-05-25,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-25,07:08,2023-05-25,08:27,2023-05-25,08:24,2023-05-25,
85,Los Angeles,LAX,08:30,2023-05-25,"['B6988', 'AA9259', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-24,01:08,2023-05-26,08:30,2023-05-25,09:38,2023-05-26,
86,Atlanta,ATL,08:31,2023-05-25,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Canceled [+],06:00,2023-05-25,,,08:31,2023-05-25,,,Embraer 190
87,Baltimore,BWI,08:35,2023-05-25,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-25,07:07,2023-05-25,08:35,2023-05-25,08:26,2023-05-25,
88,Philadelphia,PHL,08:37,2023-05-25,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-25,07:12,2023-05-25,08:37,2023-05-25,08:21,2023-05-25,
89,Rockland,RKD,08:40,2023-05-25,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-25,07:15,2023-05-25,08:40,2023-05-25,08:40,2023-05-25,Tecnam P2012 Traveler
90,Washington,DCA,08:44,2023-05-25,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-25,06:53,2023-05-25,08:44,2023-05-25,08:35,2023-05-25,
91,Martha's Vineyard,MVY,08:45,2023-05-25,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-05-25,07:49,2023-05-25,08:45,2023-05-25,08:30,2023-05-25,Cessna (Light aircraft)
92,Rochester,ROC,08:48,2023-05-25,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-25,07:27,2023-05-25,08:48,2023-05-25,08:47,2023-05-25,
93,Indianapolis,IND,08:51,2023-05-25,['G4586'],['Allegiant Air'],E,Landed - On-time [+],06:30,2023-05-25,06:23,2023-05-25,08:51,2023-05-25,08:23,2023-05-25,
94,Saranac Lake,SLK,08:51,2023-05-25,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-05-25,08:30,2023-05-25,08:51,2023-05-25,09:50,2023-05-25,Tecnam P2012 Traveler
95,Syracuse,SYR,08:52,2023-05-25,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-25,07:35,2023-05-25,08:52,2023-05-25,08:37,2023-05-25,
96,Washington,DCA,08:59,2023-05-25,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],07:30,2023-05-25,09:32,2023-05-25,08:59,2023-05-25,10:49,2023-05-25,
97,Santiago,STI,09:00,2023-05-25,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-25,04:51,2023-05-25,09:00,2023-05-25,08:42,2023-05-25,
98,Orlando,MCO,09:02,2023-05-25,['F91630'],['Frontier Airlines'],E,Landed - Delayed [+],06:00,2023-05-25,06:31,2023-05-25,09:02,2023-05-25,09:21,2023-05-25,
99,Nantucket,ACK,09:03,2023-05-25,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:15,2023-05-25,08:10,2023-05-25,09:03,2023-05-25,08:55,2023-05-25,Cessna (Light aircraft)
100,West Palm Beach,PBI,09:03,2023-05-25,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:54,2023-05-25,09:03,2023-05-25,08:44,2023-05-25,
101,Tampa,TPA,09:04,2023-05-25,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-25,06:55,2023-05-25,09:04,2023-05-25,09:40,2023-05-25,
102,Charlotte,CLT,09:05,2023-05-25,['DL5654'],['Delta Air Lines'],A,Landed - Delayed [+],06:45,2023-05-25,07:22,2023-05-25,09:05,2023-05-25,09:35,2023-05-25,
103,Detroit,DTW,09:06,2023-05-25,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-25,07:06,2023-05-25,09:06,2023-05-25,08:56,2023-05-25,
104,Indianapolis,IND,09:10,2023-05-25,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-25,06:42,2023-05-25,09:10,2023-05-25,08:54,2023-05-25,
105,Toronto,YYZ,09:11,2023-05-25,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-25,07:44,2023-05-25,09:11,2023-05-25,09:19,2023-05-25,
106,Fort Lauderdale,FLL,09:14,2023-05-25,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-25,05:57,2023-05-25,09:14,2023-05-25,08:55,2023-05-25,
