Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:03,2023-07-09,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:24,2023-07-08,17:24,2023-07-08,actual,00:03,2023-07-09,23:54,2023-07-08,actual,
Dallas,DFW,00:17,2023-07-09,['NK1165'],['Spirit Airlines'],B,Landed - Delayed [+],19:21,2023-07-08,22:08,2023-07-08,actual,00:17,2023-07-09,02:47,2023-07-09,actual,
Seattle,SEA,00:20,2023-07-09,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-07-08,16:04,2023-07-08,actual,00:20,2023-07-09,00:21,2023-07-09,actual,
Fort Lauderdale,FLL,00:31,2023-07-09,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-07-08,22:59,2023-07-08,actual,00:31,2023-07-09,02:03,2023-07-09,actual,
Charlotte,CLT,00:38,2023-07-09,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-07-08,22:24,2023-07-08,actual,00:38,2023-07-09,00:20,2023-07-09,actual,
Miami,MIA,00:42,2023-07-09,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:10,2023-07-08,22:15,2023-07-08,actual,00:42,2023-07-09,01:18,2023-07-09,actual,
Chicago,ORD,00:59,2023-07-09,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:26,2023-07-08,21:30,2023-07-08,actual,00:59,2023-07-09,00:46,2023-07-09,actual,
San Francisco,SFO,01:04,2023-07-09,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-07-08,16:11,2023-07-08,actual,01:04,2023-07-09,00:22,2023-07-09,actual,
Atlanta,ATL,01:13,2023-07-09,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5051', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:31,2023-07-08,22:29,2023-07-08,actual,01:13,2023-07-09,00:53,2023-07-09,actual,
Denver,DEN,01:55,2023-07-09,['WN297'],['Southwest Airlines'],B,Landed - Delayed [+],20:00,2023-07-08,20:51,2023-07-08,actual,01:55,2023-07-09,02:25,2023-07-09,actual,
