Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Phoenix,PHX,00:06,2023-10-17,['AA2058'],['American Airlines'],B,Landed - On-time [+],16:13,2023-10-16,16:09,2023-10-16,actual,00:06,2023-10-17,00:14,2023-10-17,actual,Airbus A321
New York,JFK,00:15,2023-10-17,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'LY8609', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-10-16,00:32,2023-10-17,actual,00:15,2023-10-17,01:14,2023-10-17,actual,Embraer 190
Miami,MIA,00:20,2023-10-17,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-10-16,20:56,2023-10-16,actual,00:20,2023-10-17,23:55,2023-10-16,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-10-17,"['DL1246', 'AM3765', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - Delayed [+],20:31,2023-10-16,21:26,2023-10-16,actual,00:21,2023-10-17,01:08,2023-10-17,actual,Airbus A321
Seattle,SEA,00:23,2023-10-17,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-10-16,15:52,2023-10-16,actual,00:23,2023-10-17,00:20,2023-10-17,actual,Airbus A321neo
Detroit,DTW,00:24,2023-10-17,"['DL1867', 'AM3386', 'AZ5297', 'CZ1051', 'MU4540', 'VS4208', 'WS7857']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:26,2023-10-16,22:25,2023-10-16,actual,00:24,2023-10-17,00:22,2023-10-17,actual,Airbus A321
Denver,DEN,00:30,2023-10-17,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:40,2023-10-16,19:29,2023-10-16,actual,00:30,2023-10-17,01:29,2023-10-17,actual,Boeing 737 Passenger
Orlando,MCO,00:34,2023-10-17,['NK2085'],['Spirit Airlines'],B,Landed - On-time [+],21:30,2023-10-16,21:39,2023-10-16,actual,00:34,2023-10-17,00:27,2023-10-17,actual,Airbus A320neo
Charlotte,CLT,00:35,2023-10-17,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:26,2023-10-16,22:50,2023-10-16,actual,00:35,2023-10-17,00:50,2023-10-17,actual,Airbus A321
Dallas,DFW,00:39,2023-10-17,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-16,19:43,2023-10-16,actual,00:39,2023-10-17,00:36,2023-10-17,actual,Airbus A220-300 Passenger
