Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
New York,JFK,00:15,2023-09-17,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'QR3825', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-09-16,00:16,2023-09-17,actual,00:15,2023-09-17,01:11,2023-09-17,actual,
Miami,MIA,00:18,2023-09-17,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:00,2023-09-16,21:12,2023-09-16,actual,00:18,2023-09-17,00:20,2023-09-17,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:21,2023-09-17,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-09-16,21:50,2023-09-16,actual,00:21,2023-09-17,00:52,2023-09-17,actual,
Chicago,ORD,00:32,2023-09-17,['UA8197'],['United Airlines'],,Landed - On-time [+],21:30,2023-09-16,21:47,2023-09-16,actual,00:32,2023-09-17,00:37,2023-09-17,actual,
Chicago,ORD,00:57,2023-09-17,"['UA1897', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:30,2023-09-16,21:30,2023-09-16,actual,00:57,2023-09-17,00:41,2023-09-17,actual,
San Francisco,SFO,00:57,2023-09-17,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-09-16,16:21,2023-09-16,actual,00:57,2023-09-17,00:52,2023-09-17,actual,
Atlanta,ATL,00:59,2023-09-17,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA8478', 'VS4220']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:28,2023-09-16,22:22,2023-09-16,actual,00:59,2023-09-17,00:40,2023-09-17,actual,
Miami,MIA,01:07,2023-09-17,['NK1171'],['Spirit Airlines'],B,Landed - On-time [+],21:40,2023-09-16,21:31,2023-09-16,actual,01:07,2023-09-17,00:41,2023-09-17,actual,
Orlando,MCO,01:36,2023-09-17,['B68354'],['JetBlue Airways'],,Landed - Delayed [+],23:00,2023-09-16,22:59,2023-09-16,actual,01:36,2023-09-17,01:53,2023-09-17,actual,
Cincinnati,CVG,04:30,2023-09-17,['CSB325'],['21 Air'],,Landed - On-time [+],02:40,2023-09-17,02:39,2023-09-17,actual,04:30,2023-09-17,04:10,2023-09-17,actual,
San Diego,SAN,04:39,2023-09-17,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-09-16,20:02,2023-09-16,actual,04:39,2023-09-17,04:28,2023-09-17,actual,
Phoenix,PHX,04:47,2023-09-17,['AAL2701'],['American Airlines'],,Landed - On-time [+],21:10,2023-09-16,21:14,2023-09-16,actual,04:47,2023-09-17,04:35,2023-09-17,actual,
San Francisco,SFO,05:00,2023-09-17,"['B6734', 'AA9141', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-09-16,20:14,2023-09-16,actual,05:00,2023-09-17,04:50,2023-09-17,actual,
San Francisco,SFO,05:00,2023-09-17,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:20,2023-09-16,20:13,2023-09-16,actual,05:00,2023-09-17,04:39,2023-09-17,actual,
Phoenix,PHX,05:09,2023-09-17,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:10,2023-09-16,21:01,2023-09-16,actual,05:09,2023-09-17,04:39,2023-09-17,actual,Airbus A321neo
Salt Lake City,SLC,05:14,2023-09-17,['B6248'],['JetBlue Airways'],C,Landed - Delayed [+],22:48,2023-09-16,22:43,2023-09-16,actual,05:14,2023-09-17,05:36,2023-09-17,actual,
Denver,DEN,05:42,2023-09-17,['B6494'],['JetBlue Airways'],C,Landed - Delayed [+],23:55,2023-09-16,00:37,2023-09-17,actual,05:42,2023-09-17,06:28,2023-09-17,actual,
Seattle,SEA,05:44,2023-09-17,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:25,2023-09-16,21:20,2023-09-16,actual,05:44,2023-09-17,05:32,2023-09-17,actual,
Seattle,SEA,05:45,2023-09-17,['AS536'],['Alaska Airlines'],B,Landed - Delayed [+],21:30,2023-09-16,21:49,2023-09-16,actual,05:45,2023-09-17,06:09,2023-09-17,actual,
Phoenix,PHX,05:59,2023-09-17,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:10,2023-09-16,21:58,2023-09-16,actual,05:59,2023-09-17,05:42,2023-09-17,actual,
San Jose,SJC,06:00,2023-09-17,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],21:29,2023-09-16,21:18,2023-09-16,actual,06:00,2023-09-17,05:45,2023-09-17,actual,
Las Vegas,LAS,06:01,2023-09-17,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:05,2023-09-16,21:51,2023-09-16,actual,06:01,2023-09-17,05:50,2023-09-17,actual,
Los Angeles,LAX,06:04,2023-09-17,['AAL2453'],['American Airlines'],,Landed - On-time [+],21:55,2023-09-16,22:00,2023-09-16,actual,06:04,2023-09-17,05:52,2023-09-17,actual,
Los Angeles,LAX,06:15,2023-09-17,"['DL552', 'KE7395', 'LA6162', 'VS2577']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:30,2023-09-16,21:22,2023-09-16,actual,06:15,2023-09-17,05:29,2023-09-17,actual,
Hartford,BDL,06:26,2023-09-17,['1I793'],['NetJets Aviation'],,Landed - On-time [+],05:48,2023-09-17,06:11,2023-09-17,actual,06:26,2023-09-17,06:38,2023-09-17,actual,
Los Angeles,LAX,06:27,2023-09-17,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],21:55,2023-09-16,21:48,2023-09-16,actual,06:27,2023-09-17,05:59,2023-09-17,actual,Airbus A321 (sharklets)
Salt Lake City,SLC,06:30,2023-09-17,"['DL893', 'KE3999', 'VS4254']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:40,2023-09-16,23:29,2023-09-16,actual,06:30,2023-09-17,06:04,2023-09-17,actual,
San Francisco,SFO,06:40,2023-09-17,"['DL475', 'LA6216', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:00,2023-09-16,21:51,2023-09-16,actual,06:40,2023-09-17,06:39,2023-09-17,actual,
San Diego,SAN,06:45,2023-09-17,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-09-16,22:00,2023-09-16,actual,06:45,2023-09-17,06:18,2023-09-17,actual,
Las Vegas,LAS,06:50,2023-09-17,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:46,2023-09-16,22:42,2023-09-16,actual,06:50,2023-09-17,06:32,2023-09-17,actual,
Portsmouth,PSM,06:50,2023-09-17,['CNS176'],['PlaneSense'],,Landed - Delayed [+],06:30,2023-09-17,07:04,2023-09-17,actual,06:50,2023-09-17,07:18,2023-09-17,actual,
Portland,PDX,06:52,2023-09-17,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:34,2023-09-16,22:20,2023-09-16,actual,06:52,2023-09-17,06:36,2023-09-17,actual,
New York,JFK,07:05,2023-09-17,"['B62718', 'AA9503', 'EI5016', 'HA2002', 'QR3831', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-09-17,05:58,2023-09-17,actual,07:05,2023-09-17,07:33,2023-09-17,actual,
New York,JFK,07:09,2023-09-17,"['DL5754', 'KE3954', 'KL6729', 'VS4657']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-09-17,05:51,2023-09-17,actual,07:09,2023-09-17,06:55,2023-09-17,actual,
Buffalo,BUF,07:21,2023-09-17,"['B61116', 'AA9116', 'EI5097', 'FI7916', 'HA2140', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-09-17,05:53,2023-09-17,actual,07:21,2023-09-17,07:05,2023-09-17,actual,
Los Angeles,LAX,07:21,2023-09-17,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:48,2023-09-16,22:43,2023-09-16,actual,07:21,2023-09-17,06:57,2023-09-17,actual,
Dulles,IAD,07:36,2023-09-17,['1I910'],['NetJets Aviation'],,En Route [+],06:24,2023-09-17,06:24,2023-09-17,scheduled,07:36,2023-09-17,07:36,2023-09-17,scheduled,
Cleveland,CLE,07:42,2023-09-17,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-09-17,05:50,2023-09-17,actual,07:42,2023-09-17,07:22,2023-09-17,actual,
San Francisco,SFO,07:44,2023-09-17,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:04,2023-09-16,23:08,2023-09-16,actual,07:44,2023-09-17,07:44,2023-09-17,actual,
Bar Harbor,BHB,07:55,2023-09-17,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],06:30,2023-09-17,06:30,2023-09-17,scheduled,07:55,2023-09-17,07:55,2023-09-17,scheduled,Cessna (Light aircraft)
San Francisco,SFO,07:55,2023-09-17,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-09-16,23:00,2023-09-16,actual,07:55,2023-09-17,07:38,2023-09-17,actual,
Bedford/Hanscom,BED,07:56,2023-09-17,['1I624'],['NetJets Aviation'],,Landed - On-time [+],07:30,2023-09-17,07:53,2023-09-17,actual,07:56,2023-09-17,08:08,2023-09-17,actual,
Detroit,DTW,07:56,2023-09-17,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-09-17,05:57,2023-09-17,actual,07:56,2023-09-17,07:27,2023-09-17,actual,
Phoenix,PHX,08:00,2023-09-17,['DL769'],['Delta Air Lines'],A,Landed - On-time [+],23:57,2023-09-16,23:45,2023-09-16,actual,08:00,2023-09-17,07:21,2023-09-17,actual,
Philadelphia,PHL,08:06,2023-09-17,['AAL2764'],['American Airlines'],,Landed - Delayed [+],07:15,2023-09-17,07:33,2023-09-17,actual,08:06,2023-09-17,08:25,2023-09-17,actual,
Martha's Vineyard,MVY,08:13,2023-09-17,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-09-17,07:20,2023-09-17,actual,08:13,2023-09-17,08:10,2023-09-17,actual,Cessna (Light aircraft)
