Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Austin,AUS,00:09,2024-01-24,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:15,2024-01-23,19:04,2024-01-23,actual,00:09,2024-01-24,23:50,2024-01-23,actual,Airbus A220-300 Passenger
Dallas,DFW,00:15,2024-01-24,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-01-23,19:26,2024-01-23,actual,00:15,2024-01-24,00:06,2024-01-24,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-24,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-01-23,21:58,2024-01-23,actual,00:20,2024-01-24,00:59,2024-01-24,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:35,2024-01-24,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-01-23,21:18,2024-01-23,actual,00:35,2024-01-24,00:01,2024-01-24,actual,Airbus A320
Atlanta,ATL,00:58,2024-01-24,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-01-23,22:25,2024-01-23,actual,00:58,2024-01-24,00:37,2024-01-24,actual,Airbus A321neo
Bangor,BGR,01:08,2024-01-24,['LBQ799'],['Quest Diagnostics'],,Landed - On-time [+],00:04,2024-01-24,00:11,2024-01-24,actual,01:08,2024-01-24,01:10,2024-01-24,actual,Pilatus PC-12
Saint Louis,SUS,02:09,2024-01-24,['JLG533'],['Jet Logistics'],,Landed - On-time [+],22:40,2024-01-23,23:02,2024-01-23,actual,02:09,2024-01-24,02:09,2024-01-24,actual,Cessna Citation
Philadelphia,PHL,04:16,2024-01-24,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-01-24,03:38,2024-01-24,actual,04:16,2024-01-24,04:20,2024-01-24,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-01-24,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-01-24,02:30,2024-01-24,actual,04:20,2024-01-24,04:08,2024-01-24,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-01-24,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-01-24,03:56,2024-01-24,actual,04:54,2024-01-24,04:28,2024-01-24,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-01-24,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-01-23,22:15,2024-01-23,actual,05:00,2024-01-24,04:35,2024-01-24,actual,Airbus A320
Louisville,SDF,05:39,2024-01-24,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2024-01-24,04:27,2024-01-24,actual,05:39,2024-01-24,06:02,2024-01-24,actual,Boeing 767-300 Passenger
Phoenix,PHX,05:48,2024-01-24,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-01-23,22:55,2024-01-23,actual,05:48,2024-01-24,05:47,2024-01-24,actual,Airbus A321neo
Las Vegas,LAS,05:51,2024-01-24,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-23,21:49,2024-01-23,actual,05:51,2024-01-24,05:41,2024-01-24,actual,Airbus A321neo
Memphis,MEM,05:58,2024-01-24,['FX1406'],['FedEx'],,Landed - Delayed [+],02:36,2024-01-24,04:00,2024-01-24,actual,05:58,2024-01-24,07:08,2024-01-24,actual,Boeing 767-300 Passenger
