Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:09,2023-09-01,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-08-31,17:42,2023-08-31,actual,00:09,2023-09-01,00:12,2023-09-01,actual,
Charlotte,CLT,00:14,2023-09-01,['AAL1937'],['American Airlines'],,Landed - On-time [+],22:29,2023-08-31,22:42,2023-08-31,actual,00:14,2023-09-01,00:15,2023-09-01,actual,
Miami,MIA,00:19,2023-09-01,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-08-31,23:21,2023-08-31,actual,00:19,2023-09-01,02:19,2023-09-01,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-09-01,"['DL1246', 'KE3993', 'KL5798', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:25,2023-08-31,20:25,2023-08-31,actual,00:21,2023-09-01,00:09,2023-09-01,actual,
Miami,MIA,00:23,2023-09-01,['NK1171'],['Spirit Airlines'],B,Landed - Delayed [+],20:55,2023-08-31,21:59,2023-08-31,actual,00:23,2023-09-01,00:55,2023-09-01,actual,
Chicago,MDW,00:25,2023-09-01,['WN2802'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-08-31,21:14,2023-08-31,actual,00:25,2023-09-01,00:26,2023-09-01,actual,
Seattle,SEA,00:29,2023-09-01,"['DL770', 'KE3009', 'MU4546', 'VS1732']","['Delta Air Lines', 'Korean Air', 'China Eastern Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-08-31,15:59,2023-08-31,actual,00:29,2023-09-01,00:07,2023-09-01,actual,
Charlotte,CLT,00:33,2023-09-01,['NK1167'],['Spirit Airlines'],B,Landed - Delayed [+],22:20,2023-08-31,23:04,2023-08-31,actual,00:33,2023-09-01,01:10,2023-09-01,actual,
Fort Lauderdale,FLL,00:34,2023-09-01,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:20,2023-08-31,21:37,2023-08-31,actual,00:34,2023-09-01,00:27,2023-09-01,actual,
Bangor,BGR,00:36,2023-09-01,['LBQ799'],['Quest Diagnostics'],,Landed - On-time [+],23:45,2023-08-31,23:57,2023-08-31,actual,00:36,2023-09-01,00:46,2023-09-01,actual,
