,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,Denver,DEN,01:05,2023-05-29,['WN3442'],['Southwest Airlines'],B,Landed - On-time [+],19:15,2023-05-28,19:20,2023-05-28,01:05,2023-05-29,01:14,2023-05-29,
11,Phoenix,PHX,01:12,2023-05-29,['DL8878'],['Delta Air Lines'],,Landed - Delayed [+],17:25,2023-05-28,18:13,2023-05-28,01:12,2023-05-29,01:51,2023-05-29,
12,Las Vegas,LAS,04:29,2023-05-29,['NK1165'],['Spirit Airlines'],B,Landed - On-time [+],20:30,2023-05-28,20:24,2023-05-28,04:29,2023-05-29,04:23,2023-05-29,
13,Cincinnati,CVG,04:33,2023-05-29,['M6588'],['Amerijet International'],,Landed - On-time [+],02:35,2023-05-29,02:14,2023-05-29,04:33,2023-05-29,03:57,2023-05-29,
14,San Francisco,SFO,04:59,2023-05-29,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-05-28,20:19,2023-05-28,04:59,2023-05-29,04:55,2023-05-29,
15,San Diego,SAN,05:01,2023-05-29,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-05-28,21:31,2023-05-29,05:01,2023-05-29,06:04,2023-05-30,
16,Los Angeles,LAX,05:18,2023-05-29,"['AA2453', 'B64139', 'BA4746', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],20:45,2023-05-28,20:38,2023-05-28,05:18,2023-05-29,05:27,2023-05-29,
17,Sacramento,SMF,05:38,2023-05-29,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-05-28,21:07,2023-05-29,05:38,2023-05-29,05:52,2023-05-30,
18,Denver,DEN,05:40,2023-05-29,"['B6294', 'FI7886']","['JetBlue Airways', 'Icelandair']",C,Landed - Delayed [+],23:53,2023-05-28,23:44,2023-05-29,05:40,2023-05-29,05:42,2023-05-30,
19,Phoenix,PHX,05:40,2023-05-29,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-05-28,21:37,2023-05-28,05:40,2023-05-29,05:30,2023-05-29,
20,San Francisco,SFO,05:55,2023-05-29,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],21:05,2023-05-28,20:55,2023-05-28,05:55,2023-05-29,05:41,2023-05-29,
21,Denver,DEN,05:58,2023-05-29,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-05-28,23:51,2023-05-28,05:58,2023-05-29,05:42,2023-05-29,
22,Seattle,SEA,06:00,2023-05-29,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - Delayed [+],21:40,2023-05-28,21:37,2023-05-28,06:00,2023-05-29,06:29,2023-05-29,
23,Phoenix,PHX,06:07,2023-05-29,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:18,2023-05-28,22:11,2023-05-29,06:07,2023-05-29,06:11,2023-05-30,
24,San Jose,SJC,06:13,2023-05-29,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:39,2023-05-28,21:35,2023-05-29,06:13,2023-05-29,06:36,2023-05-30,
25,Honolulu,HNL,06:15,2023-05-29,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],14:35,2023-05-28,14:38,2023-05-28,06:15,2023-05-29,06:18,2023-05-29,
26,Salt Lake City,SLC,06:22,2023-05-29,"['DL999', 'KE3999', 'KL5565', 'LA6293', 'VS4266']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-28,23:38,2023-05-28,06:22,2023-05-29,06:10,2023-05-29,
27,Las Vegas,LAS,06:23,2023-05-29,"['B6778', 'EI5165', 'HA2178', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:23,2023-05-28,22:08,2023-05-29,06:23,2023-05-29,06:18,2023-05-30,
28,Seattle,SEA,06:23,2023-05-29,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-05-28,22:07,2023-05-29,06:23,2023-05-29,06:26,2023-05-30,
29,Los Angeles,LAX,06:30,2023-05-29,"['B6622', 'AA9136', 'FI7866', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:05,2023-05-28,22:04,2023-05-29,06:30,2023-05-29,06:39,2023-05-30,
30,Buffalo,BUF,06:40,2023-05-29,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-29,05:01,2023-05-29,06:40,2023-05-29,06:39,2023-05-29,
31,Rochester,ROC,06:40,2023-05-29,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:08,2023-05-29,04:59,2023-05-29,06:40,2023-05-29,06:39,2023-05-29,
32,San Diego,SAN,06:45,2023-05-29,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-28,21:53,2023-05-28,06:45,2023-05-29,06:30,2023-05-29,
33,Portland,PDX,06:57,2023-05-29,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-28,22:31,2023-05-29,06:57,2023-05-29,07:01,2023-05-30,
34,New York,LGA,07:10,2023-05-29,"['DL1632', 'LA6295']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-29,05:55,2023-05-29,07:10,2023-05-29,07:01,2023-05-29,
35,Newark,EWR,07:12,2023-05-29,"['B62180', 'AA9162', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:46,2023-05-29,07:12,2023-05-29,06:50,2023-05-29,
36,Provincetown,PVC,07:15,2023-05-29,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-29,06:40,2023-05-29,07:15,2023-05-29,07:18,2023-05-29,Cessna (Light aircraft)
37,Rochester,ROC,07:18,2023-05-29,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:46,2023-05-29,07:18,2023-05-29,06:53,2023-05-29,
38,New York,JFK,07:20,2023-05-29,"['DL5853', 'AF3722', 'KE3954', 'KL6729', 'LA6426', 'VS4302']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-29,05:53,2023-05-29,07:20,2023-05-29,07:01,2023-05-29,
39,Philadelphia,PHL,07:22,2023-05-29,"['B6960', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-05-29,05:59,2023-05-29,07:22,2023-05-29,07:13,2023-05-29,
40,Bar Harbor,BHB,07:25,2023-05-29,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-05-29,08:35,2023-05-29,07:25,2023-05-29,10:00,2023-05-29,Cessna (Light aircraft)
41,Los Angeles,LAX,07:26,2023-05-29,"['UA2424', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air China LTD', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-28,22:45,2023-05-28,07:26,2023-05-29,07:15,2023-05-29,
42,Pittsburgh,PIT,07:32,2023-05-29,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:54,2023-05-29,07:32,2023-05-29,07:27,2023-05-29,
43,Nantucket,ACK,07:33,2023-05-29,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-29,06:30,2023-05-29,07:33,2023-05-29,07:20,2023-05-29,Cessna (Light aircraft)
44,Sao Paulo,GRU,07:35,2023-05-29,"['LA8164', 'DL6052', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - On-time [+],22:50,2023-05-28,23:07,2023-05-28,07:35,2023-05-29,07:39,2023-05-29,Boeing 787-9
45,Richmond,RIC,07:37,2023-05-29,"['B6382', 'AA9191', 'EI5239', 'FI7882', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:51,2023-05-29,07:37,2023-05-29,07:13,2023-05-29,
46,Sao Paulo,GRU,07:38,2023-05-29,['JJ8164'],['LATAM Airlines Brasil'],,Landed - On-time [+],23:02,2023-05-28,23:07,2023-05-28,07:38,2023-05-29,07:31,2023-05-29,
47,New York,JFK,07:41,2023-05-29,"['B6518', 'AA9370', 'EI5008', 'HA2002', 'QR3952', 'SQ1450', 'TP4304']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-29,06:24,2023-05-29,07:41,2023-05-29,07:33,2023-05-29,
48,Washington,DCA,07:42,2023-05-29,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-29,05:50,2023-05-29,07:42,2023-05-29,07:13,2023-05-29,
49,Baltimore,BWI,07:45,2023-05-29,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-29,06:15,2023-05-29,07:45,2023-05-29,07:32,2023-05-29,
50,Phoenix,PHX,07:45,2023-05-29,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-28,23:37,2023-05-28,07:45,2023-05-29,07:40,2023-05-29,
51,Detroit,DTW,07:52,2023-05-29,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:56,2023-05-29,07:52,2023-05-29,07:46,2023-05-29,
52,Lebanon,LEB,07:55,2023-05-29,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-29,07:00,2023-05-29,07:55,2023-05-29,08:09,2023-05-29,Tecnam P2012 Traveler
53,San Francisco,SFO,07:56,2023-05-29,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:08,2023-05-28,23:04,2023-05-28,07:56,2023-05-29,08:09,2023-05-29,
54,Washington,DCA,07:58,2023-05-29,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-29,06:24,2023-05-29,07:58,2023-05-29,07:45,2023-05-29,
55,Newark,EWR,07:59,2023-05-29,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-29,06:41,2023-05-29,07:59,2023-05-29,07:49,2023-05-29,
56,San Francisco,SFO,07:59,2023-05-29,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-05-28,23:06,2023-05-28,07:59,2023-05-29,07:53,2023-05-29,
57,Cleveland,CLE,08:00,2023-05-29,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:19,2023-05-29,06:44,2023-05-29,08:00,2023-05-29,08:19,2023-05-29,
58,Martha's Vineyard,MVY,08:00,2023-05-29,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-29,07:20,2023-05-29,08:00,2023-05-29,07:58,2023-05-29,Cessna (Light aircraft)
59,Raleigh/Durham,RDU,08:00,2023-05-29,"['DL2999', 'KE3997', 'LA6276']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-05-29,05:56,2023-05-29,08:00,2023-05-29,07:36,2023-05-29,
60,Seattle,SEA,08:00,2023-05-29,"['DL810', 'KE3143', 'LA6540', 'MU4546', 'VS3753']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'China Eastern Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-28,23:27,2023-05-28,08:00,2023-05-29,08:06,2023-05-29,
61,Richmond,RIC,08:01,2023-05-29,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-29,06:02,2023-05-29,08:01,2023-05-29,07:46,2023-05-29,
62,Raleigh/Durham,RDU,08:05,2023-05-29,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:10,2023-05-29,05:59,2023-05-29,08:05,2023-05-29,07:48,2023-05-29,
63,Augusta,AUG,08:10,2023-05-29,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-29,06:58,2023-05-29,08:10,2023-05-29,08:10,2023-05-29,Tecnam P2012 Traveler
64,Massena,MSS,08:10,2023-05-29,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-29,06:55,2023-05-29,08:10,2023-05-29,08:06,2023-05-29,
65,Chicago,MDW,08:15,2023-05-29,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-29,05:03,2023-05-29,08:15,2023-05-29,08:22,2023-05-29,
66,Newark,EWR,08:16,2023-05-29,"['DL5712', 'KE3306', 'LA6679']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],07:00,2023-05-29,06:52,2023-05-29,08:16,2023-05-29,07:57,2023-05-29,
67,Louisville,SDF,08:20,2023-05-29,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-29,06:00,2023-05-29,08:20,2023-05-29,08:25,2023-05-29,
68,New York,LGA,08:23,2023-05-29,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-29,06:52,2023-05-29,08:23,2023-05-29,07:57,2023-05-29,
69,Rutland,RUT,08:25,2023-05-29,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-29,07:20,2023-05-29,08:25,2023-05-29,08:38,2023-05-29,Tecnam P2012 Traveler
70,Teterboro,TEB,08:26,2023-05-29,['1I593'],['NetJets Aviation'],,Landed - Delayed [+],07:30,2023-05-29,08:16,2023-05-29,08:26,2023-05-29,08:54,2023-05-29,
71,New York,LGA,08:27,2023-05-29,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-29,07:30,2023-05-29,08:27,2023-05-29,08:27,2023-05-29,
72,Los Angeles,LAX,08:30,2023-05-29,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-28,00:27,2023-05-30,08:30,2023-05-29,09:09,2023-05-30,
73,Atlanta,ATL,08:31,2023-05-29,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,06:05,2023-05-29,08:31,2023-05-29,08:41,2023-05-29,
74,Cleveland,CLE,08:34,2023-05-29,['LXJ503'],['Flexjet'],,Landed - Delayed [+],07:02,2023-05-29,07:35,2023-05-29,08:34,2023-05-29,09:00,2023-05-29,
75,Philadelphia,PHL,08:37,2023-05-29,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-29,07:12,2023-05-29,08:37,2023-05-29,08:22,2023-05-29,
76,Nantucket,ACK,08:40,2023-05-29,['CNS821'],['PlaneSense'],,Landed - Delayed [+],08:10,2023-05-29,08:30,2023-05-29,08:40,2023-05-29,08:58,2023-05-29,
77,Rockland,RKD,08:40,2023-05-29,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-29,07:15,2023-05-29,08:40,2023-05-29,08:30,2023-05-29,Tecnam P2012 Traveler
78,Washington,DCA,08:44,2023-05-29,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],07:00,2023-05-29,14:16,2023-05-29,08:44,2023-05-29,15:54,2023-05-29,
79,Asheville,AVL,08:47,2023-05-29,['G4234'],['Allegiant Air'],E,Landed - On-time [+],06:30,2023-05-29,06:20,2023-05-29,08:47,2023-05-29,08:24,2023-05-29,
80,Rochester,ROC,08:48,2023-05-29,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-29,07:19,2023-05-29,08:48,2023-05-29,08:38,2023-05-29,
81,Saranac Lake,SLK,08:51,2023-05-29,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-29,07:20,2023-05-29,08:51,2023-05-29,08:45,2023-05-29,Tecnam P2012 Traveler
82,Syracuse,SYR,08:52,2023-05-29,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-29,07:31,2023-05-29,08:52,2023-05-29,08:43,2023-05-29,
83,Washington,DCA,08:59,2023-05-29,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-29,07:21,2023-05-29,08:59,2023-05-29,08:45,2023-05-29,
84,Santiago,STI,09:00,2023-05-29,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-29,04:55,2023-05-29,09:00,2023-05-29,08:34,2023-05-29,
85,Nantucket,ACK,09:03,2023-05-29,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:15,2023-05-29,08:14,2023-05-29,09:03,2023-05-29,08:57,2023-05-29,Cessna (Light aircraft)
86,West Palm Beach,PBI,09:03,2023-05-29,"['B6222', 'EI5191', 'FI7980', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:51,2023-05-29,09:03,2023-05-29,08:56,2023-05-29,
87,Tampa,TPA,09:04,2023-05-29,"['B6392', 'EI5293', 'FI7848', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-29,05:52,2023-05-29,09:04,2023-05-29,08:53,2023-05-29,
88,Detroit,DTW,09:06,2023-05-29,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-29,06:59,2023-05-29,09:06,2023-05-29,08:55,2023-05-29,
89,Indianapolis,IND,09:10,2023-05-29,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-29,06:42,2023-05-29,09:10,2023-05-29,09:07,2023-05-29,
90,Toronto,YYZ,09:11,2023-05-29,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-29,07:40,2023-05-29,09:11,2023-05-29,09:21,2023-05-29,
91,Fort Lauderdale,FLL,09:14,2023-05-29,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-29,06:30,2023-05-29,09:14,2023-05-29,09:33,2023-05-29,
92,Chicago,ORD,09:16,2023-05-29,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-29,05:55,2023-05-29,09:16,2023-05-29,09:12,2023-05-29,
93,San Juan,SJU,09:20,2023-05-29,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-29,04:53,2023-05-29,09:20,2023-05-29,08:50,2023-05-29,
94,Newark,EWR,09:28,2023-05-29,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-29,07:54,2023-05-29,09:28,2023-05-29,08:58,2023-05-29,
95,New York,LGA,09:28,2023-05-29,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],08:00,2023-05-29,07:48,2023-05-29,09:28,2023-05-29,08:54,2023-05-29,
96,Chicago,ORD,09:28,2023-05-29,"['DL3539', 'KE3498']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-29,06:06,2023-05-29,09:28,2023-05-29,09:31,2023-05-29,
97,New York,LGA,09:30,2023-05-29,"['B6332', 'AA9279', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],08:15,2023-05-29,08:03,2023-05-29,09:30,2023-05-29,08:55,2023-05-29,
98,Cincinnati,CVG,09:31,2023-05-29,"['DL2833', 'KE3985', 'VS4246']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-05-29,07:11,2023-05-29,09:31,2023-05-29,09:27,2023-05-29,
99,Nashville,BNA,09:37,2023-05-29,"['B6948', 'AA9402', 'TP4492']","['JetBlue Airways', 'American Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:10,2023-05-29,06:02,2023-05-29,09:37,2023-05-29,09:42,2023-05-29,
100,Miami,MIA,09:38,2023-05-29,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-29,06:09,2023-05-29,09:38,2023-05-29,09:12,2023-05-29,
101,Montreal,YUL,09:38,2023-05-29,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:15,2023-05-29,08:09,2023-05-29,09:38,2023-05-29,09:31,2023-05-29,
102,Santo Domingo,SDQ,09:42,2023-05-29,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],05:30,2023-05-29,05:29,2023-05-29,09:42,2023-05-29,09:51,2023-05-29,
103,Nantucket,ACK,09:43,2023-05-29,['9K5102'],['Cape Air'],C,Landed - On-time [+],08:55,2023-05-29,09:05,2023-05-29,09:43,2023-05-29,09:52,2023-05-29,
