Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-02-13,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-12,19:45,2024-02-12,actual,00:15,2024-02-13,00:13,2024-02-13,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-13,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-02-12,21:58,2024-02-12,actual,00:20,2024-02-13,00:57,2024-02-13,actual,Boeing 737-800 Passenger
Orlando,MCO,00:24,2024-02-13,['NK3954'],['Spirit Airlines'],B,Canceled [+],21:18,2024-02-12,21:18,2024-02-12,scheduled,00:24,2024-02-13,00:24,2024-02-13,scheduled,Airbus A320neo
Austin,AUS,00:34,2024-02-13,['B61238'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2024-02-12,20:19,2024-02-12,actual,00:34,2024-02-13,00:51,2024-02-13,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-13,['B6170'],['JetBlue Airways'],C,Canceled [+],21:26,2024-02-12,21:26,2024-02-12,scheduled,00:35,2024-02-13,00:35,2024-02-13,scheduled,Airbus A321
Charlotte,CLT,00:52,2024-02-13,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-02-12,23:00,2024-02-12,actual,00:52,2024-02-13,00:48,2024-02-13,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:57,2024-02-13,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-12,22:18,2024-02-12,actual,00:57,2024-02-13,00:40,2024-02-13,actual,Airbus A321neo
Tampa,TPA,01:12,2024-02-13,['NK3583'],['Spirit Airlines'],B,Canceled [+],22:17,2024-02-12,22:17,2024-02-12,scheduled,01:12,2024-02-13,01:12,2024-02-13,scheduled,Airbus A320 (sharklets)
Philadelphia,PHL,04:16,2024-02-13,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-02-13,03:46,2024-02-13,actual,04:16,2024-02-13,04:26,2024-02-13,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-13,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-02-13,02:29,2024-02-13,actual,04:20,2024-02-13,04:05,2024-02-13,actual,Boeing 767-300 Passenger
