Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-13,['NK616'],['Spirit Airlines'],B,Landed - Delayed [+],20:45,2023-12-12,21:54,2023-12-12,actual,00:04,2023-12-13,00:45,2023-12-13,actual,Airbus A320neo
Minneapolis,MSP,00:19,2023-12-13,"['DL1246', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:24,2023-12-12,20:13,2023-12-12,actual,00:19,2023-12-13,23:41,2023-12-12,actual,Airbus A321
Miami,MIA,00:23,2023-12-13,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-12-12,20:59,2023-12-12,actual,00:23,2023-12-13,00:09,2023-12-13,actual,Boeing 737MAX 8 Passenger
Salt Lake City,SLC,00:24,2023-12-13,"['DL893', 'KL5758', 'VS4266']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-12,17:48,2023-12-12,actual,00:24,2023-12-13,23:59,2023-12-12,actual,Boeing 737-900 Passenger
New York,JFK,00:49,2023-12-13,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-12-12,23:31,2023-12-12,actual,00:49,2023-12-13,00:27,2023-12-13,actual,Embraer 190
Atlanta,ATL,00:59,2023-12-13,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA8958', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-12,22:24,2023-12-12,actual,00:59,2023-12-13,00:40,2023-12-13,actual,Airbus A321
Philadelphia,PHL,04:16,2023-12-13,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-12-13,03:35,2023-12-13,actual,04:16,2023-12-13,04:24,2023-12-13,actual,Boeing 767-300 Passenger
San Diego,SAN,04:18,2023-12-13,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - On-time [+],20:03,2023-12-12,20:04,2023-12-12,actual,04:18,2023-12-13,04:14,2023-12-13,actual,Airbus A321
Louisville,SDF,04:32,2023-12-13,['5X1016'],['UPS'],,Landed - Delayed [+],02:47,2023-12-13,03:24,2023-12-13,actual,04:32,2023-12-13,04:58,2023-12-13,actual,Boeing 767-300 Passenger
Newark,EWR,04:55,2023-12-13,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-12-13,04:05,2023-12-13,actual,04:55,2023-12-13,04:40,2023-12-13,actual,Airbus A300-600 Passenger
