,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
41,Bar Harbor,BHB,07:25,2023-04-17,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-04-17,08:10,2023-04-17,07:25,2023-04-17,09:45,2023-04-17,Cessna (Light aircraft)
42,Philadelphia,PHL,07:26,2023-04-17,"['DL5620', 'LA8633']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-17,05:55,2023-04-17,07:26,2023-04-17,07:23,2023-04-17,
43,Los Angeles,LAX,07:27,2023-04-17,"['UA2424', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air China LTD', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-04-16,22:53,2023-04-16,07:27,2023-04-17,07:15,2023-04-17,
44,New York,LGA,07:27,2023-04-17,"['B6232', 'AA9544', 'HA2136']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:15,2023-04-17,06:04,2023-04-17,07:27,2023-04-17,07:11,2023-04-17,
45,Sao Paulo,GRU,07:30,2023-04-17,"['LA8164', 'DL6052', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL Japan Airlines']",E,Landed - Delayed [+],22:50,2023-04-16,23:50,2023-04-16,07:30,2023-04-17,07:55,2023-04-17,Boeing 787-9
46,San Francisco,SFO,07:31,2023-04-17,"['AS546', 'AA7510', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],22:55,2023-04-16,22:53,2023-04-16,07:31,2023-04-17,07:44,2023-04-17,
47,Washington,DCA,07:32,2023-04-17,"['DL5837', 'LA8958']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-17,05:56,2023-04-17,07:32,2023-04-17,07:25,2023-04-17,
48,Pittsburgh,PIT,07:32,2023-04-17,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-17,05:50,2023-04-17,07:32,2023-04-17,07:21,2023-04-17,
49,Nantucket,ACK,07:33,2023-04-17,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],,,,,,,,,
50,Washington,DCA,07:37,2023-04-17,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-17,05:52,2023-04-17,07:37,2023-04-17,07:18,2023-04-17,
51,Baltimore,BWI,07:45,2023-04-17,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-04-17,06:14,2023-04-17,07:45,2023-04-17,07:25,2023-04-17,
52,Newark,EWR,07:45,2023-04-17,['UA1367'],['United Airlines'],B,Canceled [+],,,,,,,,,
53,Las Vegas,LAS,07:45,2023-04-17,"['B61778', 'EI5161', 'HA2332', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:43,2023-04-16,00:47,2023-04-17,07:45,2023-04-17,08:42,2023-04-17,
54,Pittsburgh,PIT,07:45,2023-04-17,"['DL5753', 'LA6500']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-17,05:48,2023-04-17,07:45,2023-04-17,07:35,2023-04-17,
55,Seattle,SEA,07:50,2023-04-17,"['DL810', 'LA6540', 'VS3753']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-04-16,23:41,2023-04-16,07:50,2023-04-17,07:50,2023-04-17,
56,Seattle,SEA,07:50,2023-04-17,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:39,2023-04-16,23:28,2023-04-16,07:50,2023-04-17,07:47,2023-04-17,
57,San Francisco,SFO,07:51,2023-04-17,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:00,2023-04-16,22:55,2023-04-16,07:51,2023-04-17,07:43,2023-04-17,
58,Lebanon,LEB,07:55,2023-04-17,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-04-17,07:00,2023-04-17,07:55,2023-04-17,08:05,2023-04-17,Tecnam P2012 Traveler
59,Richmond,RIC,07:55,2023-04-17,"['DL5751', 'AZ3413']","['Delta Air Lines', 'ITA Airways']",A,Landed - On-time [+],06:10,2023-04-17,06:04,2023-04-17,07:55,2023-04-17,07:35,2023-04-17,
60,Washington,DCA,07:58,2023-04-17,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-17,06:20,2023-04-17,07:58,2023-04-17,07:35,2023-04-17,
61,Richmond,RIC,07:58,2023-04-17,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-04-17,06:08,2023-04-17,07:58,2023-04-17,07:28,2023-04-17,
62,San Francisco,SFO,07:59,2023-04-17,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-04-16,23:09,2023-04-16,07:59,2023-04-17,07:58,2023-04-17,
63,Cleveland,CLE,08:00,2023-04-17,"['DL5682', 'LA6253']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:08,2023-04-17,06:03,2023-04-17,08:00,2023-04-17,07:58,2023-04-17,
64,New York,JFK,08:00,2023-04-17,"['B6518', 'AA9370', 'HA2002', 'QR3952', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:50,2023-04-17,07:00,2023-04-17,08:00,2023-04-17,08:02,2023-04-17,
65,Martha's Vineyard,MVY,08:00,2023-04-17,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,En Route [+],,,,,,,,,
66,Phoenix,PHX,08:00,2023-04-17,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-04-16,00:14,2023-04-17,08:00,2023-04-17,07:53,2023-04-17,
67,Santo Domingo,SDQ,08:00,2023-04-17,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],03:49,2023-04-17,05:48,2023-04-17,08:00,2023-04-17,09:35,2023-04-17,
68,Raleigh/Durham,RDU,08:02,2023-04-17,"['DL2999', 'LA6276']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-17,06:18,2023-04-17,08:02,2023-04-17,08:03,2023-04-17,
69,Columbus,CMH,08:06,2023-04-17,"['DL5693', 'LA6483']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-04-17,05:53,2023-04-17,08:06,2023-04-17,07:43,2023-04-17,
70,Newark,EWR,08:09,2023-04-17,"['DL3537', 'LA6117']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - Delayed [+],07:00,2023-04-17,07:35,2023-04-17,08:09,2023-04-17,08:45,2023-04-17,
71,Augusta,AUG,08:10,2023-04-17,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-17,07:30,2023-04-17,08:10,2023-04-17,08:50,2023-04-17,Tecnam P2012 Traveler
72,Massena,MSS,08:10,2023-04-17,['4B861'],['Boutique Air'],B,Landed - DIVERTED [+],07:00,2023-04-17,06:57,2023-04-17,08:10,2023-04-17,08:44,2023-04-17,
73,Asheville,AVL,08:12,2023-04-17,['G4217'],['Allegiant Air'],E,Landed - Delayed [+],06:00,2023-04-17,07:20,2023-04-17,08:12,2023-04-17,09:10,2023-04-17,
74,Chicago,MDW,08:15,2023-04-17,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-04-17,05:05,2023-04-17,08:15,2023-04-17,08:21,2023-04-17,
75,New York,LGA,08:17,2023-04-17,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-04-17,06:58,2023-04-17,08:17,2023-04-17,08:25,2023-04-17,
76,Honolulu,HNL,08:20,2023-04-17,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],16:50,2023-04-16,17:19,2023-04-16,08:20,2023-04-17,09:04,2023-04-17,
77,Indianapolis,IND,08:21,2023-04-17,['DL5813'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-17,06:00,2023-04-17,08:21,2023-04-17,08:15,2023-04-17,
78,Halifax,YHZ,08:23,2023-04-17,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:30,2023-04-17,07:44,2023-04-17,08:23,2023-04-17,08:34,2023-04-17,
79,Rutland,RUT,08:25,2023-04-17,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-17,07:35,2023-04-17,08:25,2023-04-17,08:55,2023-04-17,Tecnam P2012 Traveler
80,New York,LGA,08:27,2023-04-17,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-04-17,07:07,2023-04-17,08:27,2023-04-17,08:17,2023-04-17,
81,Los Angeles,LAX,08:30,2023-04-17,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-16,02:03,2023-04-17,08:30,2023-04-17,10:24,2023-04-17,
82,Baltimore,BWI,08:35,2023-04-17,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-04-17,07:07,2023-04-17,08:35,2023-04-17,08:24,2023-04-17,
83,Tampa,TPA,08:35,2023-04-17,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-17,05:28,2023-04-17,08:35,2023-04-17,08:05,2023-04-17,
84,Washington,DCA,08:36,2023-04-17,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-17,06:49,2023-04-17,08:36,2023-04-17,08:10,2023-04-17,
85,Rockland,RKD,08:40,2023-04-17,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-04-17,07:47,2023-04-17,08:40,2023-04-17,09:14,2023-04-17,Tecnam P2012 Traveler
86,Cleveland,CLE,08:41,2023-04-17,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-04-17,06:59,2023-04-17,08:41,2023-04-17,08:39,2023-04-17,
87,Raleigh/Durham,RDU,08:45,2023-04-17,"['B6984', 'AA9518', 'EI5229', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Canceled [+],,,,,,,,,
88,Louisville,SDF,08:46,2023-04-17,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-17,06:20,2023-04-17,08:46,2023-04-17,08:57,2023-04-17,
89,Philadelphia,PHL,08:47,2023-04-17,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-17,07:22,2023-04-17,08:47,2023-04-17,08:37,2023-04-17,
90,Saranac Lake,SLK,08:51,2023-04-17,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-04-17,07:15,2023-04-17,08:51,2023-04-17,08:55,2023-04-17,Tecnam P2012 Traveler
91,Rochester,ROC,08:55,2023-04-17,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - DIVERTED [+],07:30,2023-04-17,08:23,2023-04-17,08:55,2023-04-17,11:20,2023-04-17,
92,Washington,DCA,08:59,2023-04-17,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:30,2023-04-17,07:30,2023-04-17,08:59,2023-04-17,08:48,2023-04-17,
93,Cincinnati,CVG,09:01,2023-04-17,['DL2833'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-04-17,06:47,2023-04-17,09:01,2023-04-17,08:48,2023-04-17,
94,Nantucket,ACK,09:03,2023-04-17,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:15,2023-04-17,11:45,2023-04-17,09:03,2023-04-17,12:33,2023-04-17,Cessna (Light aircraft)
95,Buffalo,BUF,09:04,2023-04-17,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-17,07:40,2023-04-17,09:04,2023-04-17,09:08,2023-04-17,
96,Charlotte,CLT,09:08,2023-04-17,['DL5821'],['Delta Air Lines'],A,Landed - Delayed [+],06:50,2023-04-17,08:54,2023-04-17,09:08,2023-04-17,11:00,2023-04-17,
97,New York,JFK,09:11,2023-04-17,"['B6718', 'AA9313', 'EI5014', 'LY8611', 'QR3965']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines', 'Qatar Airways']",C,Landed - On-time [+],08:00,2023-04-17,07:57,2023-04-17,09:11,2023-04-17,09:10,2023-04-17,
98,Chicago,ORD,09:13,2023-04-17,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],06:00,2023-04-17,05:56,2023-04-17,09:13,2023-04-17,10:04,2023-04-17,
99,Fort Myers,RSW,09:13,2023-04-17,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4370']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-17,05:58,2023-04-17,09:13,2023-04-17,08:43,2023-04-17,
100,Detroit,DTW,09:15,2023-04-17,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-04-17,07:14,2023-04-17,09:15,2023-04-17,09:08,2023-04-17,
101,Orlando,MCO,09:16,2023-04-17,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:15,2023-04-17,07:15,2023-04-17,09:16,2023-04-17,10:10,2023-04-17,
102,New York,LGA,09:21,2023-04-17,['DL5832'],['Delta Air Lines'],A,Landed - Delayed [+],08:00,2023-04-17,11:48,2023-04-17,09:21,2023-04-17,13:01,2023-04-17,
103,Fort Myers,RSW,09:28,2023-04-17,['NK1155'],['Spirit Airlines'],B,Landed - Delayed [+],06:20,2023-04-17,06:16,2023-04-17,09:28,2023-04-17,09:45,2023-04-17,
104,New York,LGA,09:30,2023-04-17,"['B6332', 'AA9279', 'HA2186']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Canceled [+],,,,,,,,,
105,Chicago,ORD,09:31,2023-04-17,['DL3519'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-17,05:58,2023-04-17,09:31,2023-04-17,09:43,2023-04-17,
106,West Palm Beach,PBI,09:32,2023-04-17,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:29,2023-04-17,06:47,2023-04-17,09:32,2023-04-17,09:32,2023-04-17,
107,Tampa,TPA,09:34,2023-04-17,"['B6392', 'EI5297', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:29,2023-04-17,06:23,2023-04-17,09:34,2023-04-17,09:00,2023-04-17,
108,Toronto,YYZ,09:36,2023-04-17,"['AC8692', 'UA8214']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:00,2023-04-17,08:12,2023-04-17,09:36,2023-04-17,10:02,2023-04-17,
