,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
10,Atlanta,ATL,01:01,2023-04-30,"['DL865', 'AM3209', 'KE3147', 'KL5056', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:25,2023-04-29,22:23,2023-04-29,01:01,2023-04-30,00:41,2023-04-30,
11,San Francisco,SFO,04:57,2023-04-30,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-04-29,20:11,2023-04-29,04:57,2023-04-30,04:42,2023-04-30,
12,Salt Lake City,SLC,05:01,2023-04-30,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:30,2023-04-29,00:46,2023-05-01,05:01,2023-04-30,07:17,2023-05-01,
13,San Diego,SAN,05:06,2023-04-30,"['B62120', 'JL5887']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:35,2023-04-29,20:20,2023-04-30,05:06,2023-04-30,04:47,2023-05-01,
14,Denver,DEN,05:20,2023-04-30,['B6394'],['JetBlue Airways'],C,Landed - Delayed [+],23:33,2023-04-29,23:24,2023-04-29,05:20,2023-04-30,05:04,2023-05-01,
15,San Juan,SJU,05:30,2023-04-30,"['B61072', 'JL5481']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - On-time [+],01:20,2023-04-30,01:12,2023-04-30,05:30,2023-04-30,05:10,2023-04-30,
16,Phoenix,PHX,05:34,2023-04-30,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-04-29,21:38,2023-04-29,05:34,2023-04-30,05:43,2023-04-30,
17,Denver,DEN,05:37,2023-04-30,['UA289'],['United Airlines'],B,Landed - On-time [+],23:40,2023-04-29,23:33,2023-04-29,05:37,2023-04-30,05:14,2023-04-30,
18,Tel Aviv-Yafo,TLV,05:45,2023-04-30,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-04-30,01:04,2023-04-30,05:45,2023-04-30,05:29,2023-04-30,
19,Phoenix,PHX,06:00,2023-04-30,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:11,2023-04-29,21:59,2023-04-30,06:00,2023-04-30,05:55,2023-05-01,
20,Salt Lake City,SLC,06:00,2023-04-30,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:30,2023-04-29,23:29,2023-04-29,06:00,2023-04-30,05:57,2023-04-30,
21,Seattle,SEA,06:02,2023-04-30,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:43,2023-04-29,23:40,2023-04-30,06:02,2023-04-30,08:15,2023-05-01,
22,Las Vegas,LAS,06:33,2023-04-30,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:33,2023-04-29,23:43,2023-04-30,06:33,2023-04-30,07:51,2023-05-01,
23,Buffalo,BUF,06:40,2023-04-30,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:03,2023-04-30,05:01,2023-04-30,06:40,2023-04-30,06:30,2023-04-30,
24,Rochester,ROC,06:40,2023-04-30,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:07,2023-04-30,05:00,2023-04-30,06:40,2023-04-30,06:28,2023-04-30,
25,Teterboro,TEB,06:41,2023-04-30,['1I387'],['NetJets Aviation'],,Landed - Delayed [+],05:45,2023-04-30,06:34,2023-04-30,06:41,2023-04-30,07:07,2023-04-30,
26,San Diego,SAN,06:45,2023-04-30,['DL801'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-04-29,22:03,2023-04-29,06:45,2023-04-30,06:29,2023-04-30,
27,Los Angeles,LAX,06:52,2023-04-30,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:25,2023-04-29,22:25,2023-04-29,06:52,2023-04-30,06:53,2023-04-30,
28,Santiago,STI,07:10,2023-04-30,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],03:17,2023-04-30,07:27,2023-04-30,07:10,2023-04-30,11:25,2023-04-30,
29,New York,JFK,07:15,2023-04-30,"['DL5853', 'KE3954', 'KL6679', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-04-30,05:53,2023-04-30,07:15,2023-04-30,07:17,2023-04-30,
30,Bar Harbor,BHB,07:25,2023-04-30,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-04-30,06:15,2023-04-30,07:25,2023-04-30,08:05,2023-04-30,Cessna (Light aircraft)
31,Los Angeles,LAX,07:27,2023-04-30,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-04-29,22:45,2023-04-29,07:27,2023-04-30,07:06,2023-04-30,
32,Nantucket,ACK,07:31,2023-04-30,"['9K5501', 'B65949']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:43,2023-04-30,06:50,2023-04-30,07:31,2023-04-30,07:35,2023-04-30,Cessna (Light aircraft)
33,San Francisco,SFO,07:31,2023-04-30,"['DL314', 'LA7001', 'VS1787']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:50,2023-04-29,22:52,2023-04-29,07:31,2023-04-30,07:45,2023-04-30,
34,Washington,DCA,07:37,2023-04-30,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-30,05:55,2023-04-30,07:37,2023-04-30,07:22,2023-04-30,
35,San Francisco,SFO,07:38,2023-04-30,"['AS546', 'AA7517', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],22:55,2023-04-29,22:50,2023-04-29,07:38,2023-04-30,07:32,2023-04-30,
36,Bedford/Hanscom,BED,07:41,2023-04-30,['EJM450'],['Executive Jet Management'],,En Route [+],07:15,2023-04-30,,,07:41,2023-04-30,,,
37,Newark,EWR,07:44,2023-04-30,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:29,2023-04-30,06:41,2023-04-30,07:44,2023-04-30,07:39,2023-04-30,
38,Las Vegas,LAS,07:45,2023-04-30,"['B61778', 'EI5161', 'HA2332', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:43,2023-04-29,01:00,2023-05-01,07:45,2023-04-30,09:08,2023-05-01,
39,Seattle,SEA,07:50,2023-04-30,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-04-29,23:35,2023-04-29,07:50,2023-04-30,07:55,2023-04-30,
40,San Francisco,SFO,07:51,2023-04-30,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-04-29,23:02,2023-04-30,07:51,2023-04-30,08:04,2023-05-01,
41,Baltimore,BWI,07:55,2023-04-30,['WN490'],['Southwest Airlines'],B,Landed - On-time [+],06:35,2023-04-30,06:37,2023-04-30,07:55,2023-04-30,07:49,2023-04-30,
42,Washington,DCA,07:58,2023-04-30,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-30,06:26,2023-04-30,07:58,2023-04-30,07:41,2023-04-30,
43,Richmond,RIC,07:58,2023-04-30,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-04-30,06:17,2023-04-30,07:58,2023-04-30,07:44,2023-04-30,
44,San Francisco,SFO,07:59,2023-04-30,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],23:15,2023-04-29,00:01,2023-04-30,07:59,2023-04-30,08:36,2023-04-30,
45,New York,JFK,08:00,2023-04-30,"['B6518', 'AA9370', 'HA2002', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:50,2023-04-30,07:01,2023-04-30,08:00,2023-04-30,08:17,2023-04-30,
46,Martha's Vineyard,MVY,08:00,2023-04-30,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-04-30,07:20,2023-04-30,08:00,2023-04-30,07:55,2023-04-30,Cessna (Light aircraft)
47,Phoenix,PHX,08:00,2023-04-30,['DL667'],['Delta Air Lines'],A,Landed - Delayed [+],23:59,2023-04-29,00:50,2023-04-30,08:00,2023-04-30,08:36,2023-04-30,
48,Augusta,AUG,08:10,2023-04-30,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-30,07:00,2023-04-30,08:10,2023-04-30,08:27,2023-04-30,Tecnam P2012 Traveler
49,Massena,MSS,08:10,2023-04-30,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-04-30,06:59,2023-04-30,08:10,2023-04-30,08:16,2023-04-30,
50,Indianapolis,IND,08:13,2023-04-30,['G4604'],['Allegiant Air'],E,Landed - On-time [+],06:00,2023-04-30,06:00,2023-04-30,08:13,2023-04-30,07:55,2023-04-30,
51,Lebanon,LEB,08:15,2023-04-30,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-30,07:20,2023-04-30,08:15,2023-04-30,08:30,2023-04-30,Tecnam P2012 Traveler
52,Halifax,YHZ,08:23,2023-04-30,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],07:30,2023-04-30,07:47,2023-04-30,08:23,2023-04-30,08:41,2023-04-30,
53,Rutland,RUT,08:25,2023-04-30,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-30,07:17,2023-04-30,08:25,2023-04-30,08:45,2023-04-30,Tecnam P2012 Traveler
54,Westchester County,HPN,08:26,2023-04-30,['1I646'],['NetJets Aviation'],,Landed - Delayed [+],07:30,2023-04-30,08:14,2023-04-30,08:26,2023-04-30,08:46,2023-04-30,
55,Los Angeles,LAX,08:30,2023-04-30,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-29,00:12,2023-05-01,08:30,2023-04-30,08:52,2023-05-01,
56,Nantucket,ACK,08:31,2023-04-30,['9K5481'],['Cape Air'],C,Landed - Delayed [+],07:43,2023-04-30,08:20,2023-04-30,08:31,2023-04-30,09:27,2023-04-30,Cessna (Light aircraft)
57,Tampa,TPA,08:35,2023-04-30,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-30,05:29,2023-04-30,08:35,2023-04-30,08:11,2023-04-30,
58,Washington,DCA,08:36,2023-04-30,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-30,06:54,2023-04-30,08:36,2023-04-30,08:14,2023-04-30,
59,Rockland,RKD,08:40,2023-04-30,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:30,2023-04-30,,,08:40,2023-04-30,,,Tecnam P2012 Traveler
60,Cleveland,CLE,08:41,2023-04-30,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],07:00,2023-04-30,07:25,2023-04-30,08:41,2023-04-30,09:11,2023-04-30,
61,Louisville,SDF,08:46,2023-04-30,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-30,06:25,2023-04-30,08:46,2023-04-30,08:51,2023-04-30,
62,Philadelphia,PHL,08:47,2023-04-30,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-30,07:26,2023-04-30,08:47,2023-04-30,08:45,2023-04-30,
63,Santo Domingo,SDQ,08:49,2023-04-30,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],04:38,2023-04-30,05:12,2023-04-30,08:49,2023-04-30,09:19,2023-04-30,
64,Saranac Lake,SLK,08:51,2023-04-30,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-04-30,07:22,2023-04-30,08:51,2023-04-30,09:06,2023-04-30,Tecnam P2012 Traveler
65,Philadelphia,PHL,08:54,2023-04-30,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:30,2023-04-30,07:27,2023-04-30,08:54,2023-04-30,08:43,2023-04-30,
66,Teterboro,TEB,08:54,2023-04-30,['CNS14'],['PlaneSense'],,Landed - Delayed [+],08:00,2023-04-30,08:38,2023-04-30,08:54,2023-04-30,09:27,2023-04-30,
67,Rochester,ROC,08:55,2023-04-30,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-30,07:17,2023-04-30,08:55,2023-04-30,08:47,2023-04-30,
68,Washington,DCA,08:59,2023-04-30,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:30,2023-04-30,07:43,2023-04-30,08:59,2023-04-30,08:59,2023-04-30,
69,Cincinnati,CVG,09:01,2023-04-30,"['DL2833', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:50,2023-04-30,06:48,2023-04-30,09:01,2023-04-30,08:54,2023-04-30,
70,Baltimore,BWI,09:02,2023-04-30,['1I122'],['NetJets Aviation'],,Landed - Delayed [+],08:00,2023-04-30,08:48,2023-04-30,09:02,2023-04-30,09:42,2023-04-30,
71,Cleveland,CLE,09:03,2023-04-30,"['DL5816', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:10,2023-04-30,07:00,2023-04-30,09:03,2023-04-30,08:54,2023-04-30,
72,Buffalo,BUF,09:04,2023-04-30,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-30,07:38,2023-04-30,09:04,2023-04-30,09:01,2023-04-30,
73,Orlando,MCO,09:05,2023-04-30,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-04-30,06:01,2023-04-30,09:05,2023-04-30,08:41,2023-04-30,
74,New York,JFK,09:11,2023-04-30,"['B6718', 'AA9313', 'EI5014', 'LY8533']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines']",C,Landed - On-time [+],08:00,2023-04-30,07:58,2023-04-30,09:11,2023-04-30,09:13,2023-04-30,
75,Chicago,ORD,09:13,2023-04-30,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-30,05:55,2023-04-30,09:13,2023-04-30,09:14,2023-04-30,
76,Fort Myers,RSW,09:13,2023-04-30,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4370']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-30,06:08,2023-04-30,09:13,2023-04-30,08:52,2023-04-30,
77,Knoxville,TYS,09:14,2023-04-30,['G41396'],['Allegiant Air'],E,Landed - On-time [+],07:00,2023-04-30,06:54,2023-04-30,09:14,2023-04-30,09:14,2023-04-30,
78,Detroit,DTW,09:15,2023-04-30,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-04-30,07:29,2023-04-30,09:15,2023-04-30,09:23,2023-04-30,
79,New York,LGA,09:20,2023-04-30,"['DL2536', 'KE3989']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:00,2023-04-30,07:58,2023-04-30,09:20,2023-04-30,09:04,2023-04-30,
80,Richmond,RIC,09:25,2023-04-30,"['DL5751', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],07:40,2023-04-30,07:40,2023-04-30,09:25,2023-04-30,09:23,2023-04-30,
81,Fort Myers,RSW,09:28,2023-04-30,['NK1155'],['Spirit Airlines'],B,Landed - Delayed [+],06:20,2023-04-30,06:59,2023-04-30,09:28,2023-04-30,09:51,2023-04-30,
82,Nantucket,ACK,09:33,2023-04-30,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:45,2023-04-30,09:05,2023-04-30,09:33,2023-04-30,09:50,2023-04-30,Cessna (Light aircraft)
83,Tampa,TPA,09:34,2023-04-30,"['B6392', 'EI5297', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:29,2023-04-30,06:24,2023-04-30,09:34,2023-04-30,09:26,2023-04-30,
84,Toronto,YYZ,09:36,2023-04-30,"['AC8692', 'UA8214']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:00,2023-04-30,08:04,2023-04-30,09:36,2023-04-30,09:53,2023-04-30,
85,Orlando,MCO,09:37,2023-04-30,['F91238'],['Frontier Airlines'],E,Landed - On-time [+],06:30,2023-04-30,06:27,2023-04-30,09:37,2023-04-30,09:38,2023-04-30,
86,Nantucket,ACK,09:43,2023-04-30,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],08:55,2023-04-30,,,09:43,2023-04-30,,,Cessna (Light aircraft)
87,Montreal,YUL,09:43,2023-04-30,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:20,2023-04-30,09:37,2023-04-30,09:43,2023-04-30,11:04,2023-04-30,
88,Fort Lauderdale,FLL,09:44,2023-04-30,"['B6690', 'AD7412', 'EI5147', 'HA2432', 'JL5863', 'TP4265']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-04-30,06:18,2023-04-30,09:44,2023-04-30,09:17,2023-04-30,
89,West Palm Beach,PBI,09:47,2023-04-30,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:40,2023-04-30,06:42,2023-04-30,09:47,2023-04-30,09:35,2023-04-30,
90,Atlanta,ATL,09:48,2023-04-30,"['DL327', 'AR7036', 'KE6839', 'KL5636', 'LA6308']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines']",A,Landed - Delayed [+],07:15,2023-04-30,07:47,2023-04-30,09:48,2023-04-30,10:38,2023-04-30,
91,Nantucket,ACK,09:49,2023-04-30,"['9K5521', 'B65995']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:01,2023-04-30,08:55,2023-04-30,09:49,2023-04-30,09:35,2023-04-30,Cessna (Light aircraft)
92,Miami,MIA,09:50,2023-04-30,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:26,2023-04-30,06:23,2023-04-30,09:50,2023-04-30,09:24,2023-04-30,
93,Lebanon,LEB,09:55,2023-04-30,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],09:00,2023-04-30,08:55,2023-04-30,09:55,2023-04-30,10:15,2023-04-30,Tecnam P2012 Traveler
94,Newark,EWR,09:59,2023-04-30,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],08:30,2023-04-30,08:39,2023-04-30,09:59,2023-04-30,09:47,2023-04-30,
95,Detroit,DTW,10:00,2023-04-30,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:06,2023-04-30,08:03,2023-04-30,10:00,2023-04-30,09:56,2023-04-30,
96,London,LHR,10:00,2023-04-30,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-04-30,07:36,2023-04-30,10:00,2023-04-30,09:53,2023-04-30,
97,Provincetown,PVC,10:00,2023-04-30,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:30,2023-04-30,09:25,2023-04-30,10:00,2023-04-30,10:00,2023-04-30,Cessna (Light aircraft)
98,Washington,DCA,10:03,2023-04-30,"['B61854', 'AA9189']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],08:30,2023-04-30,08:33,2023-04-30,10:03,2023-04-30,10:00,2023-04-30,
99,Tampa,TPA,10:03,2023-04-30,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-04-30,06:53,2023-04-30,10:03,2023-04-30,09:35,2023-04-30,
100,Orlando,MCO,10:05,2023-04-30,"['DL1668', 'KE3991', 'VS4250']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],07:05,2023-04-30,06:59,2023-04-30,10:05,2023-04-30,10:35,2023-04-30,
101,New York,JFK,10:09,2023-04-30,"['DL5723', 'KE3949', 'LA6438', 'VS4657']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:50,2023-04-30,08:47,2023-04-30,10:09,2023-04-30,10:01,2023-04-30,
102,Washington,DCA,10:14,2023-04-30,"['DL5815', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],08:35,2023-04-30,08:52,2023-04-30,10:14,2023-04-30,10:30,2023-04-30,
103,Philadelphia,PHL,10:15,2023-04-30,"['B6360', 'EI5207', 'FI7852', 'HA2156', 'QR3933', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],08:50,2023-04-30,13:58,2023-04-30,10:15,2023-04-30,15:19,2023-04-30,
104,Atlanta,ATL,10:16,2023-04-30,"['B6960', 'AA9204', 'FI7900', 'HA2370', 'JL5491', 'QR3843', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],07:40,2023-04-30,10:12,2023-04-30,10:16,2023-04-30,13:01,2023-04-30,
105,London,LHR,10:16,2023-04-30,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-04-30,07:29,2023-04-30,10:16,2023-04-30,10:09,2023-04-30,
