Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Minneapolis,MSP,00:11,2024-01-14,"['DL802', 'KE3993', 'KL5668', 'WS6958']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],20:21,2024-01-13,20:46,2024-01-13,actual,00:11,2024-01-14,01:03,2024-01-14,actual,Airbus A220-100 Passenger
Dallas,DFW,00:15,2024-01-14,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-01-13,19:37,2024-01-13,actual,00:15,2024-01-14,23:41,2024-01-13,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-14,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2024-01-13,21:14,2024-01-13,actual,00:20,2024-01-14,00:08,2024-01-14,actual,Boeing 737-800 Passenger
Minneapolis,MSP,00:27,2024-01-14,['B6836'],['JetBlue Airways'],C,Landed - Delayed [+],20:40,2024-01-13,12:57,2024-01-14,actual,00:27,2024-01-14,16:46,2024-01-14,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-01-14,"['B6170', 'AD7411', 'HA2426', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:26,2024-01-13,21:40,2024-01-13,actual,00:35,2024-01-14,00:20,2024-01-14,actual,Airbus A321
Fort Lauderdale,FLL,00:36,2024-01-14,['SWQ3228'],['Swift Air'],,Landed - On-time [+],22:00,2024-01-13,22:14,2024-01-13,actual,00:36,2024-01-14,00:34,2024-01-14,actual,Boeing 737-400 Passenger
Atlanta,ATL,00:58,2024-01-14,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2024-01-13,22:25,2024-01-13,actual,00:58,2024-01-14,00:30,2024-01-14,actual,Airbus A321
Tampa,TPA,01:12,2024-01-14,['NK3583'],['Spirit Airlines'],B,Landed - Delayed [+],22:17,2024-01-13,23:09,2024-01-13,actual,01:12,2024-01-14,01:31,2024-01-14,actual,Airbus A320
Minneapolis,MSP,02:36,2024-01-14,['B6836A'],['JetBlue Airways'],,En Route [+],23:08,2024-01-13,23:08,2024-01-13,scheduled,02:36,2024-01-14,02:36,2024-01-14,scheduled,Airbus A220-300 Passenger
Cincinnati,CVG,04:21,2024-01-14,['CSB325'],['21 Air'],,Landed - Delayed [+],02:40,2024-01-14,03:43,2024-01-14,actual,04:21,2024-01-14,05:07,2024-01-14,actual,Boeing 767-300 Passenger
