Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Denver,DEN,00:05,2023-10-15,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:15,2023-10-14,18:48,2023-10-14,actual,00:05,2023-10-15,00:27,2023-10-15,actual,
Phoenix,PHX,00:06,2023-10-15,['AA2058'],['American Airlines'],B,Landed - Delayed [+],16:13,2023-10-14,17:07,2023-10-14,actual,00:06,2023-10-15,00:46,2023-10-15,actual,
New York,JFK,00:15,2023-10-15,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'QR3825', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-10-14,00:00,2023-10-15,actual,00:15,2023-10-15,00:46,2023-10-15,actual,
Miami,MIA,00:20,2023-10-15,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-10-14,21:45,2023-10-14,actual,00:20,2023-10-15,00:53,2023-10-15,actual,
Fort Lauderdale,FLL,00:21,2023-10-15,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-10-14,21:58,2023-10-14,actual,00:21,2023-10-15,00:56,2023-10-15,actual,
Charlotte,CLT,00:35,2023-10-15,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:26,2023-10-14,22:21,2023-10-14,actual,00:35,2023-10-15,00:10,2023-10-15,actual,
Dallas,DFW,00:39,2023-10-15,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-14,19:49,2023-10-14,actual,00:39,2023-10-15,00:13,2023-10-15,actual,
Chicago,ORD,00:45,2023-10-15,"['UA1478', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:18,2023-10-14,21:13,2023-10-14,actual,00:45,2023-10-15,00:30,2023-10-15,actual,
San Francisco,SFO,00:57,2023-10-15,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-10-14,16:08,2023-10-14,actual,00:57,2023-10-15,00:33,2023-10-15,actual,
Atlanta,ATL,01:06,2023-10-15,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA8478', 'VS4220']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:35,2023-10-14,22:37,2023-10-14,actual,01:06,2023-10-15,01:14,2023-10-15,actual,
Cincinnati,CVG,04:27,2023-10-15,['CSB325'],['21 Air'],,Landed - On-time [+],02:40,2023-10-15,02:41,2023-10-15,actual,04:27,2023-10-15,04:18,2023-10-15,actual,
San Diego,SAN,04:39,2023-10-15,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:10,2023-10-14,20:24,2023-10-14,actual,04:39,2023-10-15,05:01,2023-10-15,actual,
Phoenix,PHX,05:00,2023-10-15,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:05,2023-10-14,20:59,2023-10-14,actual,05:00,2023-10-15,04:47,2023-10-15,actual,
San Francisco,SFO,05:00,2023-10-15,"['B6734', 'AA9137', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-10-14,20:10,2023-10-14,actual,05:00,2023-10-15,04:59,2023-10-15,actual,
Salt Lake City,SLC,05:09,2023-10-15,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],22:43,2023-10-14,22:41,2023-10-14,actual,05:09,2023-10-15,05:01,2023-10-15,actual,
Denver,DEN,05:42,2023-10-15,['B6494'],['JetBlue Airways'],C,Landed - On-time [+],23:55,2023-10-14,23:48,2023-10-14,actual,05:42,2023-10-15,05:30,2023-10-15,actual,
Seattle,SEA,05:44,2023-10-15,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:25,2023-10-14,21:21,2023-10-14,actual,05:44,2023-10-15,05:32,2023-10-15,actual,
Tel Aviv-Yafo,TLV,05:45,2023-10-15,"['LY15', 'B66465']","['El Al Israel Airlines', 'JetBlue Airways']",E,Landed - On-time [+],01:05,2023-10-15,01:02,2023-10-15,actual,05:45,2023-10-15,05:34,2023-10-15,actual,
Phoenix,PHX,05:59,2023-10-15,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:10,2023-10-14,22:09,2023-10-14,actual,05:59,2023-10-15,05:48,2023-10-15,actual,
Las Vegas,LAS,06:01,2023-10-15,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:05,2023-10-14,21:53,2023-10-14,actual,06:01,2023-10-15,05:51,2023-10-15,actual,
San Jose,SJC,06:01,2023-10-15,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],21:29,2023-10-14,21:21,2023-10-14,actual,06:01,2023-10-15,05:52,2023-10-15,actual,
Los Angeles,LAX,06:10,2023-10-15,"['DL677', 'KE7525', 'LA6655', 'VS2203']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:30,2023-10-14,21:24,2023-10-14,actual,06:10,2023-10-15,06:05,2023-10-15,actual,
San Francisco,SFO,06:25,2023-10-15,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],21:45,2023-10-14,21:36,2023-10-14,actual,06:25,2023-10-15,06:10,2023-10-15,actual,
Los Angeles,LAX,06:30,2023-10-15,"['AA2453', 'B64139', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'China Southern Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:00,2023-10-14,21:52,2023-10-14,actual,06:30,2023-10-15,06:21,2023-10-15,actual,
Salt Lake City,SLC,06:30,2023-10-15,"['DL893', 'KE3999', 'VS4254']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - Delayed [+],23:46,2023-10-14,00:46,2023-10-15,actual,06:30,2023-10-15,07:15,2023-10-15,actual,
Portland,PDX,06:37,2023-10-15,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:19,2023-10-14,22:11,2023-10-14,actual,06:37,2023-10-15,06:21,2023-10-15,actual,
San Diego,SAN,06:45,2023-10-15,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],21:56,2023-10-14,21:51,2023-10-14,actual,06:45,2023-10-15,06:18,2023-10-15,actual,
Las Vegas,LAS,06:49,2023-10-15,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:45,2023-10-14,22:42,2023-10-14,actual,06:49,2023-10-15,06:34,2023-10-15,actual,
Teterboro,TEB,06:56,2023-10-15,['1I564'],['NetJets Aviation'],,Landed - On-time [+],06:00,2023-10-15,06:45,2023-10-15,actual,06:56,2023-10-15,07:10,2023-10-15,actual,
New York,JFK,07:05,2023-10-15,"['B62718', 'AA9503', 'EI5016', 'HA2002', 'QR3831']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],06:00,2023-10-15,05:57,2023-10-15,actual,07:05,2023-10-15,06:57,2023-10-15,actual,
Buffalo,BUF,07:21,2023-10-15,"['B61116', 'AA9116', 'EI5097', 'FI7916', 'HA2140', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-10-15,05:56,2023-10-15,actual,07:21,2023-10-15,07:19,2023-10-15,actual,
New York,JFK,07:21,2023-10-15,"['DL5754', 'AF2829', 'KE3954', 'KL6729', 'VS4657']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-10-15,05:51,2023-10-15,actual,07:21,2023-10-15,07:01,2023-10-15,actual,
Los Angeles,LAX,07:23,2023-10-15,"['UA369', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:50,2023-10-14,22:44,2023-10-14,actual,07:23,2023-10-15,07:01,2023-10-15,actual,
Bar Harbor,BHB,07:25,2023-10-15,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-10-15,05:55,2023-10-15,actual,07:25,2023-10-15,07:30,2023-10-15,actual,Cessna (Light aircraft)
San Francisco,SFO,07:25,2023-10-15,"['DL475', 'LA7929', 'VS1787', 'WS8250']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:40,2023-10-14,22:34,2023-10-14,actual,07:25,2023-10-15,07:12,2023-10-15,actual,
Belem,BEL,07:26,2023-10-15,['JJ9452'],['LATAM Airlines Brasil'],,Landed - On-time [+],01:25,2023-10-15,01:33,2023-10-15,actual,07:26,2023-10-15,07:17,2023-10-15,actual,
Middletown,MDT,07:28,2023-10-15,"['AA5746', 'B64650']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-10-15,05:48,2023-10-15,actual,07:28,2023-10-15,07:23,2023-10-15,actual,
Cleveland,CLE,07:42,2023-10-15,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-10-15,05:56,2023-10-15,actual,07:42,2023-10-15,07:33,2023-10-15,actual,
San Francisco,SFO,07:44,2023-10-15,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:04,2023-10-14,22:54,2023-10-14,actual,07:44,2023-10-15,07:44,2023-10-15,actual,
Bedford/Hanscom,BED,07:52,2023-10-15,['SY8765'],['Sun Country Airlines'],,Landed - On-time [+],07:40,2023-10-15,07:32,2023-10-15,actual,07:52,2023-10-15,07:47,2023-10-15,actual,
San Francisco,SFO,07:55,2023-10-15,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-10-14,23:09,2023-10-14,actual,07:55,2023-10-15,07:34,2023-10-15,actual,
