Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Los Angeles,LAX,00:17,2023-11-17,"['DL878', 'KE7525']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],15:40,2023-11-16,16:47,2023-11-16,actual,00:17,2023-11-17,00:33,2023-11-17,actual,Boeing 757-200 Passenger
Miami,MIA,00:19,2023-11-17,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-11-16,21:11,2023-11-16,actual,00:19,2023-11-17,00:22,2023-11-17,actual,Boeing 737MAX 8 Passenger
Phoenix,PHX,00:21,2023-11-17,['AA567'],['American Airlines'],B,Landed - Delayed [+],17:36,2023-11-16,17:51,2023-11-16,actual,00:21,2023-11-17,01:04,2023-11-17,actual,Airbus A321
Charlotte,CLT,00:29,2023-11-17,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:23,2023-11-16,22:29,2023-11-16,actual,00:29,2023-11-17,00:29,2023-11-17,actual,Airbus A321
Minneapolis,MSP,00:30,2023-11-17,"['DL1246', 'AM4118', 'KE3993', 'KL5798', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-16,20:38,2023-11-16,actual,00:30,2023-11-17,00:05,2023-11-17,actual,Airbus A321
Fort Lauderdale,FLL,00:35,2023-11-17,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:30,2023-11-16,21:30,2023-11-16,actual,00:35,2023-11-17,00:29,2023-11-17,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-11-17,"['B61618', 'EI5014', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - Delayed [+],23:35,2023-11-16,00:09,2023-11-17,actual,00:49,2023-11-17,01:18,2023-11-17,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-17,"['B62892', 'HA2484', 'JL5885']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:55,2023-11-16,21:50,2023-11-16,actual,00:51,2023-11-17,00:41,2023-11-17,actual,Airbus A220-300 Passenger
Tampa,TPA,00:51,2023-11-17,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:57,2023-11-16,22:00,2023-11-16,actual,00:51,2023-11-17,00:54,2023-11-17,actual,Airbus A320
Atlanta,ATL,00:59,2023-11-17,"['DL865', 'AM4188', 'KL6648', 'LA6561', 'VS4220', 'WS6383']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-16,22:19,2023-11-16,actual,00:59,2023-11-17,00:49,2023-11-17,actual,Airbus A321
Orlando,MCO,00:59,2023-11-17,"['B61952', 'AD7669', 'HA2442', 'JL5869']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - Delayed [+],22:10,2023-11-16,02:19,2023-11-17,actual,00:59,2023-11-17,05:09,2023-11-17,actual,Airbus A321neo
Pittsburgh,PIT,01:18,2023-11-17,['DL8894'],['Delta Air Lines'],,Landed - On-time [+],23:55,2023-11-16,00:22,2023-11-17,actual,01:18,2023-11-17,01:27,2023-11-17,actual,Boeing 737-900 Passenger
