Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:05,2023-09-20,['WN2284'],['Southwest Airlines'],B,Landed - On-time [+],20:55,2023-09-19,21:13,2023-09-19,actual,00:05,2023-09-20,00:18,2023-09-20,actual,
New York,JFK,00:15,2023-09-20,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'LY8609', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:59,2023-09-19,23:23,2023-09-19,actual,00:15,2023-09-20,00:24,2023-09-20,actual,
Miami,MIA,00:18,2023-09-20,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-09-19,21:54,2023-09-19,actual,00:18,2023-09-20,01:33,2023-09-20,actual,Boeing 737MAX 8 Passenger
Denver,DEN,00:35,2023-09-20,['WN3622'],['Southwest Airlines'],B,Landed - Delayed [+],18:45,2023-09-19,19:42,2023-09-19,actual,00:35,2023-09-20,01:33,2023-09-20,actual,
Fort Lauderdale,FLL,00:45,2023-09-20,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-09-19,11:27,2023-09-20,actual,00:45,2023-09-20,14:48,2023-09-20,actual,
Detroit,DTW,00:48,2023-09-20,"['DL1622', 'AM3586', 'AZ5297', 'VS4208', 'WS7492']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:59,2023-09-19,23:12,2023-09-19,actual,00:48,2023-09-20,00:53,2023-09-20,actual,
San Francisco,SFO,00:57,2023-09-20,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Canceled [+],16:15,2023-09-19,16:15,2023-09-19,scheduled,00:57,2023-09-20,00:57,2023-09-20,scheduled,Boeing 757-200 Passenger
Atlanta,ATL,00:59,2023-09-20,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA8474', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:28,2023-09-19,22:26,2023-09-19,actual,00:59,2023-09-20,00:45,2023-09-20,actual,
Philadelphia,PHL,04:18,2023-09-20,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-09-20,03:29,2023-09-20,actual,04:18,2023-09-20,04:15,2023-09-20,actual,
Louisville,SDF,04:26,2023-09-20,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-09-20,02:42,2023-09-20,actual,04:26,2023-09-20,04:21,2023-09-20,actual,
San Diego,SAN,04:39,2023-09-20,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:10,2023-09-19,21:15,2023-09-19,actual,04:39,2023-09-20,05:29,2023-09-20,actual,
Phoenix,PHX,04:47,2023-09-20,['AAL2701'],['American Airlines'],,Landed - On-time [+],21:10,2023-09-19,21:19,2023-09-19,actual,04:47,2023-09-20,04:38,2023-09-20,actual,
