Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:03,2023-06-24,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:24,2023-06-23,17:26,2023-06-23,actual,00:03,2023-06-24,00:13,2023-06-24,actual,
Miami,MIA,00:06,2023-06-24,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],20:45,2023-06-23,21:16,2023-06-23,actual,00:06,2023-06-24,00:16,2023-06-24,actual,
Seattle,SEA,00:20,2023-06-24,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-06-23,16:00,2023-06-23,actual,00:20,2023-06-24,00:32,2023-06-24,actual,
Minneapolis,MSP,00:26,2023-06-24,"['DL1246', 'AM3017', 'KE3993', 'KL5800', 'VS4242', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],20:35,2023-06-23,21:24,2023-06-23,actual,00:26,2023-06-24,01:00,2023-06-24,actual,
Fort Lauderdale,FLL,00:30,2023-06-24,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:14,2023-06-23,22:24,2023-06-23,actual,00:30,2023-06-24,01:41,2023-06-24,actual,
Chicago,MDW,00:30,2023-06-24,['WN1905'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-06-23,21:17,2023-06-23,actual,00:30,2023-06-24,00:27,2023-06-24,actual,
Miami,MIA,00:31,2023-06-24,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:03,2023-06-23,20:58,2023-06-23,actual,00:31,2023-06-24,00:03,2023-06-24,actual,
Charlotte,CLT,00:38,2023-06-24,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-06-23,22:39,2023-06-23,actual,00:38,2023-06-24,00:48,2023-06-24,actual,
Chicago,ORD,00:53,2023-06-24,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:20,2023-06-23,21:16,2023-06-23,actual,00:53,2023-06-24,00:40,2023-06-24,actual,
Detroit,DTW,00:55,2023-06-24,"['DL1279', 'AM3384', 'CZ1051', 'MU4540', 'VS3112', 'WS7224']","['Delta Air Lines', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Canceled [+],22:59,2023-06-23,22:59,2023-06-23,scheduled,00:55,2023-06-24,00:55,2023-06-24,scheduled,
San Francisco,SFO,01:04,2023-06-24,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-06-23,16:16,2023-06-23,actual,01:04,2023-06-24,00:50,2023-06-24,actual,
Atlanta,ATL,01:13,2023-06-24,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5060', 'VS2377', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:31,2023-06-23,22:30,2023-06-23,actual,01:13,2023-06-24,01:06,2023-06-24,actual,
San Francisco,SFO,01:44,2023-06-24,['1I727'],['NetJets Aviation'],,Landed - On-time [+],17:00,2023-06-23,17:46,2023-06-23,actual,01:44,2023-06-24,01:34,2023-06-24,actual,
San Diego,SAN,04:39,2023-06-24,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-06-23,20:02,2023-06-23,actual,04:39,2023-06-24,04:15,2023-06-24,actual,
Vancouver,YVR,04:53,2023-06-24,"['AC532', 'UA8609']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],20:25,2023-06-23,20:59,2023-06-23,actual,04:53,2023-06-24,05:19,2023-06-24,actual,
Denver,DEN,05:00,2023-06-24,['B6594'],['JetBlue Airways'],C,Landed - On-time [+],23:10,2023-06-23,23:02,2023-06-23,actual,05:00,2023-06-24,04:45,2023-06-24,actual,
Phoenix,PHX,05:00,2023-06-24,['AA2701'],['American Airlines'],B,Landed - On-time [+],20:59,2023-06-23,20:57,2023-06-23,actual,05:00,2023-06-24,04:41,2023-06-24,actual,
Salt Lake City,SLC,05:01,2023-06-24,['B6348'],['JetBlue Airways'],C,Landed - On-time [+],22:32,2023-06-23,22:24,2023-06-23,actual,05:01,2023-06-24,04:50,2023-06-24,actual,
San Francisco,SFO,05:02,2023-06-24,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:20,2023-06-23,20:18,2023-06-23,actual,05:02,2023-06-24,04:38,2023-06-24,actual,
San Francisco,SFO,05:20,2023-06-24,"['B634', 'AA9324', 'FI7830', 'HA2358', 'JL5892', 'SQ1544']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines']",C,Landed - On-time [+],20:43,2023-06-23,20:35,2023-06-23,actual,05:20,2023-06-24,04:55,2023-06-24,actual,
Seattle,SEA,05:23,2023-06-24,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:10,2023-06-23,21:08,2023-06-23,actual,05:23,2023-06-24,05:32,2023-06-24,actual,
Los Angeles,LAX,05:35,2023-06-24,"['B6388', 'AA9152', 'FI7866', 'HA2184']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:59,2023-06-23,21:17,2023-06-23,actual,05:35,2023-06-24,05:34,2023-06-24,actual,
Las Vegas,LAS,05:39,2023-06-24,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:35,2023-06-23,21:33,2023-06-23,actual,05:39,2023-06-24,05:23,2023-06-24,actual,
Sacramento,SMF,05:43,2023-06-24,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:20,2023-06-23,21:37,2023-06-23,actual,05:43,2023-06-24,05:58,2023-06-24,actual,
Los Angeles,LAX,05:45,2023-06-24,"['DL729', 'AF2445', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:10,2023-06-23,21:22,2023-06-23,actual,05:45,2023-06-24,05:42,2023-06-24,actual,
Seattle,SEA,05:45,2023-06-24,"['AS536', 'JL6356']","['Alaska Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],21:30,2023-06-23,21:35,2023-06-23,actual,05:45,2023-06-24,05:54,2023-06-24,actual,
