Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Baltimore,BWI,00:05,2024-03-19,['WN3431'],['Southwest Airlines'],B,Landed - On-time [+],22:40,"March 18, 2024",22:46,"March 18, 2024",actual,00:05,"March 19, 2024",00:00,"March 19, 2024",actual,Boeing 737-800 Passenger
Salt Lake City,SLC,00:08,2024-03-19,['DL702'],['Delta Air Lines'],A,Landed - On-time [+],17:29,"March 18, 2024",17:38,"March 18, 2024",actual,00:08,"March 19, 2024",00:12,"March 19, 2024",actual,Airbus A321neo
Orlando,MCO,00:12,2024-03-19,['B61952'],['JetBlue'],C,Landed - On-time [+],21:10,"March 18, 2024",21:40,"March 18, 2024",actual,00:12,"March 19, 2024",00:19,"March 19, 2024",actual,Airbus A321
Nashville,BNA,00:20,2024-03-19,['WN5476'],['Southwest Airlines'],B,Landed - Delayed [+],20:55,"March 18, 2024",21:23,"March 18, 2024",actual,00:20,"March 19, 2024",00:37,"March 19, 2024",actual,Boeing 737 Passenger
New York,JFK,00:22,2024-03-19,['B6318'],['JetBlue'],C,Landed - On-time [+],22:59,"March 18, 2024",22:57,"March 18, 2024",actual,00:22,"March 19, 2024",23:58,2024-03-18,actual,Embraer 190
Charlotte,CLT,00:36,2024-03-19,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:29,"March 18, 2024",22:44,"March 18, 2024",actual,00:36,"March 19, 2024",00:34,"March 19, 2024",actual,Boeing 737-800 Passenger
Denver,DEN,00:45,2024-03-19,['WN1354'],['Southwest Airlines'],B,Landed - On-time [+],19:00,"March 18, 2024",19:13,"March 18, 2024",actual,00:45,"March 19, 2024",00:59,"March 19, 2024",actual,Boeing 737MAX 8 Passenger
Chicago,ORD,00:45,2024-03-19,['UA2627'],['United Airlines'],B,Landed - On-time [+],21:28,"March 18, 2024",21:23,"March 18, 2024",actual,00:45,"March 19, 2024",00:39,"March 19, 2024",actual,Boeing 737-900 Passenger
Miami,MIA,00:46,2024-03-19,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"March 18, 2024",21:06,"March 18, 2024",actual,00:46,"March 19, 2024",00:06,"March 19, 2024",actual,Boeing 737MAX 8 Passenger
Atlanta,ATL,00:57,2024-03-19,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"March 18, 2024",22:18,"March 18, 2024",actual,00:57,"March 19, 2024",00:29,"March 19, 2024",actual,Airbus A321
San Juan,SJU,01:26,2024-03-19,['B6262'],['JetBlue'],C,Landed - On-time [+],21:10,"March 18, 2024",21:02,"March 18, 2024",actual,01:26,"March 19, 2024",00:55,"March 19, 2024",actual,Airbus A321
Louisville,SDF,02:37,2024-03-19,['YEL7'],['Summit Aviation'],,Landed - Delayed [+],00:30,"March 19, 2024",01:53,"March 19, 2024",actual,02:37,"March 19, 2024",03:39,"March 19, 2024",actual,Embraer EMB-505 Phenom 300
