Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Denver,DEN,00:05,2023-10-22,['WN2036'],['Southwest Airlines'],B,Landed - On-time [+],18:15,2023-10-21,18:13,2023-10-21,actual,00:05,2023-10-22,23:42,2023-10-21,actual,Boeing 737 Passenger
Phoenix,PHX,00:06,2023-10-22,['AA2058'],['American Airlines'],B,Landed - On-time [+],16:13,2023-10-21,16:12,2023-10-21,actual,00:06,2023-10-22,23:45,2023-10-21,actual,Airbus A321
New York,JFK,00:15,2023-10-22,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2004', 'QR3825', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-10-21,23:09,2023-10-21,actual,00:15,2023-10-22,00:32,2023-10-22,actual,Embraer 190
Miami,MIA,00:20,2023-10-22,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:00,2023-10-21,20:59,2023-10-21,actual,00:20,2023-10-22,00:13,2023-10-22,actual,Boeing 737MAX 8 Passenger
Fort Lauderdale,FLL,00:21,2023-10-22,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-10-21,21:26,2023-10-21,actual,00:21,2023-10-22,00:45,2023-10-22,actual,Airbus A220-300 Passenger
Des Moines,DSM,00:30,2023-10-22,['AA9915'],['American Airlines'],B,Landed - Delayed [+],20:50,2023-10-21,21:07,2023-10-21,actual,00:30,2023-10-22,00:46,2023-10-22,actual,Embraer 175
Charlotte,CLT,00:35,2023-10-22,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:26,2023-10-21,22:26,2023-10-21,actual,00:35,2023-10-22,00:26,2023-10-22,actual,Airbus A321
New York,JFK,00:37,2023-10-22,['B68418'],['JetBlue Airways'],,Landed - Delayed [+],23:55,2023-10-21,00:04,2023-10-22,actual,00:37,2023-10-22,01:18,2023-10-22,actual,Airbus A321
Dallas,DFW,00:39,2023-10-22,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-21,19:42,2023-10-21,actual,00:39,2023-10-22,00:04,2023-10-22,actual,Airbus A220-300 Passenger
Des Moines,DSM,00:40,2023-10-22,['AA9914'],['American Airlines'],,Canceled [+],21:00,2023-10-21,21:00,2023-10-21,scheduled,00:40,2023-10-22,00:40,2023-10-22,scheduled,
