Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:09,2023-08-31,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:28,2023-08-30,17:32,2023-08-30,actual,00:09,2023-08-31,23:42,2023-08-30,actual,
Miami,MIA,00:13,2023-08-31,['AAL1054'],['American Airlines'],,Landed - On-time [+],21:00,2023-08-30,21:29,2023-08-30,actual,00:13,2023-08-31,00:23,2023-08-31,actual,
Charlotte,CLT,00:14,2023-08-31,['AAL1937'],['American Airlines'],,Landed - On-time [+],22:29,2023-08-30,22:51,2023-08-30,actual,00:14,2023-08-31,00:25,2023-08-31,actual,
Miami,MIA,00:19,2023-08-31,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-08-30,21:02,2023-08-30,actual,00:19,2023-08-31,00:27,2023-08-31,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-08-31,"['DL1246', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - Delayed [+],20:25,2023-08-30,21:25,2023-08-30,actual,00:21,2023-08-31,00:57,2023-08-31,actual,
Chicago,MDW,00:25,2023-08-31,['WN2802'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-08-30,21:29,2023-08-30,actual,00:25,2023-08-31,00:26,2023-08-31,actual,
Buffalo,BUF,00:26,2023-08-31,['PXG985'],['Aitheras Aviation Group'],,Landed - Delayed [+],23:15,2023-08-30,01:04,2023-08-31,actual,00:26,2023-08-31,02:01,2023-08-31,actual,
Seattle,SEA,00:29,2023-08-31,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-08-30,15:59,2023-08-30,actual,00:29,2023-08-31,00:10,2023-08-31,actual,
Fort Lauderdale,FLL,00:34,2023-08-31,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-08-30,22:45,2023-08-30,actual,00:34,2023-08-31,02:01,2023-08-31,actual,
Charlotte,CLT,00:39,2023-08-31,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:29,2023-08-30,22:38,2023-08-30,actual,00:39,2023-08-31,00:31,2023-08-31,actual,Airbus A321
