Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-01-17,['DL315'],['Delta Air Lines'],A,Landed - Delayed [+],19:41,2024-01-16,22:40,2024-01-16,actual,00:15,2024-01-17,02:55,2024-01-17,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-17,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-01-16,22:43,2024-01-16,actual,00:20,2024-01-17,01:25,2024-01-17,actual,Boeing 737-800 Passenger
Austin,AUS,00:34,2024-01-17,['B61238'],['JetBlue Airways'],C,Landed - Delayed [+],19:44,2024-01-16,22:53,2024-01-16,actual,00:34,2024-01-17,03:15,2024-01-17,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-01-17,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-01-16,22:03,2024-01-16,actual,00:35,2024-01-17,00:47,2024-01-17,actual,Airbus A321
Atlanta,ATL,00:58,2024-01-17,['DL865'],['Delta Air Lines'],A,Landed - Delayed [+],22:25,2024-01-16,23:45,2024-01-16,actual,00:58,2024-01-17,01:45,2024-01-17,actual,Airbus A321neo
Ottawa,YOW,02:23,2024-01-17,['AC7023'],['Air Canada'],,Landed - On-time [+],00:49,2024-01-17,00:22,2024-01-17,actual,02:23,2024-01-17,01:52,2024-01-17,actual,Airbus A320
Washington,DCA,02:25,2024-01-17,['AA9926'],['American Airlines'],,Canceled [+],01:00,2024-01-17,01:00,2024-01-17,scheduled,02:25,2024-01-17,02:25,2024-01-17,scheduled,Embraer 175 (Enhanced Winglets)
Washington,DCA,03:00,2024-01-17,['AA9927'],['American Airlines'],B,Landed - On-time [+],01:30,2024-01-17,01:37,2024-01-17,actual,03:00,2024-01-17,02:47,2024-01-17,actual,Embraer 175 (Enhanced Winglets)
Philadelphia,PHL,04:16,2024-01-17,['5X1018'],['UPS'],,Landed - Delayed [+],03:25,2024-01-17,04:06,2024-01-17,actual,04:16,2024-01-17,04:48,2024-01-17,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-01-17,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-01-17,02:43,2024-01-17,actual,04:20,2024-01-17,04:22,2024-01-17,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-01-17,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-01-17,04:20,2024-01-17,actual,04:54,2024-01-17,04:56,2024-01-17,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-01-17,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:25,2024-01-16,00:07,2024-01-17,actual,05:00,2024-01-17,06:44,2024-01-17,actual,Airbus A320
Louisville,SDF,05:39,2024-01-17,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2024-01-17,04:29,2024-01-17,actual,05:39,2024-01-17,06:06,2024-01-17,actual,Boeing 767-300 Passenger
Phoenix,PHX,05:48,2024-01-17,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-01-16,22:52,2024-01-16,actual,05:48,2024-01-17,05:24,2024-01-17,actual,Airbus A321neo
Las Vegas,LAS,05:51,2024-01-17,['DL484'],['Delta Air Lines'],A,Landed - Delayed [+],21:45,2024-01-16,23:43,2024-01-16,actual,05:51,2024-01-17,07:47,2024-01-17,actual,Airbus A321neo
Indianapolis,IND,06:04,2024-01-17,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2024-01-17,05:23,2024-01-17,actual,06:04,2024-01-17,07:02,2024-01-17,actual,Boeing 767-300 Passenger
Phoenix,PHX,06:05,2024-01-17,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,2024-01-16,23:17,2024-01-16,actual,06:05,2024-01-17,06:16,2024-01-17,actual,Airbus A321neo
Seattle,SEA,06:10,2024-01-17,['B6498'],['JetBlue Airways'],C,Landed - Delayed [+],21:58,2024-01-16,22:33,2024-01-16,actual,06:10,2024-01-17,07:00,2024-01-17,actual,Airbus A321
San Juan,SJU,06:14,2024-01-17,['B6562'],['JetBlue Airways'],C,Landed - Delayed [+],02:58,2024-01-17,03:29,2024-01-17,actual,06:14,2024-01-17,06:42,2024-01-17,actual,Airbus A320
Los Angeles,LAX,06:20,2024-01-17,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-16,21:42,2024-01-16,actual,06:20,2024-01-17,06:25,2024-01-17,actual,Boeing 757-200 Passenger
