Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Denver,DEN,00:05,2024-02-09,['UA1510'],['United Airlines'],B,Landed - On-time [+],18:15,2024-02-08,18:11,2024-02-08,actual,00:05,2024-02-09,23:46,2024-02-08,actual,Boeing 737-900 Passenger
Dallas,DFW,00:15,2024-02-09,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-08,19:45,2024-02-08,actual,00:15,2024-02-09,23:51,2024-02-08,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-09,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-02-08,20:57,2024-02-08,actual,00:20,2024-02-09,00:35,2024-02-09,actual,Boeing 737-800 Passenger
Austin,AUS,00:34,2024-02-09,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:44,2024-02-08,19:38,2024-02-08,actual,00:34,2024-02-09,00:17,2024-02-09,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-09,['B6170'],['JetBlue Airways'],C,Landed - Delayed [+],21:26,2024-02-08,22:10,2024-02-08,actual,00:35,2024-02-09,01:25,2024-02-09,actual,Airbus A321
Charlotte,CLT,00:52,2024-02-09,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-02-08,22:39,2024-02-08,actual,00:52,2024-02-09,00:43,2024-02-09,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:57,2024-02-09,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-08,22:12,2024-02-08,actual,00:57,2024-02-09,00:30,2024-02-09,actual,Airbus A321neo
Fort Myers,RSW,01:30,2024-02-09,['NK1143'],['Spirit Airlines'],B,Landed - Delayed [+],22:27,2024-02-08,23:34,2024-02-08,actual,01:30,2024-02-09,02:29,2024-02-09,actual,Airbus A320
Fort Lauderdale,FLL,01:38,2024-02-09,['DL8955'],['Delta Air Lines'],,Landed - Delayed [+],22:45,2024-02-08,23:36,2024-02-08,actual,01:38,2024-02-09,02:19,2024-02-09,actual,Boeing 757-200 Passenger
Philadelphia,PHL,04:16,2024-02-09,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-02-09,03:31,2024-02-09,actual,04:16,2024-02-09,04:23,2024-02-09,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-09,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-02-09,02:35,2024-02-09,actual,04:20,2024-02-09,04:14,2024-02-09,actual,Boeing 767-300 Passenger
San Diego,SAN,04:49,2024-02-09,['B62120'],['JetBlue Airways'],C,Landed - Delayed [+],20:25,2024-02-08,23:52,2024-02-08,actual,04:49,2024-02-09,08:14,2024-02-09,actual,Airbus A321
Newark,EWR,04:54,2024-02-09,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-02-09,04:05,2024-02-09,actual,04:54,2024-02-09,04:49,2024-02-09,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-02-09,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-02-08,22:17,2024-02-08,actual,05:00,2024-02-09,04:25,2024-02-09,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-02-09,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:40,2024-02-08,22:37,2024-02-08,actual,05:02,2024-02-09,04:43,2024-02-09,actual,Airbus A320
Louisville,SDF,05:39,2024-02-09,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2024-02-09,04:13,2024-02-09,actual,05:39,2024-02-09,05:50,2024-02-09,actual,Boeing 767-300 Passenger
Phoenix,PHX,05:48,2024-02-09,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-02-08,22:57,2024-02-08,actual,05:48,2024-02-09,05:17,2024-02-09,actual,Airbus A321neo
