Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
West Palm Beach,PBI,00:03,2023-10-30,"['B61922', 'HA2452']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:55,2023-10-29,22:22,2023-10-29,actual,00:03,2023-10-30,01:11,2023-10-30,actual,Airbus A320
Nashville,BNA,00:15,2023-10-30,['WN1093'],['Southwest Airlines'],B,Landed - On-time [+],20:50,2023-10-29,20:53,2023-10-29,actual,00:15,2023-10-30,00:02,2023-10-30,actual,Boeing 737 Passenger
Miami,MIA,00:20,2023-10-30,"['AA1054', 'G36162']","['American Airlines', 'Gol']",B,Landed - On-time [+],21:00,2023-10-29,21:28,2023-10-29,actual,00:20,2023-10-30,00:33,2023-10-30,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:21,2023-10-30,"['DL1246', 'AM3765', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:31,2023-10-29,20:28,2023-10-29,actual,00:21,2023-10-30,23:53,2023-10-29,actual,Airbus A321
Charlotte,CLT,00:35,2023-10-30,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:26,2023-10-29,22:22,2023-10-29,actual,00:35,2023-10-30,00:10,2023-10-30,actual,Airbus A321
Chicago,MDW,00:35,2023-10-30,['WN2357'],['Southwest Airlines'],B,Landed - On-time [+],21:25,2023-10-29,21:45,2023-10-29,actual,00:35,2023-10-30,00:40,2023-10-30,actual,Boeing 737MAX 8 Passenger
Dallas,DFW,00:39,2023-10-30,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-29,20:17,2023-10-29,actual,00:39,2023-10-30,00:38,2023-10-30,actual,Airbus A220-100 Passenger
Fort Lauderdale,FLL,00:44,2023-10-30,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:39,2023-10-29,22:16,2023-10-29,actual,00:44,2023-10-30,01:03,2023-10-30,actual,Airbus A220-300 Passenger
Orlando,MCO,00:47,2023-10-30,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:55,2023-10-29,21:49,2023-10-29,actual,00:47,2023-10-30,00:34,2023-10-30,actual,Airbus A320
Chicago,ORD,00:47,2023-10-30,"['UA1942', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:30,2023-10-29,21:30,2023-10-29,actual,00:47,2023-10-30,00:38,2023-10-30,actual,Boeing 737-900 Passenger
New York,JFK,00:49,2023-10-30,"['B61618', 'AT9512', 'EI5014', 'EY8258', 'HA2078', 'QR3899']","['JetBlue Airways', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],23:35,2023-10-29,01:13,2023-10-30,actual,00:49,2023-10-30,02:10,2023-10-30,actual,Airbus A220-300 Passenger
Atlanta,ATL,01:06,2023-10-30,"['DL865', 'AM4188', 'KE3682', 'KL7054', 'LA5738', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-10-29,22:34,2023-10-29,actual,01:06,2023-10-30,00:46,2023-10-30,actual,Airbus A319
Las Vegas,LAS,01:07,2023-10-30,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],17:00,2023-10-29,20:05,2023-10-29,actual,01:07,2023-10-30,03:39,2023-10-30,actual,Airbus A321
San Diego,SAN,04:18,2023-10-30,"['B62120', 'JL5887']","['JetBlue Airways', 'Japan Airlines']",C,Landed - Delayed [+],20:03,2023-10-29,22:53,2023-10-29,actual,04:18,2023-10-30,06:34,2023-10-30,actual,Airbus A321
Cincinnati,CVG,04:22,2023-10-30,['GB2040'],['ABX Air'],,Landed - On-time [+],02:35,2023-10-30,02:40,2023-10-30,actual,04:22,2023-10-30,04:09,2023-10-30,actual,Boeing 767-200 Passenger
Phoenix,PHX,05:00,2023-10-30,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:05,2023-10-29,21:05,2023-10-29,actual,05:00,2023-10-30,04:27,2023-10-30,actual,Airbus A321
San Francisco,SFO,05:01,2023-10-30,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - DIVERTED [+],20:25,2023-10-29,20:43,2023-10-29,actual,05:01,2023-10-30,04:49,2023-10-30,estimated,Boeing 757-200 Passenger
San Francisco,SFO,05:01,2023-10-30,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,En Route - On-time [+],20:25,2023-10-29,20:43,2023-10-29,actual,05:01,2023-10-30,04:49,2023-10-30,estimated,Boeing 757-200 Passenger
Las Vegas,LAS,05:20,2023-10-30,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:15,2023-10-29,21:40,2023-10-29,actual,05:20,2023-10-30,04:48,2023-10-30,actual,Airbus A321
Phoenix,PHX,05:42,2023-10-30,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:06,2023-10-29,23:11,2023-10-29,actual,05:42,2023-10-30,06:23,2023-10-30,actual,Airbus A320
Seattle,SEA,05:45,2023-10-30,['AS536'],['Alaska Airlines'],B,Landed - Delayed [+],21:27,2023-10-29,21:45,2023-10-29,actual,05:45,2023-10-30,06:04,2023-10-30,actual,Boeing 737-900 Passenger
Honolulu,HNL,06:00,2023-10-30,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],14:15,2023-10-29,14:12,2023-10-29,actual,06:00,2023-10-30,05:37,2023-10-30,actual,Airbus A330-200
Salt Lake City,SLC,06:00,2023-10-30,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],23:34,2023-10-29,23:24,2023-10-29,actual,06:00,2023-10-30,05:22,2023-10-30,actual,Airbus A320
Las Vegas,LAS,06:08,2023-10-30,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-10-29,22:11,2023-10-29,actual,06:08,2023-10-30,05:40,2023-10-30,actual,Airbus A321neo
Los Angeles,LAX,06:10,2023-10-30,"['DL803', 'KE7395', 'LA6296', 'VS2203']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:30,2023-10-29,21:45,2023-10-29,actual,06:10,2023-10-30,06:07,2023-10-30,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:25,2023-10-30,"['B6988', 'HA2316', 'SQ1538']","['JetBlue Airways', 'Hawaiian Airlines', 'Singapore Airlines']",C,Landed - On-time [+],22:00,2023-10-29,22:13,2023-10-29,actual,06:25,2023-10-30,06:14,2023-10-30,actual,Airbus A321
Los Angeles,LAX,06:30,2023-10-30,"['AA2453', 'BA4746', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'British Airways', 'Fiji Airways', 'Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:00,2023-10-29,21:52,2023-10-29,actual,06:30,2023-10-30,05:54,2023-10-30,actual,Airbus A321
Syracuse,SYR,06:38,2023-10-30,"['B6374', 'HA2190']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],05:20,2023-10-30,05:12,2023-10-30,actual,06:38,2023-10-30,06:13,2023-10-30,actual,Embraer 190
San Diego,SAN,06:45,2023-10-30,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],21:56,2023-10-29,22:16,2023-10-29,actual,06:45,2023-10-30,06:15,2023-10-30,actual,Airbus A321neo
Las Vegas,LAS,06:49,2023-10-30,['NK3737'],['Spirit Airlines'],B,Landed - Delayed [+],22:45,2023-10-29,00:08,2023-10-30,actual,06:49,2023-10-30,07:26,2023-10-30,actual,Airbus A320
New York,JFK,07:15,2023-10-30,"['B6318', 'HA2000', 'QR3814', 'SQ1452', 'TP4302']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-10-30,05:53,2023-10-30,actual,07:15,2023-10-30,06:46,2023-10-30,actual,Embraer 190
Provincetown,PVC,07:15,2023-10-30,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-10-30,06:47,2023-10-30,actual,07:15,2023-10-30,07:30,2023-10-30,actual,Cessna (Light aircraft)
Santo Domingo,SDQ,07:16,2023-10-30,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],03:08,2023-10-30,03:30,2023-10-30,actual,07:16,2023-10-30,07:41,2023-10-30,actual,Airbus A320
