Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Newark,EWR,00:08,2024-02-14,['DL8920'],['Delta Air Lines'],,Landed - Delayed [+],23:15,2024-02-13,00:20,2024-02-14,actual,00:08,2024-02-14,00:58,2024-02-14,actual,Boeing 757-200 Passenger
New York,JFK,00:10,2024-02-14,['AC7016'],['Air Canada'],,Landed - Delayed [+],23:30,2024-02-13,23:50,2024-02-13,actual,00:10,2024-02-14,01:00,2024-02-14,actual,Airbus A320
Dallas,DFW,00:15,2024-02-14,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-13,19:23,2024-02-13,actual,00:15,2024-02-14,23:32,2024-02-13,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-14,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-02-13,20:56,2024-02-13,actual,00:20,2024-02-14,23:50,2024-02-13,actual,Boeing 737MAX 8 Passenger
Orlando,MCO,00:24,2024-02-14,['NK3954'],['Spirit Airlines'],B,Landed - On-time [+],21:18,2024-02-13,21:13,2024-02-13,actual,00:24,2024-02-14,23:55,2024-02-13,actual,Airbus A320neo
Austin,AUS,00:34,2024-02-14,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:44,2024-02-13,19:34,2024-02-13,actual,00:34,2024-02-14,00:01,2024-02-14,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-02-14,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-02-13,21:27,2024-02-13,actual,00:35,2024-02-14,00:14,2024-02-14,actual,Airbus A321
Atlanta,ATL,00:57,2024-02-14,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-13,22:21,2024-02-13,actual,00:57,2024-02-14,00:44,2024-02-14,actual,Airbus A321neo
Philadelphia,PHL,04:16,2024-02-14,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-02-14,03:22,2024-02-14,actual,04:16,2024-02-14,04:11,2024-02-14,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-14,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-02-14,02:44,2024-02-14,actual,04:20,2024-02-14,04:20,2024-02-14,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-02-14,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-02-14,03:58,2024-02-14,actual,04:54,2024-02-14,04:40,2024-02-14,actual,Boeing 757-200 Passenger
