Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Seattle,SEA,00:29,2023-07-13,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-07-12,15:48,2023-07-12,actual,00:29,2023-07-13,23:44,2023-07-12,actual,
Denver,DEN,00:30,2023-07-13,['WN3065'],['Southwest Airlines'],B,Landed - On-time [+],18:35,2023-07-12,18:46,2023-07-12,actual,00:30,2023-07-13,00:13,2023-07-13,actual,
Fort Lauderdale,FLL,00:31,2023-07-13,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],21:15,2023-07-12,21:14,2023-07-12,actual,00:31,2023-07-13,00:26,2023-07-13,actual,
Charlotte,CLT,00:38,2023-07-13,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-07-12,22:29,2023-07-12,actual,00:38,2023-07-13,00:30,2023-07-13,actual,
Minneapolis,MSP,00:41,2023-07-13,"['DL1246', 'AM3900', 'KE3993', 'KL5800', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:45,2023-07-12,20:42,2023-07-12,actual,00:41,2023-07-13,00:19,2023-07-13,actual,
Miami,MIA,00:42,2023-07-13,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:10,2023-07-12,21:06,2023-07-12,actual,00:42,2023-07-13,00:30,2023-07-13,actual,
Detroit,DTW,00:59,2023-07-13,"['DL1279', 'AM3429', 'VS3112', 'WS7211']","['Delta Air Lines', 'Aeromexico', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],23:01,2023-07-12,22:54,2023-07-12,actual,00:59,2023-07-13,00:37,2023-07-13,actual,
Chicago,ORD,00:59,2023-07-13,"['UA473', 'NH7478', 'NZ2091']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - Delayed [+],21:26,2023-07-12,22:32,2023-07-12,actual,00:59,2023-07-13,01:39,2023-07-13,actual,
San Francisco,SFO,01:04,2023-07-13,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],16:15,2023-07-12,19:30,2023-07-12,actual,01:04,2023-07-13,03:33,2023-07-13,actual,
Atlanta,ATL,01:22,2023-07-13,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5737', 'VS3634', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:41,2023-07-12,22:43,2023-07-12,actual,01:22,2023-07-13,01:03,2023-07-13,actual,
