Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-01-11,['DL315'],['Delta Air Lines'],A,Landed - Delayed [+],19:41,2024-01-10,21:04,2024-01-10,actual,00:15,2024-01-11,01:25,2024-01-11,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-11,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2024-01-10,20:56,2024-01-10,actual,00:20,2024-01-11,23:57,2024-01-10,actual,Boeing 737-800 Passenger
Austin,AUS,00:34,2024-01-11,"['B61238', 'HA2006', 'JL5853']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],19:44,2024-01-10,19:44,2024-01-10,actual,00:34,2024-01-11,00:35,2024-01-11,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-01-11,"['B6170', 'AD7411', 'HA2426', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:26,2024-01-10,21:31,2024-01-10,actual,00:35,2024-01-11,00:16,2024-01-11,actual,Airbus A321
Charlotte,CLT,00:55,2024-01-11,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:47,2024-01-10,22:49,2024-01-10,actual,00:55,2024-01-11,00:34,2024-01-11,actual,Airbus A321
Atlanta,ATL,00:58,2024-01-11,"['DL865', 'AM4188', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],22:25,2024-01-10,23:13,2024-01-10,actual,00:58,2024-01-11,01:21,2024-01-11,actual,Airbus A321neo
Philadelphia,PHL,04:16,2024-01-11,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-01-11,03:29,2024-01-11,actual,04:16,2024-01-11,04:12,2024-01-11,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-01-11,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-01-11,02:36,2024-01-11,actual,04:20,2024-01-11,04:09,2024-01-11,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-01-11,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-01-11,04:19,2024-01-11,actual,04:54,2024-01-11,04:53,2024-01-11,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-01-11,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-01-10,22:12,2024-01-10,actual,05:00,2024-01-11,04:21,2024-01-11,actual,Airbus A320
Teterboro,TEB,05:26,2024-01-11,['1I629'],['NetJets Aviation'],,Landed - Delayed [+],04:30,2024-01-11,12:39,2024-01-11,actual,05:26,2024-01-11,13:17,2024-01-11,actual,CESSNA 680A Citation Latitude
Louisville,SDF,05:39,2024-01-11,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2024-01-11,04:16,2024-01-11,actual,05:39,2024-01-11,05:52,2024-01-11,actual,Boeing 767-300 Passenger
Tel Aviv-Yafo,TLV,05:45,2024-01-11,"['LY15', 'B66465', 'DL7435']","['El Al Israel Airlines', 'JetBlue Airways', 'Delta Air Lines']",E,Landed - On-time [+],01:05,2024-01-11,01:03,2024-01-11,actual,05:45,2024-01-11,05:29,2024-01-11,actual,Boeing 787-8
Phoenix,PHX,05:48,2024-01-11,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-01-10,23:27,2024-01-10,actual,05:48,2024-01-11,05:44,2024-01-11,actual,Airbus A321neo
