Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Baltimore,BWI,00:05,2024-03-16,['WN3431'],['Southwest Airlines'],B,Landed - Delayed [+],22:40,"March 15, 2024",23:07,"March 15, 2024",actual,00:05,"March 16, 2024",00:24,"March 16, 2024",actual,Boeing 737-800 Passenger
Salt Lake City,SLC,00:08,2024-03-16,['DL702'],['Delta Air Lines'],A,Landed - On-time [+],17:29,"March 15, 2024",17:26,"March 15, 2024",actual,00:08,"March 16, 2024",00:00,"March 16, 2024",actual,Airbus A321neo
Orlando,MCO,00:12,2024-03-16,['B61952'],['JetBlue'],C,Canceled [+],21:10,"March 15, 2024",21:10,"March 15, 2024",scheduled,00:12,"March 16, 2024",00:12,"March 16, 2024",scheduled,Airbus A321
Nashville,BNA,00:20,2024-03-16,['WN5476'],['Southwest Airlines'],B,Landed - On-time [+],20:55,"March 15, 2024",21:03,"March 15, 2024",actual,00:20,"March 16, 2024",00:09,"March 16, 2024",actual,Boeing 737 Passenger
New York,JFK,00:22,2024-03-16,['B6318'],['JetBlue'],C,Landed - On-time [+],22:59,"March 15, 2024",22:58,"March 15, 2024",actual,00:22,"March 16, 2024",23:53,2024-03-15,actual,Embraer 190
Charlotte,CLT,00:36,2024-03-16,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:29,"March 15, 2024",22:33,"March 15, 2024",actual,00:36,"March 16, 2024",00:25,"March 16, 2024",actual,Boeing 737-800 Passenger
Denver,DEN,00:45,2024-03-16,['WN1354'],['Southwest Airlines'],B,Landed - Delayed [+],19:00,"March 15, 2024",19:26,"March 15, 2024",actual,00:45,"March 16, 2024",01:14,"March 16, 2024",actual,Boeing 737-800 Passenger
Chicago,ORD,00:45,2024-03-16,['UA2627'],['United Airlines'],B,Landed - On-time [+],21:28,"March 15, 2024",21:36,"March 15, 2024",actual,00:45,"March 16, 2024",00:51,"March 16, 2024",actual,Boeing 737-800 Passenger
Miami,MIA,00:46,2024-03-16,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"March 15, 2024",21:03,"March 15, 2024",actual,00:46,"March 16, 2024",00:09,"March 16, 2024",actual,Boeing 737MAX 8 Passenger
Atlanta,ATL,00:57,2024-03-16,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"March 15, 2024",22:24,"March 15, 2024",actual,00:57,"March 16, 2024",00:35,"March 16, 2024",actual,Airbus A321
San Juan,SJU,01:26,2024-03-16,['B6262'],['JetBlue'],C,Landed - On-time [+],21:10,"March 15, 2024",21:01,"March 15, 2024",actual,01:26,"March 16, 2024",01:04,"March 16, 2024",actual,Airbus A321
Dallas,DFW,01:49,2024-03-16,['B6214B'],['JetBlue'],,Landed - Delayed [+],21:40,"March 15, 2024",22:09,"March 15, 2024",actual,01:49,"March 16, 2024",02:04,"March 16, 2024",actual,Airbus A220-300 Passenger
San Diego,SAN,04:48,2024-03-16,['B62120'],['JetBlue'],C,Landed - On-time [+],20:20,"March 15, 2024",20:30,"March 15, 2024",actual,04:48,"March 16, 2024",04:32,"March 16, 2024",actual,Airbus A321
San Francisco,SFO,05:00,2024-03-16,['B6334'],['JetBlue'],C,Landed - Delayed [+],20:23,"March 15, 2024",20:22,"March 15, 2024",actual,05:00,"March 16, 2024",05:28,"March 16, 2024",actual,Airbus A321
Salt Lake City,SLC,05:06,2024-03-16,['B6648'],['JetBlue'],C,Landed - On-time [+],22:40,"March 15, 2024",22:34,"March 15, 2024",actual,05:06,"March 16, 2024",05:07,"March 16, 2024",actual,Airbus A320
Denver,DEN,05:39,2024-03-16,['B6394'],['JetBlue'],C,Landed - On-time [+],23:54,"March 15, 2024",23:48,"March 15, 2024",actual,05:39,"March 16, 2024",05:24,"March 16, 2024",actual,Airbus A320
Seattle,SEA,05:45,2024-03-16,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:26,"March 15, 2024",21:34,"March 15, 2024",actual,05:45,"March 16, 2024",05:54,"March 16, 2024",actual,Boeing 737-900 Passenger
Denver,DEN,05:49,2024-03-16,['UA589'],['United Airlines'],B,Landed - Delayed [+],23:59,"March 15, 2024",00:18,2024-03-16,actual,05:49,"March 16, 2024",06:04,"March 16, 2024",actual,Boeing 737MAX 8 Passenger
Phoenix,PHX,05:52,2024-03-16,['AA2701'],['American Airlines'],B,Landed - On-time [+],22:00,"March 15, 2024",21:53,"March 15, 2024",actual,05:52,"March 16, 2024",05:38,"March 16, 2024",actual,Airbus A321neo
Honolulu,HNL,06:00,2024-03-16,['HA90'],['Hawaiian Airlines'],E,Landed - On-time [+],14:20,"March 15, 2024",14:24,"March 15, 2024",actual,06:00,"March 16, 2024",05:46,"March 16, 2024",actual,Airbus A330-200
San Juan,SJU,06:04,2024-03-16,['B6562'],['JetBlue'],C,Landed - On-time [+],01:47,"March 16, 2024",01:36,"March 16, 2024",actual,06:04,"March 16, 2024",05:35,"March 16, 2024",actual,Airbus A321
Las Vegas,LAS,06:05,2024-03-16,['DL994'],['Delta Air Lines'],A,Landed - Delayed [+],22:00,"March 15, 2024",23:07,"March 15, 2024",actual,06:05,"March 16, 2024",07:12,"March 16, 2024",actual,Airbus A321neo
Louisville,SDF,06:05,2024-03-16,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,"March 16, 2024",04:48,"March 16, 2024",actual,06:05,"March 16, 2024",06:31,"March 16, 2024",actual,Boeing 767-300 Passenger
Los Angeles,LAX,06:17,2024-03-16,['DL507'],['Delta Air Lines'],A,Landed - On-time [+],21:45,"March 15, 2024",21:39,"March 15, 2024",actual,06:17,"March 16, 2024",05:59,"March 16, 2024",actual,Boeing 757-200 Passenger
Phoenix,PHX,06:20,2024-03-16,['DL689'],['Delta Air Lines'],A,Landed - On-time [+],22:35,"March 15, 2024",22:34,"March 15, 2024",actual,06:20,"March 16, 2024",06:06,"March 16, 2024",actual,Airbus A321neo
