Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-18,['NK616'],['Spirit Airlines'],B,Landed - Delayed [+],20:45,2023-12-17,22:03,2023-12-17,actual,00:04,2023-12-18,01:26,2023-12-18,actual,Airbus A320neo
Orlando,MCO,00:10,2023-12-18,"['B62052', 'AD7670', 'HA2348']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:06,2023-12-17,21:05,2023-12-17,actual,00:10,2023-12-18,00:06,2023-12-18,actual,Airbus A321
San Antonio,SAT,00:11,2023-12-18,['B61566'],['JetBlue Airways'],C,Landed - On-time [+],19:18,2023-12-17,19:18,2023-12-17,actual,00:11,2023-12-18,00:15,2023-12-18,actual,Airbus A220-300 Passenger
Minneapolis,MSP,00:17,2023-12-18,['B6836'],['JetBlue Airways'],C,Landed - Delayed [+],20:30,2023-12-17,22:14,2023-12-17,actual,00:17,2023-12-18,02:11,2023-12-18,actual,Airbus A220-300 Passenger
Miami,MIA,00:23,2023-12-18,"['AA1054', 'G36162']",['American Airlines'],B,Landed - Delayed [+],21:00,2023-12-17,21:16,2023-12-17,actual,00:23,2023-12-18,00:50,2023-12-18,actual,Boeing 737MAX 8 Passenger
Salt Lake City,SLC,00:26,2023-12-18,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-17,17:56,2023-12-17,actual,00:26,2023-12-18,00:25,2023-12-18,actual,Airbus A321neo
Nashville,BNA,00:32,2023-12-18,"['B6956', 'FI7810', 'HA2382']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:55,2023-12-17,14:23,2023-12-18,actual,00:32,2023-12-18,18:07,2023-12-18,actual,Airbus A220-300 Passenger
Chicago,ORD,00:47,2023-12-18,"['UA1524', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:30,2023-12-17,21:28,2023-12-17,actual,00:47,2023-12-18,00:37,2023-12-18,actual,Boeing 737-900 Passenger
Tampa,TPA,00:49,2023-12-18,"['B61192', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:50,2023-12-17,21:39,2023-12-17,actual,00:49,2023-12-18,00:42,2023-12-18,actual,Embraer 190
Charlotte,CLT,00:53,2023-12-18,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2023-12-17,22:52,2023-12-17,actual,00:53,2023-12-18,01:00,2023-12-18,actual,Airbus A321
